option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
PE	25950	12/3/2025 9:28	106.8	25962.25	26118	12/3/2025 9:33	119.4	TARGET	12.6	945	5	TRUE	119.4	12/9/2025	14196.25
PE	25950	12/3/2025 9:35	122.4	25935.5	26094.8	12/3/2025 9:41	120.8	TRAILING_STOP	-1.6	-120	6	FALSE	127.05	12/9/2025	14076.25
PE	25950	12/3/2025 9:48	124.85	25937.45	26091.4	12/3/2025 9:49	120.6	STOP_LOSS	-4.25	-318.75	1	FALSE	124.85	12/9/2025	13757.5
PE	25950	12/3/2025 10:02	123.05	25936.6	26090.5	12/3/2025 10:04	134.3	TARGET	11.25	843.75	2	TRUE	134.3	12/9/2025	14601.25
PE	25950	12/4/2025 9:20	105.9	25948.6	26078.6	12/4/2025 9:22	100.1	STOP_LOSS	-5.8	-435	2	FALSE	105.9	12/9/2025	14166.25
CE	26050	12/4/2025 9:24	102.9	25992.65	26128.8	12/4/2025 9:25	97.1	STOP_LOSS	-5.8	-435	1	FALSE	102.9	12/9/2025	13731.25
CE	26050	12/4/2025 9:30	105.5	25997.05	26136	12/4/2025 9:32	99	STOP_LOSS	-6.5	-487.5	2	FALSE	105.5	12/9/2025	13243.75
CE	26050	12/5/2025 9:20	122	26060.6	26192.5	12/5/2025 9:21	116.7	STOP_LOSS	-5.3	-397.5	1	FALSE	122	12/9/2025	12846.25
CE	26050	12/5/2025 9:27	116.7	26049.35	26186.6	12/5/2025 9:28	112.05	STOP_LOSS	-4.65	-348.75	1	FALSE	116.7	12/9/2025	12497.5
CE	26050	12/5/2025 9:34	118	26049.65	26194	12/5/2025 9:35	112.85	STOP_LOSS	-5.15	-386.25	1	FALSE	118	12/9/2025	12111.25
PE	26150	12/8/2025 9:25	57.5	26161.15	26303.2	12/8/2025 9:27	70.05	TARGET	12.55	941.25	2	TRUE	70.05	12/9/2025	13052.5
PE	26150	12/8/2025 9:29	67.6	26140.6	26283	12/8/2025 9:32	68.7	TRAILING_STOP	1.1	82.5	3	TRUE	71.7	12/9/2025	13135
PE	26150	12/8/2025 9:34	72.5	26128.8	26274	12/8/2025 9:42	71.05	TRAILING_STOP	-1.45	-108.75	8	FALSE	76.5	12/9/2025	13026.25
PE	26100	12/8/2025 9:45	52.5	26122.15	26268	12/8/2025 9:50	66.55	TARGET	14.05	1053.75	5	TRUE	66.55	12/9/2025	14080
PE	26100	12/8/2025 9:52	65.2	26090.7	26240	12/8/2025 10:05	66.2	TRAILING_STOP	1	75	13	TRUE	69.35	12/9/2025	14155
PE	25800	12/9/2025 9:20	50.25	25802.5	25937	12/9/2025 9:21	38.15	STOP_LOSS	-12.1	-907.5	1	FALSE	50.25	12/9/2025	13247.5
CE	25950	12/10/2025 9:21	105.55	25865.1	25970	12/10/2025 9:24	100.75	STOP_LOSS	-4.8	-360	3	FALSE	109.7	12/16/2025	12887.5
CE	25950	12/10/2025 9:29	112.65	25887.4	25990	12/10/2025 9:33	115	TRAILING_STOP	2.35	176.25	4	TRUE	121.25	12/16/2025	13063.75
CE	25950	12/10/2025 9:35	121.3	25905	26010.4	12/10/2025 9:38	123.15	TRAILING_STOP	1.85	138.75	3	TRUE	126.75	12/16/2025	13202.5
CE	25950	12/10/2025 9:41	124.65	25911	26020	12/10/2025 9:49	115.05	STOP_LOSS	-9.6	-720	8	FALSE	126.1	12/16/2025	12482.5
CE	25950	12/10/2025 10:03	124.65	25907.8	26024	12/10/2025 10:18	127.2	TRAILING_STOP	2.55	191.25	15	TRUE	132.65	12/16/2025	12673.75
CE	26000	12/10/2025 10:20	112.7	25935.35	26057	12/10/2025 10:28	104.65	STOP_LOSS	-8.05	-603.75	8	FALSE	114.4	12/16/2025	12070
CE	25850	12/11/2025 9:20	105.4	25774.75	25896.7	12/11/2025 9:22	108	TRAILING_STOP	2.6	195	2	TRUE	112.8	12/16/2025	12265
CE	25850	12/11/2025 9:25	106.3	25779.75	25892.1	12/11/2025 9:30	106.05	TRAILING_STOP	-0.25	-18.75	5	FALSE	114.75	12/16/2025	12246.25
CE	25850	12/11/2025 9:32	112.8	25792.15	25916.8	12/11/2025 9:33	107	STOP_LOSS	-5.8	-435	1	FALSE	112.8	12/16/2025	11811.25
PE	25750	12/11/2025 9:38	115.45	25730.75	25836.2	12/11/2025 9:40	130.65	TARGET	15.2	1140	2	TRUE	130.65	12/16/2025	12951.25
PE	25700	12/11/2025 9:42	104.55	25708.5	25818.2	12/11/2025 9:43	95.95	STOP_LOSS	-8.6	-645	1	FALSE	104.55	12/16/2025	12306.25
PE	25700	12/11/2025 9:45	107.2	25700.55	25813	12/11/2025 9:46	102.55	STOP_LOSS	-4.65	-348.75	1	FALSE	107.2	12/16/2025	11957.5
PE	25700	12/11/2025 9:52	100.85	25716.5	25830	12/11/2025 9:54	92	STOP_LOSS	-8.85	-663.75	2	FALSE	100.85	12/16/2025	11293.75
PE	25700	12/11/2025 9:59	99.55	25714	25830	12/11/2025 10:00	94.25	STOP_LOSS	-5.3	-397.5	1	FALSE	99.55	12/16/2025	10896.25
CE	26000	12/12/2025 9:20	110.5	26007.6	26111.2	12/12/2025 9:24	104.35	STOP_LOSS	-6.15	-461.25	4	FALSE	112.75	12/16/2025	10435
CE	26000	12/12/2025 9:29	114.8	26009.3	26120	12/12/2025 9:31	127.55	TARGET	12.75	956.25	2	TRUE	127.55	12/16/2025	11391.25
CE	26050	12/12/2025 9:33	95.1	26026.75	26141.8	12/12/2025 9:40	96.1	TRAILING_STOP	1	75	7	TRUE	99.1	12/16/2025	11466.25
PE	26000	12/12/2025 9:58	80.35	26001.6	26105	12/12/2025 10:01	76.3	STOP_LOSS	-4.05	-303.75	3	FALSE	80.35	12/16/2025	11162.5
PE	26000	12/12/2025 10:03	80.95	25998.9	26102.2	12/12/2025 10:08	93.85	TARGET	12.9	967.5	5	TRUE	93.85	12/16/2025	12130
PE	26000	12/12/2025 10:10	92.6	25975	26082	12/12/2025 10:13	87.95	STOP_LOSS	-4.65	-348.75	3	FALSE	92.6	12/16/2025	11781.25
CE	26000	12/12/2025 10:19	109.25	26003.4	26113	12/12/2025 10:21	104.35	STOP_LOSS	-4.9	-367.5	2	FALSE	109.25	12/16/2025	11413.75
PE	25950	12/12/2025 10:26	88.2	25945.35	26048	12/12/2025 10:27	83.5	STOP_LOSS	-4.7	-352.5	1	FALSE	88.2	12/16/2025	11061.25
PE	25950	12/12/2025 10:38	75	25970.75	26070	12/12/2025 10:45	75.2	TRAILING_STOP	0.2	15	7	TRUE	79.95	12/16/2025	11076.25
PE	25950	12/12/2025 10:49	84.3	25953.8	26055	12/12/2025 10:51	79.1	STOP_LOSS	-5.2	-390	2	FALSE	84.3	12/16/2025	10686.25
PE	25950	12/12/2025 10:53	79.55	25961.95	26063.7	12/12/2025 10:55	74.65	STOP_LOSS	-4.9	-367.5	2	FALSE	79.55	12/16/2025	10318.75
CE	26000	12/12/2025 11:21	107.65	26005.95	26115	12/12/2025 11:27	108.2	TRAILING_STOP	0.55	41.25	6	TRUE	112.8	12/16/2025	10360
CE	26000	12/12/2025 11:29	109.8	26013	26115	12/12/2025 11:38	105.05	STOP_LOSS	-4.75	-356.25	9	FALSE	111.05	12/16/2025	10003.75
CE	26000	12/12/2025 11:44	108.7	26014.65	26118	12/12/2025 12:02	113.65	TRAILING_STOP	4.95	371.25	18	TRUE	117.65	12/16/2025	10375
PE	26000	12/12/2025 12:10	79.35	26003.35	26094.3	12/12/2025 12:14	73.4	STOP_LOSS	-5.95	-446.25	4	FALSE	79.9	12/16/2025	9928.75
PE	25950	12/15/2025 9:20	77.4	25944.45	26036	12/15/2025 9:21	73.15	STOP_LOSS	-4.25	-318.75	1	FALSE	77.4	12/16/2025	9610
PE	25950	12/15/2025 9:26	84.6	25930.35	26020	12/15/2025 9:32	83.8	TRAILING_STOP	-0.8	-60	6	FALSE	90.2	12/16/2025	9550
PE	25900	12/15/2025 9:40	61.3	25922.7	26015	12/15/2025 9:46	61.1	TRAILING_STOP	-0.2	-15	6	FALSE	70.9	12/16/2025	9535
CE	25950	12/15/2025 9:51	69.15	25940	26025.3	12/15/2025 10:03	69.2	TRAILING_STOP	0.05	3.75	12	TRUE	76.5	12/16/2025	9538.75
CE	25950	12/15/2025 10:07	77.2	25958	26042	12/15/2025 10:09	70.1	STOP_LOSS	-7.1	-532.5	2	FALSE	77.55	12/16/2025	9006.25
PE	25950	12/16/2025 9:20	56.45	25938.9	26021	12/16/2025 9:27	60	TRAILING_STOP	3.55	266.25	7	TRUE	63.3	12/16/2025	9272.5
PE	25900	12/16/2025 9:29	38.2	25923.1	26006.1	12/16/2025 9:37	38.95	TRAILING_STOP	0.75	56.25	8	TRUE	43	12/16/2025	9328.75
CE	25950	12/16/2025 9:42	38.7	25929.7	26019.6	12/16/2025 9:55	33.25	STOP_LOSS	-5.45	-408.75	13	FALSE	40.8	12/16/2025	8920
PE	25900	12/16/2025 9:57	33.8	25923.7	26007.2	12/16/2025 9:59	44.2	TARGET	10.4	780	2	TRUE	44.2	12/16/2025	9700
PE	25900	12/16/2025 10:01	46.6	25896.1	25978.6	12/16/2025 10:04	47.95	TRAILING_STOP	1.35	101.25	3	TRUE	51.35	12/16/2025	9801.25
PE	25900	12/16/2025 10:09	49	25890.85	25975.8	12/16/2025 10:16	44.05	STOP_LOSS	-4.95	-371.25	7	FALSE	49.25	12/16/2025	9430
PE	25900	12/16/2025 10:35	37.4	25905.8	25986	12/16/2025 10:38	31.8	STOP_LOSS	-5.6	-420	3	FALSE	38.4	12/16/2025	9010
PE	25900	12/16/2025 10:43	37.2	25902.45	25984.7	12/16/2025 11:01	36.45	TRAILING_STOP	-0.75	-56.25	18	FALSE	41.4	12/16/2025	8953.75
PE	25900	12/16/2025 11:12	36.65	25897.95	25982	12/16/2025 11:35	46.85	TARGET	10.2	765	23	TRUE	46.85	12/16/2025	9718.75
PE	25900	12/16/2025 11:37	43.9	25887.4	25960	12/16/2025 11:54	39.65	STOP_LOSS	-4.25	-318.75	17	FALSE	46.15	12/16/2025	9400
PE	25900	12/16/2025 11:57	42.35	25881	25964	12/16/2025 12:08	38.1	STOP_LOSS	-4.25	-318.75	11	FALSE	44.5	12/16/2025	9081.25
PE	25950	12/16/2025 12:37	64	25891.5	25970.1	12/16/2025 12:43	63.95	TRAILING_STOP	-0.05	-3.75	6	FALSE	70.5	12/16/2025	9077.5
PE	25900	12/16/2025 12:48	34.15	25878.2	25960.1	12/16/2025 12:52	27.95	STOP_LOSS	-6.2	-465	4	FALSE	34.15	12/16/2025	8612.5
PE	25900	12/16/2025 12:57	31.2	25879.2	25965.2	12/16/2025 13:27	30.25	TIME_EXIT	-0.95	-71.25	30	FALSE	34.3	12/16/2025	8541.25
CE	25900	12/16/2025 13:45	39.55	25914.9	25998.9	12/16/2025 13:50	37.4	TRAILING_STOP	-2.15	-161.25	5	FALSE	43.7	12/16/2025	8380
PE	25950	12/16/2025 13:58	50.45	25899.6	25983.8	12/16/2025 14:05	51.25	TRAILING_STOP	0.8	60	7	TRUE	55.35	12/16/2025	8440
PE	25950	12/16/2025 14:07	63.35	25881	25971	12/16/2025 14:15	67.15	TRAILING_STOP	3.8	285	8	TRUE	70.15	12/16/2025	8725
PE	25950	12/16/2025 14:17	67.2	25881.55	25968	12/16/2025 14:18	83.85	TARGET	16.65	1248.75	1	TRUE	83.85	12/16/2025	9973.75
PE	25900	12/16/2025 14:20	45.8	25858.6	25947	12/16/2025 14:23	35.2	STOP_LOSS	-10.6	-795	3	FALSE	46.5	12/16/2025	9178.75
PE	25900	12/16/2025 14:25	38.7	25857.1	25956	12/16/2025 14:36	38.75	TRAILING_STOP	0.05	3.75	11	TRUE	43.25	12/16/2025	9182.5
PE	25950	12/16/2025 15:03	72.6	25877.2	25963.2	12/16/2025 15:09	82.6	TARGET	10	750	6	TRUE	82.6	12/16/2025	9932.5
PE	25900	12/16/2025 15:11	34.35	25858.55	25945	12/16/2025 15:20	40.95	EOD_EXIT	6.6	495	9	TRUE	43.7	12/16/2025	10427.5
CE	25950	12/17/2025 9:20	110.85	25883.9	25964	12/17/2025 9:22	125.45	TARGET	14.6	1095	2	TRUE	125.45	12/23/2025	11522.5
CE	25950	12/17/2025 9:24	126.3	25919.7	25999	12/17/2025 9:29	119.45	STOP_LOSS	-6.85	-513.75	5	FALSE	126.3	12/23/2025	11008.75
CE	25950	12/17/2025 9:32	123.2	25909.65	25988	12/17/2025 9:38	124.3	TRAILING_STOP	1.1	82.5	6	TRUE	128	12/23/2025	11091.25
PE	25900	12/17/2025 9:43	112.4	25890.1	25966	12/17/2025 9:48	126.3	TARGET	13.9	1042.5	5	TRUE	126.3	12/23/2025	12133.75
PE	25850	12/17/2025 9:50	103.8	25861.7	25935	12/17/2025 9:56	99.55	STOP_LOSS	-4.25	-318.75	6	FALSE	107.1	12/23/2025	11815
PE	25850	12/17/2025 10:00	103.85	25865.6	25935	12/17/2025 10:06	121.45	TARGET	17.6	1320	6	TRUE	121.45	12/23/2025	13135
PE	25800	12/18/2025 9:20	103.9	25777.5	25847.9	12/18/2025 9:23	97.8	STOP_LOSS	-6.1	-457.5	3	FALSE	103.9	12/23/2025	12677.5
CE	25800	12/18/2025 9:27	121.95	25798.95	25869.9	12/18/2025 9:29	115.7	STOP_LOSS	-6.25	-468.75	2	FALSE	121.95	12/23/2025	12208.75
CE	25950	12/19/2025 9:20	92.55	25932.45	25989	12/19/2025 9:29	102.95	TARGET	10.4	780	9	TRUE	102.95	12/23/2025	12988.75
CE	25950	12/19/2025 9:31	108.1	25965.7	26025	12/19/2025 9:48	101.95	STOP_LOSS	-6.15	-461.25	17	FALSE	110.55	12/23/2025	12527.5
CE	25950	12/19/2025 9:58	105.1	25956.25	26019	12/19/2025 10:05	93.25	STOP_LOSS	-11.85	-888.75	7	FALSE	107	12/23/2025	11638.75
PE	25950	12/19/2025 10:11	85.05	25944.45	26000.4	12/19/2025 10:17	82.75	TRAILING_STOP	-2.3	-172.5	6	FALSE	89.55	12/23/2025	11466.25
CE	25950	12/19/2025 10:22	94.3	25946.35	26005	12/19/2025 10:33	99.75	TRAILING_STOP	5.45	408.75	11	TRUE	102.9	12/23/2025	11875
CE	25950	12/19/2025 10:35	100.2	25959.15	26019	12/19/2025 10:41	101.2	TRAILING_STOP	1	75	6	TRUE	104.95	12/23/2025	11950
CE	25950	12/19/2025 10:43	106	25971.25	26033.9	12/19/2025 10:56	101	STOP_LOSS	-5	-375	13	FALSE	107.6	12/23/2025	11575
PE	25950	12/19/2025 11:04	78.6	25951.05	26007	12/19/2025 11:29	88.7	TARGET	10.1	757.5	25	TRUE	88.7	12/23/2025	12332.5
PE	25950	12/19/2025 11:31	89.65	25928.85	25987	12/19/2025 11:45	100.2	TARGET	10.55	791.25	14	TRUE	100.2	12/23/2025	13123.75
PE	25900	12/19/2025 11:49	71.45	25917.2	25977.9	12/19/2025 12:00	67.25	STOP_LOSS	-4.2	-315	11	FALSE	71.75	12/23/2025	12808.75
PE	25950	12/19/2025 12:19	86.5	25937.9	25988	12/19/2025 12:32	78.7	STOP_LOSS	-7.8	-585	13	FALSE	89.2	12/23/2025	12223.75
CE	25950	12/19/2025 12:37	86.4	25952.6	26007.6	12/19/2025 13:00	81.65	STOP_LOSS	-4.75	-356.25	23	FALSE	89.8	12/23/2025	11867.5
PE	25950	12/19/2025 13:05	78.75	25949.7	25994	12/19/2025 13:17	82.05	TRAILING_STOP	3.3	247.5	12	TRUE	86.8	12/23/2025	12115
CE	25950	12/19/2025 13:21	83.1	25959.4	26004	12/19/2025 13:36	93.45	TARGET	10.35	776.25	15	TRUE	93.45	12/23/2025	12891.25
CE	25950	12/19/2025 13:40	90.5	25974.7	26014	12/19/2025 13:49	92.2	TRAILING_STOP	1.7	127.5	9	TRUE	95.7	12/23/2025	13018.75
CE	26000	12/19/2025 13:51	67.4	25978.75	26020	12/19/2025 14:04	62.9	STOP_LOSS	-4.5	-337.5	13	FALSE	68.55	12/23/2025	12681.25
CE	25950	12/19/2025 14:17	90.65	25972.1	26020	12/19/2025 14:24	101.6	TARGET	10.95	821.25	7	TRUE	101.6	12/23/2025	13502.5
CE	25950	12/19/2025 14:39	93.4	25974.75	26023.5	12/19/2025 14:41	89	STOP_LOSS	-4.4	-330	2	FALSE	93.4	12/23/2025	13172.5
CE	25950	12/19/2025 14:43	91.6	25974.05	26023	12/19/2025 14:50	91.45	TRAILING_STOP	-0.15	-11.25	7	FALSE	96.05	12/23/2025	13161.25
CE	25950	12/19/2025 15:06	92.5	25969.3	26030	12/19/2025 15:20	91.05	EOD_EXIT	-1.45	-108.75	14	FALSE	94.15	12/23/2025	13052.5
CE	26100	12/22/2025 9:20	82.8	26107.85	26175	12/22/2025 9:38	78.45	STOP_LOSS	-4.35	-326.25	18	FALSE	86.2	12/23/2025	12726.25
CE	26100	12/22/2025 9:44	82	26124.2	26180	12/22/2025 9:48	77.3	STOP_LOSS	-4.7	-352.5	4	FALSE	85	12/23/2025	12373.75
CE	26150	12/22/2025 9:57	53.9	26126.2	26180	12/22/2025 10:06	55.3	TRAILING_STOP	1.4	105	9	TRUE	59.95	12/23/2025	12478.75
CE	26150	12/22/2025 10:15	55.7	26134.15	26184	12/22/2025 10:28	51.45	STOP_LOSS	-4.25	-318.75	13	FALSE	55.7	12/23/2025	12160
CE	26150	12/22/2025 10:34	53.9	26130.35	26185	12/22/2025 11:04	52.5	TIME_EXIT	-1.4	-105	30	FALSE	56.8	12/23/2025	12055
CE	26150	12/23/2025 9:21	54.2	26169.3	26218	12/23/2025 9:22	45.7	STOP_LOSS	-8.5	-637.5	1	FALSE	54.2	12/23/2025	11417.5
PE	26150	12/23/2025 9:27	48.2	26144.35	26194	12/23/2025 9:43	59.5	TARGET	11.3	847.5	16	TRUE	59.5	12/23/2025	12265
PE	26150	12/23/2025 9:45	56.9	26126.75	26171.6	12/23/2025 9:47	50.15	STOP_LOSS	-6.75	-506.25	2	FALSE	56.9	12/23/2025	11758.75
CE	26150	12/23/2025 9:56	41.35	26161.6	26204.5	12/23/2025 10:01	55.45	TARGET	14.1	1057.5	5	TRUE	55.45	12/23/2025	12816.25
CE	26200	12/23/2025 10:03	30.15	26183.35	26227	12/23/2025 10:18	24.85	STOP_LOSS	-5.3	-397.5	15	FALSE	33.95	12/23/2025	12418.75
PE	26200	12/23/2025 10:20	53.4	26166.45	26202.1	12/23/2025 10:26	49.1	STOP_LOSS	-4.3	-322.5	6	FALSE	54.2	12/23/2025	12096.25
CE	26150	12/23/2025 10:32	46.9	26176.1	26217.5	12/23/2025 10:34	41.65	STOP_LOSS	-5.25	-393.75	2	FALSE	46.9	12/23/2025	11702.5
CE	26150	12/23/2025 10:41	44.8	26176.55	26217.4	12/23/2025 10:48	45.85	TRAILING_STOP	1.05	78.75	7	TRUE	49.75	12/23/2025	11781.25
CE	26150	12/23/2025 10:50	50	26181	26213.7	12/23/2025 11:20	53.35	TIME_EXIT	3.35	251.25	30	TRUE	53.9	12/23/2025	12032.5
CE	26150	12/23/2025 11:24	53.1	26194.6	26226.9	12/23/2025 11:28	47.9	STOP_LOSS	-5.2	-390	4	FALSE	53.4	12/23/2025	11642.5
PE	26200	12/23/2025 11:39	46.65	26171.35	26206.1	12/23/2025 11:52	41.9	STOP_LOSS	-4.75	-356.25	13	FALSE	50.3	12/23/2025	11286.25
CE	26150	12/23/2025 11:57	41.85	26182.25	26214.1	12/23/2025 12:12	51.9	TARGET	10.05	753.75	15	TRUE	51.9	12/23/2025	12040
CE	26150	12/23/2025 12:15	47.25	26189.8	26218	12/23/2025 12:18	43.15	STOP_LOSS	-4.1	-307.5	3	FALSE	47.25	12/23/2025	11732.5
CE	26150	12/23/2025 12:46	43.85	26180.95	26221	12/23/2025 13:16	47.1	TIME_EXIT	3.25	243.75	30	TRUE	47.6	12/23/2025	11976.25
CE	26150	12/23/2025 13:18	45.5	26190.7	26224.8	12/23/2025 13:41	37.95	STOP_LOSS	-7.55	-566.25	23	FALSE	46.55	12/23/2025	11410
CE	26150	12/23/2025 13:49	41.4	26189.15	26223.8	12/23/2025 13:58	45.75	TRAILING_STOP	4.35	326.25	9	TRUE	51.25	12/23/2025	11736.25
CE	26150	12/23/2025 14:00	47	26195.05	26228.7	12/23/2025 14:14	63.8	TARGET	16.8	1260	14	TRUE	63.8	12/23/2025	12996.25
CE	26150	12/23/2025 14:16	66.65	26218.3	26248	12/23/2025 14:22	70.55	TRAILING_STOP	3.9	292.5	6	TRUE	73.9	12/23/2025	13288.75
