option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
CE	26100	11/24/2025 10:25	104.5	26121.25	26146.4	11/24/2025 10:55	93.7	STOP_LOSS	-10.8	-810	30	FALSE	107.5	11/25/2025	9190
PE	26100	11/24/2025 11:00	59.2	26105.25	26129.6	11/24/2025 11:20	62.5	TRAILING_STOP	3.3	247.5	20	TRUE	67.1	11/25/2025	9437.5
CE	26100	11/24/2025 11:30	97.05	26122.2	26142.6	11/24/2025 11:45	89.2	STOP_LOSS	-7.85	-588.75	15	FALSE	99.6	11/25/2025	8848.75
PE	25950	11/25/2025 9:45	42.35	25961.15	25961.1	11/25/2025 9:55	32.1	STOP_LOSS	-10.25	-768.75	10	FALSE	49.65	11/25/2025	8080
CE	26000	11/25/2025 10:00	54.45	25989.9	25997.6	11/25/2025 10:15	70.2	TARGET	15.75	1181.25	15	TRUE	70.2	11/25/2025	9261.25
CE	26000	11/25/2025 10:20	66.6	26015.2	26029	11/25/2025 10:35	50.45	STOP_LOSS	-16.15	-1211.25	15	FALSE	66.6	11/25/2025	8050
PE	26000	11/25/2025 10:50	52.25	25975.25	25979.6	11/25/2025 10:55	65.6	TARGET	13.35	1001.25	5	TRUE	65.6	11/25/2025	9051.25
PE	25950	11/25/2025 11:00	58.25	25934.9	25934	11/25/2025 11:15	46.6	STOP_LOSS	-11.65	-873.75	15	FALSE	59.05	11/25/2025	8177.5
PE	25950	11/25/2025 11:40	31.7	25952.15	25950	11/25/2025 11:50	28.95	TRAILING_STOP	-2.75	-206.25	10	FALSE	41.35	11/25/2025	7971.25
CE	25950	11/25/2025 11:55	51.95	25987.45	26000	11/25/2025 12:00	68.2	TARGET	16.25	1218.75	5	TRUE	68.2	11/25/2025	9190
CE	26000	11/25/2025 12:05	37.9	25988.6	25998.6	11/25/2025 12:15	29.7	STOP_LOSS	-8.2	-615	10	FALSE	37.9	11/25/2025	8575
PE	25950	11/25/2025 12:20	32.65	25957.95	25961.5	11/25/2025 12:25	26.75	STOP_LOSS	-5.9	-442.5	5	FALSE	32.65	11/25/2025	8132.5
CE	25950	11/25/2025 12:40	42.35	25987.45	25984.6	11/25/2025 12:45	55.6	TARGET	13.25	993.75	5	TRUE	55.6	11/25/2025	9126.25
