option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
PE	26000	12/4/2025 13:35	98.9	25990.4	26123.8	12/4/2025 13:41	111	TARGET	12.1	907.5	6	TRUE	111	12/9/2025	16941.25
CE	26050	12/5/2025 9:27	116.7	26049.35	26186.6	12/5/2025 9:28	112.05	STOP_LOSS	-4.65	-348.75	1	FALSE	116.7	12/9/2025	16592.5
CE	26050	12/5/2025 9:34	118	26049.65	26194	12/5/2025 9:35	112.85	STOP_LOSS	-5.15	-386.25	1	FALSE	118	12/9/2025	16206.25
CE	26050	12/5/2025 9:48	120	26061.05	26210	12/5/2025 9:50	115.75	STOP_LOSS	-4.25	-318.75	2	FALSE	120	12/9/2025	15887.5
PE	26150	12/8/2025 9:27	70.05	26133.5	26279	12/8/2025 9:28	64.3	STOP_LOSS	-5.75	-431.25	1	FALSE	70.05	12/9/2025	15456.25
PE	26150	12/8/2025 9:34	72.5	26128.8	26274	12/8/2025 9:42	71.05	TRAILING_STOP	-1.45	-108.75	8	FALSE	76.5	12/9/2025	15347.5
PE	26100	12/8/2025 9:47	60.35	26104.05	26247.9	12/8/2025 9:51	62.25	TRAILING_STOP	1.9	142.5	4	TRUE	66.55	12/9/2025	15490
PE	26100	12/8/2025 10:33	68	26084.35	26228.5	12/8/2025 10:37	63.9	STOP_LOSS	-4.1	-307.5	4	FALSE	68	12/9/2025	15182.5
PE	26050	12/8/2025 11:42	51.65	26050.2	26200	12/8/2025 11:44	45.75	STOP_LOSS	-5.9	-442.5	2	FALSE	51.65	12/9/2025	14740
PE	25800	12/9/2025 10:33	46.8	25803.65	25932.7	12/9/2025 10:36	45.05	TRAILING_STOP	-1.75	-131.25	3	FALSE	55.7	12/9/2025	14608.75
CE	25850	12/9/2025 10:59	42.05	25829.3	25962.9	12/9/2025 11:00	35.3	STOP_LOSS	-6.75	-506.25	1	FALSE	42.05	12/9/2025	14102.5
CE	25900	12/9/2025 11:32	35.6	25875	25997	12/9/2025 11:36	30.45	STOP_LOSS	-5.15	-386.25	4	FALSE	35.6	12/9/2025	13716.25
CE	25950	12/10/2025 9:21	105.55	25865.1	25970	12/10/2025 9:24	100.75	STOP_LOSS	-4.8	-360	3	FALSE	109.7	12/16/2025	13356.25
CE	25950	12/10/2025 9:30	118.25	25898.7	25999.5	12/10/2025 9:38	123.15	TRAILING_STOP	4.9	367.5	8	TRUE	126.75	12/16/2025	13723.75
CE	25950	12/10/2025 10:02	121.45	25902	26014	12/10/2025 10:15	132.65	TARGET	11.2	840	13	TRUE	132.65	12/16/2025	14563.75
CE	26000	12/10/2025 10:19	108.7	25928.7	26048	12/10/2025 10:28	104.65	STOP_LOSS	-4.05	-303.75	9	FALSE	114.4	12/16/2025	14260
CE	26000	12/10/2025 10:30	107.2	25930.25	26039.8	12/10/2025 10:39	100.95	STOP_LOSS	-6.25	-468.75	9	FALSE	108.85	12/16/2025	13791.25
PE	25900	12/10/2025 10:49	116.4	25890.95	25995	12/10/2025 10:53	131.4	TARGET	15	1125	4	TRUE	131.4	12/16/2025	14916.25
PE	25850	12/10/2025 11:38	121.7	25832.85	25944.1	12/10/2025 11:39	116.4	STOP_LOSS	-5.3	-397.5	1	FALSE	121.7	12/16/2025	14518.75
PE	25800	12/10/2025 12:01	106.8	25823.95	25925	12/10/2025 12:04	97.5	STOP_LOSS	-9.3	-697.5	3	FALSE	108.9	12/16/2025	13821.25
PE	25850	12/10/2025 12:09	120.75	25834.55	25940	12/10/2025 12:14	122.95	TRAILING_STOP	2.2	165	5	TRUE	126	12/16/2025	13986.25
PE	25800	12/10/2025 13:55	113.25	25800.05	25905	12/10/2025 14:03	129.6	TARGET	16.35	1226.25	8	TRUE	129.6	12/16/2025	15212.5
PE	25750	12/10/2025 14:12	110.45	25759.55	25864.9	12/10/2025 14:16	105.55	STOP_LOSS	-4.9	-367.5	4	FALSE	111.2	12/16/2025	14845
PE	25750	12/10/2025 14:38	109.55	25750.75	25864.4	12/10/2025 14:39	104.2	STOP_LOSS	-5.35	-401.25	1	FALSE	109.55	12/16/2025	14443.75
CE	25850	12/11/2025 9:20	105.4	25774.75	25896.7	12/11/2025 9:22	108	TRAILING_STOP	2.6	195	2	TRUE	112.8	12/16/2025	14638.75
CE	25850	12/11/2025 9:27	108.05	25790.05	25905	12/11/2025 9:30	106.05	TRAILING_STOP	-2	-150	3	FALSE	114.75	12/16/2025	14488.75
PE	25750	12/11/2025 9:36	97.15	25761.6	25882.6	12/11/2025 9:37	107.35	TARGET	10.2	765	1	TRUE	107.35	12/16/2025	15253.75
PE	25700	12/11/2025 9:44	103.95	25712.25	25820	12/11/2025 9:47	99.05	STOP_LOSS	-4.9	-367.5	3	FALSE	107.2	12/16/2025	14886.25
PE	25700	12/11/2025 9:52	100.85	25716.5	25830	12/11/2025 9:54	92	STOP_LOSS	-8.85	-663.75	2	FALSE	100.85	12/16/2025	14222.5
CE	25800	12/11/2025 10:05	120.45	25751.4	25874	12/11/2025 10:13	135.4	TARGET	14.95	1121.25	8	TRUE	135.4	12/16/2025	15343.75
CE	25850	12/11/2025 10:23	121.45	25809.55	25938.4	12/11/2025 10:32	132.45	TARGET	11	825	9	TRUE	132.45	12/16/2025	16168.75
CE	25900	12/11/2025 10:47	109.25	25841.15	25969	12/11/2025 10:52	104.05	STOP_LOSS	-5.2	-390	5	FALSE	109.3	12/16/2025	15778.75
CE	25850	12/11/2025 11:13	107.5	25800.35	25925	12/11/2025 11:20	119.4	TARGET	11.9	892.5	7	TRUE	119.4	12/16/2025	16671.25
PE	26000	12/12/2025 9:58	80.35	26001.6	26105	12/12/2025 10:01	76.3	STOP_LOSS	-4.05	-303.75	3	FALSE	80.35	12/16/2025	16367.5
CE	26000	12/12/2025 10:15	109	26004.5	26120	12/12/2025 10:16	103.55	STOP_LOSS	-5.45	-408.75	1	FALSE	109	12/16/2025	15958.75
PE	26000	12/12/2025 10:22	93.9	25976	26076.2	12/12/2025 10:24	107.8	TARGET	13.9	1042.5	2	TRUE	107.8	12/16/2025	17001.25
PE	25950	12/12/2025 10:36	75.75	25968.55	26065	12/12/2025 10:45	75.2	TRAILING_STOP	-0.55	-41.25	9	FALSE	79.95	12/16/2025	16960
PE	25950	12/12/2025 10:49	84.3	25953.8	26055	12/12/2025 10:51	79.1	STOP_LOSS	-5.2	-390	2	FALSE	84.3	12/16/2025	16570
PE	26000	12/12/2025 12:10	79.35	26003.35	26094.3	12/12/2025 12:14	73.4	STOP_LOSS	-5.95	-446.25	4	FALSE	79.9	12/16/2025	16123.75
PE	25900	12/15/2025 9:45	70.9	25906.4	25990.3	12/15/2025 9:46	61.1	STOP_LOSS	-9.8	-735	1	FALSE	70.9	12/16/2025	15388.75
CE	25950	12/15/2025 9:58	72.85	25949.9	26035.8	12/15/2025 10:09	70.1	TRAILING_STOP	-2.75	-206.25	11	FALSE	77.55	12/16/2025	15182.5
PE	25950	12/16/2025 9:55	57.9	25925.1	26011	12/16/2025 9:58	70.2	TARGET	12.3	922.5	3	TRUE	70.2	12/16/2025	16105
PE	25900	12/16/2025 10:56	41.15	25891.6	25978.7	12/16/2025 10:57	36.65	STOP_LOSS	-4.5	-337.5	1	FALSE	41.15	12/16/2025	15767.5
PE	25900	12/16/2025 12:42	34.25	25882.55	25965.1	12/16/2025 12:43	29.6	STOP_LOSS	-4.65	-348.75	1	FALSE	34.25	12/16/2025	15418.75
PE	25900	12/16/2025 12:54	31.7	25883.1	25968.5	12/16/2025 12:59	27.25	STOP_LOSS	-4.45	-333.75	5	FALSE	31.7	12/16/2025	15085
PE	25900	12/16/2025 13:18	32.65	25878.65	25958	12/16/2025 13:30	27.7	STOP_LOSS	-4.95	-371.25	12	FALSE	32.8	12/16/2025	14713.75
PE	25950	12/16/2025 13:58	50.45	25899.6	25983.8	12/16/2025 14:05	51.25	TRAILING_STOP	0.8	60	7	TRUE	55.35	12/16/2025	14773.75
PE	25950	12/16/2025 14:07	63.35	25881	25971	12/16/2025 14:15	67.15	TRAILING_STOP	3.8	285	8	TRUE	70.15	12/16/2025	15058.75
PE	25900	12/16/2025 14:25	38.7	25857.1	25956	12/16/2025 14:36	38.75	TRAILING_STOP	0.05	3.75	11	TRUE	43.25	12/16/2025	15062.5
PE	25900	12/16/2025 14:48	31.9	25863.8	25958.1	12/16/2025 14:49	26.95	STOP_LOSS	-4.95	-371.25	1	FALSE	31.9	12/16/2025	14691.25
CE	25950	12/17/2025 9:20	110.85	25883.9	25964	12/17/2025 9:22	125.45	TARGET	14.6	1095	2	TRUE	125.45	12/23/2025	15786.25
PE	25900	12/17/2025 9:43	112.4	25890.1	25966	12/17/2025 9:48	126.3	TARGET	13.9	1042.5	5	TRUE	126.3	12/23/2025	16828.75
PE	25750	12/18/2025 9:35	82.9	25771.65	25845	12/18/2025 9:36	76.7	STOP_LOSS	-6.2	-465	1	FALSE	82.9	12/23/2025	16363.75
PE	25750	12/18/2025 10:00	97.2	25736.8	25815.1	12/18/2025 10:04	93.2	STOP_LOSS	-4	-300	4	FALSE	97.2	12/23/2025	16063.75
CE	25800	12/18/2025 10:11	116.75	25782.4	25855	12/18/2025 10:17	130.9	TARGET	14.15	1061.25	6	TRUE	130.9	12/23/2025	17125
CE	25850	12/18/2025 11:20	117.6	25835.4	25910.4	12/18/2025 11:24	130.25	TARGET	12.65	948.75	4	TRUE	130.25	12/23/2025	18073.75
PE	25800	12/18/2025 14:21	82.95	25798.5	25873.9	12/18/2025 14:29	88.1	TRAILING_STOP	5.15	386.25	8	TRUE	91.8	12/23/2025	18460
PE	25800	12/18/2025 14:34	81.8	25808.9	25875.2	12/18/2025 14:41	83.6	TRAILING_STOP	1.8	135	7	TRUE	87.55	12/23/2025	18595
PE	25800	12/18/2025 14:57	86.25	25789.1	25862.2	12/18/2025 15:00	81.95	STOP_LOSS	-4.3	-322.5	3	FALSE	86.25	12/23/2025	18272.5
CE	25950	12/19/2025 9:45	110.55	25967.95	26028	12/19/2025 9:46	105.05	STOP_LOSS	-5.5	-412.5	1	FALSE	110.55	12/23/2025	17860
PE	25950	12/19/2025 10:05	86.9	25942.7	26000	12/19/2025 10:09	80.7	STOP_LOSS	-6.2	-465	4	FALSE	89.5	12/23/2025	17395
CE	25950	12/19/2025 10:27	101.85	25963.35	26023.1	12/19/2025 10:48	102.2	TRAILING_STOP	0.35	26.25	21	TRUE	107.6	12/23/2025	17421.25
PE	26150	12/23/2025 9:22	45.8	26153.95	26203	12/23/2025 9:36	44.65	TRAILING_STOP	-1.15	-86.25	14	FALSE	49.85	12/23/2025	17335
CE	26150	12/23/2025 14:10	48.6	26201.9	26230	12/23/2025 14:14	63.8	TARGET	15.2	1140	4	TRUE	63.8	12/23/2025	18475
CE	26150	12/23/2025 14:23	75.15	26223.15	26252	12/23/2025 14:26	70.75	STOP_LOSS	-4.4	-330	3	FALSE	75.15	12/23/2025	18145
CE	26150	12/23/2025 15:00	47.5	26204.2	26227.2	12/23/2025 15:01	39.25	STOP_LOSS	-8.25	-618.75	1	FALSE	47.5	12/23/2025	17526.25
CE	26200	12/24/2025 9:21	125.75	26212.25	26240	12/24/2025 9:22	119.4	STOP_LOSS	-6.35	-476.25	1	FALSE	125.75	12/30/2025	17050
CE	26200	12/24/2025 9:58	125.15	26223.9	26247	12/24/2025 10:03	120	STOP_LOSS	-5.15	-386.25	5	FALSE	125.15	12/30/2025	16663.75
PE	26200	12/24/2025 11:02	85.4	26200.8	26223.2	12/24/2025 11:05	81.05	STOP_LOSS	-4.35	-326.25	3	FALSE	85.4	12/30/2025	16337.5
