commission_profile,target_min,threshold,sl_frac,tp_frac,trades,wins,precision,trades_per_day,avg_pnl,total_pnl
current_broker,1,0.58,,0.0006,8843,0,0.0,4.084526558891455,-43.0923684606139,-116521.76431749998
current_broker,1,0.58,,0.001,8843,0,0.0,4.084526558891455,-42.88450807969675,-115959.70984750001
current_broker,1,0.58,0.0003,,8843,0,0.0,4.084526558891455,-41.89473828125001,-113283.37231250001
current_broker,1,0.58,0.0003,0.0006,8843,0,0.0,4.084526558891455,-42.156570130362425,-113991.36563249999
current_broker,1,0.58,0.0003,0.001,8843,0,0.0,4.084526558891455,-41.948709749445264,-113429.3111625
current_broker,1,0.58,0.0005,,8843,0,0.0,4.084526558891455,-42.36445011002218,-114553.47309749998
current_broker,1,0.58,0.0005,0.0006,8843,0,0.0,4.084526558891455,-42.626281959134616,-115261.46641749999
current_broker,1,0.58,0.0005,0.001,8843,0,0.0,4.084526558891455,-42.418421578217455,-114699.41194749999
current_broker,1,0.6,,,3311,0,0.0,1.5293302540415705,-42.795731349156775,-68515.96588999999
current_broker,1,0.6,,0.0006,3311,0,0.0,1.5293302540415705,-43.06457188007495,-68946.37958
current_broker,1,0.6,,0.001,3311,0,0.0,1.5293302540415705,-42.84711386008744,-68598.22928999999
current_broker,1,0.6,0.0003,,3311,0,0.0,1.5293302540415705,-41.838978563397866,-66984.20467999998
current_broker,1,0.6,0.0003,0.0006,3311,0,0.0,1.5293302540415705,-42.10781909431604,-67414.61836999998
current_broker,1,0.6,0.0003,0.001,3311,0,0.0,1.5293302540415705,-41.89036107432853,-67066.46807999998
current_broker,1,0.6,0.0005,,3311,0,0.0,1.5293302540415705,-42.31130862898187,-67740.40511499997
current_broker,1,0.6,0.0005,0.0006,3311,0,0.0,1.5293302540415705,-42.58014915990005,-68170.81880499999
current_broker,1,0.6,0.0005,0.001,3311,0,0.0,1.5293302540415705,-42.362691139912535,-67822.66851499997
current_broker,1,0.62,,,1373,0,0.0,0.6341801385681294,-42.780729418542315,-39914.420547499976
current_broker,1,0.62,,0.0006,1373,0,0.0,0.6341801385681294,-42.98582935423364,-40105.778787499985
current_broker,1,0.62,,0.001,1373,0,0.0,0.6341801385681294,-42.79656709271166,-39929.19709749998
current_broker,1,0.62,0.0003,,1373,0,0.0,0.6341801385681294,-41.7900738129689,-38990.13886749998
current_broker,1,0.62,0.0003,0.0006,1373,0,0.0,0.6341801385681294,-41.99517374866022,-39181.497107499985
current_broker,1,0.62,0.0003,0.001,1373,0,0.0,0.6341801385681294,-41.80591148713824,-39004.91541749998
current_broker,1,0.62,0.0005,,1373,0,0.0,0.6341801385681294,-42.259034268488726,-39427.67897249998
current_broker,1,0.62,0.0005,0.0006,1373,0,0.0,0.6341801385681294,-42.46413420418005,-39619.037212499985
current_broker,1,0.62,0.0005,0.001,1373,0,0.0,0.6341801385681294,-42.27487194265807,-39442.455522499986
current_broker,1,0.64,,,664,0,0.0,0.3066974595842956,-42.84690128136196,-23908.57091499997
current_broker,1,0.64,,0.0006,664,0,0.0,0.3066974595842956,-43.02278914874547,-24006.71634499997
current_broker,1,0.64,,0.001,664,0,0.0,0.3066974595842956,-42.85148165770604,-23911.126764999968
current_broker,1,0.64,0.0003,,664,0,0.0,0.3066974595842956,-41.85442518817197,-23354.769254999963
current_broker,1,0.64,0.0003,0.0006,664,0,0.0,0.3066974595842956,-42.030313055555496,-23452.914684999967
current_broker,1,0.64,0.0003,0.001,664,0,0.0,0.3066974595842956,-41.85900556451606,-23357.32510499996
current_broker,1,0.64,0.0005,,664,0,0.0,0.3066974595842956,-42.3272183960573,-23618.587864999972
current_broker,1,0.64,0.0005,0.0006,664,0,0.0,0.3066974595842956,-42.50310626344082,-23716.733294999976
current_broker,1,0.64,0.0005,0.001,664,0,0.0,0.3066974595842956,-42.33179877240138,-23621.14371499997
current_broker,1,0.66,,,346,0,0.0,0.15981524249422632,-43.038811686046486,-12954.682317499992
current_broker,1,0.66,,0.0006,346,0,0.0,0.15981524249422632,-43.165857068106305,-12992.922977499999
current_broker,1,0.66,,0.001,346,0,0.0,0.15981524249422632,-43.04032148671094,-12955.136767499993
current_broker,1,0.66,0.0003,,346,0,0.0,0.15981524249422632,-41.89074299833885,-12609.113642499993
current_broker,1,0.66,0.0003,0.0006,346,0,0.0,0.15981524249422632,-42.017788380398656,-12647.354302499996
current_broker,1,0.66,0.0003,0.001,346,0,0.0,0.15981524249422632,-41.892252799003295,-12609.568092499992
current_broker,1,0.66,0.0005,,346,0,0.0,0.15981524249422632,-42.384891004983345,-12757.852192499988
current_broker,1,0.66,0.0005,0.0006,346,0,0.0,0.15981524249422632,-42.51193638704316,-12796.09285249999
current_broker,1,0.66,0.0005,0.001,346,0,0.0,0.15981524249422632,-42.386400805647796,-12758.306642499987
current_broker,1,0.68,,,184,0,0.0,0.08498845265588914,-42.933740252976165,-7212.868362499996
current_broker,1,0.68,,0.0006,184,0,0.0,0.08498845265588914,-43.09197013392856,-7239.450982499999
current_broker,1,0.68,,0.001,184,0,0.0,0.08498845265588914,-42.93644531249997,-7213.322812499995
current_broker,1,0.68,0.0003,,184,0,0.0,0.08498845265588914,-41.98197349702375,-7052.97154749999
current_broker,1,0.68,0.0003,0.0006,184,0,0.0,0.08498845265588914,-42.14020337797615,-7079.554167499993
current_broker,1,0.68,0.0003,0.001,184,0,0.0,0.08498845265588914,-41.984678556547564,-7053.42599749999
current_broker,1,0.68,0.0005,,184,0,0.0,0.08498845265588914,-42.4449481398809,-7130.751287499991
current_broker,1,0.68,0.0005,0.0006,184,0,0.0,0.08498845265588914,-42.60317802083329,-7157.333907499993
current_broker,1,0.68,0.0005,0.001,184,0,0.0,0.08498845265588914,-42.447653199404705,-7131.20573749999
current_broker,1,0.7,,,88,0,0.0,0.040646651270207855,-43.68886457317078,-3582.486895000004
current_broker,1,0.7,,0.0006,88,0,0.0,0.040646651270207855,-43.74682432926835,-3587.2395950000046
current_broker,1,0.7,,0.001,88,0,0.0,0.040646651270207855,-43.68886457317078,-3582.486895000004
current_broker,1,0.7,0.0003,,88,0,0.0,0.040646651270207855,-42.579208841463405,-3491.4951249999995
current_broker,1,0.7,0.0003,0.0006,88,0,0.0,0.040646651270207855,-42.63716859756098,-3496.2478250000004
current_broker,1,0.7,0.0003,0.001,88,0,0.0,0.040646651270207855,-42.579208841463405,-3491.4951249999995
current_broker,1,0.7,0.0005,,88,0,0.0,0.040646651270207855,-43.16353835365854,-3539.410145
current_broker,1,0.7,0.0005,0.0006,88,0,0.0,0.040646651270207855,-43.221498109756105,-3544.1628450000007
current_broker,1,0.7,0.0005,0.001,88,0,0.0,0.040646651270207855,-43.16353835365854,-3539.410145
current_broker,1,0.72,,,32,0,0.0,0.014780600461893764,-43.4644349137929,-1260.4686124999942
current_broker,1,0.72,,0.0006,32,0,0.0,0.014780600461893764,-43.62832112068948,-1265.2213124999948
current_broker,1,0.72,,0.001,32,0,0.0,0.014780600461893764,-43.4644349137929,-1260.4686124999942
current_broker,1,0.72,0.0003,,32,0,0.0,0.014780600461893764,-42.09332112068945,-1220.706312499994
current_broker,1,0.72,0.0003,0.0006,32,0,0.0,0.014780600461893764,-42.25720732758603,-1225.459012499995
current_broker,1,0.72,0.0003,0.001,32,0,0.0,0.014780600461893764,-42.09332112068945,-1220.706312499994
current_broker,1,0.72,0.0005,,32,0,0.0,0.014780600461893764,-42.79419267241356,-1241.0315874999933
current_broker,1,0.72,0.0005,0.0006,32,0,0.0,0.014780600461893764,-42.95807887931014,-1245.7842874999942
current_broker,1,0.72,0.0005,0.001,32,0,0.0,0.014780600461893764,-42.79419267241356,-1241.0315874999933
current_broker,1,0.74,,,11,0,0.0,0.005080831408775982,-43.34167722222174,-390.07509499999566
current_broker,1,0.74,,0.0006,11,0,0.0,0.005080831408775982,-43.34167722222174,-390.07509499999566
current_broker,1,0.74,,0.001,11,0,0.0,0.005080831408775982,-43.34167722222174,-390.07509499999566
current_broker,1,0.74,0.0003,,11,0,0.0,0.005080831408775982,-42.51012611111074,-382.5911349999967
current_broker,1,0.74,0.0003,0.0006,11,0,0.0,0.005080831408775982,-42.51012611111074,-382.5911349999967
current_broker,1,0.74,0.0003,0.001,11,0,0.0,0.005080831408775982,-42.51012611111074,-382.5911349999967
current_broker,1,0.74,0.0005,,11,0,0.0,0.005080831408775982,-42.98371888888841,-386.8534699999957
current_broker,1,0.74,0.0005,0.0006,11,0,0.0,0.005080831408775982,-42.98371888888841,-386.8534699999957
current_broker,1,0.74,0.0005,0.001,11,0,0.0,0.005080831408775982,-42.98371888888841,-386.8534699999957
current_broker,1,0.76,,,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.76,,0.0006,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.76,,0.001,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.76,0.0003,,3,0,0.0,0.0013856812933025404,-43.22238083333309,-129.66714249999927
current_broker,1,0.76,0.0003,0.0006,3,0,0.0,0.0013856812933025404,-43.22238083333309,-129.66714249999927
current_broker,1,0.76,0.0003,0.001,3,0,0.0,0.0013856812933025404,-43.22238083333309,-129.66714249999927
current_broker,1,0.76,0.0005,,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.76,0.0005,0.0006,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.76,0.0005,0.001,3,0,0.0,0.0013856812933025404,-43.57270916666605,-130.71812749999816
current_broker,1,0.78,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.8,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.82,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.84,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.86,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.88,,,0,0,0.0,0.0,0.0,0.0
current_broker,1,0.9,,,0,0,0.0,0.0,0.0,0.0
current_broker,3,0.5,,,218641,234,0.0010702475747915532,100.98891454965359,-43.15820605959124,-1188835.9441175002
current_broker,3,0.5,,0.0006,218641,0,0.0,100.98891454965359,-44.927255961210335,-1237566.1927075
current_broker,3,0.5,,0.001,218641,0,0.0,100.98891454965359,-43.99363740170987,-1211848.7358675
current_broker,3,0.5,0.0003,,218641,234,0.0010702475747915532,100.98891454965359,-39.784864061115954,-1095913.8654275
current_broker,3,0.5,0.0003,0.0006,218641,0,0.0,100.98891454965359,-41.553913962735066,-1144644.1140175
current_broker,3,0.5,0.0003,0.001,218641,0,0.0,100.98891454965359,-40.620295403234586,-1118926.6571775
current_broker,3,0.5,0.0005,,218641,234,0.0010702475747915532,100.98891454965359,-40.827066899640606,-1124622.3848175001
current_broker,3,0.5,0.0005,0.0006,218641,0,0.0,100.98891454965359,-42.59611680125972,-1173352.6334075
current_broker,3,0.5,0.0005,0.001,218641,0,0.0,100.98891454965359,-41.66249824175924,-1147635.1765675
current_broker,3,0.52,,,118927,132,0.0011099245755799775,54.93163972286374,-43.03748069432423,-696088.2127500001
current_broker,3,0.52,,0.0006,118927,0,0.0,54.93163972286374,-44.73591440274515,-723558.6795500001
current_broker,3,0.52,,0.001,118927,0,0.0,54.93163972286374,-43.83841253245951,-709042.4843000001
current_broker,3,0.52,0.0003,,118927,132,0.0011099245755799775,54.93163972286374,-39.890427668480285,-645187.7771100001
current_broker,3,0.52,0.0003,0.0006,118927,0,0.0,54.93163972286374,-41.58886137690121,-672658.2439100001
current_broker,3,0.52,0.0003,0.001,118927,0,0.0,54.93163972286374,-40.69135950661556,-658142.0486600001
current_broker,3,0.52,0.0005,,118927,132,0.0011099245755799775,54.93163972286374,-40.90491395294919,-661596.0782750001
current_broker,3,0.52,0.0005,0.0006,118927,0,0.0,54.93163972286374,-42.6033476613701,-689066.545075
current_broker,3,0.52,0.0005,0.001,118927,0,0.0,54.93163972286374,-41.70584579108446,-674550.349825
current_broker,3,0.54,,,57818,70,0.0012106956311183368,26.70577367205543,-42.81222968346751,-388178.4865399999
current_broker,3,0.54,,0.0006,57818,0,0.0,26.70577367205543,-44.4069189765082,-402637.5343599999
current_broker,3,0.54,,0.001,57818,0,0.0,26.70577367205543,-43.5605179210323,-394963.2159899999
current_broker,3,0.54,0.0003,,57818,70,0.0012106956311183368,26.70577367205543,-39.941710486930624,-362151.48898499995
current_broker,3,0.54,0.0003,0.0006,57818,0,0.0,26.70577367205543,-41.536399779971326,-376610.536805
current_broker,3,0.54,0.0003,0.001,57818,0,0.0,26.70577367205543,-40.689998724495425,-368936.218435
current_broker,3,0.54,0.0005,,57818,70,0.0012106956311183368,26.70577367205543,-40.90445008712914,-370880.6489399999
current_broker,3,0.54,0.0005,0.0006,57818,0,0.0,26.70577367205543,-42.49913938016984,-385339.6967599999
current_broker,3,0.54,0.0005,0.001,57818,0,0.0,26.70577367205543,-41.652738324693935,-377665.3783899999
current_broker,3,0.56,,,24095,30,0.0012450715916165179,11.129330254041571,-42.76811047518159,-211958.75551499994
current_broker,3,0.56,,0.0006,24095,0,0.0,11.129330254041571,-44.20249445621468,-219067.56252499996
current_broker,3,0.56,,0.001,24095,0,0.0,11.129330254041571,-43.41763031981435,-215177.77586499992
current_broker,3,0.56,0.0003,,24095,30,0.0012450715916165179,11.129330254041571,-40.11271785209848,-198798.62967500006
current_broker,3,0.56,0.0003,0.0006,24095,0,0.0,11.129330254041571,-41.54710183313157,-205907.43668500008
current_broker,3,0.56,0.0003,0.001,24095,0,0.0,11.129330254041571,-40.76223769673124,-202017.65002500004
current_broker,3,0.56,0.0005,,24095,30,0.0012450715916165179,11.129330254041571,-41.01863296307505,-203288.34496499994
current_broker,3,0.56,0.0005,0.0006,24095,0,0.0,11.129330254041571,-42.45301694410815,-210397.151975
current_broker,3,0.56,0.0005,0.001,24095,0,0.0,11.129330254041571,-41.66815280770782,-206507.36531499994
current_broker,3,0.58,,,8843,13,0.0014700893361981229,4.084526558891455,-42.274563978365386,-114310.42099750001
current_broker,3,0.58,,0.0006,8843,0,0.0,4.084526558891455,-43.661045797892015,-118059.46783750001
current_broker,3,0.58,,0.001,8843,0,0.0,4.084526558891455,-42.863374388868344,-115902.56434750001
current_broker,3,0.58,0.0003,,8843,13,0.0014700893361981229,4.084526558891455,-39.83455259522931,-107712.63021750006
current_broker,3,0.58,0.0003,0.0006,8843,0,0.0,4.084526558891455,-41.22103441475594,-111461.67705750006
current_broker,3,0.58,0.0003,0.001,8843,0,0.0,4.084526558891455,-40.42336300573227,-109304.77356750006
current_broker,3,0.58,0.0005,,8843,13,0.0014700893361981229,4.084526558891455,-40.66399682784763,-109955.4474225
current_broker,3,0.58,0.0005,0.0006,8843,0,0.0,4.084526558891455,-42.05047864737427,-113704.49426250003
current_broker,3,0.58,0.0005,0.001,8843,0,0.0,4.084526558891455,-41.25280723835059,-111547.5907725
current_broker,3,0.6,,,3311,8,0.0024161884627000906,1.5293302540415705,-42.22077819487818,-67595.46588999996
current_broker,3,0.6,,0.0006,3311,0,0.0,1.5293302540415705,-43.59548442223609,-69796.37055999998
current_broker,3,0.6,,0.001,3311,0,0.0,1.5293302540415705,-42.78349321673953,-68496.37263999999
current_broker,3,0.6,0.0003,,3311,8,0.0024161884627000906,1.5293302540415705,-39.761594731417865,-63658.31316500001
current_broker,3,0.6,0.0003,0.0006,3311,0,0.0,1.5293302540415705,-41.13630095877578,-65859.21783500002
current_broker,3,0.6,0.0003,0.001,3311,0,0.0,1.5293302540415705,-40.32430975327921,-64559.21991500001
current_broker,3,0.6,0.0005,,3311,8,0.0024161884627000906,1.5293302540415705,-40.58947176139911,-64983.74428999997
current_broker,3,0.6,0.0005,0.0006,3311,0,0.0,1.5293302540415705,-41.964177988757015,-67184.64895999998
current_broker,3,0.6,0.0005,0.001,3311,0,0.0,1.5293302540415705,-41.15218678326044,-65884.65103999997
current_broker,3,0.62,,,1373,2,0.0014566642388929353,0.6341801385681294,-42.4895718622722,-39642.77054749996
current_broker,3,0.62,,0.0006,1373,0,0.0,0.6341801385681294,-43.70176556002141,-40773.74726749997
current_broker,3,0.62,,0.001,1373,0,0.0,0.6341801385681294,-42.94128906484454,-40064.22269749996
current_broker,3,0.62,0.0003,,1373,2,0.0014566642388929353,0.6341801385681294,-39.950057660771684,-37273.40379749998
current_broker,3,0.62,0.0003,0.0006,1373,0,0.0,0.6341801385681294,-41.162251358520884,-38404.38051749999
current_broker,3,0.62,0.0003,0.001,1373,0,0.0,0.6341801385681294,-40.40177486334403,-37694.85594749998
current_broker,3,0.62,0.0005,,1373,2,0.0014566642388929353,0.6341801385681294,-40.74999075294744,-38019.741372499964
current_broker,3,0.62,0.0005,0.0006,1373,0,0.0,0.6341801385681294,-41.962184450696654,-39150.71809249998
current_broker,3,0.62,0.0005,0.001,1373,0,0.0,0.6341801385681294,-41.20170795551979,-38441.19352249996
current_broker,3,0.64,,,664,2,0.0030120481927710845,0.3066974595842956,-42.802098413978406,-23883.57091499995
current_broker,3,0.64,,0.0006,664,0,0.0,0.3066974595842956,-43.91385079749098,-24503.92874499997
current_broker,3,0.64,,0.001,664,0,0.0,0.3066974595842956,-43.194179507168386,-24102.35216499996
current_broker,3,0.64,0.0003,,664,2,0.0030120481927710845,0.3066974595842956,-40.274929731182745,-22473.410789999973
current_broker,3,0.64,0.0003,0.0006,664,0,0.0,0.3066974595842956,-41.38668211469533,-23093.768619999995
current_broker,3,0.64,0.0003,0.001,664,0,0.0,0.3066974595842956,-40.667010824372724,-22692.19203999998
current_broker,3,0.64,0.0005,,664,2,0.0030120481927710845,0.3066974595842956,-41.11782305555548,-22943.74526499996
current_broker,3,0.64,0.0005,0.0006,664,0,0.0,0.3066974595842956,-42.229575439068064,-23564.10309499998
current_broker,3,0.64,0.0005,0.001,664,0,0.0,0.3066974595842956,-41.50990414874546,-23162.52651499997
current_broker,3,0.66,,,346,2,0.005780346820809248,0.15981524249422632,-43.500937931893546,-13093.782317499958
current_broker,3,0.66,,0.0006,346,0,0.0,0.15981524249422632,-44.438716137873634,-13376.053557499963
current_broker,3,0.66,,0.001,346,0,0.0,0.15981524249422632,-43.864173313953366,-13203.116167499964
current_broker,3,0.66,0.0003,,346,2,0.005780346820809248,0.15981524249422632,-40.78960135382048,-12277.670007499964
current_broker,3,0.66,0.0003,0.0006,346,0,0.0,0.15981524249422632,-41.72737955980057,-12559.94124749997
current_broker,3,0.66,0.0003,0.001,346,0,0.0,0.15981524249422632,-41.1528367358803,-12387.00385749997
current_broker,3,0.66,0.0005,,346,2,0.005780346820809248,0.15981524249422632,-41.630261187707504,-12530.708617499959
current_broker,3,0.66,0.0005,0.0006,346,0,0.0,0.15981524249422632,-42.56803939368759,-12812.979857499966
current_broker,3,0.66,0.0005,0.001,346,0,0.0,0.15981524249422632,-41.99349656976733,-12640.042467499967
current_broker,3,0.68,,,184,1,0.005434782608695652,0.08498845265588914,-43.48225215773794,-7305.018362499974
current_broker,3,0.68,,0.0006,184,0,0.0,0.08498845265588914,-44.328750312499864,-7447.230052499977
current_broker,3,0.68,,0.001,184,0,0.0,0.08498845265588914,-43.804026264880804,-7359.076412499975
current_broker,3,0.68,0.0003,,184,1,0.005434782608695652,0.08498845265588914,-40.88311066964271,-6868.362592499975
current_broker,3,0.68,0.0003,0.0006,184,0,0.0,0.08498845265588914,-41.729608824404636,-7010.574282499979
current_broker,3,0.68,0.0003,0.001,184,0,0.0,0.08498845265588914,-41.204884776785576,-6922.420642499977
current_broker,3,0.68,0.0005,,184,1,0.005434782608695652,0.08498845265588914,-41.700406473214116,-7005.6682874999715
current_broker,3,0.68,0.0005,0.0006,184,0,0.0,0.08498845265588914,-42.54690462797605,-7147.879977499976
current_broker,3,0.68,0.0005,0.001,184,0,0.0,0.08498845265588914,-42.02218058035698,-7059.726337499973
current_broker,3,0.7,,,88,0,0.0,0.040646651270207855,-44.62910847560972,-3659.586894999997
current_broker,3,0.7,,0.0006,88,0,0.0,0.040646651270207855,-45.073115304878066,-3695.995455000001
current_broker,3,0.7,,0.001,88,0,0.0,0.040646651270207855,-44.68562189024388,-3664.220994999998
current_broker,3,0.7,0.0003,,88,0,0.0,0.040646651270207855,-41.554149146341345,-3407.44022999999
current_broker,3,0.7,0.0003,0.0006,88,0,0.0,0.040646651270207855,-41.99815597560968,-3443.8487899999936
current_broker,3,0.7,0.0003,0.001,88,0,0.0,0.040646651270207855,-41.6106625609755,-3412.074329999991
current_broker,3,0.7,0.0005,,88,0,0.0,0.040646651270207855,-42.532733475609646,-3487.684144999991
current_broker,3,0.7,0.0005,0.0006,88,0,0.0,0.040646651270207855,-42.976740304877985,-3524.0927049999946
current_broker,3,0.7,0.0005,0.001,88,0,0.0,0.040646651270207855,-42.5892468902438,-3492.3182449999913
current_broker,3,0.72,,,32,0,0.0,0.014780600461893764,-47.47822801724122,-1376.8686124999954
current_broker,3,0.72,,0.0006,32,0,0.0,0.014780600461893764,-47.642776982758555,-1381.640532499998
current_broker,3,0.72,,0.001,32,0,0.0,0.014780600461893764,-47.47822801724122,-1376.8686124999954
current_broker,3,0.72,0.0003,,32,0,0.0,0.014780600461893764,-42.45101887931005,-1231.0795474999913
current_broker,3,0.72,0.0003,0.0006,32,0,0.0,0.014780600461893764,-42.61556784482737,-1235.8514674999938
current_broker,3,0.72,0.0003,0.001,32,0,0.0,0.014780600461893764,-42.45101887931005,-1231.0795474999913
current_broker,3,0.72,0.0005,,32,0,0.0,0.014780600461893764,-43.80390732758586,-1270.31331249999
current_broker,3,0.72,0.0005,0.0006,32,0,0.0,0.014780600461893764,-43.96845629310319,-1275.0852324999923
current_broker,3,0.72,0.0005,0.001,32,0,0.0,0.014780600461893764,-43.80390732758586,-1270.31331249999
current_broker,3,0.74,,,11,0,0.0,0.005080831408775982,-42.05278833333281,-378.4750949999953
current_broker,3,0.74,,0.0006,11,0,0.0,0.005080831408775982,-42.22151722222198,-379.99365499999783
current_broker,3,0.74,,0.001,11,0,0.0,0.005080831408775982,-42.05278833333281,-378.4750949999953
current_broker,3,0.74,0.0003,,11,0,0.0,0.005080831408775982,-40.542322777777095,-364.88090499999385
current_broker,3,0.74,0.0003,0.0006,11,0,0.0,0.005080831408775982,-40.711051666666265,-366.3994649999964
current_broker,3,0.74,0.0003,0.001,11,0,0.0,0.005080831408775982,-40.542322777777095,-364.88090499999385
current_broker,3,0.74,0.0005,,11,0,0.0,0.005080831408775982,-40.92260777777718,-368.3034699999946
current_broker,3,0.74,0.0005,0.0006,11,0,0.0,0.005080831408775982,-41.09133666666634,-369.8220299999971
current_broker,3,0.74,0.0005,0.001,11,0,0.0,0.005080831408775982,-40.92260777777718,-368.3034699999946
current_broker,3,0.76,,,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
current_broker,3,0.76,,0.0006,3,0,0.0,0.0013856812933025404,-35.33121583333285,-105.99364749999854
current_broker,3,0.76,,0.001,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
current_broker,3,0.76,0.0003,,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
current_broker,3,0.76,0.0003,0.0006,3,0,0.0,0.0013856812933025404,-35.33121583333285,-105.99364749999854
current_broker,3,0.76,0.0003,0.001,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
current_broker,3,0.76,0.0005,,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
current_broker,3,0.76,0.0005,0.0006,3,0,0.0,0.0013856812933025404,-35.33121583333285,-105.99364749999854
current_broker,3,0.76,0.0005,0.001,3,0,0.0,0.0013856812933025404,-34.98937583333212,-104.96812749999636
