datetime,capital
2025-11-24 09:15:00,10000.0
2025-11-24 09:33:00,8980.0
2025-11-24 09:47:00,8905.0
2025-11-24 09:54:00,8128.75
2025-11-24 10:37:00,9396.25
2025-11-24 10:54:00,8567.5
2025-11-24 11:25:00,8582.5
2025-11-24 11:50:00,7697.5
2025-11-25 09:18:00,6568.75
2025-11-25 09:21:00,5755.0
2025-11-25 09:34:00,6681.25
2025-11-25 09:57:00,6741.25
2025-11-25 10:10:00,7652.5
2025-11-25 10:26:00,6696.250000000001
2025-11-25 11:14:00,5852.500000000001
2025-11-25 11:50:00,5016.250000000001
2025-11-28 09:54:00,4123.750000000001
2025-11-28 13:52:00,5080.0
2025-11-28 14:39:00,4776.25
2025-11-28 15:25:00,4232.5
2025-12-01 10:01:00,4266.25
2025-12-01 10:48:00,4802.5
2025-12-01 11:11:00,4840.0
2025-12-01 11:46:00,6617.5
2025-12-02 09:42:00,7937.5
2025-12-02 09:55:00,7697.5
2025-12-02 10:04:00,7675.0
2025-12-02 10:19:00,7690.0
2025-12-02 10:51:00,6895.0
2025-12-02 11:16:00,6058.75
2025-12-02 11:24:00,5766.25
2025-12-02 11:38:00,5777.5
2025-12-02 12:02:00,6160.0
2025-12-02 12:07:00,6017.5
2025-12-02 12:54:00,7063.75
2025-12-02 13:48:00,6445.0
2025-12-02 14:21:00,7611.25
2025-12-02 14:29:00,7716.25
2025-12-02 14:36:00,9272.5
2025-12-03 09:27:00,10641.250000000002
2025-12-03 09:34:00,11923.750000000002
2025-12-04 09:17:00,11140.000000000002
2025-12-04 09:35:00,12107.500000000002
2025-12-04 10:19:00,13041.250000000002
2025-12-04 10:29:00,14380.000000000004
2025-12-05 09:34:00,13540.000000000004
2025-12-05 09:57:00,12632.500000000004
2025-12-05 10:03:00,11353.750000000004
2025-12-08 09:28:00,11770.000000000004
2025-12-08 09:47:00,12741.250000000004
2025-12-08 10:15:00,11781.250000000004
2025-12-08 11:10:00,11845.000000000004
2025-12-08 12:04:00,11875.000000000004
2025-12-08 12:30:00,13045.000000000004
2025-12-08 13:17:00,12940.000000000004
2025-12-08 13:21:00,14218.750000000004
2025-12-09 09:30:00,15433.750000000004
2025-12-09 09:41:00,15388.750000000004
2025-12-09 09:53:00,16435.000000000004
2025-12-10 09:16:00,17582.500000000004
2025-12-10 09:30:00,18865.000000000007
2025-12-11 09:18:00,18051.250000000007
2025-12-11 09:28:00,18973.750000000007
2025-12-11 09:37:00,17548.750000000007
2025-12-11 09:43:00,17552.500000000007
2025-12-11 09:49:00,16487.500000000007
2025-12-12 09:31:00,17443.750000000007
2025-12-12 09:58:00,16307.500000000007
2025-12-12 10:08:00,17275.000000000007
2025-12-12 10:15:00,16131.250000000007
2025-12-12 10:22:00,14560.000000000007
2025-12-12 10:28:00,14556.250000000007
2025-12-12 10:52:00,14807.500000000007
2025-12-12 12:10:00,13802.500000000007
2025-12-15 09:46:00,13802.500000000007
2025-12-15 10:29:00,14762.500000000007
2025-12-15 10:37:00,13990.000000000007
2025-12-15 10:43:00,13195.000000000007
2025-12-15 11:21:00,12400.000000000007
2025-12-15 11:34:00,11601.250000000007
2025-12-16 09:48:00,10768.750000000007
2025-12-16 09:58:00,10018.750000000007
2025-12-16 10:06:00,10018.750000000007
2025-12-16 10:18:00,9036.250000000007
2025-12-17 09:22:00,10345.000000000007
2025-12-17 09:44:00,9283.750000000007
2025-12-17 09:52:00,10446.250000000007
2025-12-17 10:06:00,12088.750000000007
2025-12-18 09:24:00,11256.250000000007
2025-12-18 09:44:00,12505.000000000007
2025-12-18 10:08:00,11616.250000000007
2025-12-18 10:12:00,12756.25000000001
2025-12-18 10:33:00,13843.75000000001
2025-12-18 11:03:00,12955.00000000001
2025-12-18 11:22:00,13948.75000000001
2025-12-18 12:09:00,14608.750000000011
2025-12-19 10:05:00,13502.500000000011
2025-12-19 10:27:00,12666.250000000011
2025-12-19 11:14:00,12283.750000000011
2025-12-22 10:15:00,12261.250000000011
2025-12-22 11:19:00,11935.000000000011
2025-12-22 12:12:00,11987.500000000011
2025-12-22 13:02:00,11661.250000000011
2025-12-22 13:49:00,11736.250000000011
2025-12-22 14:36:00,12152.500000000011
2025-12-22 15:24:00,12261.250000000011
2025-12-23 09:28:00,12370.000000000011
2025-12-23 09:47:00,12392.500000000011
2025-12-23 10:01:00,13450.000000000011
2025-12-23 10:19:00,12677.500000000011
2025-12-23 11:18:00,13142.500000000011
2025-12-23 11:35:00,12242.500000000011
2025-12-23 12:00:00,11455.000000000011
2025-12-23 12:14:00,11481.250000000011
2025-12-23 13:01:00,11612.500000000011
2025-12-23 13:48:00,11511.250000000011
2025-12-23 13:58:00,11751.250000000011
2025-12-23 14:14:00,13011.250000000011
2025-12-23 14:28:00,12940.000000000011
2025-12-23 15:01:00,13011.250000000011
2025-12-23 15:25:00,12655.000000000011
2025-12-24 09:21:00,13592.500000000011
2025-12-24 10:08:00,13427.500000000011
2025-12-24 10:47:00,12508.750000000011
2025-12-24 11:35:00,11912.500000000011
2025-12-24 12:27:00,11590.000000000011
2025-12-24 13:00:00,10783.750000000011
2025-12-24 13:32:00,12268.750000000011
2025-12-24 14:19:00,12246.250000000011
2025-12-24 15:09:00,12103.750000000011
2025-12-26 09:18:00,11177.500000000011
2025-12-26 09:32:00,10322.500000000011
2025-12-26 09:51:00,11267.500000000011
2025-12-26 10:04:00,10502.500000000011
2025-12-26 11:05:00,10236.250000000011
2025-12-26 11:52:00,10656.250000000011
2025-12-26 12:36:00,11747.500000000011
2025-12-26 13:23:00,11301.250000000011
2025-12-26 14:21:00,11830.000000000011
2025-12-26 15:08:00,11462.500000000011
2025-12-26 15:25:00,11305.000000000011
