Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
09:29:30,26018.9,26178.0,26161.2,26178.0,26161.2,50,False,26162.28,0.0,0.0,16.8,True,26000,0.76,1571283,1199683,NIFTY2610626000CE,26000,144.3,170696,0.5895,0.0014,-8.4199,13.256,7.94,NIFTY2610626000PE,26000,77.85,148607,-0.4105,0.0014,-8.4199,13.256,7.94
09:29:41,26019.8,26175.0,26161.2,26181.2,26161.2,50,False,26162.55,0.0,0.0,13.8,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,144.2,170696,0.6005,0.0014,-8.3442,13.1699,7.92,NIFTY2610626000PE,26000,77.6,148607,-0.3995,0.0014,-8.3442,13.1699,7.92
09:29:56,26019.15,26179.1,26179.0,26184.4,26176.2,50,False,26163.36,0.0,0.0,0.1,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,145.25,170696,0.6005,0.0014,-8.3442,13.1699,7.92,NIFTY2610626000PE,26000,76.8,148607,-0.3995,0.0014,-8.3442,13.1699,7.92
09:30:10,26018.75,26178.7,26179.0,26185.0,26176.2,50,False,26163.6,0.0,0.0,0.3,False,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,144.5,170696,0.5949,0.0014,-8.3679,13.2138,7.92,NIFTY2610626000PE,26000,77.05,148607,-0.4051,0.0014,-8.3679,13.2138,7.92
09:30:24,26018.25,26184.4,26179.0,26185.0,26176.2,50,False,26163.9,0.0,0.0,5.4,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,143.75,170696,0.6017,0.0014,-8.3335,13.1585,7.92,NIFTY2610626000PE,26000,77.6,148607,-0.3983,0.0014,-8.3335,13.1585,7.92
09:30:37,26010.15,26176.0,26179.0,26185.0,26176.0,50,False,26163.86,0.0,0.0,3.0,False,26000,0.78,1614634,1260193,NIFTY2610626000CE,26000,139.9,182165,0.6001,0.0014,-8.3248,13.1723,7.9,NIFTY2610626000PE,26000,79.85,156786,-0.3999,0.0014,-8.3248,13.1723,7.9
09:30:50,26011.4,26178.2,26179.0,26185.0,26175.0,50,False,26164.01,0.0,0.0,0.8,False,26000,0.78,1614360,1260578,NIFTY2610626000CE,26000,140.75,182165,0.5976,0.0014,-8.2859,13.1922,7.85,NIFTY2610626000PE,26000,79,156786,-0.4024,0.0014,-8.2859,13.1922,7.85
09:31:06,26016.05,26178.0,26179.0,26185.0,26175.0,50,False,26164.07,0.0,0.0,1.0,False,26000,0.78,1614952,1260760,NIFTY2610626000CE,26000,142.8,182165,0.5896,0.0014,-8.3607,13.2544,7.88,NIFTY2610626000PE,26000,77.55,156786,-0.4104,0.0014,-8.3607,13.2544,7.88
09:31:21,26019.55,26181.0,26179.0,26185.0,26175.0,50,False,26164.26,0.0,0.0,2.0,True,26000,0.78,1614970,1260763,NIFTY2610626000CE,26000,143.35,182165,0.5981,0.0014,-8.2988,13.1876,7.86,NIFTY2610626000PE,26000,76.85,156786,-0.4019,0.0014,-8.2988,13.1876,7.86
09:31:35,26020.35,26179.2,26179.0,26186.2,26175.0,50,False,26164.47,0.0,0.0,0.2,True,26000,0.78,1614970,1260721,NIFTY2610626000CE,26000,145.5,182165,0.5992,0.0014,-8.2835,13.1784,7.86,NIFTY2610626000PE,26000,75,156786,-0.4008,0.0014,-8.2835,13.1784,7.86
09:31:49,26019.25,26184.4,26185.6,26185.6,26180.0,50,False,26164.77,0.0,0.0,1.2,False,26000,0.78,1614970,1260717,NIFTY2610626000CE,26000,144.65,182165,0.605,0.0014,-8.2367,13.1291,7.84,NIFTY2610626000PE,26000,75.8,156786,-0.395,0.0014,-8.2367,13.1291,7.84
09:32:03,26018.6,26178.7,26185.6,26186.7,26176.2,50,False,26164.98,0.0,0.0,6.9,False,26000,0.78,1615100,1260717,NIFTY2610626000CE,26000,142.4,182165,0.6021,0.0014,-8.3026,13.1534,7.89,NIFTY2610626000PE,26000,77.4,156786,-0.3979,0.0014,-8.3026,13.1534,7.89
09:32:17,26014.05,26182.0,26185.6,26186.7,26176.2,50,False,26165.06,0.0,0.0,3.6,False,26000,0.78,1615100,1260780,NIFTY2610626000CE,26000,140.4,182165,0.6008,0.0014,-8.2865,13.1643,7.87,NIFTY2610626000PE,26000,78.55,156786,-0.3992,0.0014,-8.2865,13.1643,7.87
09:32:32,26013.3,26176.0,26185.6,26186.7,26176.0,50,False,26165.04,0.0,0.0,9.6,False,26000,0.78,1615100,1260780,NIFTY2610626000CE,26000,140.35,182165,0.5939,0.0015,-8.2965,13.2202,7.84,NIFTY2610626000PE,26000,78.55,156786,-0.4061,0.0015,-8.2965,13.2202,7.84
