feature,importance,fold
atm_itm_spread_ce_lag1,641.3730306625366,8
atm_itm_spread_ce_lag2,641.0205898284912,8
atm_itm_spread_ce_lag3,694.6221699714661,8
atm_itm_spread_pe_lag1,560.9972195625305,8
atm_itm_spread_pe_lag2,394.4747805595398,8
atm_itm_spread_pe_lag3,556.8465414047241,8
atm_ce_oi_z60_lag1,529.6408905982971,8
atm_ce_oi_z60_lag2,605.1769695281982,8
atm_ce_oi_z60_lag3,554.1595602035522,8
atm_pe_oi_z60_lag1,427.63421058654785,8
atm_pe_oi_z60_lag2,626.8186120986938,8
atm_pe_oi_z60_lag3,715.6173210144043,8
itm_ce_oi_z60_lag1,442.73720026016235,8
itm_ce_oi_z60_lag2,551.3102030754089,8
itm_ce_oi_z60_lag3,785.1265158653259,8
itm_pe_oi_z60_lag1,651.3093028068542,8
itm_pe_oi_z60_lag2,595.7348594665527,8
itm_pe_oi_z60_lag3,788.1959290504456,8
nifty_ret_1,1196.380883693695,9
nifty_ret_3,910.872377872467,9
ce_ret_1,419.98172187805176,9
pe_ret_1,709.1106314659119,9
itm_ce_ret_1,462.7315893173218,9
itm_pe_ret_1,690.539701461792,9
ce_pe_ratio,208.36235809326172,9
ce_minus_pe,205.02560806274414,9
atm_itm_spread_ce,268.6501398086548,9
atm_itm_spread_pe,225.65992832183838,9
atm_ce_oi_z60,495.06205654144287,9
atm_pe_oi_z60,255.8176188468933,9
itm_ce_oi_z60,258.28012228012085,9
itm_pe_oi_z60,425.9656572341919,9
oi_ce_change_1,478.9211211204529,9
oi_pe_change_1,386.0093603134155,9
nifty_vol_5,536.2599325180054,9
nifty_vol_15,538.2551412582397,9
atr_5,628.8514676094055,9
vol_regime,408.17754220962524,9
minute_of_day,2498.7761359214783,9
sin_md,321.90928077697754,9
cos_md,676.9820127487183,9
atm_shift,0.0,9
mom_delta,407.1195402145386,9
mom_3_sum,497.1363983154297,9
atm_itm_ce_ratio,323.78488063812256,9
atm_itm_pe_ratio,381.15200090408325,9
above_breakout_15,0.0,9
below_breakout_15,0.0,9
nifty_ret_1_lag1,558.4375009536743,9
nifty_ret_1_lag2,306.21367168426514,9
nifty_ret_1_lag3,458.97720193862915,9
nifty_ret_3_lag1,836.0814213752747,9
nifty_ret_3_lag2,654.2039890289307,9
nifty_ret_3_lag3,720.7987842559814,9
ce_ret_1_lag1,311.13877964019775,9
ce_ret_1_lag2,282.0931510925293,9
ce_ret_1_lag3,188.57564163208008,9
pe_ret_1_lag1,158.5489387512207,9
pe_ret_1_lag2,240.49536180496216,9
pe_ret_1_lag3,272.98744106292725,9
itm_ce_ret_1_lag1,219.9696307182312,9
itm_ce_ret_1_lag2,162.06699180603027,9
itm_ce_ret_1_lag3,193.25107145309448,9
itm_pe_ret_1_lag1,240.05171012878418,9
itm_pe_ret_1_lag2,194.4674482345581,9
itm_pe_ret_1_lag3,286.2963705062866,9
ce_pe_ratio_lag1,180.07193040847778,9
ce_pe_ratio_lag2,210.7779188156128,9
ce_pe_ratio_lag3,214.3545298576355,9
ce_minus_pe_lag1,177.75866174697876,9
ce_minus_pe_lag2,195.40166997909546,9
ce_minus_pe_lag3,159.87896060943604,9
atm_itm_spread_ce_lag1,267.90975761413574,9
atm_itm_spread_ce_lag2,205.94743251800537,9
atm_itm_spread_ce_lag3,191.23979091644287,9
atm_itm_spread_pe_lag1,226.64327001571655,9
atm_itm_spread_pe_lag2,247.64588260650635,9
atm_itm_spread_pe_lag3,157.43468189239502,9
atm_ce_oi_z60_lag1,242.95385837554932,9
atm_ce_oi_z60_lag2,335.423321723938,9
atm_ce_oi_z60_lag3,249.53769874572754,9
atm_pe_oi_z60_lag1,278.69430208206177,9
atm_pe_oi_z60_lag2,324.85234022140503,9
atm_pe_oi_z60_lag3,160.01010990142822,9
itm_ce_oi_z60_lag1,255.1957721710205,9
itm_ce_oi_z60_lag2,236.33967208862305,9
itm_ce_oi_z60_lag3,300.9831323623657,9
itm_pe_oi_z60_lag1,215.97121047973633,9
itm_pe_oi_z60_lag2,162.94240999221802,9
itm_pe_oi_z60_lag3,332.1876492500305,9
nifty_ret_1,509.32940196990967,10
nifty_ret_3,433.69680309295654,10
ce_ret_1,167.6236972808838,10
pe_ret_1,308.6954040527344,10
itm_ce_ret_1,293.9086284637451,10
itm_pe_ret_1,302.73959732055664,10
ce_pe_ratio,56.49449920654297,10
ce_minus_pe,61.01519966125488,10
atm_itm_spread_ce,45.244300842285156,10
atm_itm_spread_pe,26.125499725341797,10
atm_ce_oi_z60,126.29329776763916,10
atm_pe_oi_z60,86.47700023651123,10
itm_ce_oi_z60,169.49340152740479,10
itm_pe_oi_z60,45.08619976043701,10
oi_ce_change_1,118.17249965667725,10
oi_pe_change_1,82.32550048828125,10
nifty_vol_5,216.6157989501953,10
nifty_vol_15,333.6932020187378,10
atr_5,208.77850246429443,10
vol_regime,144.39080047607422,10
minute_of_day,1566.7346963882446,10
sin_md,130.2356996536255,10
cos_md,227.9182996749878,10
atm_shift,16.261199951171875,10
mom_delta,218.83939743041992,10
mom_3_sum,243.46930027008057,10
atm_itm_ce_ratio,72.292799949646,10
atm_itm_pe_ratio,220.1854009628296,10
above_breakout_15,0.0,10
below_breakout_15,0.0,10
nifty_ret_1_lag1,146.76069831848145,10
nifty_ret_1_lag2,99.51849937438965,10
nifty_ret_1_lag3,125.15340042114258,10
nifty_ret_3_lag1,469.3386011123657,10
nifty_ret_3_lag2,45.695899963378906,10
nifty_ret_3_lag3,426.12969970703125,10
ce_ret_1_lag1,42.35590076446533,10
ce_ret_1_lag2,76.77039909362793,10
ce_ret_1_lag3,56.40070056915283,10
pe_ret_1_lag1,74.19600009918213,10
pe_ret_1_lag2,23.37190055847168,10
pe_ret_1_lag3,47.642099380493164,10
itm_ce_ret_1_lag1,95.5797004699707,10
itm_ce_ret_1_lag2,134.870698928833,10
itm_ce_ret_1_lag3,66.47379970550537,10
itm_pe_ret_1_lag1,26.568300247192383,10
itm_pe_ret_1_lag2,41.87329959869385,10
itm_pe_ret_1_lag3,65.48850059509277,10
ce_pe_ratio_lag1,41.325989723205566,10
ce_pe_ratio_lag2,37.80550003051758,10
ce_pe_ratio_lag3,64.30090045928955,10
ce_minus_pe_lag1,24.385899543762207,10
ce_minus_pe_lag2,57.583900451660156,10
ce_minus_pe_lag3,117.53269958496094,10
atm_itm_spread_ce_lag1,97.26559925079346,10
atm_itm_spread_ce_lag2,57.245201110839844,10
atm_itm_spread_ce_lag3,102.18120098114014,10
atm_itm_spread_pe_lag1,52.956199645996094,10
atm_itm_spread_pe_lag2,71.06090068817139,10
atm_itm_spread_pe_lag3,22.99149990081787,10
atm_ce_oi_z60_lag1,92.51350116729736,10
atm_ce_oi_z60_lag2,68.84530067443848,10
atm_ce_oi_z60_lag3,36.47800064086914,10
atm_pe_oi_z60_lag1,48.686699867248535,10
atm_pe_oi_z60_lag2,72.79106998443604,10
atm_pe_oi_z60_lag3,12.549200057983398,10
itm_ce_oi_z60_lag1,73.30100154876709,10
itm_ce_oi_z60_lag2,68.07769870758057,10
itm_ce_oi_z60_lag3,61.389699935913086,10
itm_pe_oi_z60_lag1,107.75339889526367,10
itm_pe_oi_z60_lag2,67.27670001983643,10
itm_pe_oi_z60_lag3,0.0,10
nifty_ret_1,385.69879817962646,11
nifty_ret_3,268.8867015838623,11
ce_ret_1,44.018699645996094,11
pe_ret_1,228.88650226593018,11
itm_ce_ret_1,191.5428981781006,11
itm_pe_ret_1,378.8805046081543,11
ce_pe_ratio,79.57690048217773,11
ce_minus_pe,27.90929889678955,11
atm_itm_spread_ce,10.433099746704102,11
atm_itm_spread_pe,11.125800132751465,11
atm_ce_oi_z60,13.460100173950195,11
atm_pe_oi_z60,37.59049987792969,11
itm_ce_oi_z60,44.04740047454834,11
itm_pe_oi_z60,13.530400276184082,11
oi_ce_change_1,57.211599349975586,11
oi_pe_change_1,98.18229866027832,11
nifty_vol_5,175.3505973815918,11
nifty_vol_15,214.1446990966797,11
atr_5,106.72809982299805,11
vol_regime,90.19239902496338,11
minute_of_day,1109.683259010315,11
sin_md,36.01010036468506,11
cos_md,172.7475004196167,11
atm_shift,0.0,11
mom_delta,181.16530227661133,11
mom_3_sum,69.23540019989014,11
atm_itm_ce_ratio,45.23009967803955,11
atm_itm_pe_ratio,33.583099365234375,11
above_breakout_15,0.0,11
below_breakout_15,0.0,11
nifty_ret_1_lag1,84.97840023040771,11
nifty_ret_1_lag2,37.28310012817383,11
nifty_ret_1_lag3,31.412999153137207,11
nifty_ret_3_lag1,208.76180458068848,11
nifty_ret_3_lag2,49.38230895996094,11
nifty_ret_3_lag3,228.86938190460205,11
ce_ret_1_lag1,37.98330020904541,11
ce_ret_1_lag2,11.972900390625,11
ce_ret_1_lag3,81.12349891662598,11
pe_ret_1_lag1,16.265600204467773,11
pe_ret_1_lag2,39.930198669433594,11
pe_ret_1_lag3,38.89299964904785,11
itm_ce_ret_1_lag1,11.346699714660645,11
itm_ce_ret_1_lag2,49.089799880981445,11
itm_ce_ret_1_lag3,13.449299812316895,11
itm_pe_ret_1_lag1,68.63549900054932,11
itm_pe_ret_1_lag2,11.348999977111816,11
itm_pe_ret_1_lag3,11.672100067138672,11
ce_pe_ratio_lag1,38.402000427246094,11
ce_pe_ratio_lag2,50.88930034637451,11
ce_pe_ratio_lag3,11.267499923706055,11
ce_minus_pe_lag1,24.355799674987793,11
ce_minus_pe_lag2,14.743000030517578,11
ce_minus_pe_lag3,28.136500358581543,11
atm_itm_spread_ce_lag1,35.02779960632324,11
atm_itm_spread_ce_lag2,51.37979984283447,11
atm_itm_spread_ce_lag3,11.942999839782715,11
atm_itm_spread_pe_lag1,36.416199684143066,11
atm_itm_spread_pe_lag2,68.52279949188232,11
atm_itm_spread_pe_lag3,30.830100059509277,11
atm_ce_oi_z60_lag1,13.789299964904785,11
atm_ce_oi_z60_lag2,48.0777006149292,11
atm_ce_oi_z60_lag3,51.22030067443848,11
atm_pe_oi_z60_lag1,40.27129936218262,11
atm_pe_oi_z60_lag2,36.64109992980957,11
atm_pe_oi_z60_lag3,75.24209976196289,11
itm_ce_oi_z60_lag1,51.92569923400879,11
itm_ce_oi_z60_lag2,0.0,11
itm_ce_oi_z60_lag3,38.88360023498535,11
itm_pe_oi_z60_lag1,27.07430076599121,11
itm_pe_oi_z60_lag2,22.154200553894043,11
itm_pe_oi_z60_lag3,38.53870105743408,11
nifty_ret_1,388.53289890289307,12
nifty_ret_3,225.87479972839355,12
ce_ret_1,245.68729972839355,12
pe_ret_1,300.8471975326538,12
itm_ce_ret_1,100.37689971923828,12
itm_pe_ret_1,482.8372974395752,12
ce_pe_ratio,11.634699821472168,12
ce_minus_pe,30.082900047302246,12
atm_itm_spread_ce,59.13249969482422,12
atm_itm_spread_pe,14.589799880981445,12
atm_ce_oi_z60,23.895699501037598,12
atm_pe_oi_z60,36.85310077667236,12
itm_ce_oi_z60,0.0,12
itm_pe_oi_z60,13.298100471496582,12
oi_ce_change_1,65.02079963684082,12
oi_pe_change_1,11.404199600219727,12
nifty_vol_5,201.9098014831543,12
nifty_vol_15,125.36030006408691,12
atr_5,246.1727991104126,12
vol_regime,185.63840007781982,12
minute_of_day,1281.2452955245972,12
sin_md,93.96110153198242,12
cos_md,214.32630157470703,12
atm_shift,44.98810005187988,12
mom_delta,147.9943027496338,12
mom_3_sum,133.80770015716553,12
atm_itm_ce_ratio,89.14330005645752,12
atm_itm_pe_ratio,73.2234001159668,12
above_breakout_15,0.0,12
below_breakout_15,0.0,12
nifty_ret_1_lag1,90.45669937133789,12
nifty_ret_1_lag2,106.42980003356934,12
nifty_ret_1_lag3,58.796000480651855,12
nifty_ret_3_lag1,151.6061019897461,12
nifty_ret_3_lag2,176.00719928741455,12
nifty_ret_3_lag3,265.53110218048096,12
ce_ret_1_lag1,12.560500144958496,12
ce_ret_1_lag2,27.937000274658203,12
ce_ret_1_lag3,68.74390029907227,12
pe_ret_1_lag1,0.0,12
pe_ret_1_lag2,48.51249980926514,12
pe_ret_1_lag3,63.34049892425537,12
itm_ce_ret_1_lag1,26.20709991455078,12
itm_ce_ret_1_lag2,52.18070030212402,12
itm_ce_ret_1_lag3,26.382200241088867,12
itm_pe_ret_1_lag1,36.30790042877197,12
itm_pe_ret_1_lag2,14.783100128173828,12
itm_pe_ret_1_lag3,37.33889961242676,12
ce_pe_ratio_lag1,38.3036994934082,12
ce_pe_ratio_lag2,62.51150035858154,12
ce_pe_ratio_lag3,37.226799964904785,12
ce_minus_pe_lag1,0.0,12
ce_minus_pe_lag2,45.31339931488037,12
ce_minus_pe_lag3,52.32889938354492,12
atm_itm_spread_ce_lag1,48.167399406433105,12
atm_itm_spread_ce_lag2,24.011300086975098,12
atm_itm_spread_ce_lag3,97.31209945678711,12
atm_itm_spread_pe_lag1,36.0137996673584,12
atm_itm_spread_pe_lag2,37.54390048980713,12
atm_itm_spread_pe_lag3,27.898399353027344,12
atm_ce_oi_z60_lag1,105.50990200042725,12
atm_ce_oi_z60_lag2,40.3754997253418,12
atm_ce_oi_z60_lag3,24.858400344848633,12
atm_pe_oi_z60_lag1,74.10599994659424,12
atm_pe_oi_z60_lag2,27.58930015563965,12
atm_pe_oi_z60_lag3,66.54680061340332,12
itm_ce_oi_z60_lag1,80.97080039978027,12
itm_ce_oi_z60_lag2,72.62020111083984,12
itm_ce_oi_z60_lag3,42.93429946899414,12
itm_pe_oi_z60_lag1,16.28339958190918,12
itm_pe_oi_z60_lag2,33.241600036621094,12
itm_pe_oi_z60_lag3,12.159500122070312,12
nifty_ret_1,668.3774890899658,13
nifty_ret_3,382.0047998428345,13
ce_ret_1,430.3526601791382,13
pe_ret_1,597.8351955413818,13
itm_ce_ret_1,325.62505054473877,13
itm_pe_ret_1,453.7982988357544,13
ce_pe_ratio,51.768799781799316,13
ce_minus_pe,108.34430027008057,13
atm_itm_spread_ce,82.9872694015503,13
atm_itm_spread_pe,111.9099006652832,13
atm_ce_oi_z60,116.00689888000488,13
atm_pe_oi_z60,144.98269844055176,13
itm_ce_oi_z60,117.74519920349121,13
itm_pe_oi_z60,111.7407808303833,13
oi_ce_change_1,144.846999168396,13
oi_pe_change_1,167.13210105895996,13
nifty_vol_5,152.22100162506104,13
nifty_vol_15,372.2008991241455,13
atr_5,303.78135108947754,13
vol_regime,114.38437843322754,13
minute_of_day,1658.511191368103,13
sin_md,271.26659774780273,13
cos_md,241.8322992324829,13
atm_shift,81.4379997253418,13
mom_delta,330.0911111831665,13
mom_3_sum,216.8661289215088,13
atm_itm_ce_ratio,162.16730117797852,13
atm_itm_pe_ratio,162.18089962005615,13
above_breakout_15,0.0,13
below_breakout_15,0.0,13
nifty_ret_1_lag1,267.128680229187,13
nifty_ret_1_lag2,230.43532180786133,13
nifty_ret_1_lag3,125.22929859161377,13
nifty_ret_3_lag1,192.71529865264893,13
nifty_ret_3_lag2,248.72269916534424,13
nifty_ret_3_lag3,539.0018949508667,13
ce_ret_1_lag1,54.72360038757324,13
ce_ret_1_lag2,68.0206413269043,13
ce_ret_1_lag3,185.59889888763428,13
pe_ret_1_lag1,36.27740001678467,13
pe_ret_1_lag2,126.26049900054932,13
pe_ret_1_lag3,71.31307983398438,13
itm_ce_ret_1_lag1,117.92730045318604,13
itm_ce_ret_1_lag2,177.72550010681152,13
itm_ce_ret_1_lag3,107.66435146331787,13
itm_pe_ret_1_lag1,53.746999740600586,13
itm_pe_ret_1_lag2,44.39940071105957,13
itm_pe_ret_1_lag3,59.58039951324463,13
ce_pe_ratio_lag1,100.12809944152832,13
ce_pe_ratio_lag2,74.62669944763184,13
ce_pe_ratio_lag3,110.4857006072998,13
ce_minus_pe_lag1,136.2805004119873,13
ce_minus_pe_lag2,100.61349964141846,13
ce_minus_pe_lag3,100.43449974060059,13
atm_itm_spread_ce_lag1,129.8385992050171,13
atm_itm_spread_ce_lag2,88.01987934112549,13
atm_itm_spread_ce_lag3,98.81428909301758,13
atm_itm_spread_pe_lag1,167.3506202697754,13
atm_itm_spread_pe_lag2,97.07470035552979,13
atm_itm_spread_pe_lag3,73.64039993286133,13
atm_ce_oi_z60_lag1,97.27541065216064,13
atm_ce_oi_z60_lag2,58.284400939941406,13
atm_ce_oi_z60_lag3,77.02640056610107,13
atm_pe_oi_z60_lag1,97.36707019805908,13
atm_pe_oi_z60_lag2,109.45570182800293,13
atm_pe_oi_z60_lag3,95.2066011428833,13
itm_ce_oi_z60_lag1,104.01709938049316,13
itm_ce_oi_z60_lag2,165.37750053405762,13
itm_ce_oi_z60_lag3,92.28010082244873,13
itm_pe_oi_z60_lag1,139.9212007522583,13
itm_pe_oi_z60_lag2,123.79430103302002,13
itm_pe_oi_z60_lag3,124.28159999847412,13
nifty_ret_1,1310.1778197288513,14
nifty_ret_3,442.2341899871826,14
ce_ret_1,541.1715612411499,14
pe_ret_1,1006.5690159797668,14
itm_ce_ret_1,665.1685724258423,14
itm_pe_ret_1,686.343879699707,14
ce_pe_ratio,247.62045192718506,14
ce_minus_pe,274.96533966064453,14
atm_itm_spread_ce,255.5080909729004,14
atm_itm_spread_pe,218.19097900390625,14
atm_ce_oi_z60,300.82903575897217,14
atm_pe_oi_z60,109.8161506652832,14
itm_ce_oi_z60,222.97668075561523,14
itm_pe_oi_z60,216.06992864608765,14
oi_ce_change_1,364.80281829833984,14
oi_pe_change_1,312.5756711959839,14
nifty_vol_5,452.3776898384094,14
nifty_vol_15,621.0820569992065,14
atr_5,362.8004512786865,14
vol_regime,528.93608045578,14
minute_of_day,2370.578999519348,14
sin_md,474.32003021240234,14
cos_md,416.0859727859497,14
atm_shift,142.47218990325928,14
mom_delta,418.54265213012695,14
mom_3_sum,495.4877862930298,14
atm_itm_ce_ratio,458.0330801010132,14
atm_itm_pe_ratio,514.6375026702881,14
above_breakout_15,0.0,14
below_breakout_15,0.0,14
nifty_ret_1_lag1,410.6887812614441,14
nifty_ret_1_lag2,378.1562614440918,14
nifty_ret_1_lag3,328.0455594062805,14
nifty_ret_3_lag1,462.18419885635376,14
nifty_ret_3_lag2,436.629412651062,14
nifty_ret_3_lag3,714.8614773750305,14
ce_ret_1_lag1,184.3618984222412,14
ce_ret_1_lag2,191.87777042388916,14
ce_ret_1_lag3,320.49886989593506,14
pe_ret_1_lag1,235.33777809143066,14
pe_ret_1_lag2,185.38844871520996,14
pe_ret_1_lag3,211.6485719680786,14
itm_ce_ret_1_lag1,139.0763111114502,14
itm_ce_ret_1_lag2,225.1006908416748,14
itm_ce_ret_1_lag3,219.89480876922607,14
itm_pe_ret_1_lag1,221.5489797592163,14
itm_pe_ret_1_lag2,296.64388036727905,14
itm_pe_ret_1_lag3,211.54582977294922,14
ce_pe_ratio_lag1,177.0577507019043,14
ce_pe_ratio_lag2,157.84659957885742,14
ce_pe_ratio_lag3,253.27493953704834,14
ce_minus_pe_lag1,202.27807998657227,14
ce_minus_pe_lag2,274.16206884384155,14
ce_minus_pe_lag3,266.2508296966553,14
atm_itm_spread_ce_lag1,159.44010066986084,14
atm_itm_spread_ce_lag2,222.9896821975708,14
atm_itm_spread_ce_lag3,272.4561996459961,14
atm_itm_spread_pe_lag1,300.1128215789795,14
atm_itm_spread_pe_lag2,254.95958995819092,14
atm_itm_spread_pe_lag3,274.0794606208801,14
atm_ce_oi_z60_lag1,259.7416076660156,14
atm_ce_oi_z60_lag2,234.12870979309082,14
atm_ce_oi_z60_lag3,226.8616886138916,14
atm_pe_oi_z60_lag1,332.34413146972656,14
atm_pe_oi_z60_lag2,185.06606817245483,14
atm_pe_oi_z60_lag3,329.9533815383911,14
itm_ce_oi_z60_lag1,313.11534881591797,14
itm_ce_oi_z60_lag2,218.86665964126587,14
itm_ce_oi_z60_lag3,281.7493305206299,14
itm_pe_oi_z60_lag1,268.37125873565674,14
itm_pe_oi_z60_lag2,281.63595962524414,14
itm_pe_oi_z60_lag3,250.85856008529663,14
nifty_ret_1,489.2214984893799,15
nifty_ret_3,257.07881927490234,15
ce_ret_1,178.97959995269775,15
pe_ret_1,754.1318054199219,15
itm_ce_ret_1,363.246506690979,15
itm_pe_ret_1,525.664303779602,15
ce_pe_ratio,35.0526008605957,15
ce_minus_pe,95.02120018005371,15
atm_itm_spread_ce,95.47647094726562,15
atm_itm_spread_pe,68.08669948577881,15
atm_ce_oi_z60,70.0910005569458,15
atm_pe_oi_z60,73.17589950561523,15
itm_ce_oi_z60,42.98219966888428,15
itm_pe_oi_z60,55.2165002822876,15
oi_ce_change_1,230.60279941558838,15
oi_pe_change_1,150.99860191345215,15
nifty_vol_5,156.45410060882568,15
nifty_vol_15,157.33099842071533,15
atr_5,100.68955993652344,15
vol_regime,284.6930990219116,15
minute_of_day,1487.1493253707886,15
sin_md,125.04181098937988,15
cos_md,134.4709701538086,15
atm_shift,54.70009899139404,15
mom_delta,90.59049892425537,15
mom_3_sum,179.7589988708496,15
atm_itm_ce_ratio,89.91019821166992,15
atm_itm_pe_ratio,185.67309951782227,15
above_breakout_15,0.0,15
below_breakout_15,0.0,15
nifty_ret_1_lag1,260.9305992126465,15
nifty_ret_1_lag2,185.6500997543335,15
nifty_ret_1_lag3,81.24817943572998,15
nifty_ret_3_lag1,200.04599952697754,15
nifty_ret_3_lag2,173.37219905853271,15
nifty_ret_3_lag3,245.52712154388428,15
ce_ret_1_lag1,73.27490139007568,15
ce_ret_1_lag2,37.247599601745605,15
ce_ret_1_lag3,72.77179908752441,15
pe_ret_1_lag1,94.85009860992432,15
pe_ret_1_lag2,66.81079959869385,15
pe_ret_1_lag3,22.609399795532227,15
itm_ce_ret_1_lag1,74.9340009689331,15
itm_ce_ret_1_lag2,115.38299942016602,15
itm_ce_ret_1_lag3,58.32929992675781,15
itm_pe_ret_1_lag1,49.403300285339355,15
itm_pe_ret_1_lag2,0.0,15
itm_pe_ret_1_lag3,33.46309947967529,15
ce_pe_ratio_lag1,22.485499382019043,15
ce_pe_ratio_lag2,63.28179931640625,15
ce_pe_ratio_lag3,83.14179992675781,15
ce_minus_pe_lag1,40.692200660705566,15
ce_minus_pe_lag2,81.1963996887207,15
ce_minus_pe_lag3,85.84210109710693,15
atm_itm_spread_ce_lag1,98.90552997589111,15
atm_itm_spread_ce_lag2,36.93560028076172,15
atm_itm_spread_ce_lag3,57.477800369262695,15
atm_itm_spread_pe_lag1,79.58210182189941,15
atm_itm_spread_pe_lag2,96.49810028076172,15
atm_itm_spread_pe_lag3,54.40590000152588,15
atm_ce_oi_z60_lag1,47.76860046386719,15
atm_ce_oi_z60_lag2,90.37685108184814,15
atm_ce_oi_z60_lag3,64.47710037231445,15
atm_pe_oi_z60_lag1,130.78372859954834,15
atm_pe_oi_z60_lag2,78.35410118103027,15
atm_pe_oi_z60_lag3,89.19555950164795,15
itm_ce_oi_z60_lag1,114.61530017852783,15
itm_ce_oi_z60_lag2,110.34980010986328,15
itm_ce_oi_z60_lag3,47.31350040435791,15
itm_pe_oi_z60_lag1,144.6386013031006,15
itm_pe_oi_z60_lag2,36.28029918670654,15
itm_pe_oi_z60_lag3,137.38960075378418,15
nifty_ret_1,1523.6239604949951,16
nifty_ret_3,1027.3268976211548,16
ce_ret_1,522.9050512313843,16
pe_ret_1,1133.420214176178,16
itm_ce_ret_1,676.0061717033386,16
itm_pe_ret_1,1240.2976822853088,16
ce_pe_ratio,381.8401803970337,16
ce_minus_pe,429.34074115753174,16
atm_itm_spread_ce,460.25056886672974,16
atm_itm_spread_pe,531.7348890304565,16
atm_ce_oi_z60,384.49273777008057,16
atm_pe_oi_z60,318.067506313324,16
itm_ce_oi_z60,440.1813244819641,16
itm_pe_oi_z60,353.10306787490845,16
oi_ce_change_1,469.47644996643066,16
oi_pe_change_1,569.2136960029602,16
nifty_vol_5,722.1713790893555,16
nifty_vol_15,616.6604285240173,16
atr_5,608.7258586883545,16
vol_regime,615.3240089416504,16
minute_of_day,2569.068962097168,16
sin_md,828.3304495811462,16
cos_md,502.9162254333496,16
atm_shift,53.879380226135254,16
mom_delta,369.5034499168396,16
mom_3_sum,905.0653586387634,16
atm_itm_ce_ratio,670.6059732437134,16
atm_itm_pe_ratio,575.5880799293518,16
above_breakout_15,0.0,16
below_breakout_15,0.0,16
nifty_ret_1_lag1,963.5064716339111,16
nifty_ret_1_lag2,689.7764797210693,16
nifty_ret_1_lag3,599.7535185813904,16
nifty_ret_3_lag1,494.31371212005615,16
nifty_ret_3_lag2,710.1710786819458,16
nifty_ret_3_lag3,669.0435409545898,16
ce_ret_1_lag1,282.036988735199,16
ce_ret_1_lag2,250.8106484413147,16
ce_ret_1_lag3,427.3884973526001,16
pe_ret_1_lag1,245.37599897384644,16
pe_ret_1_lag2,254.45271682739258,16
pe_ret_1_lag3,311.1169409751892,16
itm_ce_ret_1_lag1,453.90507221221924,16
itm_ce_ret_1_lag2,238.33642053604126,16
itm_ce_ret_1_lag3,367.20592212677,16
itm_pe_ret_1_lag1,332.94742012023926,16
itm_pe_ret_1_lag2,363.479070186615,16
itm_pe_ret_1_lag3,236.52132940292358,16
ce_pe_ratio_lag1,311.74973011016846,16
ce_pe_ratio_lag2,313.82600831985474,16
ce_pe_ratio_lag3,373.01656007766724,16
ce_minus_pe_lag1,236.09847116470337,16
ce_minus_pe_lag2,282.2770400047302,16
ce_minus_pe_lag3,412.2524309158325,16
atm_itm_spread_ce_lag1,554.8408489227295,16
atm_itm_spread_ce_lag2,399.533579826355,16
atm_itm_spread_ce_lag3,415.0345802307129,16
atm_itm_spread_pe_lag1,455.61984968185425,16
atm_itm_spread_pe_lag2,362.3906764984131,16
atm_itm_spread_pe_lag3,245.83870935440063,16
atm_ce_oi_z60_lag1,320.88195180892944,16
atm_ce_oi_z60_lag2,424.40098094940186,16
atm_ce_oi_z60_lag3,471.35605907440186,16
atm_pe_oi_z60_lag1,252.05674839019775,16
atm_pe_oi_z60_lag2,381.5482783317566,16
atm_pe_oi_z60_lag3,438.0622434616089,16
itm_ce_oi_z60_lag1,233.9618625640869,16
itm_ce_oi_z60_lag2,522.3449592590332,16
itm_ce_oi_z60_lag3,315.00575065612793,16
itm_pe_oi_z60_lag1,298.7470598220825,16
itm_pe_oi_z60_lag2,374.5422172546387,16
itm_pe_oi_z60_lag3,372.1068296432495,16
nifty_ret_1,2371.8346116542816,17
nifty_ret_3,1300.2957282066345,17
ce_ret_1,866.7353191375732,17
pe_ret_1,1404.4566190242767,17
itm_ce_ret_1,865.1371736526489,17
itm_pe_ret_1,1323.9447841644287,17
ce_pe_ratio,660.8429026603699,17
ce_minus_pe,692.2859559059143,17
atm_itm_spread_ce,682.4541592597961,17
atm_itm_spread_pe,723.7115321159363,17
atm_ce_oi_z60,535.283597946167,17
atm_pe_oi_z60,616.2786521911621,17
itm_ce_oi_z60,586.7169494628906,17
itm_pe_oi_z60,702.7441902160645,17
oi_ce_change_1,676.4098205566406,17
oi_pe_change_1,488.46074056625366,17
nifty_vol_5,1025.5622010231018,17
nifty_vol_15,869.5105504989624,17
atr_5,896.2293229103088,17
vol_regime,1097.5514597892761,17
minute_of_day,2935.1365461349487,17
sin_md,897.2654523849487,17
cos_md,833.5112283229828,17
atm_shift,151.4906702041626,17
mom_delta,632.4758577346802,17
mom_3_sum,1040.6787014007568,17
atm_itm_ce_ratio,781.2487502098083,17
atm_itm_pe_ratio,805.4197173118591,17
above_breakout_15,0.0,17
below_breakout_15,0.0,17
nifty_ret_1_lag1,1493.008050441742,17
nifty_ret_1_lag2,1121.23676943779,17
nifty_ret_1_lag3,791.7009739875793,17
nifty_ret_3_lag1,937.3198394775391,17
nifty_ret_3_lag2,823.7617979049683,17
nifty_ret_3_lag3,1256.825570821762,17
ce_ret_1_lag1,544.8239994049072,17
ce_ret_1_lag2,538.2267808914185,17
ce_ret_1_lag3,770.3852372169495,17
