Date,Type,Symbol,Entry,Exit,GrossPnL,NetPnL,Balance,Reason
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,140.45,144.1,273.75,223.75,94883.75,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,143.75,151.0,543.75,493.75,95377.5,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,95.95,94.75,-90.0,-140.0,95237.5,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,136.9,140.6,277.5,227.5,95465.0,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25950-PE,116.45,107.45,-675.0,-725.0,94740.0,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,146.7,137.7,-675.0,-725.0,94015.0,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25950-PE,111.45,122.25,810.0,760.0,94775.0,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26050-PE,91.3,109.6,1372.5,1322.5,96097.5,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26000-PE,87.75,105.0,1293.75,1243.75,97341.25,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26000-CE,121.35,120.5,-63.75,-113.75,97227.5,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26050-CE,104.05,114.55,787.5,737.5,97965.0,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.4,128.3,2617.5,2567.5,100532.5,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.25,128.3,2628.75,2578.75,103111.25,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,60.8,61.3,37.5,-12.5,103098.75,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,61.85,63.85,150.0,100.0,103198.75,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,63.35,63.85,37.5,-12.5,103186.25,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26200-CE,81.7,77.25,-333.75,-383.75,102802.5,EOD
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,61.25,62.0,56.25,6.25,102808.75,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,59.6,59.8,15.0,-35.0,102773.75,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,41.6,46.35,356.25,306.25,103080.0,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,44.05,60.3,1218.75,1168.75,104248.75,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,54.4,60.3,442.5,392.5,104641.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26000-PE,38.9,110.9,5400.0,5350.0,109991.25,SL/TRAIL
2025-12-08,CE,NSE-NIFTY-09Dec25-25950-CE,81.0,72.0,-675.0,-725.0,109266.25,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,29.9,36.05,461.25,411.25,109677.5,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,39.3,67.65,2126.25,2076.25,111753.75,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25900-PE,51.05,42.05,-675.0,-725.0,111028.75,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25900-CE,23.95,24.7,56.25,6.25,111035.0,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25850-PE,15.7,34.85,1436.25,1386.25,112421.25,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,99.2,123.55,1826.25,1776.25,114197.5,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,108.9,111.2,172.5,122.5,114320.0,SL/TRAIL
2025-12-10,CE,NSE-NIFTY-16Dec25-25850-CE,117.85,127.2,701.25,651.25,114971.25,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25800-PE,114.25,129.2,1121.25,1071.25,116042.5,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25750-PE,107.05,109.75,202.5,152.5,116195.0,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25800-PE,111.2,102.2,-675.0,-725.0,115470.0,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25800-CE,135.6,148.75,986.25,936.25,116406.25,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,85.15,85.4,18.75,-31.25,116375.0,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25900-CE,118.1,109.1,-675.0,-725.0,115650.0,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,79.8,78.2,-120.0,-170.0,115480.0,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25900-CE,121.55,127.25,427.5,377.5,115857.5,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,77.5,79.05,116.25,66.25,115923.75,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25900-CE,117.5,114.6,-217.5,-267.5,115656.25,EOD
2025-12-12,PE,NSE-NIFTY-16Dec25-25950-PE,58.7,82.2,1762.5,1712.5,117368.75,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.75,106.8,303.75,253.75,117622.5,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.35,106.35,300.0,250.0,117872.5,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26050-CE,79.0,81.0,150.0,100.0,117972.5,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-26000-PE,70.95,61.95,-675.0,-725.0,117247.5,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26050-CE,78.2,77.45,-56.25,-106.25,117141.25,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-26050-PE,85.1,76.1,-675.0,-725.0,116416.25,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26050-CE,83.85,83.15,-52.5,-102.5,116313.75,EOD
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,59.15,59.35,15.0,-35.0,116278.75,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-25950-PE,59.5,50.5,-675.0,-725.0,115553.75,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,52.05,77.05,1875.0,1825.0,117378.75,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26050-CE,51.3,49.5,-135.0,-185.0,117193.75,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-26000-PE,49.4,53.5,307.5,257.5,117451.25,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26050-CE,44.75,49.7,371.25,321.25,117772.5,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26050-CE,47.25,45.4,-138.75,-188.75,117583.75,EOD
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,38.4,40.85,183.75,133.75,117717.5,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,34.6,40.85,468.75,418.75,118136.25,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,36.45,40.85,330.0,280.0,118416.25,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,35.2,40.85,423.75,373.75,118790.0,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,41.9,32.9,-675.0,-725.0,118065.0,SL/TRAIL
2025-12-16,CE,NSE-NIFTY-16Dec25-25900-CE,30.2,32.35,161.25,111.25,118176.25,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,32.45,23.45,-675.0,-725.0,117451.25,SL/TRAIL
2025-12-16,CE,NSE-NIFTY-16Dec25-25900-CE,20.5,37.7,1290.0,1240.0,118691.25,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,18.4,42.7,1822.5,1772.5,120463.75,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25850-PE,115.3,115.55,18.75,-31.25,120432.5,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25850-CE,130.6,121.6,-675.0,-725.0,119707.5,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,89.65,98.2,641.25,591.25,120298.75,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,100.6,100.65,3.75,-46.25,120252.5,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,99.7,101.1,105.0,55.0,120307.5,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25800-CE,140.85,131.85,-675.0,-725.0,119582.5,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,100.2,100.2,0.0,-50.0,119532.5,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25850-CE,115.05,106.05,-675.0,-725.0,118807.5,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25800-CE,134.35,132.4,-146.25,-196.25,118611.25,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,98.85,89.85,-675.0,-725.0,117886.25,SL/TRAIL
