Timestamp,Nifty_LTP,VWAP,EMA5,EMA13,Looking_At_Strike,Strike_Price,OI,OI_Change,Status,Reason
2025-12-18T15:05:00,25886.8,25967.9,25880.0,25883.6,NSE-NIFTY-30Dec25-25900-CE,0,323328.0,161847.0,SCAN,No Short Covering
2025-12-18T15:10:00,25885.0,25967.6,25881.7,25883.8,NSE-NIFTY-30Dec25-25900-CE,0,323722.0,394.0,SCAN,No Short Covering
2025-12-18T15:15:00,25879.1,25967.1,25880.8,25883.1,NSE-NIFTY-30Dec25-25900-CE,0,161820.0,-161902.0,SCAN,Waiting
2025-12-18T15:20:00,25875.1,25966.6,25878.9,25882.0,NSE-NIFTY-30Dec25-25900-CE,0,161862.0,42.0,SCAN,No Short Covering
2025-12-18T15:25:00,25882.0,25965.7,25879.9,25882.0,NSE-NIFTY-30Dec25-25900-CE,0,323483.0,161621.0,SCAN,No Short Covering
2025-12-18T15:30:00,25882.2,25965.7,25880.7,25882.0,NSE-NIFTY-30Dec25-25900-CE,0,323483.0,0.0,SCAN,No Short Covering
2025-12-19T09:00:00,25882.2,25965.7,25881.2,25882.0,NSE-NIFTY-30Dec25-25900-CE,0,323483.0,0.0,SCAN,No Short Covering
2025-12-19T09:05:00,25965.0,25965.7,25909.1,25893.9,NSE-NIFTY-30Dec25-25950-CE,0,160430.0,-163053.0,SCAN,Waiting
2025-12-19T09:15:00,25981.3,25965.9,25933.2,25906.4,NSE-NIFTY-30Dec25-26000-CE,0,480978.0,320548.0,SCAN,No Short Covering
2025-12-19T09:20:00,25997.6,25966.2,25954.7,25919.4,NSE-NIFTY-30Dec25-26000-CE,0,160204.0,-320774.0,SCAN,Near DayHigh (0.8pts)
2025-12-19T09:25:00,26008.0,25966.8,25972.4,25932.1,NSE-NIFTY-30Dec25-26000-CE,0,318093.0,157889.0,SCAN,Near DayHigh (0.0pts)
2025-12-19T09:30:00,26027.0,25967.9,25990.6,25945.6,NSE-NIFTY-30Dec25-26050-CE,0,315177.0,-2916.0,SCAN,Near DayHigh (7.0pts)
2025-12-19T09:35:00,26024.8,25968.2,26002.0,25956.9,NSE-NIFTY-30Dec25-26000-CE,0,157354.0,-157823.0,SCAN,Near DayHigh (9.2pts)
2025-12-19T09:40:00,26016.0,25968.4,26006.7,25965.4,NSE-NIFTY-30Dec25-26000-CE,0,314388.0,157034.0,SCAN,No Short Covering
2025-12-19T09:45:00,26003.6,25968.6,26005.7,25970.8,NSE-NIFTY-30Dec25-26000-CE,0,314094.0,-294.0,SCAN,Waiting
2025-12-19T09:50:00,26017.3,25968.8,26009.5,25977.5,NSE-NIFTY-30Dec25-26000-CE,158.15,157050.0,-157044.0,SKIP,Premium > Budget
2025-12-19T09:55:00,26022.0,25968.9,26013.7,25983.8,NSE-NIFTY-30Dec25-26000-CE,0,314022.0,156972.0,SCAN,No Short Covering
2025-12-19T10:00:00,26015.7,25969.0,26014.4,25988.4,NSE-NIFTY-30Dec25-26000-CE,164.75,313891.0,-131.0,SKIP,Premium > Budget
2025-12-19T10:05:00,26011.9,25969.1,26013.5,25991.7,NSE-NIFTY-30Dec25-26000-CE,0,156854.0,-157037.0,SCAN,Waiting
2025-12-19T10:10:00,25995.0,25969.2,26007.4,25992.2,NSE-NIFTY-30Dec25-26000-CE,0,313932.0,157078.0,SCAN,No Short Covering
2025-12-19T10:15:00,26011.3,25969.2,26008.7,25994.9,NSE-NIFTY-30Dec25-26000-CE,151.65,156936.0,-156996.0,SKIP,Premium > Budget
2025-12-19T10:20:00,26005.0,25969.3,26007.4,25996.4,NSE-NIFTY-30Dec25-26000-CE,0,156939.0,3.0,SCAN,No Short Covering
2025-12-19T10:25:00,26020.0,25969.4,26011.6,25999.8,NSE-NIFTY-30Dec25-26000-CE,0,313861.0,156922.0,SCAN,No Short Covering
2025-12-19T10:30:00,26016.0,25969.5,26013.1,26002.1,NSE-NIFTY-30Dec25-26000-CE,161.0,313806.0,-55.0,SKIP,Premium > Budget
2025-12-19T10:35:00,26024.8,25969.6,26017.0,26005.3,NSE-NIFTY-30Dec25-26000-CE,0,156852.0,-156954.0,SCAN,Near DayHigh (9.2pts)
2025-12-19T10:40:00,26036.6,25970.0,26023.5,26009.8,NSE-NIFTY-30Dec25-26050-CE,0,313677.0,156825.0,SCAN,Near DayHigh (1.2pts)
2025-12-19T10:45:00,26024.9,25970.3,26024.0,26011.9,NSE-NIFTY-30Dec25-26000-CE,170.3,313329.0,-348.0,SKIP,Premium > Budget
2025-12-19T10:50:00,26029.0,25970.3,26025.7,26014.4,NSE-NIFTY-30Dec25-26050-CE,0,156627.0,-156702.0,SCAN,Near DayHigh (9.8pts)
2025-12-19T10:55:00,26012.0,25970.4,26021.1,26014.0,NSE-NIFTY-30Dec25-26000-CE,0,313103.0,156476.0,SCAN,No Short Covering
2025-12-19T11:00:00,26007.0,25970.5,26016.4,26013.0,NSE-NIFTY-30Dec25-26000-CE,0,312882.0,-221.0,SCAN,Waiting
2025-12-19T11:05:00,26011.5,25970.6,26014.8,26012.8,NSE-NIFTY-30Dec25-26000-CE,0,156326.0,-156556.0,SCAN,Waiting
2025-12-19T11:10:00,26017.9,25970.6,26015.8,26013.5,NSE-NIFTY-30Dec25-26000-CE,0,312702.0,156376.0,SCAN,No Short Covering
2025-12-19T11:15:00,26009.1,25970.6,26013.6,26012.9,NSE-NIFTY-30Dec25-26000-CE,0,156347.0,-156355.0,SCAN,Waiting
2025-12-19T11:20:00,26005.1,25970.6,26010.7,26011.8,NSE-NIFTY-30Dec25-26000-CE,0,156337.0,-10.0,SCAN,Waiting
2025-12-19T11:25:00,25985.5,25970.7,26002.3,26008.0,NSE-NIFTY-30Dec25-26000-CE,0,312613.0,156276.0,SCAN,No Short Covering
2025-12-19T11:30:00,25982.2,25970.8,25995.6,26004.3,NSE-NIFTY-30Dec25-26000-CE,0,312910.0,297.0,SCAN,No Short Covering
2025-12-19T11:35:00,25994.8,25970.8,25995.3,26003.0,NSE-NIFTY-30Dec25-26000-CE,0,156454.0,-156456.0,SCAN,Waiting
2025-12-19T11:40:00,25969.0,25970.8,25986.6,25998.1,NSE-NIFTY-30Dec25-25950-CE,0,312951.0,156497.0,SCAN,No Short Covering
2025-12-19T11:45:00,25977.9,25970.8,25983.7,25995.2,NSE-NIFTY-30Dec25-26000-CE,0,312778.0,-173.0,SCAN,Waiting
2025-12-19T11:50:00,25981.2,25970.8,25982.9,25993.2,NSE-NIFTY-30Dec25-26000-CE,0,156411.0,-156367.0,SCAN,Waiting
2025-12-19T11:55:00,25976.1,25970.8,25980.6,25990.8,NSE-NIFTY-30Dec25-26000-CE,0,312665.0,156254.0,SCAN,No Short Covering
2025-12-19T12:00:00,25992.8,25970.9,25984.7,25991.1,NSE-NIFTY-30Dec25-26000-CE,138.15,156420.0,-156245.0,SKIP,Premium > Budget
2025-12-19T12:05:00,26000.0,25970.9,25989.8,25992.3,NSE-NIFTY-30Dec25-26000-CE,0,312868.0,156448.0,SCAN,No Short Covering
2025-12-19T12:10:00,25992.0,25970.9,25990.5,25992.3,NSE-NIFTY-30Dec25-26000-CE,0,313069.0,201.0,SCAN,No Short Covering
2025-12-19T12:15:00,25988.0,25970.9,25989.7,25991.7,NSE-NIFTY-30Dec25-26000-CE,0,156548.0,-156521.0,SCAN,Waiting
2025-12-19T12:20:00,25980.0,25970.9,25986.5,25990.0,NSE-NIFTY-30Dec25-26000-CE,0,313134.0,156586.0,SCAN,No Short Covering
2025-12-19T12:25:00,25980.6,25970.9,25984.5,25988.7,NSE-NIFTY-30Dec25-26000-CE,0,313152.0,18.0,SCAN,No Short Covering
2025-12-19T12:30:00,26005.0,25971.0,25991.3,25991.0,NSE-NIFTY-30Dec25-26000-CE,139.9,156580.0,-156572.0,SKIP,Premium > Budget
2025-12-19T12:35:00,26012.1,25971.0,25998.3,25994.0,NSE-NIFTY-30Dec25-26000-CE,0,313160.0,156580.0,SCAN,No Short Covering
2025-12-19T12:40:00,26005.3,25971.1,26000.6,25995.6,NSE-NIFTY-30Dec25-26000-CE,151.9,313154.0,-6.0,SKIP,Premium > Budget
2025-12-19T12:45:00,26004.3,25971.1,26001.8,25996.9,NSE-NIFTY-30Dec25-26000-CE,150.65,156579.0,-156575.0,SKIP,Premium > Budget
2025-12-19T12:50:00,25999.1,25971.1,26000.9,25997.2,NSE-NIFTY-30Dec25-26000-CE,0,313170.0,156591.0,SCAN,No Short Covering
2025-12-19T12:55:00,25996.1,25971.1,25999.3,25997.0,NSE-NIFTY-30Dec25-26000-CE,0,313128.0,-42.0,SCAN,Waiting
2025-12-19T13:00:00,25992.6,25971.1,25997.1,25996.4,NSE-NIFTY-30Dec25-26000-CE,0,156495.0,-156633.0,SCAN,Waiting
2025-12-19T13:05:00,25990.3,25971.1,25994.8,25995.5,NSE-NIFTY-30Dec25-26000-CE,0,313001.0,156506.0,SCAN,No Short Covering
2025-12-19T13:10:00,25982.0,25971.1,25990.5,25993.6,NSE-NIFTY-30Dec25-26000-CE,0,312912.0,-89.0,SCAN,Waiting
2025-12-19T13:15:00,25998.0,25971.2,25993.0,25994.2,NSE-NIFTY-30Dec25-26000-CE,138.75,156429.0,-156483.0,SKIP,Premium > Budget
2025-12-19T13:20:00,26000.0,25971.2,25995.4,25995.0,NSE-NIFTY-30Dec25-26000-CE,0,312735.0,156306.0,SCAN,No Short Covering
2025-12-19T13:25:00,26006.0,25971.2,25998.9,25996.6,NSE-NIFTY-30Dec25-26000-CE,146.95,156384.0,-156351.0,SKIP,Premium > Budget
2025-12-19T13:30:00,26011.1,25971.3,26003.0,25998.7,NSE-NIFTY-30Dec25-26000-CE,149.85,156369.0,-15.0,SKIP,Premium > Budget
2025-12-19T13:35:00,26012.0,25971.4,26006.0,26000.6,NSE-NIFTY-30Dec25-26000-CE,0,312725.0,156356.0,SCAN,No Short Covering
2025-12-19T13:40:00,26019.0,25971.4,26010.3,26003.2,NSE-NIFTY-30Dec25-26000-CE,152.2,312684.0,-41.0,SKIP,Premium > Budget
2025-12-19T13:45:00,26021.0,25971.5,26013.9,26005.8,NSE-NIFTY-30Dec25-26000-CE,156.6,156318.0,-156366.0,SKIP,Premium > Budget
2025-12-19T13:50:00,26019.2,25971.6,26015.7,26007.7,NSE-NIFTY-30Dec25-26000-CE,157.2,156296.0,-22.0,SKIP,Premium > Budget
2025-12-19T13:55:00,26020.0,25971.6,26017.1,26009.4,NSE-NIFTY-30Dec25-26000-CE,0,312429.0,156133.0,SCAN,No Short Covering
2025-12-19T14:00:00,26012.5,25971.7,26015.6,26009.9,NSE-NIFTY-30Dec25-26000-CE,0,156166.0,-156263.0,SCAN,Waiting
2025-12-19T14:05:00,26014.5,25971.8,26015.2,26010.5,NSE-NIFTY-30Dec25-26000-CE,0,312152.0,155986.0,SCAN,No Short Covering
2025-12-19T14:10:00,26017.3,25971.8,26015.9,26011.5,NSE-NIFTY-30Dec25-26000-CE,0,312217.0,65.0,SCAN,No Short Covering
