Date,Type,Symbol,Entry,Exit,GrossPnL,NetPnL,Balance,Reason
2025-10-16,CE,NSE-NIFTY-20Oct25-25500-CE,123.1,121.2,-142.5,-192.5,28205.0,SL/TRAIL
2025-10-16,CE,NSE-NIFTY-20Oct25-25500-CE,129.35,129.65,22.5,-27.5,28177.5,SL/TRAIL
2025-10-17,PE,NSE-NIFTY-20Oct25-25750-PE,84.85,113.15,2122.5,2072.5,30250.0,SL/TRAIL
2025-10-17,CE,NSE-NIFTY-20Oct25-25700-CE,79.0,91.35,926.25,876.25,31126.25,SL/TRAIL
2025-10-17,CE,NSE-NIFTY-20Oct25-25700-CE,93.8,115.5,1627.5,1577.5,32703.75,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,55.0,69.45,1083.75,1033.75,33737.5,SL/TRAIL
2025-10-20,CE,NSE-NIFTY-20Oct25-25850-CE,58.4,72.25,1038.75,988.75,34726.25,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,52.2,43.2,-675.0,-725.0,34001.25,SL/TRAIL
2025-10-20,CE,NSE-NIFTY-20Oct25-25850-CE,39.55,78.7,2936.25,2886.25,36887.5,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,12.65,19.0,476.25,426.25,37313.75,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26100-CE,142.95,143.55,45.0,-5.0,37308.75,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,89.65,80.65,-675.0,-725.0,36583.75,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,84.15,87.2,228.75,178.75,36762.5,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,85.9,76.9,-675.0,-725.0,36037.5,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26050-CE,171.0,181.4,780.0,730.0,36767.5,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25800-PE,77.6,77.05,-41.25,-91.25,36676.25,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,120.2,118.55,-123.75,-173.75,36502.5,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25800-PE,63.3,63.5,15.0,-35.0,36467.5,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,118.3,128.2,742.5,692.5,37160.0,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,118.8,117.15,-123.75,-173.75,36986.25,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,126.85,136.8,746.25,696.25,37682.5,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-26000-CE,105.55,103.8,-131.25,-181.25,37501.25,SL/TRAIL
2025-10-27,PE,NSE-NIFTY-28Oct25-25950-PE,51.55,66.75,1140.0,1090.0,38591.25,SL/TRAIL
2025-10-27,PE,NSE-NIFTY-28Oct25-25950-PE,56.0,66.75,806.25,756.25,39347.5,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,106.35,97.35,-675.0,-725.0,38622.5,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25900-CE,36.35,73.8,2808.75,2758.75,41381.25,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25950-CE,35.4,37.25,138.75,88.75,41470.0,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25950-CE,32.8,42.45,723.75,673.75,42143.75,SL/TRAIL
2025-10-28,PE,NSE-NIFTY-28Oct25-25900-PE,20.55,43.05,1687.5,1637.5,43781.25,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25900-CE,10.7,22.35,873.75,823.75,44605.0,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25750-PE,81.5,82.3,60.0,10.0,44615.0,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,81.7,85.2,262.5,212.5,44827.5,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25750-PE,70.75,61.75,-675.0,-725.0,44102.5,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,84.65,98.15,1012.5,962.5,45065.0,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,92.0,95.2,240.0,190.0,45255.0,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25700-PE,36.6,50.7,1057.5,1007.5,46262.5,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,27.3,18.3,-675.0,-725.0,45537.5,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25650-PE,23.25,22.55,-52.5,-102.5,45435.0,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,24.35,15.35,-675.0,-725.0,44710.0,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25650-PE,25.25,23.45,-135.0,-185.0,44525.0,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25550-PE,103.2,105.95,206.25,156.25,44681.25,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25550-CE,131.55,138.95,555.0,505.0,45186.25,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25550-PE,103.5,94.5,-675.0,-725.0,44461.25,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25550-CE,121.45,133.4,896.25,846.25,45307.5,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25600-CE,122.55,113.55,-675.0,-725.0,44582.5,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,111.25,116.0,356.25,306.25,44888.75,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,109.2,184.0,5610.0,5560.0,50448.75,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25450-PE,64.35,72.7,626.25,576.25,51025.0,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25550-CE,82.2,85.3,232.5,182.5,51207.5,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25500-PE,82.1,87.05,371.25,321.25,51528.75,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25600-PE,49.25,40.25,-675.0,-725.0,50803.75,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25650-CE,64.15,65.5,101.25,51.25,50855.0,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25650-PE,67.05,65.1,-146.25,-196.25,50658.75,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25650-CE,55.9,55.85,-3.75,-53.75,50605.0,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25600-PE,42.55,43.05,37.5,-12.5,50592.5,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25500-CE,35.25,37.9,198.75,148.75,50741.25,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25650-CE,27.0,45.7,1402.5,1352.5,52093.75,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25700-CE,9.45,10.85,105.0,55.0,52148.75,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25700-CE,6.25,-0.95,-540.0,-590.0,51558.75,EOD
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,154.0,171.6,1320.0,1270.0,52828.75,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,164.85,167.25,180.0,130.0,52958.75,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25950-CE,135.3,134.5,-60.0,-110.0,52848.75,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25900-PE,112.5,114.4,142.5,92.5,52941.25,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25900-PE,113.3,117.55,318.75,268.75,53210.0,EOD
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,135.55,134.45,-82.5,-132.5,53077.5,SL/TRAIL
2025-11-13,PE,NSE-NIFTY-18Nov25-25950-PE,104.6,106.1,112.5,62.5,53140.0,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,129.9,128.0,-142.5,-192.5,52947.5,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,138.25,145.65,555.0,505.0,53452.5,SL/TRAIL
2025-11-13,PE,NSE-NIFTY-18Nov25-25950-PE,99.3,129.75,2283.75,2233.75,55686.25,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25850-CE,145.8,148.25,183.75,133.75,55820.0,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25800-PE,93.05,100.0,521.25,471.25,56291.25,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25850-CE,118.3,130.15,888.75,838.75,57130.0,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25800-PE,86.45,92.15,427.5,377.5,57507.5,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25800-CE,151.25,142.25,-675.0,-725.0,56782.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-25950-CE,104.25,95.25,-675.0,-725.0,56057.5,SL/TRAIL
2025-11-17,PE,NSE-NIFTY-18Nov25-25950-PE,59.7,68.95,693.75,643.75,56701.25,SL/TRAIL
2025-11-17,PE,NSE-NIFTY-18Nov25-25950-PE,64.75,66.9,161.25,111.25,56812.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-25950-CE,91.7,99.9,615.0,565.0,57377.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26000-CE,67.55,74.2,498.75,448.75,57826.25,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,40.0,31.0,-675.0,-725.0,57101.25,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,30.4,55.2,1860.0,1810.0,58911.25,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25950-PE,39.65,37.9,-131.25,-181.25,58730.0,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,31.8,32.5,52.5,2.5,58732.5,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-26000-CE,13.35,20.05,502.5,452.5,59185.0,SL/TRAIL
2025-11-19,PE,NSE-NIFTY-25Nov25-25950-PE,142.65,142.55,-7.5,-57.5,59127.5,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-25950-CE,152.35,184.6,2418.75,2368.75,61496.25,SL/TRAIL
2025-11-19,PE,NSE-NIFTY-25Nov25-26000-PE,124.65,124.0,-48.75,-98.75,61397.5,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26000-CE,166.35,182.5,1211.25,1161.25,62558.75,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,123.4,125.6,165.0,115.0,62673.75,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,125.2,126.45,93.75,43.75,62717.5,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,128.85,136.25,555.0,505.0,63222.5,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26200-CE,143.7,142.9,-60.0,-110.0,63112.5,SL/TRAIL
2025-11-20,PE,NSE-NIFTY-25Nov25-26200-PE,104.7,108.1,255.0,205.0,63317.5,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,122.2,113.2,-675.0,-725.0,62592.5,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,114.75,116.35,120.0,70.0,62662.5,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-26100-PE,106.75,97.75,-675.0,-725.0,61937.5,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,113.6,142.35,2156.25,2106.25,64043.75,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-26100-PE,83.15,93.2,753.75,703.75,64747.5,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26100-PE,60.2,61.8,120.0,70.0,64817.5,SL/TRAIL
2025-11-24,CE,NSE-NIFTY-25Nov25-26100-CE,98.05,89.05,-675.0,-725.0,64092.5,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26100-PE,58.35,75.8,1308.75,1258.75,65351.25,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26050-PE,47.05,46.65,-30.0,-80.0,65271.25,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26050-PE,48.1,47.7,-30.0,-80.0,65191.25,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-26000-PE,53.25,87.9,2598.75,2548.75,67740.0,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25950-PE,32.7,35.35,198.75,148.75,67888.75,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-25950-CE,51.7,64.1,930.0,880.0,68768.75,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25950-PE,33.65,24.65,-675.0,-725.0,68043.75,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-25950-CE,40.05,56.5,1233.75,1183.75,69227.5,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26200-PE,39.2,74.05,2613.75,2563.75,71791.25,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26150-PE,57.7,57.15,-41.25,-91.25,71700.0,SL/TRAIL
2025-12-01,CE,NSE-NIFTY-02Dec25-26200-CE,70.15,61.15,-675.0,-725.0,70975.0,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26200-PE,69.9,75.1,390.0,340.0,71315.0,SL/TRAIL
2025-12-01,CE,NSE-NIFTY-02Dec25-26200-CE,68.05,66.2,-138.75,-188.75,71126.25,SL/TRAIL
2025-12-02,CE,NSE-NIFTY-02Dec25-26100-CE,43.95,34.95,-675.0,-725.0,70401.25,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26100-PE,45.4,46.0,45.0,-5.0,70396.25,SL/TRAIL
2025-12-02,CE,NSE-NIFTY-02Dec25-26050-CE,52.05,57.15,382.5,332.5,70728.75,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26050-PE,25.25,28.25,225.0,175.0,70903.75,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26050-PE,29.8,20.8,-675.0,-725.0,70178.75,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,103.55,106.65,232.5,182.5,70361.25,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,108.4,107.65,-56.25,-106.25,70255.0,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,105.1,107.65,191.25,141.25,70396.25,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,140.45,144.1,273.75,223.75,70620.0,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,143.75,151.0,543.75,493.75,71113.75,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26050-PE,91.3,109.6,1372.5,1322.5,72436.25,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26000-PE,87.75,105.0,1293.75,1243.75,73680.0,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26000-CE,121.35,120.5,-63.75,-113.75,73566.25,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26050-CE,104.05,114.55,787.5,737.5,74303.75,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.4,128.3,2617.5,2567.5,76871.25,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.25,128.3,2628.75,2578.75,79450.0,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,60.8,61.3,37.5,-12.5,79437.5,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,61.85,63.85,150.0,100.0,79537.5,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,63.35,63.85,37.5,-12.5,79525.0,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,61.25,62.0,56.25,6.25,79531.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,59.6,59.8,15.0,-35.0,79496.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,41.6,46.35,356.25,306.25,79802.5,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,44.05,60.3,1218.75,1168.75,80971.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,54.4,60.3,442.5,392.5,81363.75,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,29.9,36.05,461.25,411.25,81775.0,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,39.3,67.65,2126.25,2076.25,83851.25,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25900-PE,51.05,42.05,-675.0,-725.0,83126.25,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25900-CE,23.95,24.7,56.25,6.25,83132.5,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25850-PE,15.7,34.85,1436.25,1386.25,84518.75,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,99.2,123.55,1826.25,1776.25,86295.0,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,108.9,111.2,172.5,122.5,86417.5,SL/TRAIL
2025-12-10,CE,NSE-NIFTY-16Dec25-25850-CE,117.85,127.2,701.25,651.25,87068.75,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25800-PE,114.25,129.2,1121.25,1071.25,88140.0,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25750-PE,107.05,109.75,202.5,152.5,88292.5,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25800-PE,111.2,102.2,-675.0,-725.0,87567.5,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25800-CE,135.6,148.75,986.25,936.25,88503.75,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,85.15,85.4,18.75,-31.25,88472.5,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25900-CE,118.1,109.1,-675.0,-725.0,87747.5,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,79.8,78.2,-120.0,-170.0,87577.5,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-25950-PE,58.7,82.2,1762.5,1712.5,89290.0,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.75,106.8,303.75,253.75,89543.75,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.35,106.35,300.0,250.0,89793.75,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26050-CE,79.0,81.0,150.0,100.0,89893.75,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-26000-PE,70.95,61.95,-675.0,-725.0,89168.75,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,59.15,59.35,15.0,-35.0,89133.75,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-25950-PE,59.5,50.5,-675.0,-725.0,88408.75,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,52.05,77.05,1875.0,1825.0,90233.75,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26050-CE,51.3,49.5,-135.0,-185.0,90048.75,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-26000-PE,49.4,53.5,307.5,257.5,90306.25,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,38.4,40.85,183.75,133.75,90440.0,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,34.6,40.85,468.75,418.75,90858.75,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,36.45,40.85,330.0,280.0,91138.75,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,35.2,40.85,423.75,373.75,91512.5,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,41.9,32.9,-675.0,-725.0,90787.5,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25850-PE,115.3,115.55,18.75,-31.25,90756.25,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25850-CE,130.6,121.6,-675.0,-725.0,90031.25,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,89.65,98.2,641.25,591.25,90622.5,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,100.6,100.65,3.75,-46.25,90576.25,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,99.7,101.1,105.0,55.0,90631.25,SL/TRAIL
