Timestamp,Status,Reason,Nifty_LTP,EMA_5,EMA_13,EMA_Diff,Target_Strike,Active_Symbol,Opt_Current,Opt_Entry,Opt_Exit,Nifty_Entry,Nifty_Exit,Balance,Daily_PnL
10:45:48,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:45:50,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:45:52,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:45:54,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:45:57,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:45:59,SCANNING,WATCH_CE,26121.4,26124.32,26117.01,7.3,26100,NSE-NIFTY-23Dec25-26100-CE,77.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:02,SCANNING,WATCH_CE,26121.95,26124.5,26117.09,7.41,26100,NSE-NIFTY-23Dec25-26100-CE,78.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:04,SCANNING,WATCH_CE,26121.55,26124.37,26117.04,7.33,26100,NSE-NIFTY-23Dec25-26100-CE,78.4,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:06,SCANNING,WATCH_CE,26121.15,26124.23,26116.98,7.25,26100,NSE-NIFTY-23Dec25-26100-CE,78.55,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:08,SCANNING,WATCH_CE,26121.55,26124.37,26117.04,7.33,26100,NSE-NIFTY-23Dec25-26100-CE,78.55,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:10,SCANNING,WATCH_CE,26122.0,26124.52,26117.1,7.42,26100,NSE-NIFTY-23Dec25-26100-CE,78.7,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:13,SCANNING,WATCH_CE,26121.95,26124.5,26117.09,7.41,26100,NSE-NIFTY-23Dec25-26100-CE,78.55,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:16,SCANNING,WATCH_CE,26121.6,26124.38,26117.04,7.34,26100,NSE-NIFTY-23Dec25-26100-CE,79.1,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:18,SCANNING,WATCH_CE,26121.8,26124.45,26117.07,7.38,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:21,SCANNING,WATCH_CE,26122.3,26124.62,26117.14,7.47,26100,NSE-NIFTY-23Dec25-26100-CE,79.15,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:23,SCANNING,WATCH_CE,26122.7,26124.75,26117.2,7.55,26100,NSE-NIFTY-23Dec25-26100-CE,79.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:26,SCANNING,WATCH_CE,26124.4,26125.32,26117.44,7.87,26100,NSE-NIFTY-23Dec25-26100-CE,79.65,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:28,SCANNING,WATCH_CE,26123.55,26125.03,26117.32,7.71,26100,NSE-NIFTY-23Dec25-26100-CE,79.6,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:30,SCANNING,WATCH_CE,26122.45,26124.67,26117.16,7.5,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:32,SCANNING,WATCH_CE,26123.65,26125.07,26117.34,7.73,26100,NSE-NIFTY-23Dec25-26100-CE,79.2,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:35,SCANNING,WATCH_CE,26122.3,26124.62,26117.14,7.47,26100,NSE-NIFTY-23Dec25-26100-CE,78.6,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:38,SCANNING,WATCH_CE,26123.35,26124.97,26117.29,7.67,26100,NSE-NIFTY-23Dec25-26100-CE,78.7,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:40,SCANNING,WATCH_CE,26123.25,26124.93,26117.28,7.65,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:42,SCANNING,WATCH_CE,26123.95,26125.17,26117.38,7.79,26100,NSE-NIFTY-23Dec25-26100-CE,79.05,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:44,SCANNING,WATCH_CE,26122.4,26124.65,26117.16,7.49,26100,NSE-NIFTY-23Dec25-26100-CE,78.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:46,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:49,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:52,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:54,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:56,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:46:58,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:00,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,78.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:02,SCANNING,WATCH_CE,26123.75,26125.1,26117.35,7.75,26100,NSE-NIFTY-23Dec25-26100-CE,79.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:04,SCANNING,WATCH_CE,26123.15,26124.9,26117.26,7.64,26100,NSE-NIFTY-23Dec25-26100-CE,79.1,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:06,SCANNING,WATCH_CE,26123.0,26124.85,26117.24,7.61,26100,NSE-NIFTY-23Dec25-26100-CE,79.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:08,SCANNING,WATCH_CE,26123.45,26125.0,26117.31,7.69,26100,NSE-NIFTY-23Dec25-26100-CE,79.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:10,SCANNING,WATCH_CE,26123.65,26125.07,26117.34,7.73,26100,NSE-NIFTY-23Dec25-26100-CE,79.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:12,SCANNING,WATCH_CE,26123.25,26124.93,26117.28,7.65,26100,NSE-NIFTY-23Dec25-26100-CE,79.3,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:14,SCANNING,WATCH_CE,26124.2,26125.25,26117.41,7.84,26100,NSE-NIFTY-23Dec25-26100-CE,79.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:16,SCANNING,WATCH_CE,26123.0,26124.85,26117.24,7.61,26100,NSE-NIFTY-23Dec25-26100-CE,79.6,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:18,SCANNING,WATCH_CE,26124.55,26125.37,26117.46,7.9,26100,NSE-NIFTY-23Dec25-26100-CE,80.65,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:20,SCANNING,WATCH_CE,26125.25,26125.6,26117.56,8.04,26150,NSE-NIFTY-23Dec25-26150-CE,53.3,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:22,SCANNING,WATCH_CE,26126.15,26125.9,26117.69,8.21,26150,NSE-NIFTY-23Dec25-26150-CE,53.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:24,SCANNING,WATCH_CE,26126.05,26125.87,26117.68,8.19,26150,NSE-NIFTY-23Dec25-26150-CE,53.55,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:26,SCANNING,WATCH_CE,26127.25,26126.27,26117.85,8.42,26150,NSE-NIFTY-23Dec25-26150-CE,53.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:29,SCANNING,WATCH_CE,26126.8,26126.12,26117.79,8.33,26150,NSE-NIFTY-23Dec25-26150-CE,53.4,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:31,SCANNING,WATCH_CE,26127.35,26126.3,26117.86,8.44,26150,NSE-NIFTY-23Dec25-26150-CE,53.55,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:33,SCANNING,WATCH_CE,26125.95,26125.83,26117.66,8.17,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:35,SCANNING,WATCH_CE,26126.85,26126.13,26117.79,8.34,26150,NSE-NIFTY-23Dec25-26150-CE,52.9,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:37,SCANNING,WATCH_CE,26126.7,26126.08,26117.77,8.31,26150,NSE-NIFTY-23Dec25-26150-CE,52.9,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:39,SCANNING,WATCH_CE,26126.4,26125.98,26117.73,8.25,26150,NSE-NIFTY-23Dec25-26150-CE,53.05,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:41,SCANNING,WATCH_CE,26127.4,26126.32,26117.87,8.45,26150,NSE-NIFTY-23Dec25-26150-CE,52.85,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:43,SCANNING,WATCH_CE,26125.9,26125.82,26117.66,8.16,26150,NSE-NIFTY-23Dec25-26150-CE,53.15,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:45,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:47,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:49,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:52,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:54,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:56,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:47:58,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:01,SCANNING,WATCH_CE,26126.95,26126.17,26117.81,8.36,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:03,SCANNING,WATCH_CE,26127.35,26126.3,26117.86,8.44,26150,NSE-NIFTY-23Dec25-26150-CE,53.5,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:06,SCANNING,WATCH_CE,26127.55,26126.37,26117.89,8.47,26150,NSE-NIFTY-23Dec25-26150-CE,53.45,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:08,SCANNING,WATCH_CE,26128.5,26126.68,26118.03,8.65,26150,NSE-NIFTY-23Dec25-26150-CE,53.35,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:10,SCANNING,WATCH_CE,26127.85,26126.47,26117.94,8.53,26150,NSE-NIFTY-23Dec25-26150-CE,53.2,0.0,0.0,0.0,0.0,10000.0,0.0
10:48:13,SCANNING,WATCH_CE,26128.25,26126.6,26117.99,8.61,26150,NSE-NIFTY-23Dec25-26150-CE,53.45,0.0,0.0,0.0,0.0,10000.0,0.0
