Timestamp,Fut_Price,Fut_VWAP,Vol_Ratio,Trend,Strike,Opt_Symbol,Opt_LTP,Current_OI,3min_OI_Drop%,Spread,Signal,PnL,Balance
13:44:47,26019.0,26003.83,1.18,BULLISH,26000,NIFTY25D2326000CE,67.0,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:44:51,26019.0,26003.86,1.24,BULLISH,26000,NIFTY25D2326000CE,67.55,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:44:55,26019.0,26003.86,1.24,BULLISH,26000,NIFTY25D2326000CE,67.8,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:44:57,26019.0,26003.86,1.24,BULLISH,26000,NIFTY25D2326000CE,67.7,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:44:59,26019.0,26003.86,1.24,BULLISH,26000,NIFTY25D2326000CE,68.6,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:02,26021.0,26004.16,0.64,BULLISH,26000,NIFTY25D2326000CE,68.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:04,26021.0,26005.73,0.69,BULLISH,26000,NIFTY25D2326000CE,68.1,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:07,26021.0,26005.73,0.69,BULLISH,26000,NIFTY25D2326000CE,68.3,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:10,26020.6,26005.8,0.83,BULLISH,26000,NIFTY25D2326000CE,68.15,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:14,26021.0,26005.81,0.85,BULLISH,26000,NIFTY25D2326000CE,67.65,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:17,26020.0,26005.87,0.98,BULLISH,26000,NIFTY25D2326000CE,66.5,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:20,26020.0,26005.87,0.98,BULLISH,26000,NIFTY25D2326000CE,66.45,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:23,26020.0,26005.87,0.98,BULLISH,26000,NIFTY25D2326000CE,67.05,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:26,26020.0,26005.87,1.05,BULLISH,26000,NIFTY25D2326000CE,67.5,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:29,26020.1,26005.88,1.06,BULLISH,26000,NIFTY25D2326000CE,67.55,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:32,26022.0,26006.0,1.29,BULLISH,26000,NIFTY25D2326000CE,67.5,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:35,26022.0,26006.03,1.33,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:38,26020.2,26006.01,1.35,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:41,26020.2,26006.01,1.35,BULLISH,26000,NIFTY25D2326000CE,66.95,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:44,26022.0,26006.04,1.36,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:47,26021.0,26006.05,1.4,BULLISH,26000,NIFTY25D2326000CE,67.1,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:50,26022.0,26006.08,1.48,BULLISH,26000,NIFTY25D2326000CE,66.8,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:53,26022.4,26006.09,1.48,BULLISH,26000,NIFTY25D2326000CE,66.95,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:45:56,26022.4,26006.09,1.48,BULLISH,26000,NIFTY25D2326000CE,66.9,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:00,26022.4,26006.09,1.48,BULLISH,26000,NIFTY25D2326000CE,66.95,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:02,26020.0,26006.4,0.06,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:06,26022.0,26006.42,0.09,BULLISH,26000,NIFTY25D2326000CE,66.85,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:09,26021.0,26006.44,0.14,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:11,26025.0,26007.53,2.12,BULLISH,26000,NIFTY25D2326000CE,67.0,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:14,26022.0,26007.47,2.13,BULLISH,26000,NIFTY25D2326000CE,67.3,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:18,26025.0,26007.57,2.18,BULLISH,26000,NIFTY25D2326000CE,67.2,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:21,26021.0,26007.57,2.36,BULLISH,26000,NIFTY25D2326000CE,67.15,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:24,26022.0,26007.68,2.51,BULLISH,26000,NIFTY25D2326000CE,66.75,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:27,26021.0,26007.66,2.53,BULLISH,26000,NIFTY25D2326000CE,66.95,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:30,26021.0,26007.66,2.53,BULLISH,26000,NIFTY25D2326000CE,66.9,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:33,26021.0,26007.66,2.53,BULLISH,26000,NIFTY25D2326000CE,66.85,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:36,26021.0,26007.66,2.53,BULLISH,26000,NIFTY25D2326000CE,67.1,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:39,26021.0,26007.8,2.79,BULLISH,26000,NIFTY25D2326000CE,67.35,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:42,26021.0,26007.81,2.8,BULLISH,26000,NIFTY25D2326000CE,67.85,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:46,26021.0,26007.97,3.1,BULLISH,26000,NIFTY25D2326000CE,68.3,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:49,26022.0,26008.02,3.13,BULLISH,26000,NIFTY25D2326000CE,68.65,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:53,26025.0,26008.13,3.14,BULLISH,26000,NIFTY25D2326000CE,69.75,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:56,26025.0,26008.14,3.16,BULLISH,26000,NIFTY25D2326000CE,69.25,304661.0,0.0,0.0,WAIT,0.0,10000.0
13:46:59,26025.0,26008.14,3.16,BULLISH,26000,NIFTY25D2326000CE,69.75,304661.0,-0.95,0.0,WAIT,0.0,10000.0
13:47:02,26025.0,26008.43,0.54,BULLISH,26000,NIFTY25D2326000CE,69.85,304661.0,-0.95,0.0,WAIT,0.0,10000.0
13:47:05,26025.0,26009.77,0.72,BULLISH,26000,NIFTY25D2326000CE,69.85,304661.0,-0.95,0.0,WAIT,0.0,10000.0
13:47:08,26025.0,26009.81,0.78,BULLISH,26000,NIFTY25D2326000CE,69.95,304661.0,-0.95,0.0,WAIT,0.0,10000.0
13:47:12,26023.6,26009.89,0.97,BULLISH,26000,NIFTY25D2326000CE,69.85,304661.0,-0.95,0.0,WAIT,0.0,10000.0
13:47:15,26027.0,26010.2,1.4,BULLISH,26050,NIFTY25D2326050CE,49.45,108658.0,-64.67,0.0,WAIT,0.0,10000.0
13:47:18,26027.0,26010.26,1.5,BULLISH,26050,NIFTY25D2326050CE,48.75,102730.0,-66.6,0.0,BUY_CE,0.0,10000.0
13:47:22,26028.0,26010.32,1.55,BULLISH,26050,NIFTY25D2326050CE,48.2,102730.0,-66.6,0.0,WAIT,-41.25,10000.0
13:47:25,26027.0,26010.57,1.95,BULLISH,26050,NIFTY25D2326050CE,47.7,102730.0,-66.6,0.0,WAIT,-78.75,10000.0
13:47:29,26027.9,26010.65,2.05,BULLISH,26050,NIFTY25D2326050CE,47.7,102730.0,-66.6,0.0,WAIT,-78.75,10000.0
13:47:32,26027.5,26010.67,2.09,BULLISH,26050,NIFTY25D2326050CE,48.3,102730.0,-66.6,0.0,WAIT,-33.75,10000.0
13:47:35,26021.1,26010.47,2.12,BULLISH,26000,NIFTY25D2326000CE,69.25,297094.0,-3.41,0.0,WAIT,1537.5,10000.0
13:47:38,26025.0,26010.59,2.15,BULLISH,26000,NIFTY25D2326000CE,69.0,297094.0,-3.41,0.0,WAIT,1518.75,10000.0
13:47:41,26025.0,26010.59,2.15,BULLISH,26000,NIFTY25D2326000CE,69.15,297094.0,-3.41,0.0,WAIT,1530.0,10000.0
13:47:44,26027.7,26010.74,2.29,BULLISH,26050,NIFTY25D2326050CE,47.9,102730.0,-66.6,0.0,EXIT,-63.75,11387.5
13:47:47,26022.0,26010.6,2.31,BULLISH,26000,NIFTY25D2326000CE,69.1,297094.0,-3.41,0.0,BUY_CE,0.0,11387.5
13:47:50,26022.0,26010.6,2.31,BULLISH,26000,NIFTY25D2326000CE,69.5,297094.0,-3.41,0.0,WAIT,30.0,11387.5
13:47:53,26022.0,26010.61,2.33,BULLISH,26000,NIFTY25D2326000CE,69.2,297094.0,-3.41,0.0,WAIT,7.5,11387.5
13:47:55,26022.0,26010.61,2.33,BULLISH,26000,NIFTY25D2326000CE,69.25,297094.0,-3.41,0.0,WAIT,11.25,11387.5
13:47:59,26022.0,26010.61,2.33,BULLISH,26000,NIFTY25D2326000CE,69.5,297094.0,-3.41,0.0,WAIT,30.0,11387.5
13:48:02,26025.0,26010.7,0.18,BULLISH,26000,NIFTY25D2326000CE,69.35,297094.0,-3.41,0.0,WAIT,18.75,11387.5
13:48:04,26028.0,26012.34,0.25,BULLISH,26050,NIFTY25D2326050CE,48.0,102730.0,-66.6,0.0,EXIT,-1582.5,11087.5
13:48:07,26022.2,26012.32,0.25,BULLISH,26000,NIFTY25D2326000CE,68.9,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:10,26022.0,26012.35,0.31,BULLISH,26000,NIFTY25D2326000CE,68.8,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:13,26022.0,26012.35,0.31,BULLISH,26000,NIFTY25D2326000CE,68.15,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:15,26025.0,26012.37,0.32,BULLISH,26000,NIFTY25D2326000CE,68.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:18,26025.0,26012.37,0.32,BULLISH,26000,NIFTY25D2326000CE,69.1,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:21,26025.0,26012.37,0.33,BULLISH,26000,NIFTY25D2326000CE,69.15,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:24,26025.0,26012.39,0.35,BULLISH,26000,NIFTY25D2326000CE,69.25,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:27,26025.0,26012.45,0.48,BULLISH,26000,NIFTY25D2326000CE,68.65,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:30,26025.0,26012.48,0.54,BULLISH,26000,NIFTY25D2326000CE,68.9,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:33,26025.0,26012.48,0.54,BULLISH,26000,NIFTY25D2326000CE,69.25,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:35,26025.0,26012.48,0.54,BULLISH,26000,NIFTY25D2326000CE,69.0,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:39,26025.0,26012.48,0.54,BULLISH,26000,NIFTY25D2326000CE,69.2,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:42,26022.0,26012.48,0.6,BULLISH,26000,NIFTY25D2326000CE,69.0,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:46,26024.0,26012.62,0.84,BULLISH,26000,NIFTY25D2326000CE,68.8,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:49,26023.0,26012.61,0.86,BULLISH,26000,NIFTY25D2326000CE,68.9,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:52,26023.0,26012.61,0.86,BULLISH,26000,NIFTY25D2326000CE,69.15,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:55,26023.0,26012.61,0.86,BULLISH,26000,NIFTY25D2326000CE,68.15,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:48:58,26023.0,26012.61,0.86,BULLISH,26000,NIFTY25D2326000CE,68.3,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:02,26023.0,26012.61,0.86,BULLISH,26000,NIFTY25D2326000CE,68.15,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:05,26022.4,26013.19,0.04,BULLISH,26000,NIFTY25D2326000CE,67.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:08,26022.4,26013.2,0.06,BULLISH,26000,NIFTY25D2326000CE,66.9,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:11,26022.0,26013.21,0.07,BULLISH,26000,NIFTY25D2326000CE,66.4,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:14,26022.7,26013.21,0.1,BULLISH,26000,NIFTY25D2326000CE,66.0,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:19,26021.1,26013.24,0.19,BULLISH,26000,NIFTY25D2326000CE,66.7,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:21,26020.0,26013.25,0.24,BULLISH,26000,NIFTY25D2326000CE,66.4,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:25,26020.0,26013.28,0.33,BULLISH,26000,NIFTY25D2326000CE,66.2,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:27,26021.0,26013.31,0.4,BULLISH,26000,NIFTY25D2326000CE,66.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:31,26021.1,26013.32,0.43,BULLISH,26000,NIFTY25D2326000CE,66.9,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:33,26022.0,26013.34,0.47,BULLISH,26000,NIFTY25D2326000CE,66.75,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:36,26022.0,26013.34,0.47,BULLISH,26000,NIFTY25D2326000CE,66.7,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:39,26022.0,26013.34,0.47,BULLISH,26000,NIFTY25D2326000CE,66.45,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:42,26021.0,26013.34,0.51,BULLISH,26000,NIFTY25D2326000CE,66.4,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:45,26021.0,26013.36,0.57,BULLISH,26000,NIFTY25D2326000CE,66.5,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:48,26021.0,26013.36,0.57,BULLISH,26000,NIFTY25D2326000CE,66.25,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:51,26021.0,26013.36,0.58,BULLISH,26000,NIFTY25D2326000CE,66.55,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:54,26021.0,26013.37,0.59,BULLISH,26000,NIFTY25D2326000CE,66.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:49:57,26021.0,26013.37,0.59,BULLISH,26000,NIFTY25D2326000CE,66.2,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:00,26021.0,26013.37,0.59,BULLISH,26000,NIFTY25D2326000CE,66.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:03,26021.0,26013.81,0.12,BULLISH,26000,NIFTY25D2326000CE,65.7,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:05,26021.0,26013.81,0.12,BULLISH,26000,NIFTY25D2326000CE,65.8,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:07,26020.0,26013.81,0.13,BULLISH,26000,NIFTY25D2326000CE,65.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:10,26020.0,26013.81,0.15,BULLISH,26000,NIFTY25D2326000CE,65.6,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:12,26020.0,26013.82,0.16,BULLISH,26000,NIFTY25D2326000CE,65.65,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:14,26020.0,26013.83,0.19,BULLISH,26000,NIFTY25D2326000CE,65.4,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:17,26017.0,26013.82,0.26,BULLISH,26000,NIFTY25D2326000CE,65.35,297094.0,-3.41,0.0,WAIT,0.0,11087.5
13:50:19,26017.0,26013.82,0.26,BULLISH,26000,NIFTY25D2326000CE,65.5,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:21,26016.2,26013.82,0.3,BULLISH,26000,NIFTY25D2326000CE,65.75,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:24,26015.0,26013.82,0.38,BULLISH,26000,NIFTY25D2326000CE,65.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:27,26020.0,26013.85,0.38,BULLISH,26000,NIFTY25D2326000CE,65.4,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:29,26017.0,26013.88,0.71,BULLISH,26000,NIFTY25D2326000CE,65.55,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:31,26017.0,26013.88,0.71,BULLISH,26000,NIFTY25D2326000CE,66.45,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:34,26016.9,26013.88,0.71,BULLISH,26000,NIFTY25D2326000CE,66.75,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:37,26020.0,26013.91,0.75,BULLISH,26000,NIFTY25D2326000CE,67.3,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:40,26017.6,26013.89,0.78,BULLISH,26000,NIFTY25D2326000CE,67.2,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:43,26020.0,26013.94,0.89,BULLISH,26000,NIFTY25D2326000CE,66.85,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:46,26020.0,26013.95,0.95,BULLISH,26000,NIFTY25D2326000CE,66.8,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:49,26020.0,26013.98,1.13,BULLISH,26000,NIFTY25D2326000CE,66.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:52,26016.6,26013.93,1.15,BULLISH,26000,NIFTY25D2326000CE,66.95,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:55,26016.6,26013.93,1.15,BULLISH,26000,NIFTY25D2326000CE,67.6,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:50:57,26016.6,26013.93,1.15,BULLISH,26000,NIFTY25D2326000CE,67.1,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:00,26016.6,26013.93,1.15,BULLISH,26000,NIFTY25D2326000CE,66.7,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:03,26016.2,26014.44,0.14,BULLISH,26000,NIFTY25D2326000CE,66.9,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:06,26017.1,26014.44,0.14,BULLISH,26000,NIFTY25D2326000CE,66.9,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:09,26017.1,26014.44,0.15,BULLISH,26000,NIFTY25D2326000CE,66.75,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:11,26017.1,26014.44,0.15,BULLISH,26000,NIFTY25D2326000CE,66.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:14,26017.1,26014.45,0.21,BULLISH,26000,NIFTY25D2326000CE,66.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:17,26017.1,26014.45,0.22,BULLISH,26000,NIFTY25D2326000CE,66.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:20,26017.1,26014.45,0.22,BULLISH,26000,NIFTY25D2326000CE,67.0,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:23,26017.1,26014.45,0.22,BULLISH,26000,NIFTY25D2326000CE,67.1,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:25,26017.1,26014.45,0.22,BULLISH,26000,NIFTY25D2326000CE,67.25,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:30,26019.0,26014.47,0.29,BULLISH,26000,NIFTY25D2326000CE,67.85,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:32,26020.0,26014.48,0.33,BULLISH,26000,NIFTY25D2326000CE,68.35,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:35,26019.9,26014.55,0.67,BULLISH,26000,NIFTY25D2326000CE,68.2,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:38,26022.5,26014.59,0.68,BULLISH,26000,NIFTY25D2326000CE,68.0,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:41,26022.6,26014.59,0.69,BULLISH,26000,NIFTY25D2326000CE,67.95,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:44,26022.6,26014.59,0.7,BULLISH,26000,NIFTY25D2326000CE,68.0,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:47,26022.6,26014.59,0.7,BULLISH,26000,NIFTY25D2326000CE,68.0,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:50,26022.6,26014.59,0.7,BULLISH,26000,NIFTY25D2326000CE,67.5,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:52,26020.0,26014.57,0.71,BULLISH,26000,NIFTY25D2326000CE,67.75,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:55,26020.0,26014.57,0.71,BULLISH,26000,NIFTY25D2326000CE,67.7,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:51:57,26020.0,26014.57,0.71,BULLISH,26000,NIFTY25D2326000CE,67.6,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:00,26020.0,26014.57,0.71,BULLISH,26000,NIFTY25D2326000CE,67.75,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:02,26022.6,26015.29,0.06,BULLISH,26000,NIFTY25D2326000CE,68.0,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:05,26020.1,26015.29,0.08,BULLISH,26000,NIFTY25D2326000CE,68.05,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:08,26020.0,26015.3,0.11,BULLISH,26000,NIFTY25D2326000CE,67.85,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:11,26020.0,26015.3,0.11,BULLISH,26000,NIFTY25D2326000CE,67.85,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:14,26020.0,26015.3,0.11,BULLISH,26000,NIFTY25D2326000CE,68.45,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:17,26023.0,26015.32,0.18,BULLISH,26000,NIFTY25D2326000CE,68.7,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:20,26023.0,26015.32,0.19,BULLISH,26000,NIFTY25D2326000CE,68.7,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:23,26020.5,26015.32,0.21,BULLISH,26000,NIFTY25D2326000CE,68.65,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:26,26020.6,26015.32,0.21,BULLISH,26000,NIFTY25D2326000CE,68.35,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:29,26020.0,26015.34,0.27,BULLISH,26000,NIFTY25D2326000CE,68.15,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:32,26020.2,26015.36,0.39,BULLISH,26000,NIFTY25D2326000CE,68.1,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:35,26020.2,26015.36,0.39,BULLISH,26000,NIFTY25D2326000CE,68.45,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:38,26020.5,26015.38,0.41,BULLISH,26000,NIFTY25D2326000CE,68.45,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:41,26020.0,26015.39,0.49,BULLISH,26000,NIFTY25D2326000CE,68.55,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:44,26024.8,26015.44,0.52,BULLISH,26000,NIFTY25D2326000CE,68.35,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:47,26021.0,26015.42,0.56,BULLISH,26000,NIFTY25D2326000CE,68.2,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:50,26021.0,26015.42,0.57,BULLISH,26000,NIFTY25D2326000CE,68.2,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:53,26021.0,26015.42,0.57,BULLISH,26000,NIFTY25D2326000CE,68.1,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:56,26021.0,26015.42,0.57,BULLISH,26000,NIFTY25D2326000CE,68.15,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:52:59,26021.0,26015.42,0.57,BULLISH,26000,NIFTY25D2326000CE,68.1,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:53:02,26021.0,26015.44,0.08,BULLISH,26000,NIFTY25D2326000CE,66.9,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:53:05,26020.4,26015.82,0.18,BULLISH,26000,NIFTY25D2326000CE,67.15,293310.0,-4.64,0.0,WAIT,0.0,11087.5
13:53:08,26021.0,26015.9,0.56,BULLISH,26000,NIFTY25D2326000CE,66.7,293310.0,-4.64,0.0,WAIT,0.0,11087.5
