Date,Type,Symbol,Entry,Exit,GrossPnL,NetPnL,Balance,Reason
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,94.85,87.85,-525.0,-575.0,14675.0,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26050-CE,183.55,176.55,-525.0,-575.0,14100.0,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26100-PE,102.35,102.65,22.5,-27.5,14072.5,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26100-CE,149.8,142.8,-525.0,-575.0,13497.5,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26100-PE,102.2,107.9,427.5,377.5,13875.0,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25900-CE,136.75,156.95,1515.0,1465.0,15340.0,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25900-PE,88.35,90.75,180.0,130.0,15470.0,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25900-CE,136.65,137.05,30.0,-20.0,15450.0,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25900-CE,134.6,136.35,131.25,81.25,15531.25,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25900-PE,91.8,92.8,75.0,25.0,15556.25,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,121.3,114.3,-525.0,-575.0,14981.25,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,118.35,111.35,-525.0,-575.0,14406.25,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,142.45,142.0,-33.75,-83.75,14322.5,SL/TRAIL
2025-10-27,PE,NSE-NIFTY-28Oct25-25950-PE,60.0,53.0,-525.0,-575.0,13747.5,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,134.3,127.3,-525.0,-575.0,13172.5,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-26050-CE,71.8,64.8,-525.0,-575.0,12597.5,SL/TRAIL
2025-10-28,PE,NSE-NIFTY-28Oct25-26000-PE,48.95,66.5,1316.25,1266.25,13863.75,SL/TRAIL
2025-10-28,PE,NSE-NIFTY-28Oct25-25950-PE,49.0,60.5,862.5,812.5,14676.25,SL/TRAIL
2025-10-28,PE,NSE-NIFTY-28Oct25-25900-PE,73.05,66.05,-525.0,-575.0,14101.25,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25900-CE,66.6,59.6,-525.0,-575.0,13526.25,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25700-CE,108.9,127.0,1357.5,1307.5,14833.75,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,115.7,108.7,-525.0,-575.0,14258.75,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,120.85,113.85,-525.0,-575.0,13683.75,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25700-PE,66.2,65.5,-52.5,-102.5,13581.25,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25700-PE,68.75,67.85,-67.5,-117.5,13463.75,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,56.9,58.45,116.25,66.25,13530.0,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,60.7,53.7,-525.0,-575.0,12955.0,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25700-PE,51.15,61.2,753.75,703.75,13658.75,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,52.5,45.5,-525.0,-575.0,13083.75,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25700-PE,45.0,44.55,-33.75,-83.75,13000.0,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25600-PE,104.15,97.15,-525.0,-575.0,12425.0,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25600-PE,103.5,104.05,41.25,-8.75,12416.25,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25600-PE,106.3,99.3,-525.0,-575.0,11841.25,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25650-CE,135.55,128.55,-525.0,-575.0,11266.25,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25600-PE,95.45,88.45,-525.0,-575.0,10691.25,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,116.2,127.85,873.75,823.75,11515.0,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25350-PE,90.3,83.3,-525.0,-575.0,10940.0,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25350-PE,90.45,83.45,-525.0,-575.0,10365.0,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,111.4,111.35,-3.75,-53.75,10311.25,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,113.15,119.0,438.75,388.75,10700.0,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25550-PE,72.3,65.3,-525.0,-575.0,10125.0,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25550-CE,88.8,101.25,933.75,883.75,11008.75,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25550-PE,58.4,61.75,251.25,201.25,11210.0,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25550-CE,95.75,88.75,-525.0,-575.0,10635.0,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25550-PE,65.75,58.75,-525.0,-575.0,10060.0,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25500-CE,65.4,58.4,-525.0,-575.0,9485.0,SL/TRAIL
2025-11-11,PE,NSE-NIFTY-11Nov25-25500-PE,43.6,36.6,-525.0,-575.0,8910.0,SL/TRAIL
2025-11-11,PE,NSE-NIFTY-11Nov25-25500-PE,48.9,69.2,1522.5,1472.5,10382.5,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25500-CE,33.2,34.9,127.5,77.5,10460.0,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25500-CE,36.65,40.7,303.75,253.75,10713.75,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,137.05,138.55,112.5,62.5,10776.25,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,142.55,135.55,-525.0,-575.0,10201.25,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25950-CE,114.95,107.95,-525.0,-575.0,9626.25,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25850-PE,119.3,118.7,-45.0,-95.0,9531.25,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25850-PE,122.6,115.6,-525.0,-575.0,8956.25,SL/TRAIL
2025-11-13,PE,NSE-NIFTY-18Nov25-25850-PE,116.1,109.1,-525.0,-575.0,8381.25,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-25950-CE,107.45,113.0,416.25,366.25,8747.5,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-25950-CE,111.35,110.65,-52.5,-102.5,8645.0,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,99.6,92.6,-525.0,-575.0,8070.0,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,98.55,99.8,93.75,43.75,8113.75,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25800-PE,104.15,113.4,693.75,643.75,8757.5,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25900-CE,99.4,92.4,-525.0,-575.0,8182.5,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25750-PE,97.5,96.75,-56.25,-106.25,8076.25,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25750-PE,97.65,96.75,-67.5,-117.5,7958.75,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25750-PE,100.35,100.2,-11.25,-61.25,7897.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26000-CE,83.6,76.6,-525.0,-575.0,7322.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26000-CE,82.05,75.05,-525.0,-575.0,6747.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26000-CE,80.65,73.65,-525.0,-575.0,6172.5,SL/TRAIL
2025-11-17,PE,NSE-NIFTY-18Nov25-25950-PE,69.45,62.45,-525.0,-575.0,5597.5,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26050-CE,55.2,57.5,172.5,122.5,5720.0,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25950-PE,54.15,57.6,258.75,208.75,5928.75,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25950-PE,54.8,68.45,1023.75,973.75,6902.5,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25950-PE,62.5,68.45,446.25,396.25,7298.75,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25900-PE,53.95,46.95,-525.0,-575.0,6723.75,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25900-CE,61.15,54.15,-525.0,-575.0,6148.75,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26100-CE,80.05,73.05,-525.0,-575.0,5573.75,SL/TRAIL
2025-11-19,PE,NSE-NIFTY-25Nov25-25700-PE,66.35,59.35,-525.0,-575.0,4998.75,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26150-CE,67.1,75.65,641.25,591.25,5590.0,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26150-CE,71.05,75.65,345.0,295.0,5885.0,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26150-CE,75.5,68.5,-525.0,-575.0,5310.0,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26300-CE,57.3,50.3,-525.0,-575.0,4735.0,SL/TRAIL
2025-11-20,PE,NSE-NIFTY-25Nov25-25900-PE,59.95,52.95,-525.0,-575.0,4160.0,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26350-CE,47.2,49.95,206.25,156.25,4316.25,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26350-CE,47.8,49.95,161.25,111.25,4427.5,SL/TRAIL
2025-11-20,PE,NSE-NIFTY-25Nov25-25950-PE,57.05,50.05,-525.0,-575.0,3852.5,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-25950-PE,45.05,46.05,75.0,25.0,3877.5,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-25950-PE,49.6,51.75,161.25,111.25,3988.75,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-25900-PE,48.8,41.8,-525.0,-575.0,3413.75,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26300-CE,35.9,37.65,131.25,81.25,3495.0,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-25900-PE,45.9,38.9,-525.0,-575.0,2920.0,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-25950-PE,31.5,31.7,15.0,-35.0,2885.0,SL/TRAIL
2025-11-24,CE,NSE-NIFTY-25Nov25-26250-CE,30.85,30.75,-7.5,-57.5,2827.5,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-25950-PE,27.25,20.25,-525.0,-575.0,2252.5,SL/TRAIL
2025-11-24,CE,NSE-NIFTY-25Nov25-26250-CE,29.15,30.75,120.0,70.0,2322.5,SL/TRAIL
2025-11-24,CE,NSE-NIFTY-25Nov25-26300-CE,20.8,21.25,33.75,-16.25,2306.25,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-26050-CE,26.1,19.1,-525.0,-575.0,1731.25,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-26100-CE,15.3,15.25,-3.75,-53.75,1677.5,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25850-PE,16.3,9.3,-525.0,-575.0,1102.5,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25850-PE,13.95,6.95,-525.0,-575.0,527.5,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-26200-CE,6.55,-0.45,-525.0,-575.0,-47.5,SL/TRAIL
