Timestamp,Spot_Price,RSI,Status,Strike_Selected,CE_Price,PE_Price,Action
2025-12-15 10:34:00,25975.35,72.7230483271376,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:35:00,25973.8,65.8392932267582,SCAN,25950,0.0,59.3,Wait
2025-12-15 10:36:00,25962.1,65.8392932267582,HOLD,25950,63.7,0.0,PnL: 330
2025-12-15 10:37:00,25958.4,65.8392932267582,HOLD,25950,66.15,0.0,PnL: 514
2025-12-15 10:38:00,25961.35,65.8392932267582,HOLD,25950,65.45,0.0,PnL: 461
2025-12-15 10:39:00,25956.25,65.8392932267582,HOLD,25950,68.4,0.0,PnL: 683
2025-12-15 10:40:00,25949.25,71.04018912529705,HOLD,25950,70.95,0.0,PnL: 874
2025-12-15 10:41:00,25954.15,71.04018912529705,HOLD,25950,69.45,0.0,PnL: 761
2025-12-15 10:42:00,25963.05,71.04018912529705,HOLD,25950,62.55,0.0,PnL: 244
2025-12-15 10:43:00,25966.8,71.04018912529705,HOLD,25950,60.35,0.0,PnL: 79
2025-12-15 10:44:00,25968.15,71.04018912529705,SCAN,25950,0.0,0.0,Wait
2025-12-15 10:45:00,25970.6,72.76769173768126,SCAN,25950,0.0,0.0,Wait
2025-12-15 10:46:00,25969.3,72.76769173768126,SCAN,25950,0.0,0.0,Wait
2025-12-15 10:47:00,25975.15,72.76769173768126,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:48:00,25985.75,72.76769173768126,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:49:00,25989.6,72.76769173768126,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:50:00,25985.1,79.67640094712041,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:51:00,25987.2,79.67640094712041,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:52:00,25988.55,79.67640094712041,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:53:00,25990.3,79.67640094712041,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:54:00,25992.35,79.67640094712041,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:55:00,25995.85,72.26966292135018,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:56:00,25990.45,72.26966292135018,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:57:00,25989.3,72.26966292135018,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:58:00,25990.0,72.26966292135018,SCAN,26000,0.0,0.0,Wait
2025-12-15 10:59:00,25987.25,72.26966292135018,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:00:00,25988.05,72.05615942029115,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:01:00,25989.85,72.05615942029115,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:02:00,25989.65,72.05615942029115,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:03:00,25982.3,72.05615942029115,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:04:00,25987.85,72.05615942029115,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:05:00,25984.15,61.87183033656175,SCAN,26000,0.0,80.0,Wait
2025-12-15 11:06:00,25983.4,61.87183033656175,HOLD,26000,79.35,0.0,PnL: -49
2025-12-15 11:07:00,25981.55,61.87183033656175,HOLD,26000,79.8,0.0,PnL: -15
2025-12-15 11:08:00,25978.0,61.87183033656175,HOLD,26000,82.0,0.0,PnL: 150
2025-12-15 11:09:00,25977.35,61.87183033656175,HOLD,26000,83.0,0.0,PnL: 225
2025-12-15 11:10:00,25978.25,62.09899175068908,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:11:00,25982.3,62.09899175068908,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:12:00,25980.15,62.09899175068908,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:13:00,25980.9,62.09899175068908,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:14:00,25980.95,62.09899175068908,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:15:00,25978.65,62.24161690399798,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:16:00,25978.1,62.24161690399798,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:17:00,25979.0,62.24161690399798,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:18:00,25980.95,62.24161690399798,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:19:00,25976.4,62.24161690399798,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:20:00,25973.1,57.75950668037176,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:21:00,25969.85,57.75950668037176,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:22:00,25973.15,57.75950668037176,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:23:00,25971.2,57.75950668037176,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:24:00,25976.45,57.75950668037176,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:25:00,25981.5,60.68866571018838,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:26:00,25981.1,60.68866571018838,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:27:00,25988.35,60.68866571018838,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:28:00,25993.0,60.68866571018838,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:29:00,25991.7,60.68866571018838,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:30:00,25987.6,49.84289080911176,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:31:00,25987.15,49.84289080911176,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:32:00,25984.15,49.84289080911176,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:33:00,25977.45,49.84289080911176,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:34:00,25967.8,49.84289080911176,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:35:00,25963.05,47.53492193919468,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:36:00,25965.65,47.53492193919468,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:37:00,25967.25,47.53492193919468,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:38:00,25975.0,47.53492193919468,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:39:00,25970.05,47.53492193919468,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:40:00,25973.05,48.2164821648222,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:41:00,25971.35,48.2164821648222,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:42:00,25967.45,48.2164821648222,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:43:00,25967.15,48.2164821648222,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:44:00,25971.0,48.2164821648222,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:45:00,25974.8,65.50509005481575,SCAN,25950,0.0,0.0,Wait
2025-12-15 11:46:00,25976.35,65.50509005481575,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:47:00,25979.05,65.50509005481575,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:48:00,25992.45,65.50509005481575,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:49:00,25995.85,65.50509005481575,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:50:00,25999.65,65.45098039215645,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:51:00,26008.0,65.45098039215645,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:52:00,26013.75,65.45098039215645,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:53:00,26008.6,65.45098039215645,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:54:00,26007.55,65.45098039215645,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:55:00,26009.55,61.561954624782004,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:56:00,26011.8,61.561954624782004,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:57:00,26015.7,61.561954624782004,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:58:00,26018.45,61.561954624782004,SCAN,26000,0.0,0.0,Wait
2025-12-15 11:59:00,26016.1,61.561954624782004,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:00:00,26016.0,59.00783289817281,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:01:00,26012.8,59.00783289817281,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:02:00,26012.65,59.00783289817281,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:03:00,26014.45,59.00783289817281,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:04:00,26013.05,59.00783289817281,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:05:00,26010.35,63.87096774193549,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:06:00,26019.15,63.87096774193549,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:07:00,26021.3,63.87096774193549,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:08:00,26021.5,63.87096774193549,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:09:00,26019.5,63.87096774193549,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:10:00,26017.8,63.16466552315615,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:11:00,26017.2,63.16466552315615,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:12:00,26016.8,63.16466552315615,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:13:00,26017.75,63.16466552315615,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:14:00,26018.55,63.16466552315615,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:15:00,26018.0,66.98499317871848,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:16:00,26018.25,66.98499317871848,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:17:00,26019.85,66.98499317871848,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:18:00,26015.95,66.98499317871848,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:19:00,26014.7,66.98499317871848,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:20:00,26021.85,68.44850065189091,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:21:00,26022.1,68.44850065189091,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:22:00,26023.2,68.44850065189091,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:23:00,26025.05,68.44850065189091,SCAN,26050,0.0,0.0,Wait
2025-12-15 12:24:00,26023.4,68.44850065189091,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:25:00,26023.7,68.30008673026714,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:26:00,26018.0,68.30008673026714,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:27:00,26014.3,68.30008673026714,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:28:00,26015.55,68.30008673026714,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:29:00,26018.6,68.30008673026714,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:30:00,26021.1,70.10224948875107,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:31:00,26023.2,70.10224948875107,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:32:00,26024.3,70.10224948875107,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:33:00,26024.8,70.10224948875107,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:34:00,26025.6,70.10224948875107,SCAN,26050,0.0,0.0,Wait
2025-12-15 12:35:00,26025.85,63.81340579710127,SCAN,26050,0.0,77.15,Wait
2025-12-15 12:36:00,26028.15,63.81340579710127,HOLD,26050,75.8,0.0,PnL: -101
2025-12-15 12:37:00,26021.55,63.81340579710127,HOLD,26000,79.8,0.0,PnL: 199
2025-12-15 12:38:00,26021.3,63.81340579710127,HOLD,26000,79.5,0.0,PnL: 176
2025-12-15 12:39:00,26022.2,63.81340579710127,HOLD,26000,80.4,0.0,PnL: 244
2025-12-15 12:40:00,26021.1,71.48655504820015,HOLD,26000,79.6,0.0,PnL: 184
2025-12-15 12:41:00,26015.8,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:42:00,26009.05,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:43:00,26011.7,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:44:00,26010.15,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:45:00,26006.7,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:46:00,26007.15,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:47:00,26006.4,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:48:00,26011.4,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:49:00,26012.4,71.48655504820015,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:50:00,26016.25,71.77297840281288,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:51:00,26017.35,71.77297840281288,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:52:00,26019.2,71.77297840281288,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:53:00,26017.55,71.77297840281288,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:54:00,26014.35,71.77297840281288,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:55:00,26015.6,63.19580877537776,SCAN,26000,0.0,55.55,Wait
2025-12-15 12:56:00,26010.0,63.19580877537776,HOLD,26000,59.95,0.0,PnL: 330
2025-12-15 12:57:00,26010.65,63.19580877537776,HOLD,26000,57.15,0.0,PnL: 120
2025-12-15 12:58:00,26012.0,63.19580877537776,SCAN,26000,0.0,0.0,Wait
2025-12-15 12:59:00,26016.0,63.19580877537776,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:00:00,26021.05,61.74268209666486,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:01:00,26017.45,61.74268209666486,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:02:00,26017.4,61.74268209666486,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:03:00,26021.55,61.74268209666486,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:04:00,26024.8,61.74268209666486,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:05:00,26028.8,60.17009213324049,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:06:00,26029.55,60.17009213324049,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:07:00,26030.95,60.17009213324049,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:08:00,26033.2,60.17009213324049,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:09:00,26030.45,60.17009213324049,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:10:00,26034.05,68.35123183828179,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:11:00,26033.2,68.35123183828179,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:12:00,26033.95,68.35123183828179,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:13:00,26038.55,68.35123183828179,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:14:00,26042.1,68.35123183828179,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:15:00,26040.9,57.478890229193205,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:16:00,26040.35,57.478890229193205,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:17:00,26037.7,57.478890229193205,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:18:00,26034.8,57.478890229193205,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:19:00,26031.9,57.478890229193205,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:20:00,26029.95,59.64705882353109,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:21:00,26030.85,59.64705882353109,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:22:00,26031.35,59.64705882353109,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:23:00,26031.75,59.64705882353109,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:24:00,26034.95,59.64705882353109,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:25:00,26032.05,56.084070796460566,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:26:00,26027.55,56.084070796460566,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:27:00,26026.2,56.084070796460566,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:28:00,26027.55,56.084070796460566,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:29:00,26025.7,56.084070796460566,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:30:00,26025.2,54.68036529680246,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:31:00,26025.85,54.68036529680246,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:32:00,26027.1,54.68036529680246,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:33:00,26029.25,54.68036529680246,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:34:00,26031.6,54.68036529680246,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:35:00,26032.6,56.98988697204142,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:36:00,26030.0,56.98988697204142,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:37:00,26030.35,56.98988697204142,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:38:00,26029.5,56.98988697204142,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:39:00,26030.35,56.98988697204142,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:40:00,26033.85,49.90848078096531,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:41:00,26030.6,49.90848078096531,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:42:00,26030.4,49.90848078096531,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:43:00,26027.85,49.90848078096531,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:44:00,26025.45,49.90848078096531,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:45:00,26025.15,56.220930232559354,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:46:00,26028.8,56.220930232559354,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:47:00,26030.25,56.220930232559354,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:48:00,26031.05,56.220930232559354,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:49:00,26032.9,56.220930232559354,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:50:00,26029.9,65.40540540540718,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:51:00,26021.6,65.40540540540718,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:52:00,26026.65,65.40540540540718,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:53:00,26029.85,65.40540540540718,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:54:00,26032.95,65.40540540540718,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:55:00,26028.9,55.939393939394286,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:56:00,26027.75,55.939393939394286,SCAN,26050,0.0,0.0,Wait
2025-12-15 13:57:00,26023.45,55.939393939394286,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:58:00,26020.75,55.939393939394286,SCAN,26000,0.0,0.0,Wait
2025-12-15 13:59:00,26022.2,55.939393939394286,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:00:00,26025.95,59.834254143648806,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:01:00,26029.0,59.834254143648806,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:02:00,26037.0,59.834254143648806,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:03:00,26037.4,59.834254143648806,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:04:00,26032.15,59.834254143648806,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:05:00,26030.35,45.61251086012194,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:06:00,26034.7,45.61251086012194,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:07:00,26029.65,45.61251086012194,SCAN,26050,0.0,0.0,Wait
2025-12-15 14:08:00,26011.7,45.61251086012194,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:09:00,26005.9,45.61251086012194,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:10:00,26000.9,43.219954648525075,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:11:00,25993.3,43.219954648525075,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:12:00,26007.4,43.219954648525075,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:13:00,26008.95,43.219954648525075,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:14:00,26009.85,43.219954648525075,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:15:00,26009.55,42.51606978879674,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:16:00,26010.2,42.51606978879674,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:17:00,26013.25,42.51606978879674,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:18:00,26016.95,42.51606978879674,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:19:00,26014.15,42.51606978879674,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:20:00,26015.05,35.46571136131027,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:21:00,26014.4,35.46571136131027,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:22:00,26015.75,35.46571136131027,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:23:00,26010.05,35.46571136131027,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:24:00,26013.7,35.46571136131027,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:25:00,26015.75,41.56992813709204,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:26:00,26013.55,41.56992813709204,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:27:00,26017.85,41.56992813709204,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:28:00,26016.5,41.56992813709204,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:29:00,26016.65,41.56992813709204,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:30:00,26016.2,38.82022471910031,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:31:00,26015.4,38.82022471910031,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:32:00,26011.35,38.82022471910031,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:33:00,26012.55,38.82022471910031,SCAN,26000,0.0,0.0,Wait
2025-12-15 14:34:00,26015.05,38.82022471910031,SCAN,26000,0.0,0.0,Wait
