Date,Type,Symbol,Entry,Exit,GrossPnL,NetPnL,Balance,Reason
2025-10-14,PE,NSE-NIFTY-14Oct25-25100-PE,28.25,37.35,682.5,632.5,20972.5,SL/TRAIL
2025-10-14,PE,NSE-NIFTY-14Oct25-25050-PE,22.5,26.2,277.5,227.5,21200.0,SL/TRAIL
2025-10-14,CE,NSE-NIFTY-14Oct25-25150-CE,19.7,19.05,-48.75,-98.75,21101.25,SL/TRAIL
2025-10-14,CE,NSE-NIFTY-14Oct25-25100-CE,36.6,40.65,303.75,253.75,21355.0,SL/TRAIL
2025-10-14,CE,NSE-NIFTY-14Oct25-25150-CE,10.0,43.95,2546.25,2496.25,23851.25,SL/TRAIL
2025-10-15,CE,NSE-NIFTY-20Oct25-25300-CE,144.65,165.55,1567.5,1517.5,25368.75,SL/TRAIL
2025-10-15,CE,NSE-NIFTY-20Oct25-25300-CE,158.3,151.3,-525.0,-575.0,24793.75,SL/TRAIL
2025-10-15,PE,NSE-NIFTY-20Oct25-25300-PE,80.7,79.0,-127.5,-177.5,24616.25,SL/TRAIL
2025-10-15,CE,NSE-NIFTY-20Oct25-25300-CE,145.1,148.65,266.25,216.25,24832.5,SL/TRAIL
2025-10-15,CE,NSE-NIFTY-20Oct25-25350-CE,134.3,144.65,776.25,726.25,25558.75,SL/TRAIL
2025-10-16,PE,NSE-NIFTY-20Oct25-25450-PE,71.4,70.8,-45.0,-95.0,25463.75,SL/TRAIL
2025-10-16,CE,NSE-NIFTY-20Oct25-25450-CE,118.2,149.75,2366.25,2316.25,27780.0,SL/TRAIL
2025-10-16,CE,NSE-NIFTY-20Oct25-25500-CE,121.9,124.5,195.0,145.0,27925.0,SL/TRAIL
2025-10-16,CE,NSE-NIFTY-20Oct25-25500-CE,123.1,122.2,-67.5,-117.5,27807.5,SL/TRAIL
2025-10-16,CE,NSE-NIFTY-20Oct25-25500-CE,129.35,130.65,97.5,47.5,27855.0,SL/TRAIL
2025-10-17,PE,NSE-NIFTY-20Oct25-25750-PE,84.85,114.15,2197.5,2147.5,30002.5,SL/TRAIL
2025-10-17,CE,NSE-NIFTY-20Oct25-25700-CE,79.0,91.4,930.0,880.0,30882.5,SL/TRAIL
2025-10-17,CE,NSE-NIFTY-20Oct25-25700-CE,93.8,116.5,1702.5,1652.5,32535.0,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,55.0,70.45,1158.75,1108.75,33643.75,SL/TRAIL
2025-10-20,CE,NSE-NIFTY-20Oct25-25850-CE,58.4,73.25,1113.75,1063.75,34707.5,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,52.2,45.2,-525.0,-575.0,34132.5,SL/TRAIL
2025-10-20,CE,NSE-NIFTY-20Oct25-25850-CE,39.55,36.6,-221.25,-271.25,33861.25,SL/TRAIL
2025-10-20,PE,NSE-NIFTY-20Oct25-25850-PE,12.65,20.0,551.25,501.25,34362.5,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26100-CE,142.95,144.55,120.0,70.0,34432.5,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,89.65,82.65,-525.0,-575.0,33857.5,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,84.15,88.2,303.75,253.75,34111.25,SL/TRAIL
2025-10-23,PE,NSE-NIFTY-28Oct25-26050-PE,85.9,83.25,-198.75,-248.75,33862.5,SL/TRAIL
2025-10-23,CE,NSE-NIFTY-28Oct25-26050-CE,171.0,182.4,855.0,805.0,34667.5,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25800-PE,77.6,78.05,33.75,-16.25,34651.25,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,120.2,119.55,-48.75,-98.75,34552.5,SL/TRAIL
2025-10-24,PE,NSE-NIFTY-28Oct25-25800-PE,63.3,64.5,90.0,40.0,34592.5,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,118.3,129.2,817.5,767.5,35360.0,SL/TRAIL
2025-10-24,CE,NSE-NIFTY-28Oct25-25850-CE,118.8,118.15,-48.75,-98.75,35261.25,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,126.85,137.8,821.25,771.25,36032.5,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-26000-CE,105.55,104.8,-56.25,-106.25,35926.25,SL/TRAIL
2025-10-27,PE,NSE-NIFTY-28Oct25-25950-PE,51.55,50.5,-78.75,-128.75,35797.5,SL/TRAIL
2025-10-27,PE,NSE-NIFTY-28Oct25-25950-PE,56.0,67.75,881.25,831.25,36628.75,SL/TRAIL
2025-10-27,CE,NSE-NIFTY-28Oct25-25950-CE,106.35,99.35,-525.0,-575.0,36053.75,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25900-CE,36.35,74.8,2883.75,2833.75,38887.5,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25950-CE,35.4,38.25,213.75,163.75,39051.25,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25950-CE,32.8,43.45,798.75,748.75,39800.0,SL/TRAIL
2025-10-28,PE,NSE-NIFTY-28Oct25-25900-PE,20.55,44.05,1762.5,1712.5,41512.5,SL/TRAIL
2025-10-28,CE,NSE-NIFTY-28Oct25-25900-CE,10.7,23.35,948.75,898.75,42411.25,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25750-PE,81.5,83.3,135.0,85.0,42496.25,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,81.7,80.55,-86.25,-136.25,42360.0,SL/TRAIL
2025-11-03,PE,NSE-NIFTY-04Nov25-25750-PE,70.75,63.75,-525.0,-575.0,41785.0,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,84.65,99.15,1087.5,1037.5,42822.5,SL/TRAIL
2025-11-03,CE,NSE-NIFTY-04Nov25-25750-CE,92.0,96.2,315.0,265.0,43087.5,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25700-PE,36.6,51.7,1132.5,1082.5,44170.0,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,27.3,25.95,-101.25,-151.25,44018.75,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25650-PE,23.25,23.55,22.5,-27.5,43991.25,SL/TRAIL
2025-11-04,CE,NSE-NIFTY-04Nov25-25700-CE,24.35,17.35,-525.0,-575.0,43416.25,SL/TRAIL
2025-11-04,PE,NSE-NIFTY-04Nov25-25650-PE,25.25,18.25,-525.0,-575.0,42841.25,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25550-PE,103.2,106.95,281.25,231.25,43072.5,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25550-CE,131.55,139.95,630.0,580.0,43652.5,SL/TRAIL
2025-11-06,PE,NSE-NIFTY-11Nov25-25550-PE,103.5,101.5,-150.0,-200.0,43452.5,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25550-CE,121.45,134.4,971.25,921.25,44373.75,SL/TRAIL
2025-11-06,CE,NSE-NIFTY-11Nov25-25600-CE,122.55,115.55,-525.0,-575.0,43798.75,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,111.25,117.0,431.25,381.25,44180.0,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25350-CE,109.2,150.1,3067.5,3017.5,47197.5,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25450-PE,64.35,73.7,701.25,651.25,47848.75,SL/TRAIL
2025-11-07,CE,NSE-NIFTY-11Nov25-25550-CE,82.2,86.3,307.5,257.5,48106.25,SL/TRAIL
2025-11-07,PE,NSE-NIFTY-11Nov25-25500-PE,82.1,88.05,446.25,396.25,48502.5,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25600-PE,49.25,42.25,-525.0,-575.0,47927.5,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25650-CE,64.15,66.5,176.25,126.25,48053.75,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25650-PE,67.05,66.1,-71.25,-121.25,47932.5,SL/TRAIL
2025-11-10,CE,NSE-NIFTY-11Nov25-25650-CE,55.9,56.85,71.25,21.25,47953.75,SL/TRAIL
2025-11-10,PE,NSE-NIFTY-11Nov25-25600-PE,42.55,44.05,112.5,62.5,48016.25,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25500-CE,35.25,38.9,273.75,223.75,48240.0,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25650-CE,27.0,25.7,-97.5,-147.5,48092.5,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25700-CE,9.45,11.85,180.0,130.0,48222.5,SL/TRAIL
2025-11-11,CE,NSE-NIFTY-11Nov25-25700-CE,6.25,4.0,-168.75,-218.75,48003.75,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,154.0,152.45,-116.25,-166.25,47837.5,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25900-CE,164.85,168.25,255.0,205.0,48042.5,SL/TRAIL
2025-11-12,CE,NSE-NIFTY-18Nov25-25950-CE,135.3,135.5,15.0,-35.0,48007.5,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25900-PE,112.5,115.4,217.5,167.5,48175.0,SL/TRAIL
2025-11-12,PE,NSE-NIFTY-18Nov25-25900-PE,113.3,117.55,318.75,268.75,48443.75,EOD
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,135.55,135.45,-7.5,-57.5,48386.25,SL/TRAIL
2025-11-13,PE,NSE-NIFTY-18Nov25-25950-PE,104.6,107.1,187.5,137.5,48523.75,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,129.9,129.0,-67.5,-117.5,48406.25,SL/TRAIL
2025-11-13,CE,NSE-NIFTY-18Nov25-26000-CE,138.25,146.65,630.0,580.0,48986.25,SL/TRAIL
2025-11-13,PE,NSE-NIFTY-18Nov25-25950-PE,99.3,130.75,2358.75,2308.75,51295.0,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25850-CE,145.8,149.25,258.75,208.75,51503.75,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25800-PE,93.05,86.05,-525.0,-575.0,50928.75,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25850-CE,118.3,131.15,963.75,913.75,51842.5,SL/TRAIL
2025-11-14,PE,NSE-NIFTY-18Nov25-25800-PE,86.45,90.8,326.25,276.25,52118.75,SL/TRAIL
2025-11-14,CE,NSE-NIFTY-18Nov25-25800-CE,151.25,144.25,-525.0,-575.0,51543.75,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-25950-CE,104.25,97.25,-525.0,-575.0,50968.75,SL/TRAIL
2025-11-17,PE,NSE-NIFTY-18Nov25-25950-PE,59.7,69.95,768.75,718.75,51687.5,SL/TRAIL
2025-11-17,PE,NSE-NIFTY-18Nov25-25950-PE,64.75,67.9,236.25,186.25,51873.75,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-25950-CE,91.7,100.9,690.0,640.0,52513.75,SL/TRAIL
2025-11-17,CE,NSE-NIFTY-18Nov25-26000-CE,67.55,73.0,408.75,358.75,52872.5,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,40.0,33.0,-525.0,-575.0,52297.5,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,30.4,33.9,262.5,212.5,52510.0,SL/TRAIL
2025-11-18,PE,NSE-NIFTY-18Nov25-25950-PE,39.65,38.15,-112.5,-162.5,52347.5,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-25950-CE,31.8,33.5,127.5,77.5,52425.0,SL/TRAIL
2025-11-18,CE,NSE-NIFTY-18Nov25-26000-CE,13.35,21.05,577.5,527.5,52952.5,SL/TRAIL
2025-11-19,PE,NSE-NIFTY-25Nov25-25950-PE,142.65,143.55,67.5,17.5,52970.0,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-25950-CE,152.35,164.1,881.25,831.25,53801.25,SL/TRAIL
2025-11-19,PE,NSE-NIFTY-25Nov25-26000-PE,124.65,123.9,-56.25,-106.25,53695.0,SL/TRAIL
2025-11-19,CE,NSE-NIFTY-25Nov25-26000-CE,166.35,168.5,161.25,111.25,53806.25,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,123.4,126.6,240.0,190.0,53996.25,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,125.2,127.45,168.75,118.75,54115.0,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26150-CE,128.85,126.4,-183.75,-233.75,53881.25,SL/TRAIL
2025-11-20,CE,NSE-NIFTY-25Nov25-26200-CE,143.7,143.9,15.0,-35.0,53846.25,SL/TRAIL
2025-11-20,PE,NSE-NIFTY-25Nov25-26200-PE,104.7,109.1,330.0,280.0,54126.25,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,122.2,115.2,-525.0,-575.0,53551.25,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,114.75,117.35,195.0,145.0,53696.25,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-26100-PE,106.75,99.75,-525.0,-575.0,53121.25,SL/TRAIL
2025-11-21,CE,NSE-NIFTY-25Nov25-26100-CE,113.6,111.55,-153.75,-203.75,52917.5,SL/TRAIL
2025-11-21,PE,NSE-NIFTY-25Nov25-26100-PE,83.15,94.2,828.75,778.75,53696.25,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26100-PE,60.2,61.1,67.5,17.5,53713.75,SL/TRAIL
2025-11-24,CE,NSE-NIFTY-25Nov25-26100-CE,98.05,95.4,-198.75,-248.75,53465.0,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26100-PE,58.35,76.8,1383.75,1333.75,54798.75,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26050-PE,47.05,47.65,45.0,-5.0,54793.75,SL/TRAIL
2025-11-24,PE,NSE-NIFTY-25Nov25-26050-PE,48.1,48.7,45.0,-5.0,54788.75,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-26000-PE,53.25,88.9,2673.75,2623.75,57412.5,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25950-PE,32.7,36.35,273.75,223.75,57636.25,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-25950-CE,51.7,65.1,1005.0,955.0,58591.25,SL/TRAIL
2025-11-25,PE,NSE-NIFTY-25Nov25-25950-PE,33.65,26.65,-525.0,-575.0,58016.25,SL/TRAIL
2025-11-25,CE,NSE-NIFTY-25Nov25-25950-CE,40.05,57.5,1308.75,1258.75,59275.0,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26200-PE,39.2,75.05,2688.75,2638.75,61913.75,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26150-PE,57.7,58.0,22.5,-27.5,61886.25,SL/TRAIL
2025-12-01,CE,NSE-NIFTY-02Dec25-26200-CE,70.15,63.15,-525.0,-575.0,61311.25,SL/TRAIL
2025-12-01,PE,NSE-NIFTY-02Dec25-26200-PE,69.9,76.1,465.0,415.0,61726.25,SL/TRAIL
2025-12-01,CE,NSE-NIFTY-02Dec25-26200-CE,68.05,66.65,-105.0,-155.0,61571.25,SL/TRAIL
2025-12-02,CE,NSE-NIFTY-02Dec25-26100-CE,43.95,41.5,-183.75,-233.75,61337.5,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26100-PE,45.4,47.0,120.0,70.0,61407.5,SL/TRAIL
2025-12-02,CE,NSE-NIFTY-02Dec25-26050-CE,52.05,58.15,457.5,407.5,61815.0,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26050-PE,25.25,29.25,300.0,250.0,62065.0,SL/TRAIL
2025-12-02,PE,NSE-NIFTY-02Dec25-26050-PE,29.8,28.05,-131.25,-181.25,61883.75,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,103.55,107.65,307.5,257.5,62141.25,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,108.4,101.4,-525.0,-575.0,61566.25,SL/TRAIL
2025-12-03,PE,NSE-NIFTY-09Dec25-25900-PE,105.1,108.65,266.25,216.25,61782.5,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,140.45,145.1,348.75,298.75,62081.25,SL/TRAIL
2025-12-03,CE,NSE-NIFTY-09Dec25-25950-CE,143.75,152.0,618.75,568.75,62650.0,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26050-PE,91.3,110.6,1447.5,1397.5,64047.5,SL/TRAIL
2025-12-04,PE,NSE-NIFTY-09Dec25-26000-PE,87.75,106.0,1368.75,1318.75,65366.25,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26000-CE,121.35,119.85,-112.5,-162.5,65203.75,SL/TRAIL
2025-12-04,CE,NSE-NIFTY-09Dec25-26050-CE,104.05,115.55,862.5,812.5,66016.25,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.4,92.25,-86.25,-136.25,65880.0,SL/TRAIL
2025-12-05,CE,NSE-NIFTY-09Dec25-26150-CE,93.25,129.3,2703.75,2653.75,68533.75,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,60.8,62.3,112.5,62.5,68596.25,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,61.85,64.85,225.0,175.0,68771.25,SL/TRAIL
2025-12-05,PE,NSE-NIFTY-09Dec25-26150-PE,63.35,64.85,112.5,62.5,68833.75,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,61.25,63.0,131.25,81.25,68915.0,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26100-PE,59.6,60.8,90.0,40.0,68955.0,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,41.6,47.35,431.25,381.25,69336.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,44.05,49.85,435.0,385.0,69721.25,SL/TRAIL
2025-12-08,PE,NSE-NIFTY-09Dec25-26050-PE,54.4,61.3,517.5,467.5,70188.75,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,29.9,37.05,536.25,486.25,70675.0,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25850-CE,39.3,45.8,487.5,437.5,71112.5,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25900-PE,51.05,44.05,-525.0,-575.0,70537.5,SL/TRAIL
2025-12-09,CE,NSE-NIFTY-09Dec25-25900-CE,23.95,16.95,-525.0,-575.0,69962.5,SL/TRAIL
2025-12-09,PE,NSE-NIFTY-09Dec25-25850-PE,15.7,35.85,1511.25,1461.25,71423.75,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,99.2,124.55,1901.25,1851.25,73275.0,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25850-PE,108.9,112.2,247.5,197.5,73472.5,SL/TRAIL
2025-12-10,CE,NSE-NIFTY-16Dec25-25850-CE,117.85,124.3,483.75,433.75,73906.25,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25800-PE,114.25,130.2,1196.25,1146.25,75052.5,SL/TRAIL
2025-12-10,PE,NSE-NIFTY-16Dec25-25750-PE,107.05,110.75,277.5,227.5,75280.0,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25800-PE,111.2,104.2,-525.0,-575.0,74705.0,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25800-CE,135.6,149.75,1061.25,1011.25,75716.25,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,85.15,86.4,93.75,43.75,75760.0,SL/TRAIL
2025-12-11,CE,NSE-NIFTY-16Dec25-25900-CE,118.1,111.1,-525.0,-575.0,75185.0,SL/TRAIL
2025-12-11,PE,NSE-NIFTY-16Dec25-25850-PE,79.8,79.2,-45.0,-95.0,75090.0,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-25950-PE,58.7,79.0,1522.5,1472.5,76562.5,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.75,107.8,378.75,328.75,76891.25,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26000-CE,102.35,107.35,375.0,325.0,77216.25,SL/TRAIL
2025-12-12,CE,NSE-NIFTY-16Dec25-26050-CE,79.0,82.0,225.0,175.0,77391.25,SL/TRAIL
2025-12-12,PE,NSE-NIFTY-16Dec25-26000-PE,70.95,63.95,-525.0,-575.0,76816.25,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,59.15,60.35,90.0,40.0,76856.25,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-25950-PE,59.5,52.5,-525.0,-575.0,76281.25,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26000-CE,52.05,77.9,1938.75,1888.75,78170.0,SL/TRAIL
2025-12-15,CE,NSE-NIFTY-16Dec25-26050-CE,51.3,50.5,-60.0,-110.0,78060.0,SL/TRAIL
2025-12-15,PE,NSE-NIFTY-16Dec25-26000-PE,49.4,54.5,382.5,332.5,78392.5,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,38.4,31.4,-525.0,-575.0,77817.5,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,34.6,32.5,-157.5,-207.5,77610.0,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,36.45,41.85,405.0,355.0,77965.0,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,35.2,41.85,498.75,448.75,78413.75,SL/TRAIL
2025-12-16,PE,NSE-NIFTY-16Dec25-25900-PE,41.9,39.5,-180.0,-230.0,78183.75,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25850-PE,115.3,116.55,93.75,43.75,78227.5,SL/TRAIL
2025-12-17,CE,NSE-NIFTY-23Dec25-25850-CE,130.6,129.5,-82.5,-132.5,78095.0,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,89.65,98.2,641.25,591.25,78686.25,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,100.6,101.65,78.75,28.75,78715.0,SL/TRAIL
2025-12-17,PE,NSE-NIFTY-23Dec25-25800-PE,99.7,102.1,180.0,130.0,78845.0,SL/TRAIL
