Timestamp,Fut_Price,Fut_VWAP,Vol_Ratio,Trend,Strike,Opt_Symbol,Opt_LTP,Current_OI,3min_OI_Drop%,Spread,Signal,PnL,Balance
14:00:41,26023.0,26017.67,1.43,BULLISH,26000,NIFTY25D2326000CE,67.95,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:44,26022.9,26017.68,1.48,BULLISH,26000,NIFTY25D2326000CE,67.8,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:47,26022.9,26017.72,1.68,BULLISH,26000,NIFTY25D2326000CE,67.9,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:49,26024.8,26017.76,1.74,BULLISH,26000,NIFTY25D2326000CE,68.3,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:52,26025.0,26017.8,1.87,BULLISH,26000,NIFTY25D2326000CE,68.65,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:55,26025.0,26017.8,1.87,BULLISH,26000,NIFTY25D2326000CE,68.55,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:00:58,26025.0,26017.8,1.87,BULLISH,26000,NIFTY25D2326000CE,68.6,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:01,26025.0,26017.8,1.87,BULLISH,26000,NIFTY25D2326000CE,68.5,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:03,26024.0,26018.12,0.25,BULLISH,26000,NIFTY25D2326000CE,68.1,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:06,26021.5,26018.13,0.41,BULLISH,26000,NIFTY25D2326000CE,68.15,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:09,26020.8,26018.13,0.45,BULLISH,26000,NIFTY25D2326000CE,68.5,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:12,26022.0,26018.15,0.52,BULLISH,26000,NIFTY25D2326000CE,68.55,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:14,26022.0,26018.15,0.52,BULLISH,26000,NIFTY25D2326000CE,68.6,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:17,26022.9,26018.16,0.58,BULLISH,26000,NIFTY25D2326000CE,69.0,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:20,26025.0,26018.18,0.58,BULLISH,26000,NIFTY25D2326000CE,68.45,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:23,26025.0,26018.21,0.72,BULLISH,26000,NIFTY25D2326000CE,69.0,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:26,26025.0,26018.21,0.73,BULLISH,26000,NIFTY25D2326000CE,69.25,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:29,26023.0,26018.22,0.89,BULLISH,26000,NIFTY25D2326000CE,68.95,293688.0,0.0,0.0,WAIT,0.0,10000.0
14:01:31,26023.0,26018.22,0.91,BULLISH,26000,NIFTY25D2326000CE,68.5,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:34,26025.0,26018.24,0.92,BULLISH,26000,NIFTY25D2326000CE,68.8,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:37,26024.0,26018.25,1.0,BULLISH,26000,NIFTY25D2326000CE,68.6,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:40,26024.0,26018.25,1.01,BULLISH,26000,NIFTY25D2326000CE,68.1,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:43,26025.0,26018.27,1.03,BULLISH,26000,NIFTY25D2326000CE,67.9,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:46,26025.0,26018.38,1.58,BULLISH,26000,NIFTY25D2326000CE,68.0,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:49,26025.0,26018.4,1.6,BULLISH,26000,NIFTY25D2326000CE,68.15,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:52,26025.0,26018.49,2.04,BULLISH,26000,NIFTY25D2326000CE,68.4,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:55,26025.0,26018.49,2.04,BULLISH,26000,NIFTY25D2326000CE,67.7,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:01:58,26025.0,26018.49,2.04,BULLISH,26000,NIFTY25D2326000CE,66.55,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:00,26025.0,26018.49,2.04,BULLISH,26000,NIFTY25D2326000CE,67.05,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:03,26023.4,26018.69,0.13,BULLISH,26000,NIFTY25D2326000CE,67.2,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:05,26023.4,26018.69,0.13,BULLISH,26000,NIFTY25D2326000CE,66.95,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:08,26020.0,26018.68,0.13,BULLISH,26000,NIFTY25D2326000CE,67.05,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:10,26020.0,26018.69,0.18,BULLISH,26000,NIFTY25D2326000CE,67.2,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:12,26020.2,26018.71,0.33,BULLISH,26000,NIFTY25D2326000CE,67.55,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:14,26020.5,26018.71,0.38,BULLISH,26000,NIFTY25D2326000CE,67.25,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:17,26020.5,26018.71,0.38,BULLISH,26000,NIFTY25D2326000CE,67.3,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:20,26020.5,26018.71,0.38,BULLISH,26000,NIFTY25D2326000CE,67.0,293688.0,1.49,0.0,WAIT,0.0,10000.0
14:02:22,26019.8,26018.71,0.4,BULLISH,26000,NIFTY25D2326000CE,67.05,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:24,26019.8,26018.71,0.41,BULLISH,26000,NIFTY25D2326000CE,66.85,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:27,26018.1,26018.7,0.5,BEARISH,26000,NIFTY25D2326000PE,91.95,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:02:29,26018.1,26018.7,0.5,BEARISH,26000,NIFTY25D2326000PE,92.05,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:02:32,26023.4,26018.74,0.51,BULLISH,26000,NIFTY25D2326000CE,67.0,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:35,26023.4,26018.74,0.51,BULLISH,26000,NIFTY25D2326000CE,66.65,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:38,26020.0,26018.72,0.53,BULLISH,26000,NIFTY25D2326000CE,66.4,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:41,26021.0,26018.72,0.54,BULLISH,26000,NIFTY25D2326000CE,66.0,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:44,26023.0,26018.74,0.56,BULLISH,26000,NIFTY25D2326000CE,66.75,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:47,26021.0,26018.73,0.59,BULLISH,26000,NIFTY25D2326000CE,66.5,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:49,26023.0,26018.75,0.67,BULLISH,26000,NIFTY25D2326000CE,66.65,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:52,26020.0,26018.73,0.69,BULLISH,26000,NIFTY25D2326000CE,66.7,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:55,26020.0,26018.73,0.69,BULLISH,26000,NIFTY25D2326000CE,66.1,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:02:58,26020.0,26018.73,0.69,BULLISH,26000,NIFTY25D2326000CE,66.25,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:01,26020.0,26018.73,0.69,BULLISH,26000,NIFTY25D2326000CE,65.85,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:03,26019.0,26019.53,0.07,BEARISH,26000,NIFTY25D2326000PE,92.55,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:06,26021.8,26019.54,0.09,BULLISH,26000,NIFTY25D2326000CE,66.2,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:09,26021.8,26019.54,0.1,BULLISH,26000,NIFTY25D2326000CE,66.05,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:12,26021.8,26019.54,0.1,BULLISH,26000,NIFTY25D2326000CE,65.5,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:15,26021.6,26019.54,0.13,BULLISH,26000,NIFTY25D2326000CE,65.55,291619.0,0.78,0.0,WAIT,0.0,10000.0
14:03:17,26019.0,26019.53,0.14,BEARISH,26000,NIFTY25D2326000PE,93.25,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:20,26014.9,26019.51,0.26,BEARISH,26000,NIFTY25D2326000PE,93.45,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:23,26017.0,26019.51,0.27,BEARISH,26000,NIFTY25D2326000PE,93.75,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:26,26018.0,26019.52,0.34,BEARISH,26000,NIFTY25D2326000PE,93.6,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:29,26018.0,26019.51,0.36,BEARISH,26000,NIFTY25D2326000PE,94.0,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:31,26018.0,26019.51,0.36,BEARISH,26000,NIFTY25D2326000PE,93.95,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:34,26018.0,26019.51,0.38,BEARISH,26000,NIFTY25D2326000PE,93.95,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:37,26016.1,26019.5,0.47,BEARISH,26000,NIFTY25D2326000PE,94.15,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:40,26018.0,26019.51,0.48,BEARISH,26000,NIFTY25D2326000PE,94.2,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:43,26016.0,26019.49,0.59,BEARISH,26000,NIFTY25D2326000PE,93.95,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:45,26015.3,26019.48,0.7,BEARISH,26000,NIFTY25D2326000PE,94.6,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:48,26019.5,26019.51,0.73,BEARISH,26000,NIFTY25D2326000PE,94.4,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:51,26015.0,26019.47,0.75,BEARISH,26000,NIFTY25D2326000PE,94.85,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:54,26015.0,26019.47,0.77,BEARISH,26000,NIFTY25D2326000PE,94.8,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:56,26015.0,26019.47,0.77,BEARISH,26000,NIFTY25D2326000PE,94.9,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:03:59,26015.0,26019.47,0.77,BEARISH,26000,NIFTY25D2326000PE,95.1,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:02,26014.0,26019.41,0.35,BEARISH,26000,NIFTY25D2326000PE,95.05,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:05,26012.3,26019.6,0.39,BEARISH,26000,NIFTY25D2326000PE,96.4,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:08,26015.0,26019.61,0.42,BEARISH,26000,NIFTY25D2326000PE,96.5,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:11,26011.0,26019.57,0.46,BEARISH,26000,NIFTY25D2326000PE,97.1,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:13,26009.9,26019.52,0.59,BEARISH,26000,NIFTY25D2326000PE,97.15,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:17,26008.7,26019.48,0.66,BEARISH,26000,NIFTY25D2326000PE,97.75,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:20,26011.0,26019.5,0.67,BEARISH,26000,NIFTY25D2326000PE,97.8,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:23,26011.0,26019.5,0.67,BEARISH,26000,NIFTY25D2326000PE,97.75,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:26,26008.6,26019.47,0.68,BEARISH,26000,NIFTY25D2326000PE,97.45,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:29,26011.1,26019.49,0.71,BEARISH,26000,NIFTY25D2326000PE,95.65,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:31,26011.5,26019.48,0.76,BEARISH,26000,NIFTY25D2326000PE,96.1,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:34,26011.5,26019.48,0.77,BEARISH,26000,NIFTY25D2326000PE,96.15,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:37,26011.5,26019.46,0.83,BEARISH,26000,NIFTY25D2326000PE,96.3,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:40,26012.0,26019.46,0.84,BEARISH,26000,NIFTY25D2326000PE,96.4,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:42,26011.0,26019.45,0.85,BEARISH,26000,NIFTY25D2326000PE,96.35,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:45,26015.0,26019.48,0.92,BEARISH,26000,NIFTY25D2326000PE,96.1,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:48,26015.0,26019.48,0.92,BEARISH,26000,NIFTY25D2326000PE,95.6,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:51,26012.5,26019.44,0.92,BEARISH,26000,NIFTY25D2326000PE,96.45,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:54,26012.5,26019.44,0.94,BEARISH,26000,NIFTY25D2326000PE,95.65,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:04:56,26012.5,26019.44,0.94,BEARISH,26000,NIFTY25D2326000PE,96.1,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:00,26012.5,26019.44,0.94,BEARISH,26000,NIFTY25D2326000PE,96.25,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:02,26011.8,26019.56,0.09,BEARISH,26000,NIFTY25D2326000PE,96.35,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:05,26014.8,26019.56,0.09,BEARISH,26000,NIFTY25D2326000PE,95.85,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:08,26014.8,26019.55,0.16,BEARISH,26000,NIFTY25D2326000PE,95.8,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:11,26014.8,26019.55,0.16,BEARISH,26000,NIFTY25D2326000PE,95.9,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:14,26012.5,26019.53,0.19,BEARISH,26000,NIFTY25D2326000PE,95.65,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:17,26012.5,26019.53,0.19,BEARISH,26000,NIFTY25D2326000PE,96.0,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:20,26014.8,26019.54,0.2,BEARISH,26000,NIFTY25D2326000PE,94.7,207610.0,-28.25,0.0,WAIT,0.0,10000.0
14:05:24,26014.8,26019.51,0.31,BEARISH,26000,NIFTY25D2326000PE,94.5,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:27,26015.0,26019.48,0.44,BEARISH,26000,NIFTY25D2326000PE,94.65,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:30,26015.0,26019.48,0.45,BEARISH,26000,NIFTY25D2326000PE,94.05,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:32,26015.0,26019.48,0.47,BEARISH,26000,NIFTY25D2326000PE,95.2,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:36,26015.0,26019.47,0.49,BEARISH,26000,NIFTY25D2326000PE,95.4,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:38,26015.1,26019.46,0.54,BEARISH,26000,NIFTY25D2326000PE,95.5,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:41,26015.9,26019.48,0.54,BEARISH,26000,NIFTY25D2326000PE,95.6,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:45,26015.9,26019.47,0.56,BEARISH,26000,NIFTY25D2326000PE,95.8,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:48,26015.0,26019.46,0.56,BEARISH,26000,NIFTY25D2326000PE,95.35,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:51,26015.9,26019.45,0.66,BEARISH,26000,NIFTY25D2326000PE,95.6,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:54,26015.0,26019.44,0.67,BEARISH,26000,NIFTY25D2326000PE,94.25,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:05:57,26015.0,26019.44,0.67,BEARISH,26000,NIFTY25D2326000PE,94.65,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:00,26015.0,26019.44,0.67,BEARISH,26000,NIFTY25D2326000PE,94.75,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:04,26015.0,26019.52,0.05,BEARISH,26000,NIFTY25D2326000PE,94.75,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:06,26019.0,26019.52,0.08,BEARISH,26000,NIFTY25D2326000PE,94.55,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:09,26019.0,26019.52,0.1,BEARISH,26000,NIFTY25D2326000PE,94.3,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:12,26019.0,26019.52,0.1,BEARISH,26000,NIFTY25D2326000PE,94.7,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:15,26015.0,26019.51,0.17,BEARISH,26000,NIFTY25D2326000PE,95.35,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:18,26015.0,26019.51,0.17,BEARISH,26000,NIFTY25D2326000PE,95.25,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:21,26015.0,26019.51,0.17,BEARISH,26000,NIFTY25D2326000PE,95.1,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:24,26014.0,26019.5,0.17,BEARISH,26000,NIFTY25D2326000PE,95.1,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:27,26014.0,26019.5,0.18,BEARISH,26000,NIFTY25D2326000PE,95.0,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:29,26014.0,26019.5,0.18,BEARISH,26000,NIFTY25D2326000PE,95.0,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:32,26014.0,26019.49,0.25,BEARISH,26000,NIFTY25D2326000PE,95.45,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:35,26014.0,26019.49,0.25,BEARISH,26000,NIFTY25D2326000PE,95.75,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:39,26014.0,26019.49,0.25,BEARISH,26000,NIFTY25D2326000PE,95.85,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:42,26015.0,26019.49,0.28,BEARISH,26000,NIFTY25D2326000PE,96.1,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:44,26015.0,26019.49,0.28,BEARISH,26000,NIFTY25D2326000PE,96.6,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:47,26014.0,26019.49,0.28,BEARISH,26000,NIFTY25D2326000PE,96.1,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:50,26014.0,26019.49,0.3,BEARISH,26000,NIFTY25D2326000PE,96.9,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:53,26014.0,26019.49,0.3,BEARISH,26000,NIFTY25D2326000PE,96.8,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:56,26014.0,26019.49,0.3,BEARISH,26000,NIFTY25D2326000PE,96.55,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:06:59,26014.0,26019.49,0.3,BEARISH,26000,NIFTY25D2326000PE,96.1,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:01,26011.9,26019.47,0.09,BEARISH,26000,NIFTY25D2326000PE,95.7,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:05,26011.9,26019.7,0.09,BEARISH,26000,NIFTY25D2326000PE,96.0,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:09,26011.5,26019.69,0.1,BEARISH,26000,NIFTY25D2326000PE,96.0,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:12,26011.5,26019.69,0.13,BEARISH,26000,NIFTY25D2326000PE,95.7,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:16,26012.0,26019.68,0.14,BEARISH,26000,NIFTY25D2326000PE,95.75,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:21,26014.0,26019.68,0.15,BEARISH,26000,NIFTY25D2326000PE,96.0,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:24,26014.0,26019.68,0.18,BEARISH,26000,NIFTY25D2326000PE,95.65,213564.0,-26.2,0.0,WAIT,0.0,10000.0
14:07:27,26012.3,26019.67,0.2,BEARISH,26000,NIFTY25D2326000PE,96.3,213564.0,-26.2,0.0,WAIT,0.0,10000.0
