Timestamp,Nifty_Price,RSI,Status,Strike_Selected,CE_Price,PE_Price,Reason
2025-12-17 12:55:00,25782.95,27.119266055045188,SCAN,25800,0.0,0,Wait
2025-12-17 12:56:00,25785.1,27.119266055045188,SCAN,25800,0.0,0,Wait
2025-12-17 12:57:00,25785.15,27.119266055045188,SCAN,25800,0.0,0,Wait
2025-12-17 12:58:00,25782.1,27.119266055045188,SCAN,25800,0.0,0,Wait
2025-12-17 12:59:00,25783.2,27.119266055045188,SCAN,25800,0.0,0,Wait
2025-12-17 13:00:00,25781.65,36.828160484481224,SCAN,25800,130.3,0,Wait
2025-12-17 13:01:00,25785.75,36.828160484481224,HOLD,25800,132.7,0,PnL: 180
2025-12-17 13:02:00,25788.75,36.828160484481224,HOLD,25800,133.0,0,PnL: 202
2025-12-17 13:03:00,25789.5,36.828160484481224,HOLD,25800,133.85,0,PnL: 266
2025-12-17 13:04:00,25794.9,36.828160484481224,HOLD,25800,135.85,0,PnL: 416
2025-12-17 13:05:00,25802.5,40.28985507246317,HOLD,25800,137.65,0,PnL: 551
2025-12-17 13:06:00,25796.55,40.28985507246317,HOLD,25800,136.8,0,PnL: 488
2025-12-17 13:07:00,25799.35,40.28985507246317,HOLD,25800,136.9,0,PnL: 495
2025-12-17 13:08:00,25799.85,40.28985507246317,HOLD,25800,138.25,0,PnL: 596
2025-12-17 13:09:00,25793.95,40.28985507246317,HOLD,25800,135.35,0,PnL: 379
2025-12-17 13:10:00,25787.6,47.027549540841854,HOLD,25800,134.85,0,PnL: 341
2025-12-17 13:11:00,25797.5,47.027549540841854,HOLD,25800,138.45,0,PnL: 611
2025-12-17 13:12:00,25795.75,47.027549540841854,HOLD,25800,136.9,0,PnL: 495
2025-12-17 13:13:00,25792.25,47.027549540841854,HOLD,25800,135.0,0,PnL: 352
2025-12-17 13:14:00,25791.45,47.027549540841854,HOLD,25800,134.55,0,PnL: 319
2025-12-17 13:15:00,25790.25,55.67765567765502,HOLD,25800,134.25,0,PnL: 296
2025-12-17 13:16:00,25792.9,55.67765567765502,HOLD,25800,135.75,0,PnL: 409
2025-12-17 13:17:00,25791.9,55.67765567765502,HOLD,25800,136.25,0,PnL: 446
2025-12-17 13:18:00,25795.5,55.67765567765502,HOLD,25800,138.05,0,PnL: 581
2025-12-17 13:19:00,25803.6,55.67765567765502,HOLD,25800,140.15,0,PnL: 739
2025-12-17 13:20:00,25801.25,55.677655677656496,HOLD,25800,139.85,0,PnL: 716
2025-12-17 13:21:00,25799.95,55.677655677656496,HOLD,25800,139.5,0,PnL: 690
2025-12-17 13:22:00,25804.25,55.677655677656496,HOLD,25800,139.4,0,PnL: 682
2025-12-17 13:23:00,25804.4,55.677655677656496,HOLD,25800,141.0,0,PnL: 802
2025-12-17 13:24:00,25808.65,55.677655677656496,HOLD,25800,141.15,0,PnL: 814
2025-12-17 13:25:00,25813.55,51.57578789394775,HOLD,25800,144.5,0,PnL: 1065
2025-12-17 13:26:00,25818.75,51.57578789394775,HOLD,25800,144.35,0,PnL: 1054
2025-12-17 13:27:00,25819.95,51.57578789394775,HOLD,25800,144.0,0,PnL: 1027
2025-12-17 13:28:00,25819.35,51.57578789394775,HOLD,25800,142.25,0,PnL: 896
2025-12-17 13:29:00,25811.45,51.57578789394775,HOLD,25800,140.25,0,PnL: 746
2025-12-17 13:30:00,25807.5,52.79057859703064,HOLD,25800,139.7,0,PnL: 705
2025-12-17 13:31:00,25802.55,52.79057859703064,HOLD,25800,139.5,0,PnL: 690
2025-12-17 13:32:00,25800.5,52.79057859703064,HOLD,25800,138.75,0,PnL: 634
2025-12-17 13:33:00,25800.3,52.79057859703064,HOLD,25800,138.75,0,PnL: 634
2025-12-17 13:34:00,25800.05,52.79057859703064,HOLD,25800,138.2,0,PnL: 592
2025-12-17 13:35:00,25795.5,52.76356192425679,HOLD,25800,135.3,0,PnL: 375
2025-12-17 13:36:00,25789.55,52.76356192425679,SCAN,25800,0.0,0,Wait
