Date,Entry Time,Exit Time,Type,Strike,Opt Buy,Opt Sell,Nifty Entry,Nifty Exit,EMA5 Entry,EMA13 Entry,PnL,Balance,Reason
2025-12-18,13:55:01,14:00:01,PE,NSE-NIFTY-23Dec25-25850-PE,81.6,84.05,25854.0,25843.15,25854.22,25861.1,183.75,10183.75,STOP/TRAIL
2025-12-18,14:35:14,14:54:23,PE,NSE-NIFTY-23Dec25-25800-PE,83.25,87.05,25801.05,25777.0,25802.77,25819.21,285.0,10468.75,STOP/TRAIL
2025-12-18,15:06:03,15:06:24,CE,NSE-NIFTY-23Dec25-25850-CE,97.3,95.25,25828.6,25823.25,25811.01,25810.8,-153.75,10315.0,REVERSAL
2025-12-18,15:10:00,15:13:05,CE,NSE-NIFTY-23Dec25-25800-CE,123.0,120.0,25818.8,25816.65,25810.74,25810.36,-225.0,10090.0,REVERSAL
2025-12-18,15:13:07,15:13:09,CE,NSE-NIFTY-23Dec25-25800-CE,120.6,120.0,25817.25,25815.75,25810.22,25810.14,-45.0,10045.0,REVERSAL
