Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
12:25:32,25886.95,26059.6,26056.3,26060.6,26056.1,38.7,True,26088.3,25888.44,25890.09,3.3,True,25900,0.7,976557,681604,NIFTY2610625900CE,25900,143,38506,0.5645,0.0013,-8.2212,14.2706,8.21,NIFTY2610625900PE,25900,98,49698,-0.4355,0.0013,-8.2212,14.2706,8.21
12:25:39,25886.4,26056.0,26056.3,26060.6,26056.0,38.0,True,26088.3,25888.25,25890.01,0.3,False,25900,0.7,976557,681604,NIFTY2610625900CE,25900,143,38506,0.5645,0.0013,-8.2212,14.2706,8.21,NIFTY2610625900PE,25900,98,49698,-0.4355,0.0013,-8.2212,14.2706,8.21
12:25:49,25888.65,26058.8,26056.3,26060.6,26056.0,41.0,True,26088.3,25889.0,25890.34,2.5,True,25900,0.7,976557,681604,NIFTY2610625900CE,25900,143.65,38506,0.5645,0.0013,-8.2027,14.2709,8.19,NIFTY2610625900PE,25900,97.35,49698,-0.4355,0.0013,-8.2027,14.2709,8.19
12:25:59,25888.4,26060.7,26058.9,26061.0,26058.9,40.7,True,26088.29,25888.92,25890.3,1.8,True,25900,0.7,977126,682783,NIFTY2610625900CE,25900,144.5,38719,0.5629,0.0013,-8.2437,14.2796,8.23,NIFTY2610625900PE,25900,96.7,49764,-0.4371,0.0013,-8.2437,14.2796,8.23
12:26:12,25892.25,26063.0,26058.9,26063.5,26058.9,48.2,True,26088.27,25890.03,25890.58,4.1,True,25900,0.7,979541,683227,NIFTY2610625900CE,25900,144.25,38719,0.5683,0.0013,-8.2002,14.2486,8.2,NIFTY2610625900PE,25900,96.8,49764,-0.4317,0.0013,-8.2002,14.2486,8.2
12:26:22,25893.45,26060.4,26058.9,26063.7,26058.9,50.2,True,26088.26,25890.43,25890.75,1.5,True,25900,0.7,979826,683227,NIFTY2610625900CE,25900,145.15,38719,0.5684,0.0013,-8.237,14.2481,8.24,NIFTY2610625900PE,25900,95.95,49764,-0.4316,0.0013,-8.237,14.2481,8.24
12:26:34,25892.2,26061.3,26058.9,26063.7,26058.0,48.1,True,26088.25,25890.01,25890.57,2.4,True,25900,0.7,979793,683227,NIFTY2610625900CE,25900,144.85,38719,0.5684,0.0013,-8.215,14.2482,8.22,NIFTY2610625900PE,25900,96.65,49764,-0.4316,0.0013,-8.215,14.2482,8.22
12:26:45,25894.2,26062.7,26058.9,26063.7,26057.1,51.3,True,26088.24,25890.68,25890.86,3.8,True,25900,0.7,979831,683010,NIFTY2610625900CE,25900,145.75,38719,0.568,0.0013,-8.2313,14.2504,8.23,NIFTY2610625900PE,25900,95.8,49764,-0.432,0.0013,-8.2313,14.2504,8.23
12:26:56,25893.65,26062.1,26058.9,26063.7,26057.1,50.5,True,26088.23,25890.5,25890.78,3.2,True,25900,0.7,980009,683099,NIFTY2610625900CE,25900,145.55,38719,0.568,0.0013,-8.2313,14.2504,8.23,NIFTY2610625900PE,25900,95.75,49764,-0.432,0.0013,-8.2313,14.2504,8.23
12:27:07,25892.2,26058.0,26058.0,26062.5,26058.0,48.1,True,26088.22,25891.06,25890.98,0.0,False,25900,0.7,980009,683099,NIFTY2610625900CE,25900,145.4,38719,0.5685,0.0013,-8.2319,14.2468,8.24,NIFTY2610625900PE,25900,96.35,49764,-0.4315,0.0013,-8.2319,14.2468,8.24
12:27:17,25890.6,26062.0,26058.0,26062.5,26058.0,45.7,True,26088.21,25890.53,25890.75,4.0,True,25900,0.7,980079,683144,NIFTY2610625900CE,25900,144.85,38719,0.5685,0.0013,-8.2355,14.2469,8.24,NIFTY2610625900PE,25900,96.8,49764,-0.4315,0.0013,-8.2355,14.2469,8.24
12:27:28,25887.85,26058.1,26058.0,26062.5,26056.2,42.2,True,26088.2,25889.61,25890.36,0.1,True,25900,0.7,980079,683144,NIFTY2610625900CE,25900,143.65,38719,0.569,0.0013,-8.2183,14.2439,8.22,NIFTY2610625900PE,25900,97.55,49764,-0.431,0.0013,-8.2183,14.2439,8.22
12:27:39,25887.85,26061.8,26058.0,26062.5,26056.2,42.2,True,26088.2,25889.61,25890.36,3.8,True,25900,0.7,980079,683144,NIFTY2610625900CE,25900,144.2,38719,0.5661,0.0013,-8.2121,14.2602,8.21,NIFTY2610625900PE,25900,97.35,49764,-0.4339,0.0013,-8.2121,14.2602,8.21
12:27:49,25887.3,26057.3,26058.0,26062.5,26056.2,41.5,True,26088.19,25889.43,25890.28,0.7,False,25900,0.7,980079,683144,NIFTY2610625900CE,25900,144.15,38719,0.5639,0.0013,-8.2407,14.2728,8.23,NIFTY2610625900PE,25900,97.5,49764,-0.4361,0.0013,-8.2407,14.2728,8.23
12:27:59,25887.5,26059.3,26059.2,26059.3,26058.0,41.8,True,26088.18,25889.5,25890.31,0.1,True,25900,0.7,980079,683144,NIFTY2610625900CE,25900,144.1,38719,0.5653,0.0013,-8.2354,14.2641,8.23,NIFTY2610625900PE,25900,97.55,49764,-0.4347,0.0013,-8.2354,14.2641,8.23
12:28:09,25885.95,26057.7,26059.2,26059.4,26057.3,39.9,True,26088.17,25888.31,25889.69,1.5,False,25900,0.7,980029,683144,NIFTY2610625900CE,25900,144.25,38719,0.5653,0.0013,-8.2475,14.2642,8.24,NIFTY2610625900PE,25900,97.6,49764,-0.4347,0.0013,-8.2475,14.2642,8.24
12:28:20,25887.1,26057.5,26059.2,26059.4,26057.0,41.3,True,26088.17,25888.7,25889.85,1.7,False,25900,0.7,980029,683143,NIFTY2610625900CE,25900,144,38719,0.5655,0.0013,-8.2309,14.2632,8.22,NIFTY2610625900PE,25900,97.5,49764,-0.4345,0.0013,-8.2309,14.2632,8.22
12:28:30,25886.0,26056.6,26059.2,26059.4,26055.6,40.0,True,26088.13,25888.33,25889.69,2.6,False,25900,0.7,980031,683144,NIFTY2610625900CE,25900,143.7,38719,0.5651,0.0013,-8.225,14.2654,8.22,NIFTY2610625900PE,25900,97.8,49764,-0.4349,0.0013,-8.225,14.2654,8.22
12:28:42,25886.8,26056.7,26059.2,26059.4,26055.6,40.9,True,26088.12,25888.6,25889.81,2.5,False,25900,0.7,980031,683144,NIFTY2610625900CE,25900,144,38719,0.5642,0.0013,-8.224,14.2703,8.21,NIFTY2610625900PE,25900,97.65,49764,-0.4358,0.0013,-8.224,14.2703,8.21
12:28:55,25886.05,26055.7,26059.2,26059.4,26055.6,40.0,True,26088.12,25888.35,25889.7,3.5,False,25900,0.7,980031,683144,NIFTY2610625900CE,25900,143.75,38719,0.5653,0.0013,-8.2376,14.2645,8.23,NIFTY2610625900PE,25900,98.35,49764,-0.4347,0.0013,-8.2376,14.2645,8.23
12:29:05,25886.5,26055.0,26055.0,26059.0,26055.0,40.8,True,26088.1,25887.73,25889.24,0.0,False,25900,0.7,982945,684784,NIFTY2610625900CE,25900,143.55,39139,0.5643,0.0013,-8.2567,14.2692,8.25,NIFTY2610625900PE,25900,98.2,49579,-0.4357,0.0013,-8.2567,14.2692,8.25
12:29:17,25885.3,26055.2,26055.0,26059.0,26054.5,39.1,True,26088.07,25887.33,25889.07,0.2,True,25900,0.7,982970,684756,NIFTY2610625900CE,25900,143.1,39139,0.564,0.0013,-8.2634,14.2705,8.25,NIFTY2610625900PE,25900,98.1,49579,-0.436,0.0013,-8.2634,14.2705,8.25
12:29:26,25885.0,26052.9,26055.0,26059.0,26052.8,38.7,True,26088.04,25887.23,25889.03,2.1,False,25900,0.7,983144,684920,NIFTY2610625900CE,25900,142.35,39139,0.5629,0.0013,-8.2762,14.2769,8.26,NIFTY2610625900PE,25900,98.9,49579,-0.4371,0.0013,-8.2762,14.2769,8.26
12:29:38,25884.5,26052.6,26055.0,26059.0,26052.6,38.2,True,26088.03,25887.07,25888.96,2.4,False,25900,0.7,983144,684920,NIFTY2610625900CE,25900,142.85,39139,0.5629,0.0013,-8.2762,14.2769,8.26,NIFTY2610625900PE,25900,98.5,49579,-0.4371,0.0013,-8.2762,14.2769,8.26
12:29:53,25885.9,26055.0,26055.0,26059.0,26052.6,39.8,True,26088.02,25887.53,25889.16,0.0,False,25900,0.7,983179,684931,NIFTY2610625900CE,25900,144.35,39139,0.5623,0.0013,-8.254,14.2798,8.24,NIFTY2610625900PE,25900,97.3,49579,-0.4377,0.0013,-8.254,14.2798,8.24
12:30:04,25886.2,26054.9,26056.9,26060.0,26054.4,40.4,True,26088.01,25887.09,25888.74,2.0,False,25900,0.7,983188,684921,NIFTY2610625900CE,25900,144.1,39139,0.5655,0.0013,-8.1996,14.2615,8.19,NIFTY2610625900PE,25900,97.55,49579,-0.4345,0.0013,-8.1996,14.2615,8.19
12:30:15,25889.15,26056.1,26056.9,26060.0,26054.4,45.7,True,26088.01,25888.07,25889.16,0.8,False,25900,0.7,983188,684921,NIFTY2610625900CE,25900,144.8,39139,0.5651,0.0013,-8.2365,14.2637,8.23,NIFTY2610625900PE,25900,96.8,49579,-0.4349,0.0013,-8.2365,14.2637,8.23
12:30:28,25887.65,26059.6,26056.9,26060.0,26054.4,43.2,True,26087.99,25887.57,25888.94,2.7,True,25900,0.7,983190,684921,NIFTY2610625900CE,25900,144.85,39139,0.5658,0.0013,-8.2748,14.26,8.27,NIFTY2610625900PE,25900,96.9,49579,-0.4342,0.0013,-8.2748,14.26,8.27
12:30:39,25887.95,26059.5,26056.9,26060.0,26054.4,43.7,True,26087.99,25887.67,25888.99,2.6,True,25900,0.7,983189,684695,NIFTY2610625900CE,25900,144.6,39139,0.5677,0.0013,-8.2413,14.2491,8.24,NIFTY2610625900PE,25900,97.3,49579,-0.4323,0.0013,-8.2413,14.2491,8.24
12:30:50,25886.85,26057.6,26056.9,26060.0,26054.4,41.7,True,26087.97,25887.3,25888.83,0.7,True,25900,0.7,983097,684667,NIFTY2610625900CE,25900,144.05,39139,0.5667,0.0013,-8.2536,14.2551,8.25,NIFTY2610625900PE,25900,97.55,49579,-0.4333,0.0013,-8.2536,14.2551,8.25
12:31:03,25886.45,26056.0,26057.0,26057.1,26056.0,42.1,True,26087.97,25887.54,25888.78,1.0,False,25900,0.7,983097,684665,NIFTY2610625900CE,25900,144.05,39139,0.5655,0.0013,-8.2382,14.2609,8.23,NIFTY2610625900PE,25900,97.55,49579,-0.4345,0.0013,-8.2382,14.2609,8.23
12:31:15,25886.7,26057.5,26057.0,26058.4,26056.0,42.4,True,26087.96,25887.63,25888.81,0.5,True,25900,0.7,983097,684665,NIFTY2610625900CE,25900,144.15,39139,0.5655,0.0013,-8.2382,14.2609,8.23,NIFTY2610625900PE,25900,97.6,49579,-0.4345,0.0013,-8.2382,14.2609,8.23
12:31:27,25886.95,26058.5,26057.0,26058.6,26056.0,42.7,True,26087.96,25887.71,25888.85,1.5,True,25900,0.7,983097,684665,NIFTY2610625900CE,25900,144.5,39139,0.5635,0.0013,-8.2649,14.2719,8.25,NIFTY2610625900PE,25900,97.55,49579,-0.4365,0.0013,-8.2649,14.2719,8.25
12:31:38,25887.75,26056.5,26057.0,26059.6,26056.0,43.7,True,26087.93,25887.98,25888.96,0.5,False,25900,0.7,983097,684664,NIFTY2610625900CE,25900,144.5,39139,0.5679,0.0013,-8.2241,14.2476,8.22,NIFTY2610625900PE,25900,97.1,49579,-0.4321,0.0013,-8.2241,14.2476,8.22
12:31:50,25888.0,26057.1,26057.0,26059.8,26056.0,44.1,True,26087.93,25888.06,25889.0,0.1,True,25900,0.7,983097,684664,NIFTY2610625900CE,25900,144.5,39139,0.5673,0.0013,-8.2179,14.251,8.22,NIFTY2610625900PE,25900,97.35,49579,-0.4327,0.0013,-8.2179,14.251,8.22
12:32:01,25886.0,26056.0,26058.8,26059.3,26055.0,41.4,True,26087.87,25887.75,25888.78,2.8,False,25900,0.7,983097,684664,NIFTY2610625900CE,25900,144.55,39139,0.5669,0.0013,-8.2093,14.2524,8.21,NIFTY2610625900PE,25900,97.15,49579,-0.4331,0.0013,-8.2093,14.2524,8.21
12:32:13,25887.25,26052.7,26058.8,26059.3,26052.7,43.0,True,26087.62,25888.17,25888.96,6.1,False,25900,0.69,988242,685690,NIFTY2610625900CE,25900,144.15,39497,0.5661,0.0013,-8.2525,14.2572,8.25,NIFTY2610625900PE,25900,97.5,49874,-0.4339,0.0013,-8.2525,14.2572,8.25
12:32:24,25886.05,26058.8,26058.8,26059.3,26052.5,41.5,True,26087.58,25887.77,25888.78,0.0,False,25900,0.69,988911,686371,NIFTY2610625900CE,25900,143.6,39497,0.566,0.0013,-8.2206,14.2577,8.21,NIFTY2610625900PE,25900,97.6,49874,-0.434,0.0013,-8.2206,14.2577,8.21
12:32:34,25887.65,26058.6,26058.8,26059.3,26052.5,43.6,True,26087.56,25888.3,25889.01,0.2,False,25900,0.69,988911,686320,NIFTY2610625900CE,25900,144,39497,0.5643,0.0013,-8.2605,14.2668,8.25,NIFTY2610625900PE,25900,97.45,49874,-0.4357,0.0013,-8.2605,14.2668,8.25
12:32:46,25888.4,26056.1,26058.8,26059.3,26052.5,44.7,True,26087.5,25888.55,25889.12,2.7,False,25900,0.69,988917,686393,NIFTY2610625900CE,25900,144.65,39497,0.5643,0.0013,-8.2605,14.2668,8.25,NIFTY2610625900PE,25900,96.8,49874,-0.4357,0.0013,-8.2605,14.2668,8.25
12:32:57,25890.45,26056.1,26058.8,26059.3,26052.5,48.0,True,26087.5,25889.23,25889.41,2.7,False,25900,0.69,988960,686563,NIFTY2610625900CE,25900,144.75,39497,0.5648,0.0013,-8.2507,14.2643,8.24,NIFTY2610625900PE,25900,97,49874,-0.4352,0.0013,-8.2507,14.2643,8.24
12:33:09,25888.95,26059.7,26060.5,26062.1,26056.0,45.5,True,26087.47,25889.14,25889.35,0.8,False,25900,0.69,988960,686563,NIFTY2610625900CE,25900,144.6,39497,0.567,0.0013,-8.2177,14.251,8.21,NIFTY2610625900PE,25900,97,49874,-0.433,0.0013,-8.2177,14.251,8.21
12:33:21,25891.0,26060.0,26060.5,26062.1,26056.0,49.0,True,26087.45,25889.82,25889.64,0.5,False,25900,0.69,988960,686560,NIFTY2610625900CE,25900,144.7,39497,0.5668,0.0013,-8.2245,14.2524,8.22,NIFTY2610625900PE,25900,97,49874,-0.4332,0.0013,-8.2245,14.2524,8.22
12:33:33,25889.75,26061.0,26060.5,26062.1,26056.0,46.8,True,26087.45,25889.41,25889.46,0.5,True,25900,0.69,989016,686561,NIFTY2610625900CE,25900,145,39497,0.5666,0.0013,-8.2376,14.2533,8.23,NIFTY2610625900PE,25900,96.85,49874,-0.4334,0.0013,-8.2376,14.2533,8.23
12:33:43,25889.5,26062.9,26060.5,26062.9,26056.0,46.4,True,26087.44,25889.32,25889.43,2.4,True,25900,0.69,989015,686542,NIFTY2610625900CE,25900,145.95,39497,0.5666,0.0013,-8.2376,14.2533,8.23,NIFTY2610625900PE,25900,95.9,49874,-0.4334,0.0013,-8.2376,14.2533,8.23
