Timestamp,ATM_Strike,PCR_Ratio,PCR_Signal,ATM_CE_Symbol,ATM_CE_Price,ATM_CE_Change,ATM_CE_Change_Pct,ATM_CE_OI,ATM_CE_OI_Change,ATM_CE_Volume,ATM_CE_Delta,ATM_CE_Gamma,ATM_CE_Theta,ATM_CE_Vega,ATM_CE_IV,ATM_PE_Symbol,ATM_PE_Price,ATM_PE_Change,ATM_PE_Change_Pct,ATM_PE_OI,ATM_PE_OI_Change,ATM_PE_Volume,ATM_PE_Delta,ATM_PE_Gamma,ATM_PE_Theta,ATM_PE_Vega,ATM_PE_IV,OI_Signal,Momentum_Signal
2025-12-24 11:41:59,26200,1.2,Bullish,NIFTY25DEC26200CE,111.35,0,0,182796,0,0,0.5636,0,-7.3827,0,0,NIFTY25DEC26200PE,75.2,0,0,238356,0,0,-0.4364,0,-7.3827,0,0,Neutral,Bullish
2025-12-24 11:42:02,26200,1.2,Bullish,NIFTY25DEC26200CE,111,0,0,182796,0,0,0.5636,0,-7.3827,0,0,NIFTY25DEC26200PE,75.2,0,0,238356,0,0,-0.4364,0,-7.3827,0,0,Neutral,Bullish
2025-12-24 11:42:05,26200,1.2,Bullish,NIFTY25DEC26200CE,111.1,0,0,182796,0,0,0.5636,0,-7.3827,0,0,NIFTY25DEC26200PE,75.25,0,0,238356,0,0,-0.4364,0,-7.3827,0,0,Neutral,Bullish
2025-12-24 11:42:09,26200,1.2,Bullish,NIFTY25DEC26200CE,111.45,0,0,182796,0,0,0.5651,0,-7.3734,0,0,NIFTY25DEC26200PE,75.15,0,0,238356,0,0,-0.4349,0,-7.3734,0,0,Neutral,Bullish
2025-12-24 11:42:11,26200,1.2,Bullish,NIFTY25DEC26200CE,111,0,0,182796,0,0,0.5651,0,-7.3734,0,0,NIFTY25DEC26200PE,75.25,0,0,238356,0,0,-0.4349,0,-7.3734,0,0,Neutral,Bullish
2025-12-24 11:42:15,26200,1.2,Bullish,NIFTY25DEC26200CE,111.25,0,0,182796,0,0,0.5651,0,-7.3734,0,0,NIFTY25DEC26200PE,75.15,0,0,238356,0,0,-0.4349,0,-7.3734,0,0,Neutral,Bullish
2025-12-24 11:42:17,26200,1.2,Bullish,NIFTY25DEC26200CE,111.4,0,0,182796,0,0,0.564,0,-7.3747,0,0,NIFTY25DEC26200PE,75.2,0,0,238356,0,0,-0.436,0,-7.3747,0,0,Neutral,Bullish
2025-12-24 11:42:21,26200,1.2,Bullish,NIFTY25DEC26200CE,111.05,0,0,182796,0,0,0.564,0,-7.3747,0,0,NIFTY25DEC26200PE,75.15,0,0,238356,0,0,-0.436,0,-7.3747,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:24,26200,1.2,Bullish,NIFTY25DEC26200CE,110.5,0,0,182796,0,0,0.564,0,-7.3747,0,0,NIFTY25DEC26200PE,75.7,0,0,238356,0,0,-0.436,0,-7.3747,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:27,26200,1.2,Bullish,NIFTY25DEC26200CE,110.1,0,0,182796,0,0,0.5628,0,-7.3901,0,0,NIFTY25DEC26200PE,76.1,0,0,238356,0,0,-0.4372,0,-7.3901,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:30,26200,1.2,Bullish,NIFTY25DEC26200CE,109.5,0,0,182796,0,0,0.5628,0,-7.3901,0,0,NIFTY25DEC26200PE,76.8,0,0,238356,0,0,-0.4372,0,-7.3901,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:34,26200,1.2,Bullish,NIFTY25DEC26200CE,109.7,0,0,182796,0,0,0.5628,0,-7.3901,0,0,NIFTY25DEC26200PE,76.7,0,0,238356,0,0,-0.4372,0,-7.3901,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:37,26200,1.2,Bullish,NIFTY25DEC26200CE,109.75,0,0,182796,0,0,0.5636,0,-7.3793,0,0,NIFTY25DEC26200PE,76.4,0,0,238356,0,0,-0.4364,0,-7.3793,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:40,26200,1.2,Bullish,NIFTY25DEC26200CE,109.45,0,0,182796,0,0,0.5636,0,-7.3793,0,0,NIFTY25DEC26200PE,76.9,0,0,238356,0,0,-0.4364,0,-7.3793,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:43,26200,1.2,Bullish,NIFTY25DEC26200CE,108.35,0,0,182796,0,0,0.5636,0,-7.3793,0,0,NIFTY25DEC26200PE,77.7,0,0,238356,0,0,-0.4364,0,-7.3793,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:46,26200,1.2,Bullish,NIFTY25DEC26200CE,108,0,0,182796,0,0,0.5577,0,-7.4178,0,0,NIFTY25DEC26200PE,78.5,0,0,238356,0,0,-0.4423,0,-7.4178,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:50,26200,1.2,Bullish,NIFTY25DEC26200CE,106.8,0,0,182796,0,0,0.5577,0,-7.4178,0,0,NIFTY25DEC26200PE,78.75,0,0,238356,0,0,-0.4423,0,-7.4178,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:53,26200,1.2,Bullish,NIFTY25DEC26200CE,106.9,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,78.6,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:55,26200,1.2,Bullish,NIFTY25DEC26200CE,106.7,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,78.95,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:42:58,26200,1.2,Bullish,NIFTY25DEC26200CE,107.1,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,78.4,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:02,26200,1.2,Bullish,NIFTY25DEC26200CE,106.75,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,79,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:05,26200,1.2,Bullish,NIFTY25DEC26200CE,107.3,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,78.7,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:09,26200,1.2,Bullish,NIFTY25DEC26200CE,107.2,0,0,182796,0,0,0.5497,0,-7.409,0,0,NIFTY25DEC26200PE,78.5,0,0,238356,0,0,-0.4503,0,-7.409,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:12,26200,1.2,Bullish,NIFTY25DEC26200CE,105.7,0,0,182796,0,0,0.5503,0,-7.4232,0,0,NIFTY25DEC26200PE,79.75,0,0,238356,0,0,-0.4497,0,-7.4232,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:16,26200,1.2,Bullish,NIFTY25DEC26200CE,104.85,0,0,182796,0,0,0.5503,0,-7.4232,0,0,NIFTY25DEC26200PE,80.5,0,0,238356,0,0,-0.4497,0,-7.4232,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:19,26200,1.2,Bullish,NIFTY25DEC26200CE,104.45,0,0,182796,0,0,0.5503,0,-7.4232,0,0,NIFTY25DEC26200PE,80.85,0,0,238356,0,0,-0.4497,0,-7.4232,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:22,26200,1.2,Bullish,NIFTY25DEC26200CE,104.6,0,0,182796,0,0,0.5478,0,-7.4241,0,0,NIFTY25DEC26200PE,80.8,0,0,238356,0,0,-0.4522,0,-7.4241,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:25,26200,1.2,Bullish,NIFTY25DEC26200CE,104,0,0,182796,0,0,0.5415,0,-7.4435,0,0,NIFTY25DEC26200PE,81,0,0,238356,0,0,-0.4585,0,-7.4435,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:29,26200,1.2,Bullish,NIFTY25DEC26200CE,103.7,0,0,182796,0,0,0.5415,0,-7.4435,0,0,NIFTY25DEC26200PE,81.2,0,0,238356,0,0,-0.4585,0,-7.4435,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:32,26200,1.2,Bullish,NIFTY25DEC26200CE,102.8,0,0,182796,0,0,0.5415,0,-7.4435,0,0,NIFTY25DEC26200PE,82.2,0,0,238356,0,0,-0.4585,0,-7.4435,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:35,26200,1.2,Bullish,NIFTY25DEC26200CE,103.3,0,0,182796,0,0,0.5415,0,-7.4435,0,0,NIFTY25DEC26200PE,81.7,0,0,238356,0,0,-0.4585,0,-7.4435,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:38,26200,1.2,Bullish,NIFTY25DEC26200CE,102.2,0,0,182796,0,0,0.5415,0,-7.4435,0,0,NIFTY25DEC26200PE,82.85,0,0,238356,0,0,-0.4585,0,-7.4435,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:41,26200,1.2,Bullish,NIFTY25DEC26200CE,102.2,0,0,182796,0,0,0.5382,0,-7.4149,0,0,NIFTY25DEC26200PE,82.6,0,0,238356,0,0,-0.4618,0,-7.4149,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:43,26200,1.2,Bullish,NIFTY25DEC26200CE,102.15,0,0,182796,0,0,0.5382,0,-7.4149,0,0,NIFTY25DEC26200PE,82.55,0,0,238356,0,0,-0.4618,0,-7.4149,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:46,26200,1.19,Bullish,NIFTY25DEC26200CE,102.3,0,0,186086,0,0,0.5382,0,-7.4149,0,0,NIFTY25DEC26200PE,82.5,0,0,232492,0,0,-0.4618,0,-7.4149,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:50,26200,1.19,Bullish,NIFTY25DEC26200CE,102.6,0,0,186086,0,0,0.5382,0,-7.4149,0,0,NIFTY25DEC26200PE,82,0,0,232492,0,0,-0.4618,0,-7.4149,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:52,26200,1.19,Bullish,NIFTY25DEC26200CE,102.65,0,0,186086,0,0,0.5361,0,-7.4382,0,0,NIFTY25DEC26200PE,82.15,0,0,232492,0,0,-0.4639,0,-7.4382,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:56,26200,1.19,Bullish,NIFTY25DEC26200CE,102.2,0,0,186086,0,0,0.5361,0,-7.4382,0,0,NIFTY25DEC26200PE,82.55,0,0,232492,0,0,-0.4639,0,-7.4382,0,0,Neutral,Strong_Bearish
2025-12-24 11:43:59,26200,1.19,Bullish,NIFTY25DEC26200CE,101.4,0,0,186086,0,0,0.5361,0,-7.4382,0,0,NIFTY25DEC26200PE,83.3,0,0,232492,0,0,-0.4639,0,-7.4382,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:02,26200,1.19,Bullish,NIFTY25DEC26200CE,100.7,0,0,186086,0,0,0.5361,0,-7.4382,0,0,NIFTY25DEC26200PE,84,0,0,232492,0,0,-0.4639,0,-7.4382,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:05,26200,1.19,Bullish,NIFTY25DEC26200CE,101.45,0,0,186086,0,0,0.5378,0,-7.4243,0,0,NIFTY25DEC26200PE,83.4,0,0,232492,0,0,-0.4622,0,-7.4243,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:08,26200,1.19,Bullish,NIFTY25DEC26200CE,101.4,0,0,186086,0,0,0.5378,0,-7.4243,0,0,NIFTY25DEC26200PE,83.35,0,0,232492,0,0,-0.4622,0,-7.4243,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:11,26200,1.19,Bullish,NIFTY25DEC26200CE,100.05,0,0,186086,0,0,0.5304,0,-7.4519,0,0,NIFTY25DEC26200PE,84.1,0,0,232492,0,0,-0.4696,0,-7.4519,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:14,26200,1.19,Bullish,NIFTY25DEC26200CE,100.25,0,0,186086,0,0,0.5304,0,-7.4519,0,0,NIFTY25DEC26200PE,84,0,0,232492,0,0,-0.4696,0,-7.4519,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:17,26200,1.19,Bullish,NIFTY25DEC26200CE,99.6,0,0,186086,0,0,0.5304,0,-7.4519,0,0,NIFTY25DEC26200PE,84.6,0,0,232492,0,0,-0.4696,0,-7.4519,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:20,26200,1.19,Bullish,NIFTY25DEC26200CE,99.8,0,0,186086,0,0,0.5304,0,-7.4519,0,0,NIFTY25DEC26200PE,84.4,0,0,232492,0,0,-0.4696,0,-7.4519,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:23,26200,1.19,Bullish,NIFTY25DEC26200CE,99,0,0,186086,0,0,0.5301,0,-7.3979,0,0,NIFTY25DEC26200PE,84.9,0,0,232492,0,0,-0.4699,0,-7.3979,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:26,26200,1.19,Bullish,NIFTY25DEC26200CE,100.15,0,0,186086,0,0,0.5301,0,-7.3979,0,0,NIFTY25DEC26200PE,84.1,0,0,232492,0,0,-0.4699,0,-7.3979,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:30,26200,1.19,Bullish,NIFTY25DEC26200CE,100.3,0,0,186086,0,0,0.5301,0,-7.3979,0,0,NIFTY25DEC26200PE,84.1,0,0,232492,0,0,-0.4699,0,-7.3979,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:33,26200,1.19,Bullish,NIFTY25DEC26200CE,100,0,0,186086,0,0,0.529,0,-7.4351,0,0,NIFTY25DEC26200PE,84.5,0,0,232492,0,0,-0.471,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:36,26200,1.19,Bullish,NIFTY25DEC26200CE,99.4,0,0,186086,0,0,0.529,0,-7.4351,0,0,NIFTY25DEC26200PE,84.85,0,0,232492,0,0,-0.471,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:40,26200,1.19,Bullish,NIFTY25DEC26200CE,99.7,0,0,186086,0,0,0.529,0,-7.4351,0,0,NIFTY25DEC26200PE,84.5,0,0,232492,0,0,-0.471,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:44,26200,1.19,Bullish,NIFTY25DEC26200CE,99.65,0,0,186086,0,0,0.529,0,-7.4351,0,0,NIFTY25DEC26200PE,84.55,0,0,232492,0,0,-0.471,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:47,26200,1.19,Bullish,NIFTY25DEC26200CE,99.6,0,0,186086,0,0,0.529,0,-7.4351,0,0,NIFTY25DEC26200PE,84.45,0,0,232492,0,0,-0.471,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:51,26200,1.19,Bullish,NIFTY25DEC26200CE,98.2,0,0,186086,0,0,0.5277,0,-7.4404,0,0,NIFTY25DEC26200PE,85.25,0,0,232492,0,0,-0.4723,0,-7.4404,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:54,26200,1.19,Bullish,NIFTY25DEC26200CE,98.05,0,0,186086,0,0,0.5277,0,-7.4404,0,0,NIFTY25DEC26200PE,85,0,0,232492,0,0,-0.4723,0,-7.4404,0,0,Neutral,Strong_Bearish
2025-12-24 11:44:57,26200,1.19,Bullish,NIFTY25DEC26200CE,98.9,0,0,186086,0,0,0.5237,0,-7.413,0,0,NIFTY25DEC26200PE,84.55,0,0,232492,0,0,-0.4763,0,-7.413,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:00,26200,1.19,Bullish,NIFTY25DEC26200CE,98.25,0,0,186086,0,0,0.5237,0,-7.413,0,0,NIFTY25DEC26200PE,85.3,0,0,232492,0,0,-0.4763,0,-7.413,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:03,26200,1.19,Bullish,NIFTY25DEC26200CE,97.05,0,0,186086,0,0,0.5237,0,-7.413,0,0,NIFTY25DEC26200PE,86.4,0,0,232492,0,0,-0.4763,0,-7.413,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:07,26200,1.19,Bullish,NIFTY25DEC26200CE,96.9,0,0,186086,0,0,0.5223,0,-7.3881,0,0,NIFTY25DEC26200PE,86.55,0,0,232492,0,0,-0.4777,0,-7.3881,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:10,26200,1.19,Bullish,NIFTY25DEC26200CE,98.8,0,0,186086,0,0,0.5223,0,-7.3881,0,0,NIFTY25DEC26200PE,84.55,0,0,232492,0,0,-0.4777,0,-7.3881,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:13,26200,1.19,Bullish,NIFTY25DEC26200CE,99.45,0,0,186086,0,0,0.5223,0,-7.3881,0,0,NIFTY25DEC26200PE,83.45,0,0,232492,0,0,-0.4777,0,-7.3881,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:16,26200,1.19,Bullish,NIFTY25DEC26200CE,99.1,0,0,186086,0,0,0.5223,0,-7.3881,0,0,NIFTY25DEC26200PE,84.1,0,0,232492,0,0,-0.4777,0,-7.3881,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:20,26200,1.19,Bullish,NIFTY25DEC26200CE,99.2,0,0,186086,0,0,0.5269,0,-7.4088,0,0,NIFTY25DEC26200PE,84,0,0,232492,0,0,-0.4731,0,-7.4088,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:23,26200,1.19,Bullish,NIFTY25DEC26200CE,99.3,0,0,186086,0,0,0.5269,0,-7.4088,0,0,NIFTY25DEC26200PE,83.65,0,0,232492,0,0,-0.4731,0,-7.4088,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:27,26200,1.19,Bullish,NIFTY25DEC26200CE,98.6,0,0,186086,0,0,0.5288,0,-7.4001,0,0,NIFTY25DEC26200PE,84.45,0,0,232492,0,0,-0.4712,0,-7.4001,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:31,26200,1.19,Bullish,NIFTY25DEC26200CE,98.65,0,0,186086,0,0,0.5288,0,-7.4001,0,0,NIFTY25DEC26200PE,84.2,0,0,232492,0,0,-0.4712,0,-7.4001,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:35,26200,1.19,Bullish,NIFTY25DEC26200CE,98.65,0,0,186086,0,0,0.5288,0,-7.4001,0,0,NIFTY25DEC26200PE,84.4,0,0,232492,0,0,-0.4712,0,-7.4001,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:38,26200,1.19,Bullish,NIFTY25DEC26200CE,98.4,0,0,186086,0,0,0.5288,0,-7.4001,0,0,NIFTY25DEC26200PE,84.75,0,0,232492,0,0,-0.4712,0,-7.4001,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:42,26200,1.19,Bullish,NIFTY25DEC26200CE,98.2,0,0,186086,0,0,0.5276,0,-7.3949,0,0,NIFTY25DEC26200PE,84.95,0,0,232492,0,0,-0.4724,0,-7.3949,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:45,26200,1.19,Bullish,NIFTY25DEC26200CE,97.9,0,0,186086,0,0,0.5288,0,-7.4001,0,0,NIFTY25DEC26200PE,85.05,0,0,232492,0,0,-0.4712,0,-7.4001,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:48,26200,1.19,Bullish,NIFTY25DEC26200CE,98.55,0,0,186086,0,0,0.5244,0,-7.4043,0,0,NIFTY25DEC26200PE,84.9,0,0,232492,0,0,-0.4756,0,-7.4043,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:52,26200,1.19,Bullish,NIFTY25DEC26200CE,97.85,0,0,186086,0,0,0.5244,0,-7.4043,0,0,NIFTY25DEC26200PE,85.25,0,0,232492,0,0,-0.4756,0,-7.4043,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:56,26200,1.19,Bullish,NIFTY25DEC26200CE,97.4,0,0,186086,0,0,0.5244,0,-7.4043,0,0,NIFTY25DEC26200PE,85.5,0,0,232492,0,0,-0.4756,0,-7.4043,0,0,Neutral,Strong_Bearish
2025-12-24 11:45:59,26200,1.19,Bullish,NIFTY25DEC26200CE,97.7,0,0,186086,0,0,0.5244,0,-7.4043,0,0,NIFTY25DEC26200PE,85.35,0,0,232492,0,0,-0.4756,0,-7.4043,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:02,26200,1.19,Bullish,NIFTY25DEC26200CE,96.05,0,0,186086,0,0,0.5244,0,-7.4043,0,0,NIFTY25DEC26200PE,87,0,0,232492,0,0,-0.4756,0,-7.4043,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:05,26200,1.19,Bullish,NIFTY25DEC26200CE,96.75,0,0,186086,0,0,0.5246,0,-7.408,0,0,NIFTY25DEC26200PE,86.3,0,0,232492,0,0,-0.4754,0,-7.408,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:08,26200,1.19,Bullish,NIFTY25DEC26200CE,97.8,0,0,186086,0,0,0.5246,0,-7.408,0,0,NIFTY25DEC26200PE,85.85,0,0,232492,0,0,-0.4754,0,-7.408,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:11,26200,1.19,Bullish,NIFTY25DEC26200CE,98.2,0,0,186086,0,0,0.5246,0,-7.408,0,0,NIFTY25DEC26200PE,85.35,0,0,232492,0,0,-0.4754,0,-7.408,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:15,26200,1.19,Bullish,NIFTY25DEC26200CE,98.8,0,0,186086,0,0,0.5161,0,-7.2734,0,0,NIFTY25DEC26200PE,84.8,0,0,232492,0,0,-0.4839,0,-7.2734,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:18,26200,1.19,Bullish,NIFTY25DEC26200CE,98.75,0,0,186086,0,0,0.5246,0,-7.408,0,0,NIFTY25DEC26200PE,84.65,0,0,232492,0,0,-0.4754,0,-7.408,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:22,26200,1.19,Bullish,NIFTY25DEC26200CE,98.7,0,0,186086,0,0,0.5241,0,-7.3936,0,0,NIFTY25DEC26200PE,84.65,0,0,232492,0,0,-0.4759,0,-7.3936,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:25,26200,1.19,Bullish,NIFTY25DEC26200CE,99.15,0,0,186086,0,0,0.5161,0,-7.2734,0,0,NIFTY25DEC26200PE,84.55,0,0,232492,0,0,-0.4839,0,-7.2734,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:29,26200,1.19,Bullish,NIFTY25DEC26200CE,98.85,0,0,186086,0,0,0.5241,0,-7.3936,0,0,NIFTY25DEC26200PE,84.7,0,0,232492,0,0,-0.4759,0,-7.3936,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:32,26200,1.19,Bullish,NIFTY25DEC26200CE,97.95,0,0,186086,0,0,0.5241,0,-7.3936,0,0,NIFTY25DEC26200PE,85.65,0,0,232492,0,0,-0.4759,0,-7.3936,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:35,26200,1.19,Bullish,NIFTY25DEC26200CE,97.85,0,0,186086,0,0,0.5241,0,-7.3936,0,0,NIFTY25DEC26200PE,86,0,0,232492,0,0,-0.4759,0,-7.3936,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:38,26200,1.19,Bullish,NIFTY25DEC26200CE,98.05,0,0,186086,0,0,0.5241,0,-7.3936,0,0,NIFTY25DEC26200PE,85.9,0,0,232492,0,0,-0.4759,0,-7.3936,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:41,26200,1.19,Bullish,NIFTY25DEC26200CE,97.8,0,0,186086,0,0,0.5236,0,-7.4351,0,0,NIFTY25DEC26200PE,85.85,0,0,232492,0,0,-0.4764,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:45,26200,1.18,Bullish,NIFTY25DEC26200CE,97.95,0,0,186086,0,0,0.5236,0,-7.4351,0,0,NIFTY25DEC26200PE,85.4,0,0,232492,0,0,-0.4764,0,-7.4351,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:48,26200,1.15,Bullish,NIFTY25DEC26200CE,97.2,0,0,196212,0,0,0.5219,0,-7.4385,0,0,NIFTY25DEC26200PE,86.2,0,0,223748,0,0,-0.4781,0,-7.4385,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:53,26200,1.15,Bullish,NIFTY25DEC26200CE,96.75,0,0,196212,0,0,0.5219,0,-7.4385,0,0,NIFTY25DEC26200PE,86.4,0,0,223748,0,0,-0.4781,0,-7.4385,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:56,26200,1.15,Bullish,NIFTY25DEC26200CE,96.6,0,0,196212,0,0,0.5219,0,-7.4385,0,0,NIFTY25DEC26200PE,86.7,0,0,223748,0,0,-0.4781,0,-7.4385,0,0,Neutral,Strong_Bearish
2025-12-24 11:46:59,26200,1.15,Bullish,NIFTY25DEC26200CE,97.25,0,0,196212,0,0,0.5219,0,-7.4385,0,0,NIFTY25DEC26200PE,85.85,0,0,223748,0,0,-0.4781,0,-7.4385,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:03,26200,1.15,Bullish,NIFTY25DEC26200CE,96.95,0,0,196212,0,0,0.5199,0,-7.4056,0,0,NIFTY25DEC26200PE,86.35,0,0,223748,0,0,-0.4801,0,-7.4056,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:06,26200,1.16,Bullish,NIFTY25DEC26200CE,96.95,0,0,196212,0,0,0.5207,0,-7.4049,0,0,NIFTY25DEC26200PE,86.3,0,0,223748,0,0,-0.4793,0,-7.4049,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:09,26200,1.15,Bullish,NIFTY25DEC26200CE,96.4,0,0,196212,0,0,0.5207,0,-7.4049,0,0,NIFTY25DEC26200PE,86.7,0,0,223748,0,0,-0.4793,0,-7.4049,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:12,26200,1.15,Bullish,NIFTY25DEC26200CE,95.95,0,0,196212,0,0,0.5207,0,-7.4049,0,0,NIFTY25DEC26200PE,87.2,0,0,223748,0,0,-0.4793,0,-7.4049,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:16,26200,1.15,Bullish,NIFTY25DEC26200CE,96.6,0,0,196212,0,0,0.5183,0,-7.4252,0,0,NIFTY25DEC26200PE,86.6,0,0,223748,0,0,-0.4817,0,-7.4252,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:18,26200,1.15,Bullish,NIFTY25DEC26200CE,96.25,0,0,196212,0,0,0.5207,0,-7.4049,0,0,NIFTY25DEC26200PE,86.65,0,0,223748,0,0,-0.4793,0,-7.4049,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:21,26200,1.15,Bullish,NIFTY25DEC26200CE,96.9,0,0,196212,0,0,0.5183,0,-7.4252,0,0,NIFTY25DEC26200PE,86,0,0,223748,0,0,-0.4817,0,-7.4252,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:25,26200,1.15,Bullish,NIFTY25DEC26200CE,96.95,0,0,196212,0,0,0.5183,0,-7.4252,0,0,NIFTY25DEC26200PE,85.9,0,0,223748,0,0,-0.4817,0,-7.4252,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:28,26200,1.15,Bullish,NIFTY25DEC26200CE,97.55,0,0,196212,0,0,0.5183,0,-7.4252,0,0,NIFTY25DEC26200PE,85.15,0,0,223748,0,0,-0.4817,0,-7.4252,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:32,26200,1.15,Bullish,NIFTY25DEC26200CE,97.05,0,0,196212,0,0,0.5183,0,-7.4252,0,0,NIFTY25DEC26200PE,85.9,0,0,223748,0,0,-0.4817,0,-7.4252,0,0,Neutral,Strong_Bearish
2025-12-24 11:47:36,26200,1.15,Bullish,NIFTY25DEC26200CE,96.8,0,0,196212,0,0,0.5199,0,-7.3942,0,0,NIFTY25DEC26200PE,86,0,0,223748,0,0,-0.4801,0,-7.3942,0,0,Neutral,Strong_Bearish
