datetime,open,high,low,close,volume,oi
2025-12-03T09:16:00,593.0,595.05,593.0,595.05,525.0,129.0
2025-12-03T09:17:00,593.55,597.6,590.95,591.05,675.0,
2025-12-03T09:18:00,589.25,597.45,588.05,595.8,1275.0,
2025-12-03T09:19:00,592.15,592.15,585.2,589.25,825.0,144.0
2025-12-03T09:20:00,596.05,597.25,590.0,594.4,900.0,
2025-12-03T09:21:00,597.25,597.25,597.25,597.25,75.0,
2025-12-03T09:22:00,598.65,602.2,598.65,602.2,300.0,153.0
2025-12-03T09:23:00,595.2,595.2,595.2,595.2,75.0,
2025-12-03T09:24:00,596.35,606.6,596.35,606.6,825.0,
2025-12-03T09:25:00,606.35,611.15,604.45,606.45,1050.0,156.0
2025-12-03T09:26:00,609.7,620.25,609.7,620.25,300.0,
2025-12-03T09:27:00,621.45,638.85,621.45,638.0,1350.0,
2025-12-03T09:28:00,644.0,649.65,643.95,649.65,1650.0,168.0
2025-12-03T09:29:00,640.1,646.6,640.1,645.2,450.0,
2025-12-03T09:30:00,648.2,648.2,648.2,648.2,375.0,
2025-12-03T09:31:00,644.5,644.5,640.2,640.2,375.0,167.0
2025-12-03T09:32:00,644.55,646.4,640.4,645.9,2025.0,
2025-12-03T09:33:00,646.5,668.55,646.25,668.45,2250.0,
2025-12-03T09:34:00,665.75,681.0,665.75,681.0,1350.0,174.0
2025-12-03T09:35:00,677.15,678.05,671.3,676.25,375.0,
2025-12-03T09:36:00,673.8,674.45,670.8,672.4,525.0,
2025-12-03T09:37:00,672.85,686.05,672.85,679.85,3525.0,182.0
2025-12-03T09:38:00,680.25,680.25,678.2,678.2,900.0,
2025-12-03T09:39:00,682.05,683.0,682.05,683.0,150.0,
2025-12-03T09:42:00,671.85,671.85,665.45,665.45,675.0,202.0
2025-12-03T09:43:00,662.8,662.8,662.8,662.8,75.0,
2025-12-03T09:44:00,670.45,671.15,670.45,671.15,600.0,204.0
2025-12-03T09:48:00,672.3,672.3,672.3,672.3,675.0,
2025-12-03T09:49:00,679.65,679.65,679.65,679.65,75.0,
2025-12-03T10:01:00,675.6,675.6,675.6,675.6,375.0,203.0
2025-12-03T10:03:00,680.8,693.85,680.8,690.65,375.0,
2025-12-03T10:04:00,696.35,703.05,696.35,703.05,600.0,202.0
2025-12-03T10:05:00,708.1,708.1,708.1,708.1,75.0,
2025-12-03T10:06:00,708.85,708.85,708.85,708.85,75.0,
2025-12-03T10:09:00,704.0,704.0,704.0,704.0,525.0,201.0
2025-12-03T10:11:00,698.8,698.8,698.8,698.8,150.0,199.0
2025-12-03T10:12:00,697.0,697.0,697.0,697.0,75.0,
2025-12-03T10:18:00,705.3,705.3,705.3,705.3,75.0,
2025-12-03T10:20:00,695.25,695.25,688.7,688.7,2025.0,
2025-12-03T10:21:00,682.8,682.8,682.8,682.8,900.0,
2025-12-03T10:22:00,685.3,685.3,685.3,685.3,75.0,
2025-12-03T10:39:00,698.25,698.25,698.05,698.05,150.0,209.0
2025-12-03T10:42:00,709.8,712.9,709.8,712.9,600.0,210.0
2025-12-03T10:44:00,706.25,706.25,705.8,705.8,150.0,209.0
2025-12-03T10:45:00,707.5,707.5,707.5,707.5,75.0,
2025-12-03T10:46:00,698.0,700.15,698.0,699.7,300.0,207.0
2025-12-03T10:47:00,698.25,699.35,698.25,699.35,150.0,
2025-12-03T10:48:00,699.85,703.05,699.85,703.05,675.0,
2025-12-03T10:50:00,703.8,703.8,703.8,703.8,75.0,
2025-12-03T10:52:00,696.8,696.8,696.8,696.8,75.0,
2025-12-03T11:00:00,690.0,690.0,690.0,690.0,75.0,208.0
2025-12-03T11:07:00,699.65,699.75,699.45,699.75,225.0,420.0
2025-12-03T11:20:00,705.75,705.75,702.9,702.9,300.0,
2025-12-03T11:22:00,710.0,710.0,710.0,710.0,75.0,
2025-12-03T11:25:00,711.3,711.3,708.8,708.8,150.0,
2025-12-03T11:27:00,707.15,707.15,707.15,707.15,75.0,
2025-12-03T11:32:00,695.65,698.2,695.65,698.05,225.0,211.0
