Timestamp,Strategy,Timeframe,Spot,RSI,VWAP,ATM_Strike,PCR,Signal,PnL,Reason
09:48:58,Order_Flow,5minute,25573.9,35,25976.89,25550,0.5983704462512037,SCANNING,0.0,
09:49:05,Order_Flow,5minute,25577.5,36,25976.56,25600,0.5983704462512037,SCANNING,0.0,
09:53:23,Order_Flow,5minute,25577.9,38,25973.68,25600,0.6223729698184577,SCANNING,0.0,
09:53:35,Order_Flow,5minute,25578.3,38,25973.65,25600,0.6223729698184577,SCANNING,0.0,
09:53:45,Order_Flow,5minute,25583.8,39,25973.65,25600,0.6223729698184577,SCANNING,0.0,
09:53:57,Order_Flow,5minute,25584.15,39,25973.6,25600,0.6223729698184577,SCANNING,0.0,
09:54:08,Order_Flow,5minute,25595.6,40,25973.39,25600,0.6223729698184577,SCANNING,0.0,
09:54:21,Order_Flow,5minute,25594.9,40,25973.36,25600,0.6223729698184577,SCANNING,0.0,
10:02:23,Order_Flow,5minute,25565.85,37,25969.65,25550,0.6277066281781556,SCANNING,0.0,
10:02:36,Order_Flow,5minute,25564.05,36,25969.63,25550,0.6277067552086084,SCANNING,0.0,
10:02:46,Order_Flow,5minute,25563.1,36,25969.6,25550,0.6277070092696683,SCANNING,0.0,
10:02:59,Order_Flow,5minute,25565.8,37,25969.6,25550,0.6277287839501725,SCANNING,0.0,
10:03:09,Order_Flow,5minute,25568.05,37,25969.46,25550,0.6277283791911782,SCANNING,0.0,
10:03:20,Order_Flow,5minute,25567.95,37,25969.45,25550,0.6277207569225091,SCANNING,0.0,
10:03:31,Order_Flow,5minute,25567.8,37,25969.44,25550,0.6277207569225091,SCANNING,0.0,
10:03:42,Order_Flow,5minute,25569.85,38,25969.43,25550,0.6277207569225091,SCANNING,0.0,
10:12:48,Order_Flow,5minute,25567.85,39,25966.21,25550,0.6445247289233482,SCANNING,0.0,
10:12:58,Order_Flow,5minute,25565.7,38,25966.2,25550,0.6445269495738233,SCANNING,0.0,
10:13:08,Order_Flow,5minute,25566.85,38,25965.95,25550,0.6445269495738233,SCANNING,0.0,
10:13:19,Order_Flow,5minute,25568.55,39,25965.93,25550,0.6445269495738233,SCANNING,0.0,
10:13:44,Order_Flow,5minute,25566.5,38,25965.88,25550,0.6422661530737285,SCANNING,0.0,
10:14:09,Order_Flow,5minute,25562.2,38,25965.5,25550,0.6421220819635398,SCANNING,0.0,
10:14:51,Order_Flow,5minute,25556.95,37,25965.34,25550,0.6422389255614642,SCANNING,0.0,
10:15:01,Order_Flow,5minute,25556.9,37,25965.33,25550,0.6422389255614642,SCANNING,0.0,
10:15:11,Order_Flow,5minute,25555.0,37,25964.32,25550,0.642239963851212,SCANNING,0.0,
10:15:21,Order_Flow,5minute,25557.6,37,25964.3,25550,0.642239963851212,SCANNING,0.0,
10:15:30,Order_Flow,5minute,25562.55,38,25964.26,25550,0.642239963851212,SCANNING,0.0,
10:15:40,Order_Flow,5minute,25561.95,38,25964.26,25550,0.6422393149197263,SCANNING,0.0,
10:15:50,Order_Flow,5minute,25558.35,37,25964.2,25550,0.6422393149197263,SCANNING,0.0,
10:16:01,Order_Flow,5minute,25558.0,37,25964.16,25550,0.6422393149197263,SCANNING,0.0,
10:16:10,Order_Flow,5minute,25556.6,37,25963.64,25550,0.6422393149197263,SCANNING,0.0,
10:16:21,Order_Flow,5minute,25557.35,37,25963.61,25550,0.6422393149197263,SCANNING,0.0,
10:16:31,Order_Flow,5minute,25548.15,36,25963.22,25550,0.6326667121944225,SCANNING,0.0,
10:16:41,Order_Flow,5minute,25549.5,36,25963.19,25550,0.6327676238640182,SCANNING,0.0,
10:16:52,Order_Flow,5minute,25546.3,36,25963.16,25550,0.6328022543651286,SCANNING,0.0,
