datetime,open,high,low,close,volume,oi
2025-11-19T09:15:00,310.0,310.0,273.6,293.65,183300,13447.0
2025-11-19T09:16:00,292.35,305.25,292.35,298.5,121500,13720.0
2025-11-19T09:17:00,301.35,301.55,295.65,299.3,43800,
2025-11-19T09:18:00,297.65,299.0,279.2,279.2,52725,
2025-11-19T09:19:00,278.1,282.4,269.2,269.2,78750,14087.0
2025-11-19T09:20:00,273.1,278.0,266.6,277.05,162900,
2025-11-19T09:21:00,274.7,286.45,274.55,279.1,81825,
2025-11-19T09:22:00,279.65,289.8,279.2,287.75,53550,14599.0
2025-11-19T09:23:00,288.6,290.4,285.4,288.95,48600,
2025-11-19T09:24:00,289.0,304.65,283.05,301.55,98925,
2025-11-19T09:25:00,300.0,304.7,297.0,302.4,66000,14504.0
2025-11-19T09:26:00,303.3,310.0,302.35,307.25,81300,
2025-11-19T09:27:00,306.85,309.2,304.05,305.45,53100,
2025-11-19T09:28:00,306.6,310.1,302.25,308.3,42825,14347.0
2025-11-19T09:29:00,308.15,310.0,298.65,298.65,42000,
2025-11-19T09:30:00,298.75,301.3,292.55,300.0,61125,
2025-11-19T09:31:00,299.45,305.6,295.8,305.15,36300,14431.0
2025-11-19T09:32:00,305.55,311.95,300.0,303.8,54375,
2025-11-19T09:33:00,302.55,305.3,290.0,290.65,47250,
2025-11-19T09:34:00,289.6,291.7,281.6,282.5,50250,14469.0
2025-11-19T09:35:00,282.55,290.55,279.05,289.65,39525,
2025-11-19T09:36:00,287.0,295.6,285.0,289.8,65550,
2025-11-19T09:37:00,288.65,302.85,287.1,301.9,51525,14782.0
2025-11-19T09:38:00,301.45,304.85,296.4,304.0,51525,
2025-11-19T09:39:00,303.95,306.2,299.6,302.15,33150,
2025-11-19T09:40:00,302.9,305.9,300.55,304.05,50700,14801.0
2025-11-19T09:41:00,303.0,306.15,301.0,301.0,33375,
2025-11-19T09:42:00,300.1,300.8,292.85,295.0,23700,
2025-11-19T09:43:00,294.0,296.4,290.25,293.05,17925,14857.0
2025-11-19T09:44:00,293.0,303.5,293.0,298.95,27900,
2025-11-19T09:45:00,298.2,301.0,293.75,301.0,20550,
2025-11-19T09:46:00,300.0,300.95,289.85,294.0,29850,14886.0
2025-11-19T09:47:00,294.3,301.8,294.3,297.2,22275,
2025-11-19T09:48:00,296.75,297.55,284.25,284.25,31875,
2025-11-19T09:49:00,285.4,287.1,280.3,281.1,37275,15021.0
2025-11-19T09:50:00,281.35,283.5,275.05,276.0,37500,
2025-11-19T09:51:00,274.95,286.45,273.4,281.35,66825,
2025-11-19T09:52:00,283.15,286.15,275.55,275.55,20550,15133.0
2025-11-19T09:53:00,276.15,290.95,276.15,289.0,27300,
2025-11-19T09:54:00,289.15,303.55,287.85,303.55,81900,
2025-11-19T09:55:00,302.1,309.5,301.05,309.0,78825,15056.0
2025-11-19T09:56:00,308.15,312.65,307.1,309.85,63150,
2025-11-19T09:57:00,309.1,313.15,308.0,313.15,49350,
2025-11-19T09:58:00,312.7,313.8,309.1,312.75,35775,14901.0
2025-11-19T09:59:00,313.0,313.0,309.0,309.8,21000,
2025-11-19T10:00:00,309.25,311.15,304.9,307.05,32775,
2025-11-19T10:01:00,308.0,308.1,304.45,304.45,16500,14869.0
2025-11-19T10:02:00,305.0,310.85,300.5,310.85,36750,
2025-11-19T10:03:00,309.3,311.0,303.95,305.8,18075,
2025-11-19T10:04:00,305.7,316.85,304.8,315.0,53100,14982.0
2025-11-19T10:05:00,315.25,315.8,310.9,311.8,30525,
2025-11-19T10:06:00,312.9,317.35,310.45,314.05,41775,
2025-11-19T10:07:00,313.4,317.1,312.25,316.45,31500,15022.0
2025-11-19T10:08:00,315.8,317.4,313.5,315.9,55350,
2025-11-19T10:09:00,315.5,316.15,313.5,315.4,15075,
2025-11-19T10:10:00,314.9,317.5,312.65,315.1,13500,15033.0
2025-11-19T10:11:00,314.4,314.4,309.0,310.2,61950,
2025-11-19T10:12:00,311.6,324.2,309.6,323.85,44025,
2025-11-19T10:13:00,323.5,336.0,321.3,336.0,88650,14812.0
2025-11-19T10:14:00,336.75,337.15,333.2,334.55,85725,
2025-11-19T10:15:00,333.8,338.3,333.6,336.1,77175,
2025-11-19T10:16:00,336.55,344.3,334.45,342.85,94125,14398.0
2025-11-19T10:17:00,343.45,344.9,341.25,341.9,87150,
2025-11-19T10:18:00,342.15,345.8,342.1,345.15,25650,
2025-11-19T10:19:00,344.85,345.3,340.85,341.5,22125,14223.0
2025-11-19T10:20:00,341.75,343.85,340.1,340.8,12000,
2025-11-19T10:21:00,341.6,344.4,340.9,340.9,19650,
2025-11-19T10:22:00,341.25,345.05,338.75,344.35,23775,14110.0
2025-11-19T10:23:00,344.5,345.2,340.75,340.75,24225,
2025-11-19T10:24:00,342.15,342.6,339.2,339.65,19800,
2025-11-19T10:25:00,339.8,342.0,339.0,341.0,12225,14052.0
2025-11-19T10:26:00,341.75,341.75,337.0,339.0,15075,
2025-11-19T10:27:00,341.0,341.85,337.0,339.5,5475,
2025-11-19T10:28:00,338.7,339.95,331.65,331.85,24600,14037.0
2025-11-19T10:29:00,331.75,332.15,327.75,329.4,30375,
2025-11-19T10:30:00,330.5,342.0,330.05,339.0,45150,
2025-11-19T10:31:00,337.3,341.85,337.3,340.95,13200,14079.0
2025-11-19T10:32:00,341.0,348.0,336.45,336.45,39750,
2025-11-19T10:33:00,337.05,345.15,335.6,343.45,12000,
2025-11-19T10:34:00,343.3,346.6,342.4,343.75,12825,14070.0
2025-11-19T10:35:00,344.75,345.0,341.35,341.35,20550,
2025-11-19T10:36:00,341.2,347.55,341.2,345.75,27150,
2025-11-19T10:37:00,345.8,345.8,341.8,341.85,19875,14207.0
2025-11-19T10:38:00,341.5,344.0,339.95,342.1,9525,
2025-11-19T10:39:00,341.9,342.0,337.5,338.3,19575,
2025-11-19T10:40:00,340.25,340.25,337.0,337.75,10200,14294.0
2025-11-19T10:41:00,337.1,337.8,335.0,336.05,7800,
2025-11-19T10:42:00,335.0,338.5,333.5,336.0,6900,
2025-11-19T10:43:00,336.75,339.0,335.5,338.25,9900,14292.0
2025-11-19T10:44:00,338.6,338.6,331.0,331.85,9075,
2025-11-19T10:45:00,333.1,337.35,333.0,337.35,9975,
2025-11-19T10:46:00,338.0,338.0,330.5,330.7,12525,14376.0
2025-11-19T10:47:00,330.85,334.15,327.0,329.0,15225,
2025-11-19T10:48:00,330.0,330.0,317.0,317.2,58125,
2025-11-19T10:49:00,317.8,325.55,317.8,323.0,36825,14360.0
2025-11-19T10:50:00,324.2,325.0,322.2,323.0,11325,
2025-11-19T10:51:00,322.9,335.5,322.9,334.25,29325,
2025-11-19T10:52:00,335.3,339.0,334.25,335.0,32325,14437.0
