timestamp,nifty_ltp,expiry,atm_strike,ce_symbol,pe_symbol,atm_ce_ltp,atm_pe_ltp,open,high,low,close
2025-11-14 09:42:00,25855.55,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,151.45,108.25,25851.65,25858.85,25850.55,25855.55
2025-11-14 09:43:00,25859.45,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,157.05,101.25,25856.2,25859.95,25852.7,25859.45
2025-11-14 09:44:00,25856.2,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,153.55,103.0,25859.25,25860.95,25855.65,25856.2
2025-11-14 09:45:00,25860.25,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,154.0,103.6,25855.5,25862.35,25855.5,25860.25
2025-11-14 09:46:00,25863.95,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,159.5,97.95,25859.35,25864.45,25856.25,25863.95
2025-11-14 09:47:00,25864.55,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,159.1,100.2,25863.3,25866.75,25862.9,25864.55
2025-11-14 09:48:00,25860.7,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,156.05,102.35,25864.85,25864.85,25858.3,25860.7
2025-11-14 09:49:00,25854.7,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,149.9,106.25,25860.9,25860.9,25852.35,25854.7
2025-11-14 09:50:00,25837.6,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,141.4,115.95,25854.7,25854.7,25836.45,25837.6
2025-11-14 09:51:00,25821.5,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,158.4,103.15,25837.55,25837.55,25820.1,25821.5
2025-11-14 09:52:00,25812.3,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,154.4,103.35,25821.05,25821.05,25812.3,25812.3
2025-11-14 09:53:00,25802.7,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,147.6,108.55,25813.35,25813.85,25801.95,25802.7
2025-11-14 09:54:00,25792.35,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.75,116.4,25802.4,25807.15,25791.85,25792.35
2025-11-14 09:55:00,25803.15,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,149.95,109.65,25792.25,25803.9,25790.2,25803.15
2025-11-14 09:56:00,25816.55,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,156.7,105.0,25803.4,25818.0,25802.0,25816.55
2025-11-14 09:57:00,25811.0,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,153.9,107.0,25816.0,25816.3,25808.25,25811.0
2025-11-14 09:58:00,25808.4,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,152.0,108.8,25810.45,25812.15,25806.9,25808.4
2025-11-14 09:59:00,25810.7,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,153.6,105.5,25807.8,25811.65,25805.15,25810.7
2025-11-14 10:00:00,25809.05,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,150.15,109.55,25810.35,25814.85,25807.45,25809.05
2025-11-14 10:01:00,25791.6,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,140.25,122.25,25808.3,25809.55,25791.6,25791.6
2025-11-14 10:02:00,25772.3,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,159.15,111.35,25791.1,25791.1,25770.9,25772.3
2025-11-14 10:03:00,25768.85,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,155.35,111.2,25772.95,25773.2,25768.85,25768.85
2025-11-14 10:04:00,25774.65,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,160.6,104.6,25769.45,25774.65,25765.0,25774.65
2025-11-14 10:05:00,25791.85,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,144.7,115.5,25774.65,25793.05,25773.4,25791.85
2025-11-14 10:06:00,25800.4,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,148.7,109.05,25792.15,25800.4,25789.6,25800.4
2025-11-14 10:07:00,25794.05,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.85,115.65,25800.8,25804.15,25794.05,25794.05
2025-11-14 10:08:00,25794.75,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.2,115.65,25794.3,25796.95,25792.35,25794.75
2025-11-14 10:09:00,25789.6,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,139.35,119.65,25794.5,25796.9,25789.6,25789.6
2025-11-14 10:10:00,25784.85,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,139.6,121.25,25789.85,25790.95,25784.65,25784.85
2025-11-14 10:11:00,25784.15,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,137.05,122.8,25785.2,25789.75,25782.65,25784.15
2025-11-14 10:12:00,25776.85,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,132.85,128.9,25784.8,25784.8,25776.0,25776.85
2025-11-14 10:13:00,25777.3,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,135.5,125.7,25777.25,25778.4,25773.85,25777.3
2025-11-14 10:14:00,25780.05,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,136.45,123.95,25777.7,25781.6,25777.4,25780.05
2025-11-14 10:15:00,25783.1,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.55,119.3,25779.7,25783.65,25774.9,25783.1
2025-11-14 10:16:00,25791.15,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.5,116.4,25783.35,25800.55,25783.15,25791.15
2025-11-14 10:17:00,25790.5,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,142.95,116.1,25790.95,25792.15,25789.2,25790.5
2025-11-14 10:18:00,25799.75,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,148.8,109.65,25790.95,25800.85,25790.8,25799.75
2025-11-14 10:19:00,25798.65,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,146.3,112.05,25799.3,25801.45,25792.45,25798.65
2025-11-14 10:20:00,25796.3,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,147.05,111.15,25797.4,25797.65,25794.55,25796.3
2025-11-14 10:21:00,25800.5,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,147.7,109.65,25796.25,25804.8,25796.1,25800.5
2025-11-14 10:22:00,25794.75,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.95,111.95,25800.5,25802.0,25794.75,25794.75
2025-11-14 10:23:00,25794.7,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.8,113.05,25794.8,25795.65,25789.65,25794.7
2025-11-14 10:24:00,25786.35,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.45,116.4,25794.5,25794.5,25786.0,25786.35
2025-11-14 10:25:00,25784.4,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,138.85,120.3,25787.0,25791.9,25784.0,25784.4
2025-11-14 10:26:00,25788.25,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,142.95,114.65,25783.85,25788.25,25782.2,25788.25
2025-11-14 10:27:00,25784.4,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,140.25,117.8,25787.65,25792.35,25782.2,25784.4
2025-11-14 10:28:00,25788.15,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.7,114.95,25784.9,25790.25,25783.7,25788.15
2025-11-14 10:29:00,25783.35,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,138.9,118.8,25788.1,25788.75,25782.85,25783.35
2025-11-14 10:30:00,25778.35,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,135.15,122.1,25783.85,25787.35,25777.4,25778.35
2025-11-14 10:31:00,25787.8,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.5,114.55,25778.3,25788.05,25775.15,25787.8
2025-11-14 10:32:00,25786.4,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,141.6,114.2,25787.75,25791.8,25785.85,25786.4
2025-11-14 10:33:00,25778.5,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,135.45,121.5,25786.35,25786.35,25778.15,25778.5
2025-11-14 10:34:00,25773.65,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,160.1,103.2,25778.4,25779.8,25771.5,25773.65
2025-11-14 10:35:00,25770.3,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,160.05,102.85,25773.3,25773.95,25769.7,25770.3
2025-11-14 10:36:00,25773.4,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,162.2,100.7,25771.0,25777.6,25769.15,25773.4
2025-11-14 10:37:00,25774.4,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,162.8,100.8,25772.9,25774.9,25770.0,25774.4
2025-11-14 10:38:00,25770.3,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,161.2,103.75,25774.3,25775.0,25769.85,25770.3
2025-11-14 10:39:00,25768.85,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,161.55,102.45,25770.5,25770.5,25765.7,25768.85
2025-11-14 10:40:00,25769.6,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,159.65,103.95,25769.2,25777.95,25767.6,25769.6
2025-11-14 10:41:00,25755.0,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,151.45,112.1,25769.65,25771.1,25751.85,25755.0
2025-11-14 10:42:00,25752.6,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,150.2,112.35,25755.05,25757.95,25752.6,25752.6
2025-11-14 10:43:00,25764.45,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,158.0,104.15,25753.3,25764.45,25753.3,25764.45
2025-11-14 10:44:00,25770.1,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,161.8,99.2,25763.4,25771.6,25763.3,25770.1
2025-11-14 10:45:00,25779.15,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,138.0,118.4,25769.85,25781.55,25769.85,25779.15
2025-11-14 10:46:00,25771.8,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,161.15,100.55,25778.95,25778.95,25770.15,25771.8
2025-11-14 10:47:00,25769.4,18Nov25,25750,NSE-NIFTY-18Nov25-25750-CE,NSE-NIFTY-18Nov25-25750-PE,159.45,102.0,25771.6,25772.5,25768.1,25769.4
2025-11-14 10:48:00,25777.45,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,139.2,116.5,25769.8,25777.45,25768.25,25777.45
2025-11-14 10:49:00,25785.6,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.35,112.4,25777.9,25787.75,25777.75,25785.6
2025-11-14 10:50:00,25789.65,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,143.45,112.0,25786.0,25793.35,25786.0,25789.65
2025-11-14 10:51:00,25791.75,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,146.7,107.95,25790.7,25792.7,25789.35,25791.75
2025-11-14 10:52:00,25795.8,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,147.25,106.2,25792.2,25795.8,25788.55,25795.8
2025-11-14 10:53:00,25805.5,18Nov25,25800,NSE-NIFTY-18Nov25-25800-CE,NSE-NIFTY-18Nov25-25800-PE,153.8,100.25,25795.3,25806.35,25795.05,25805.5
2025-11-14 10:54:00,25837.4,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,146.4,102.35,25806.5,25837.8,25806.4,25837.4
2025-11-14 10:55:00,25831.85,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,144.8,103.15,25837.45,25839.2,25826.2,25831.85
2025-11-14 10:56:00,25834.05,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,143.2,103.5,25832.15,25838.25,25830.9,25834.05
2025-11-14 10:57:00,25851.95,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,154.25,91.7,25833.85,25851.95,25829.35,25851.95
2025-11-14 10:58:00,25845.9,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,149.15,96.05,25852.15,25852.15,25841.55,25845.9
2025-11-14 10:59:00,25848.15,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,152.1,91.85,25845.95,25851.8,25844.75,25848.15
2025-11-14 11:00:00,25858.9,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,155.7,90.05,25849.15,25861.4,25848.65,25858.9
2025-11-14 11:01:00,25851.35,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,150.3,93.7,25859.55,25860.45,25846.45,25851.35
2025-11-14 11:02:00,25852.85,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,153.45,91.4,25850.4,25853.75,25847.25,25852.85
2025-11-14 11:03:00,25844.25,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,143.75,99.1,25852.8,25854.9,25843.9,25844.25
2025-11-14 11:04:00,25842.3,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,142.7,98.2,25843.85,25844.45,25837.8,25842.3
2025-11-14 11:05:00,25841.45,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,139.6,99.65,25842.5,25844.5,25840.0,25841.45
2025-11-14 11:06:00,25846.5,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,147.25,94.95,25841.5,25847.8,25839.95,25846.5
2025-11-14 11:07:00,25844.7,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,145.0,95.55,25846.65,25850.5,25844.7,25844.7
2025-11-14 11:08:00,25849.5,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,149.1,92.6,25845.35,25850.45,25844.5,25849.5
2025-11-14 11:09:00,25849.6,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,147.85,93.15,25849.05,25853.4,25848.5,25849.6
2025-11-14 11:10:00,25849.7,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,150.6,91.8,25849.15,25850.15,25847.35,25849.7
2025-11-14 11:11:00,25850.7,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,150.5,90.45,25850.0,25852.4,25845.3,25850.7
2025-11-14 11:12:00,25862.2,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,156.9,83.9,25850.05,25864.05,25849.05,25862.2
2025-11-14 11:13:00,25856.5,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,152.15,88.35,25862.7,25863.15,25855.05,25856.5
2025-11-14 11:14:00,25855.25,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,151.3,89.2,25858.1,25858.95,25854.35,25855.25
2025-11-14 11:15:00,25860.75,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,154.35,86.8,25854.75,25863.1,25854.6,25860.75
2025-11-14 11:16:00,25854.55,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,150.85,91.0,25860.2,25861.25,25852.8,25854.55
2025-11-14 11:17:00,25842.6,18Nov25,25850,NSE-NIFTY-18Nov25-25850-CE,NSE-NIFTY-18Nov25-25850-PE,139.85,98.75,25854.1,25855.8,25842.1,25842.6
