Timestamp,Spot_LTP,Fut_LTP,RSI,RSI_Ready,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
14:50:19,25951.95,26115.7,62.2,True,26086.01,25946.56,25940.89,25950,0.72,1070388,768725,NIFTY2610625950CE,25950,140.8,25798,0.573,0.0014,-7.9354,14.1458,7.88,NIFTY2610625950PE,25950,89.6,21505,-0.427,0.0014,-7.9354,14.1458,7.88
14:50:27,25947.9,26115.7,58.9,True,26086.03,25945.21,25940.31,25950,0.72,1070388,768725,NIFTY2610625950CE,25950,140.55,25798,0.5732,0.0014,-7.9517,14.145,7.9,NIFTY2610625950PE,25950,89.8,21505,-0.4268,0.0014,-7.9517,14.145,7.9
14:50:35,25953.85,26118.0,63.4,True,26086.04,25947.19,25941.16,25950,0.72,1070408,768725,NIFTY2610625950CE,25950,141.3,25798,0.5719,0.0014,-7.9398,14.1526,7.88,NIFTY2610625950PE,25950,89,21505,-0.4281,0.0014,-7.9398,14.1526,7.88
14:50:43,25950.55,26119.0,61.4,True,26086.05,25946.09,25940.69,25950,0.72,1067167,770577,NIFTY2610625950CE,25950,140.45,24761,0.5719,0.0014,-7.9398,14.1526,7.88,NIFTY2610625950PE,25950,89.9,21513,-0.4281,0.0014,-7.9398,14.1526,7.88
14:50:51,25951.85,26119.4,62.2,True,26086.06,25946.53,25940.87,25950,0.72,1069387,771643,NIFTY2610625950CE,25950,140.55,24761,0.5735,0.0014,-7.9423,14.1428,7.89,NIFTY2610625950PE,25950,90,21513,-0.4265,0.0014,-7.9423,14.1428,7.89
14:50:59,25951.85,26120.0,62.2,True,26086.08,25946.53,25940.87,25950,0.72,1070236,772720,NIFTY2610625950CE,25950,141.6,24761,0.5731,0.0014,-7.9772,14.1448,7.93,NIFTY2610625950PE,25950,89.2,21513,-0.4269,0.0014,-7.9772,14.1448,7.93
14:51:08,25952.75,26118.0,62.8,True,26086.08,25948.6,25942.57,25950,0.72,1070167,772972,NIFTY2610625950CE,25950,140.6,24761,0.5748,0.0014,-7.9201,14.134,7.87,NIFTY2610625950PE,25950,89.5,21513,-0.4252,0.0014,-7.9201,14.134,7.87
14:51:16,25952.85,26119.3,62.8,True,26086.08,25948.64,25942.58,25950,0.72,1070167,772972,NIFTY2610625950CE,25950,140.8,24761,0.5748,0.0014,-7.9201,14.134,7.87,NIFTY2610625950PE,25950,89.15,21513,-0.4252,0.0014,-7.9201,14.134,7.87
14:51:25,25951.25,26120.0,61.5,True,26086.09,25948.1,25942.35,25950,0.72,1070167,772969,NIFTY2610625950CE,25950,141.2,24761,0.5751,0.0014,-7.9267,14.1322,7.88,NIFTY2610625950PE,25950,89.1,21513,-0.4249,0.0014,-7.9267,14.1322,7.88
14:51:32,25953.35,26120.5,63.1,True,26086.1,25948.8,25942.65,25950,0.72,1070487,772970,NIFTY2610625950CE,25950,141.15,24761,0.5752,0.0014,-7.917,14.1313,7.87,NIFTY2610625950PE,25950,88.35,21513,-0.4248,0.0014,-7.917,14.1313,7.87
14:51:40,25952.75,26115.7,62.8,True,26086.1,25948.6,25942.57,25950,0.72,1070487,772968,NIFTY2610625950CE,25950,140.05,24761,0.5752,0.0014,-7.917,14.1313,7.87,NIFTY2610625950PE,25950,89.25,21513,-0.4248,0.0014,-7.917,14.1313,7.87
14:51:48,25951.0,26118.0,61.3,True,26086.12,25948.02,25942.32,25950,0.72,1070488,773012,NIFTY2610625950CE,25950,140.1,24761,0.5749,0.0014,-7.8918,14.1332,7.85,NIFTY2610625950PE,25950,89.8,21513,-0.4251,0.0014,-7.8918,14.1332,7.85
14:51:56,25951.45,26115.0,61.8,True,26086.12,25948.17,25942.38,25950,0.72,1070493,773012,NIFTY2610625950CE,25950,139.85,24761,0.5726,0.0014,-7.9054,14.1468,7.85,NIFTY2610625950PE,25950,90.05,21513,-0.4274,0.0014,-7.9054,14.1468,7.85
14:52:04,25950.7,26116.9,60.9,True,26086.16,25949.01,25943.57,25950,0.72,1070493,773012,NIFTY2610625950CE,25950,140.1,24761,0.5723,0.0014,-7.9321,14.1491,7.88,NIFTY2610625950PE,25950,89.9,21513,-0.4277,0.0014,-7.9321,14.1491,7.88
14:52:11,25947.8,26113.5,57.9,True,26086.16,25948.05,25943.16,25950,0.72,1070408,773013,NIFTY2610625950CE,25950,138.2,24761,0.5723,0.0014,-7.9321,14.1491,7.88,NIFTY2610625950PE,25950,90.9,21513,-0.4277,0.0014,-7.9321,14.1491,7.88
14:52:19,25952.3,26114.0,62.3,True,26086.17,25949.55,25943.8,25950,0.72,1070408,773013,NIFTY2610625950CE,25950,139.6,24761,0.5694,0.0014,-7.9505,14.1666,7.89,NIFTY2610625950PE,25950,90.35,21513,-0.4306,0.0014,-7.9505,14.1666,7.89
14:52:27,25948.2,26114.9,58.3,True,26086.18,25948.18,25943.21,25950,0.72,1070408,773013,NIFTY2610625950CE,25950,138.6,24761,0.5701,0.0014,-7.947,14.1621,7.88,NIFTY2610625950PE,25950,91.15,21513,-0.4299,0.0014,-7.947,14.1621,7.88
14:52:35,25949.9,26114.9,60.0,True,26086.19,25948.75,25943.46,25950,0.72,1070408,773013,NIFTY2610625950CE,25950,138.65,24761,0.5701,0.0014,-7.947,14.1621,7.88,NIFTY2610625950PE,25950,91.2,21513,-0.4299,0.0014,-7.947,14.1621,7.88
14:52:43,25946.75,26114.5,56.8,True,26086.2,25947.7,25943.01,25950,0.72,1070408,773003,NIFTY2610625950CE,25950,139.3,24761,0.5687,0.0014,-7.9566,14.1705,7.89,NIFTY2610625950PE,25950,90.6,21513,-0.4313,0.0014,-7.9566,14.1705,7.89
14:52:54,25948.45,26114.5,58.5,True,26086.2,25948.26,25943.25,25950,0.72,1070408,773057,NIFTY2610625950CE,25950,137.7,24761,0.5658,0.0014,-7.917,14.1872,7.84,NIFTY2610625950PE,25950,91.8,21513,-0.4342,0.0014,-7.917,14.1872,7.84
14:53:01,25948.8,26115.7,58.8,True,26086.22,25948.44,25944.04,25950,0.72,1070408,773029,NIFTY2610625950CE,25950,138.75,24761,0.5671,0.0014,-7.9368,14.1789,7.86,NIFTY2610625950PE,25950,91.4,21513,-0.4329,0.0014,-7.9368,14.1789,7.86
14:53:09,25949.2,26115.3,59.1,True,26086.22,25948.57,25944.1,25950,0.72,1070408,773029,NIFTY2610625950CE,25950,138.35,24761,0.5657,0.0014,-7.946,14.187,7.87,NIFTY2610625950PE,25950,91.8,21513,-0.4343,0.0014,-7.946,14.187,7.87
14:53:16,25948.2,26114.0,58.2,True,26086.23,25948.24,25943.96,25950,0.72,1070408,773029,NIFTY2610625950CE,25950,137.65,24761,0.5657,0.0014,-7.946,14.187,7.87,NIFTY2610625950PE,25950,92.2,21513,-0.4343,0.0014,-7.946,14.187,7.87
14:53:24,25947.5,26112.0,57.5,True,26086.23,25948.01,25943.86,25950,0.72,1070408,773029,NIFTY2610625950CE,25950,138.25,24761,0.5657,0.0014,-7.946,14.187,7.87,NIFTY2610625950PE,25950,91.4,21513,-0.4343,0.0014,-7.946,14.187,7.87
14:53:32,25947.15,26114.5,57.1,True,26086.23,25947.89,25943.81,25950,0.72,1070408,773023,NIFTY2610625950CE,25950,138.75,24761,0.5654,0.0014,-7.9515,14.1887,7.87,NIFTY2610625950PE,25950,91.6,21513,-0.4346,0.0014,-7.9515,14.1887,7.87
14:53:39,25947.0,26114.5,57.0,True,26086.28,25947.84,25943.78,25950,0.72,1072984,774973,NIFTY2610625950CE,25950,137.1,24976,0.5661,0.0014,-7.939,14.184,7.86,NIFTY2610625950PE,25950,91.5,21795,-0.4339,0.0014,-7.939,14.184,7.86
14:54:09,25946.15,26113.5,56.0,True,26086.28,25947.28,25944.12,25950,0.72,1072986,774991,NIFTY2610625950CE,25950,135.55,24976,0.5661,0.0014,-7.939,14.184,7.86,NIFTY2610625950PE,25950,92.2,21795,-0.4339,0.0014,-7.939,14.184,7.86
