Timestamp,Spot_LTP,Fut_LTP,RSI,RSI_Ready,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
09:15:01,26155.85,26324.0,50,False,26318.0,0.0,0.0,26150,1.12,2088199,2342226,NIFTY2610626150CE,26150,102.35,87915,0.5412,0.002,-9.2959,11.2154,7.06,NIFTY2610626150PE,26150,48.1,88794,-0.4588,0.002,-9.2959,11.2154,7.06
09:15:13,26161.4,26324.5,50,False,26318.7,0.0,0.0,26150,1.12,2088199,2342226,NIFTY2610626150CE,26150,104.65,87915,0.6067,0.0022,-7.94,10.8801,6.22,NIFTY2610626150PE,26150,50.25,88794,-0.3933,0.0022,-7.94,10.8801,6.22
09:15:26,26159.95,26323.1,50,False,26318.23,0.0,0.0,26150,1.12,2088199,2342226,NIFTY2610626150CE,26150,104.75,87915,0.6131,0.002,-8.4201,10.8321,6.62,NIFTY2610626150PE,26150,51.6,88794,-0.3869,0.002,-8.4201,10.8321,6.62
09:15:38,26161.35,26326.0,50,False,26320.6,0.0,0.0,26150,1.12,2088199,2342226,NIFTY2610626150CE,26150,106.6,87915,0.6131,0.002,-8.4201,10.8321,6.62,NIFTY2610626150PE,26150,50.3,88794,-0.3869,0.002,-8.4201,10.8321,6.62
09:15:51,26173.55,26329.8,50,False,26321.87,0.0,0.0,26150,1.12,2088199,2342226,NIFTY2610626150CE,26150,105.3,87915,0.6189,0.002,-8.4316,10.7852,6.66,NIFTY2610626150PE,26150,49.35,88794,-0.3811,0.002,-8.4316,10.7852,6.66
09:16:04,26169.9,26328.2,50,False,26321.46,0.0,0.0,26150,1.13,2151009,2424061,NIFTY2610626150CE,26150,103.15,93110,0.6221,0.002,-8.3259,10.758,6.59,NIFTY2610626150PE,26150,50.3,107869,-0.3779,0.002,-8.3259,10.758,6.59
09:16:15,26172.35,26326.0,50,False,26322.18,0.0,0.0,26150,1.13,2151013,2424262,NIFTY2610626150CE,26150,102.65,93110,0.6117,0.0021,-8.2379,10.8423,6.47,NIFTY2610626150PE,26150,50.85,107869,-0.3883,0.0021,-8.2379,10.8423,6.47
09:16:28,26173.65,26324.8,50,False,26322.17,0.0,0.0,26150,1.13,2150990,2424262,NIFTY2610626150CE,26150,101.9,93110,0.6172,0.0021,-8.2822,10.7981,6.53,NIFTY2610626150PE,26150,51.3,107869,-0.3828,0.0021,-8.2822,10.7981,6.53
09:16:41,26169.25,26320.4,50,False,26321.87,0.0,0.0,26150,1.13,2150990,2424262,NIFTY2610626150CE,26150,100.4,93110,0.6115,0.0021,-8.3404,10.8437,6.55,NIFTY2610626150PE,26150,52,107869,-0.3885,0.0021,-8.3404,10.8437,6.55
09:16:53,26172.0,26321.0,50,False,26322.02,0.0,0.0,26150,1.13,2150990,2424262,NIFTY2610626150CE,26150,101.45,93110,0.6066,0.0021,-8.3892,10.8812,6.57,NIFTY2610626150PE,26150,51.55,107869,-0.3934,0.0021,-8.3892,10.8812,6.57
09:17:05,26177.25,26322.2,50,False,26322.0,0.0,0.0,26200,1.13,2151047,2424262,NIFTY2610626200CE,26200,72.8,207423,0.5004,0.0022,-8.4848,11.2866,6.4,NIFTY2610626200PE,26200,72,96922,-0.4996,0.0022,-8.4848,11.2866,6.4
09:17:18,26179.55,26323.7,50,False,26322.09,0.0,0.0,26200,1.13,2151047,2424262,NIFTY2610626200CE,26200,74.2,207423,0.5069,0.0022,-8.4524,11.2853,6.38,NIFTY2610626200PE,26200,70.5,96922,-0.4931,0.0022,-8.4524,11.2853,6.38
09:17:32,26177.4,26324.8,50,False,26322.17,0.0,0.0,26200,1.13,2151047,2424262,NIFTY2610626200CE,26200,74.2,207423,0.5069,0.0022,-8.4524,11.2853,6.38,NIFTY2610626200PE,26200,70.5,96922,-0.4931,0.0022,-8.4524,11.2853,6.38
09:17:46,26178.35,26323.6,50,False,26322.14,0.0,0.0,26200,1.13,2151047,2424262,NIFTY2610626200CE,26200,74.05,207423,0.5063,0.0022,-8.4556,11.2854,6.38,NIFTY2610626200PE,26200,70.6,96922,-0.4937,0.0022,-8.4556,11.2854,6.38
