Timestamp,Spot_Price,Spot_Change,Spot_Change_Pct,Velocity,Future_Price,Basis,RSI,RSI_Signal,EMA_5,EMA_13,EMA_Crossover,VWAP,Distance_From_VWAP,VWAP_Signal
2025-12-24 11:41:59,26206.35,0,0,0,26235.0,-28.65,31,Neutral,26209.46,26211.05,Bearish,26203.8,2.55,Above
2025-12-24 11:42:02,26205.6,-0.75,-0.003,0.75,26235.0,-29.4,31,Neutral,26209.21,26210.95,Bearish,26203.81,1.79,Above
2025-12-24 11:42:05,26204.25,-1.35,-0.005,1.35,26235.0,-30.75,30,Neutral,26208.76,26210.75,Bearish,26203.81,0.44,Above
2025-12-24 11:42:09,26205.4,1.15,0.004,1.15,26235.0,-29.6,31,Neutral,26209.14,26210.92,Bearish,26203.81,1.59,Above
2025-12-24 11:42:11,26203.95,-1.45,-0.006,1.45,26240.3,-36.35,30,Neutral,26208.66,26210.71,Bearish,26203.82,0.13,Above
2025-12-24 11:42:15,26204.6,0.65,0.002,0.65,26240.3,-35.7,31,Neutral,26208.87,26210.8,Bearish,26203.82,0.78,Above
2025-12-24 11:42:17,26205.6,1.0,0.004,1.0,26232.3,-26.7,31,Neutral,26209.21,26210.95,Bearish,26203.81,1.79,Above
2025-12-24 11:42:21,26203.8,-1.8,-0.007,1.8,26232.3,-28.5,30,Neutral,26208.61,26210.69,Bearish,26203.81,-0.01,Below
2025-12-24 11:42:24,26203.35,-0.45,-0.002,0.45,26231.3,-27.95,30,Neutral,26208.46,26210.62,Bearish,26203.81,-0.46,Below
2025-12-24 11:42:27,26202.45,-0.9,-0.003,0.9,26236.9,-34.45,30,Neutral,26208.16,26210.5,Bearish,26203.82,-1.37,Below
2025-12-24 11:42:30,26203.05,0.6,0.002,0.6,26236.9,-33.85,30,Neutral,26208.36,26210.58,Bearish,26203.83,-0.78,Below
2025-12-24 11:42:34,26203.65,0.6,0.002,0.6,26236.9,-33.25,30,Neutral,26208.56,26210.67,Bearish,26203.83,-0.18,Below
2025-12-24 11:42:37,26202.75,-0.9,-0.003,0.9,26229.4,-26.65,30,Neutral,26208.26,26210.54,Bearish,26203.81,-1.06,Below
2025-12-24 11:42:40,26202.95,0.2,0.001,0.2,26229.4,-26.45,30,Neutral,26208.32,26210.57,Bearish,26203.81,-0.86,Below
2025-12-24 11:42:43,26202.35,-0.6,-0.002,0.6,26229.4,-27.05,30,Neutral,26208.12,26210.48,Bearish,26203.81,-1.46,Below
2025-12-24 11:42:46,26202.75,0.4,0.002,0.4,26229.4,-26.65,30,Neutral,26208.26,26210.54,Bearish,26203.81,-1.06,Below
2025-12-24 11:42:50,26200.55,-2.2,-0.008,2.2,26229.2,-28.65,29,Oversold,26207.52,26210.22,Bearish,26203.82,-3.27,Below
2025-12-24 11:42:53,26199.25,-1.3,-0.005,1.3,26229.2,-29.95,28,Oversold,26207.09,26210.04,Bearish,26203.82,-4.57,Below
2025-12-24 11:42:55,26198.6,-0.65,-0.002,0.65,26226.6,-28.0,28,Oversold,26206.87,26209.95,Bearish,26203.81,-5.21,Below
2025-12-24 11:42:58,26199.35,0.75,0.003,0.75,26226.1,-26.75,28,Oversold,26207.12,26210.05,Bearish,26203.81,-4.46,Below
2025-12-24 11:43:02,26200.05,0.7,0.003,0.7,26226.1,-26.05,29,Oversold,26207.36,26210.15,Bearish,26203.81,-3.76,Below
2025-12-24 11:43:05,26198.25,-1.8,-0.007,1.8,26227.0,-28.75,28,Oversold,26206.76,26209.9,Bearish,26203.81,-5.56,Below
2025-12-24 11:43:09,26198.3,0.05,0.0,0.05,26226.7,-28.4,28,Oversold,26206.77,26209.9,Bearish,26203.82,-5.52,Below
2025-12-24 11:43:12,26198.5,0.2,0.001,0.2,26226.2,-27.7,28,Oversold,26206.84,26209.93,Bearish,26203.82,-5.32,Below
2025-12-24 11:43:16,26197.9,-0.6,-0.002,0.6,26226.0,-28.1,28,Oversold,26206.64,26209.85,Bearish,26203.82,-5.92,Below
2025-12-24 11:43:19,26196.55,-1.35,-0.005,1.35,26225.0,-28.45,27,Oversold,26206.19,26209.65,Bearish,26203.82,-7.27,Below
2025-12-24 11:43:22,26194.6,-1.95,-0.007,1.95,26225.0,-30.4,27,Oversold,26205.54,26209.37,Bearish,26203.82,-9.22,Below
2025-12-24 11:43:25,26195.5,0.9,0.003,0.9,26225.0,-29.5,27,Oversold,26205.84,26209.5,Bearish,26203.82,-8.32,Below
2025-12-24 11:43:29,26195.3,-0.2,-0.001,0.2,26225.0,-29.7,27,Oversold,26205.77,26209.47,Bearish,26203.82,-8.52,Below
2025-12-24 11:43:32,26196.6,1.3,0.005,1.3,26222.6,-26.0,27,Oversold,26206.21,26209.66,Bearish,26203.82,-7.22,Below
2025-12-24 11:43:35,26191.95,-4.65,-0.018,4.65,26221.1,-29.15,26,Oversold,26204.66,26209.0,Bearish,26203.82,-11.87,Below
2025-12-24 11:43:38,26193.95,2.0,0.008,2.0,26222.5,-28.55,26,Oversold,26205.32,26209.28,Bearish,26203.84,-9.89,Below
2025-12-24 11:43:41,26191.0,-2.95,-0.011,2.95,26220.0,-29.0,25,Oversold,26204.34,26208.86,Bearish,26203.83,-12.83,Below
2025-12-24 11:43:43,26191.95,0.95,0.004,0.95,26220.0,-28.05,26,Oversold,26204.66,26209.0,Bearish,26203.84,-11.89,Below
2025-12-24 11:43:46,26193.15,1.2,0.005,1.2,26220.0,-26.85,26,Oversold,26205.06,26209.17,Bearish,26203.84,-10.69,Below
2025-12-24 11:43:50,26192.0,-1.15,-0.004,1.15,26220.0,-28.0,26,Oversold,26204.67,26209.0,Bearish,26203.84,-11.84,Below
2025-12-24 11:43:52,26192.45,0.45,0.002,0.45,26220.0,-27.55,26,Oversold,26204.82,26209.07,Bearish,26203.84,-11.39,Below
2025-12-24 11:43:56,26192.1,-0.35,-0.001,0.35,26218.7,-26.6,26,Oversold,26204.71,26209.02,Bearish,26203.83,-11.73,Below
2025-12-24 11:43:59,26192.1,0.0,0.0,0.0,26220.0,-27.9,26,Oversold,26204.71,26209.02,Bearish,26203.84,-11.74,Below
2025-12-24 11:44:02,26189.7,-2.4,-0.009,2.4,26219.1,-29.4,25,Oversold,26203.91,26208.67,Bearish,26203.84,-14.14,Below
2025-12-24 11:44:05,26188.2,-1.5,-0.006,1.5,26219.1,-30.9,25,Oversold,26203.41,26208.46,Bearish,26203.84,-15.64,Below
2025-12-24 11:44:08,26189.1,0.9,0.003,0.9,26219.1,-30.0,25,Oversold,26203.71,26208.59,Bearish,26203.84,-14.74,Below
2025-12-24 11:44:11,26188.65,-0.45,-0.002,0.45,26215.7,-27.05,25,Oversold,26203.56,26208.52,Bearish,26203.85,-15.2,Below
2025-12-24 11:44:14,26189.0,0.35,0.001,0.35,26219.0,-30.0,25,Oversold,26203.67,26208.57,Bearish,26203.86,-14.86,Below
2025-12-24 11:44:17,26187.85,-1.15,-0.004,1.15,26219.0,-31.15,25,Oversold,26203.29,26208.41,Bearish,26203.86,-16.01,Below
2025-12-24 11:44:20,26187.05,-0.8,-0.003,0.8,26217.8,-30.75,24,Oversold,26203.02,26208.3,Bearish,26203.86,-16.81,Below
2025-12-24 11:44:23,26186.8,-0.25,-0.001,0.25,26215.0,-28.2,24,Oversold,26202.94,26208.26,Bearish,26203.84,-17.04,Below
2025-12-24 11:44:26,26186.3,-0.5,-0.002,0.5,26216.0,-29.7,24,Oversold,26202.77,26208.19,Bearish,26203.85,-17.55,Below
2025-12-24 11:44:30,26188.1,1.8,0.007,1.8,26212.0,-23.9,25,Oversold,26203.37,26208.45,Bearish,26203.83,-15.73,Below
2025-12-24 11:44:33,26186.1,-2.0,-0.008,2.0,26215.0,-28.9,24,Oversold,26202.71,26208.16,Bearish,26203.86,-17.76,Below
2025-12-24 11:44:36,26186.45,0.35,0.001,0.35,26212.4,-25.95,24,Oversold,26202.82,26208.21,Bearish,26203.84,-17.39,Below
2025-12-24 11:44:40,26187.1,0.65,0.002,0.65,26213.0,-25.9,24,Oversold,26203.04,26208.3,Bearish,26203.84,-16.74,Below
2025-12-24 11:44:44,26186.15,-0.95,-0.004,0.95,26215.0,-28.85,24,Oversold,26202.72,26208.17,Bearish,26203.86,-17.71,Below
2025-12-24 11:44:47,26187.35,1.2,0.005,1.2,26211.7,-24.35,24,Oversold,26203.12,26208.34,Bearish,26203.84,-16.49,Below
2025-12-24 11:44:51,26186.1,-1.25,-0.005,1.25,26212.5,-26.4,24,Oversold,26202.71,26208.16,Bearish,26203.84,-17.74,Below
2025-12-24 11:44:54,26186.25,0.15,0.001,0.15,26212.2,-25.95,24,Oversold,26202.76,26208.18,Bearish,26203.84,-17.59,Below
2025-12-24 11:44:57,26186.2,-0.05,-0.0,0.05,26210.8,-24.6,24,Oversold,26202.74,26208.17,Bearish,26203.84,-17.64,Below
2025-12-24 11:45:00,26185.45,-0.75,-0.003,0.75,26209.2,-23.75,24,Oversold,26202.49,26208.07,Bearish,26203.84,-18.39,Below
2025-12-24 11:45:03,26184.0,-1.45,-0.006,1.45,26210.2,-26.2,24,Oversold,26196.33,26204.63,Bearish,26203.84,-19.84,Below
2025-12-24 11:45:07,26182.45,-1.55,-0.006,1.55,26205.4,-22.95,24,Oversold,26195.81,26204.41,Bearish,26203.84,-21.39,Below
2025-12-24 11:45:10,26184.35,1.9,0.007,1.9,26211.7,-27.35,24,Oversold,26196.44,26204.68,Bearish,26203.85,-19.5,Below
2025-12-24 11:45:13,26185.6,1.25,0.005,1.25,26211.3,-25.7,25,Oversold,26196.86,26204.86,Bearish,26203.87,-18.27,Below
2025-12-24 11:45:16,26186.75,1.15,0.004,1.15,26211.3,-24.55,26,Oversold,26197.24,26205.02,Bearish,26203.87,-17.12,Below
2025-12-24 11:45:20,26186.8,0.05,0.0,0.05,26211.0,-24.2,26,Oversold,26197.26,26205.03,Bearish,26203.87,-17.07,Below
2025-12-24 11:45:23,26186.0,-0.8,-0.003,0.8,26215.8,-29.8,25,Oversold,26196.99,26204.91,Bearish,26203.89,-17.89,Below
2025-12-24 11:45:27,26187.3,1.3,0.005,1.3,26212.9,-25.6,26,Oversold,26197.43,26205.1,Bearish,26203.88,-16.58,Below
2025-12-24 11:45:31,26185.25,-2.05,-0.008,2.05,26217.1,-31.85,25,Oversold,26196.74,26204.81,Bearish,26203.9,-18.65,Below
2025-12-24 11:45:35,26185.15,-0.1,-0.0,0.1,26211.3,-26.15,25,Oversold,26196.71,26204.79,Bearish,26203.87,-18.72,Below
2025-12-24 11:45:38,26186.4,1.25,0.005,1.25,26216.2,-29.8,26,Oversold,26197.13,26204.97,Bearish,26203.89,-17.49,Below
2025-12-24 11:45:42,26185.2,-1.2,-0.005,1.2,26216.0,-30.8,25,Oversold,26196.73,26204.8,Bearish,26203.89,-18.69,Below
2025-12-24 11:45:45,26184.7,-0.5,-0.002,0.5,26215.7,-31.0,25,Oversold,26196.56,26204.73,Bearish,26203.89,-19.19,Below
2025-12-24 11:45:48,26184.6,-0.1,-0.0,0.1,26215.8,-31.2,25,Oversold,26196.53,26204.71,Bearish,26203.89,-19.29,Below
2025-12-24 11:45:52,26185.25,0.65,0.002,0.65,26214.6,-29.35,25,Oversold,26196.74,26204.81,Bearish,26203.89,-18.64,Below
2025-12-24 11:45:56,26184.1,-1.15,-0.004,1.15,26211.5,-27.4,24,Oversold,26196.36,26204.64,Bearish,26203.87,-19.77,Below
2025-12-24 11:45:59,26184.95,0.85,0.003,0.85,26215.4,-30.45,25,Oversold,26196.64,26204.76,Bearish,26203.89,-18.94,Below
2025-12-24 11:46:02,26185.2,0.25,0.001,0.25,26212.0,-26.8,25,Oversold,26196.73,26204.8,Bearish,26203.88,-18.68,Below
2025-12-24 11:46:05,26181.35,-3.85,-0.015,3.85,26211.3,-29.95,24,Oversold,26195.44,26204.25,Bearish,26203.88,-22.53,Below
2025-12-24 11:46:08,26181.15,-0.2,-0.001,0.2,26210.0,-28.85,24,Oversold,26195.38,26204.22,Bearish,26203.88,-22.73,Below
2025-12-24 11:46:11,26182.45,1.3,0.005,1.3,26210.0,-27.55,24,Oversold,26195.81,26204.41,Bearish,26203.88,-21.43,Below
2025-12-24 11:46:15,26184.35,1.9,0.007,1.9,26210.0,-25.65,24,Oversold,26196.44,26204.68,Bearish,26203.88,-19.53,Below
2025-12-24 11:46:18,26184.75,0.4,0.002,0.4,26211.0,-26.25,25,Oversold,26196.58,26204.74,Bearish,26203.88,-19.13,Below
2025-12-24 11:46:22,26185.7,0.95,0.004,0.95,26211.0,-25.3,25,Oversold,26196.89,26204.87,Bearish,26203.88,-18.18,Below
2025-12-24 11:46:25,26186.8,1.1,0.004,1.1,26211.0,-24.2,26,Oversold,26197.26,26205.03,Bearish,26203.88,-17.08,Below
2025-12-24 11:46:29,26186.3,-0.5,-0.002,0.5,26212.0,-25.7,25,Oversold,26197.09,26204.96,Bearish,26203.89,-17.59,Below
2025-12-24 11:46:32,26185.85,-0.45,-0.002,0.45,26212.0,-26.15,25,Oversold,26196.94,26204.89,Bearish,26203.89,-18.04,Below
2025-12-24 11:46:35,26184.75,-1.1,-0.004,1.1,26212.0,-27.25,25,Oversold,26196.58,26204.74,Bearish,26203.89,-19.14,Below
2025-12-24 11:46:38,26184.9,0.15,0.001,0.15,26214.4,-29.5,25,Oversold,26196.63,26204.76,Bearish,26203.9,-19.0,Below
2025-12-24 11:46:41,26183.9,-1.0,-0.004,1.0,26215.0,-31.1,24,Oversold,26196.29,26204.61,Bearish,26203.91,-20.01,Below
2025-12-24 11:46:45,26184.35,0.45,0.002,0.45,26215.0,-30.65,24,Oversold,26196.44,26204.68,Bearish,26203.91,-19.56,Below
2025-12-24 11:46:48,26182.95,-1.4,-0.005,1.4,26212.0,-29.05,24,Oversold,26195.98,26204.48,Bearish,26203.89,-20.94,Below
2025-12-24 11:46:53,26182.45,-0.5,-0.002,0.5,26212.5,-30.05,24,Oversold,26195.81,26204.41,Bearish,26203.9,-21.45,Below
2025-12-24 11:46:56,26183.2,0.75,0.003,0.75,26212.8,-29.6,24,Oversold,26196.06,26204.51,Bearish,26203.9,-20.7,Below
2025-12-24 11:46:59,26182.6,-0.6,-0.002,0.6,26213.0,-30.4,24,Oversold,26195.86,26204.43,Bearish,26203.9,-21.3,Below
2025-12-24 11:47:03,26182.45,-0.15,-0.001,0.15,26213.8,-31.35,24,Oversold,26195.81,26204.41,Bearish,26203.92,-21.47,Below
2025-12-24 11:47:06,26182.3,-0.15,-0.001,0.15,26212.8,-30.5,24,Oversold,26195.76,26204.39,Bearish,26203.92,-21.62,Below
2025-12-24 11:47:09,26182.9,0.6,0.002,0.6,26212.0,-29.1,24,Oversold,26195.96,26204.47,Bearish,26203.91,-21.01,Below
2025-12-24 11:47:12,26180.1,-2.8,-0.011,2.8,26212.3,-32.2,23,Oversold,26195.03,26204.07,Bearish,26203.91,-23.81,Below
2025-12-24 11:47:16,26180.9,0.8,0.003,0.8,26210.0,-29.1,23,Oversold,26195.29,26204.19,Bearish,26203.9,-23.0,Below
2025-12-24 11:47:18,26178.65,-2.25,-0.009,2.25,26209.6,-30.95,23,Oversold,26194.54,26203.86,Bearish,26203.9,-25.25,Below
2025-12-24 11:47:21,26180.05,1.4,0.005,1.4,26209.6,-29.55,23,Oversold,26195.01,26204.06,Bearish,26203.9,-23.85,Below
2025-12-24 11:47:25,26180.4,0.35,0.001,0.35,26209.6,-29.2,23,Oversold,26195.13,26204.11,Bearish,26203.9,-23.5,Below
2025-12-24 11:47:28,26180.7,0.3,0.001,0.3,26209.6,-28.9,23,Oversold,26195.23,26204.16,Bearish,26203.9,-23.2,Below
2025-12-24 11:47:32,26183.7,3.0,0.011,3.0,26208.9,-25.2,24,Oversold,26196.23,26204.59,Bearish,26203.9,-20.2,Below
2025-12-24 11:47:36,26180.25,-3.45,-0.013,3.45,26209.0,-28.75,23,Oversold,26195.08,26204.09,Bearish,26203.9,-23.65,Below
2025-12-24 11:47:39,26180.6,0.35,0.001,0.35,26208.9,-28.3,23,Oversold,26195.19,26204.14,Bearish,26203.9,-23.3,Below
2025-12-24 11:47:42,26180.75,0.15,0.001,0.15,26208.0,-27.25,23,Oversold,26195.24,26204.16,Bearish,26203.89,-23.14,Below
2025-12-24 11:47:45,26180.45,-0.3,-0.001,0.3,26211.9,-31.45,23,Oversold,26195.14,26204.12,Bearish,26203.92,-23.47,Below
2025-12-24 11:47:49,26181.9,1.45,0.006,1.45,26209.0,-27.1,24,Oversold,26195.63,26204.33,Bearish,26203.9,-22.0,Below
2025-12-24 11:47:53,26182.45,0.55,0.002,0.55,26210.0,-27.55,24,Oversold,26195.81,26204.41,Bearish,26203.91,-21.46,Below
2025-12-24 11:47:56,26183.5,1.05,0.004,1.05,26208.1,-24.6,24,Oversold,26196.16,26204.56,Bearish,26203.9,-20.4,Below
2025-12-24 11:47:59,26181.9,-1.6,-0.006,1.6,26208.0,-26.1,24,Oversold,26195.63,26204.33,Bearish,26203.9,-22.0,Below
2025-12-24 11:48:02,26181.5,-0.4,-0.002,0.4,26210.0,-28.5,24,Oversold,26195.49,26204.27,Bearish,26203.92,-22.42,Below
2025-12-24 11:48:05,26182.15,0.65,0.002,0.65,26208.1,-25.95,24,Oversold,26195.71,26204.36,Bearish,26203.91,-21.76,Below
2025-12-24 11:48:08,26183.5,1.35,0.005,1.35,26208.1,-24.6,24,Oversold,26196.16,26204.56,Bearish,26203.91,-20.41,Below
2025-12-24 11:48:11,26182.95,-0.55,-0.002,0.55,26210.0,-27.05,24,Oversold,26195.98,26204.48,Bearish,26203.92,-20.97,Below
2025-12-24 11:48:14,26183.55,0.6,0.002,0.6,26210.0,-26.45,24,Oversold,26196.18,26204.56,Bearish,26203.92,-20.37,Below
2025-12-24 11:48:17,26184.45,0.9,0.003,0.9,26210.0,-25.55,24,Oversold,26196.48,26204.69,Bearish,26203.92,-19.47,Below
2025-12-24 11:48:20,26183.35,-1.1,-0.004,1.1,26208.0,-24.65,24,Oversold,26196.11,26204.54,Bearish,26203.91,-20.56,Below
2025-12-24 11:48:23,26181.9,-1.45,-0.006,1.45,26210.0,-28.1,24,Oversold,26195.63,26204.33,Bearish,26203.92,-22.02,Below
2025-12-24 11:48:26,26183.4,1.5,0.006,1.5,26210.0,-26.6,24,Oversold,26196.13,26204.54,Bearish,26203.92,-20.52,Below
2025-12-24 11:48:30,26183.3,-0.1,-0.0,0.1,26211.0,-27.7,24,Oversold,26196.09,26204.53,Bearish,26203.93,-20.63,Below
2025-12-24 11:48:34,26183.5,0.2,0.001,0.2,26210.5,-27.0,24,Oversold,26196.16,26204.56,Bearish,26203.93,-20.43,Below
2025-12-24 11:48:37,26184.65,1.15,0.004,1.15,26210.4,-25.75,25,Oversold,26196.54,26204.72,Bearish,26203.93,-19.28,Below
2025-12-24 11:48:41,26184.15,-0.5,-0.002,0.5,26209.0,-24.85,24,Oversold,26196.38,26204.65,Bearish,26203.92,-19.77,Below
2025-12-24 11:48:45,26183.95,-0.2,-0.001,0.2,26211.0,-27.05,24,Oversold,26196.31,26204.62,Bearish,26203.93,-19.98,Below
2025-12-24 11:48:48,26184.7,0.75,0.003,0.75,26211.0,-26.3,25,Oversold,26196.56,26204.73,Bearish,26203.93,-19.23,Below
2025-12-24 11:48:52,26183.75,-0.95,-0.004,0.95,26211.0,-27.25,24,Oversold,26196.24,26204.59,Bearish,26203.93,-20.18,Below
2025-12-24 11:48:55,26183.9,0.15,0.001,0.15,26208.5,-24.6,24,Oversold,26196.29,26204.61,Bearish,26203.92,-20.02,Below
2025-12-24 11:48:59,26183.95,0.05,0.0,0.05,26211.0,-27.05,24,Oversold,26196.31,26204.62,Bearish,26203.93,-19.98,Below
2025-12-24 11:49:03,26186.6,2.65,0.01,2.65,26211.0,-24.4,26,Oversold,26197.19,26205.0,Bearish,26203.94,-17.34,Below
2025-12-24 11:49:07,26186.3,-0.3,-0.001,0.3,26212.0,-25.7,25,Oversold,26197.09,26204.96,Bearish,26203.95,-17.65,Below
2025-12-24 11:49:11,26185.8,-0.5,-0.002,0.5,26213.4,-27.6,25,Oversold,26196.93,26204.89,Bearish,26203.96,-18.16,Below
2025-12-24 11:49:14,26189.0,3.2,0.012,3.2,26212.6,-23.6,28,Oversold,26197.99,26205.34,Bearish,26203.96,-14.96,Below
2025-12-24 11:49:18,26188.8,-0.2,-0.001,0.2,26214.9,-26.1,28,Oversold,26197.93,26205.31,Bearish,26203.98,-15.18,Below
2025-12-24 11:49:22,26186.4,-2.4,-0.009,2.4,26214.0,-27.6,26,Oversold,26197.13,26204.97,Bearish,26203.97,-17.57,Below
2025-12-24 11:49:27,26186.85,0.45,0.002,0.45,26210.3,-23.45,26,Oversold,26197.28,26205.04,Bearish,26203.95,-17.1,Below
2025-12-24 11:49:30,26185.9,-0.95,-0.004,0.95,26214.8,-28.9,25,Oversold,26196.96,26204.9,Bearish,26203.99,-18.09,Below
2025-12-24 11:49:33,26185.45,-0.45,-0.002,0.45,26214.9,-29.45,25,Oversold,26196.81,26204.84,Bearish,26203.99,-18.54,Below
2025-12-24 11:49:37,26187.65,2.2,0.008,2.2,26215.0,-27.35,27,Oversold,26197.54,26205.15,Bearish,26203.99,-16.34,Below
2025-12-24 11:49:40,26185.7,-1.95,-0.007,1.95,26214.9,-29.2,25,Oversold,26196.89,26204.87,Bearish,26203.99,-18.29,Below
2025-12-24 11:49:44,26186.15,0.45,0.002,0.45,26215.0,-28.85,25,Oversold,26197.04,26204.94,Bearish,26203.99,-17.84,Below
2025-12-24 11:49:48,26187.3,1.15,0.004,1.15,26211.1,-23.8,26,Oversold,26197.43,26205.1,Bearish,26203.96,-16.66,Below
2025-12-24 11:49:52,26185.7,-1.6,-0.006,1.6,26211.1,-25.4,25,Oversold,26196.89,26204.87,Bearish,26203.96,-18.26,Below
2025-12-24 11:49:56,26186.0,0.3,0.001,0.3,26211.1,-25.1,25,Oversold,26196.99,26204.91,Bearish,26203.96,-17.96,Below
2025-12-24 11:50:00,26185.0,-1.0,-0.004,1.0,26212.0,-27.0,25,Oversold,26196.66,26204.77,Bearish,26203.97,-18.97,Below
2025-12-24 11:50:03,26184.3,-0.7,-0.003,0.7,26212.0,-27.7,27,Oversold,26192.41,26201.77,Bearish,26203.97,-19.67,Below
2025-12-24 11:50:08,26185.3,1.0,0.004,1.0,26212.0,-26.7,28,Oversold,26192.74,26201.92,Bearish,26203.97,-18.67,Below
2025-12-24 11:50:12,26183.75,-1.55,-0.006,1.55,26211.1,-27.35,27,Oversold,26192.22,26201.7,Bearish,26203.97,-20.22,Below
2025-12-24 11:50:16,26183.15,-0.6,-0.002,0.6,26211.1,-27.95,27,Oversold,26192.02,26201.61,Bearish,26203.97,-20.82,Below
2025-12-24 11:50:19,26183.95,0.8,0.003,0.8,26211.1,-27.15,27,Oversold,26192.29,26201.72,Bearish,26203.97,-20.02,Below
2025-12-24 11:50:23,26181.4,-2.55,-0.01,2.55,26212.0,-30.6,26,Oversold,26191.44,26201.36,Bearish,26203.97,-22.57,Below
2025-12-24 11:50:26,26183.1,1.7,0.006,1.7,26212.0,-28.9,27,Oversold,26192.01,26201.6,Bearish,26203.97,-20.87,Below
2025-12-24 11:50:29,26184.05,0.95,0.004,0.95,26211.1,-27.05,27,Oversold,26192.32,26201.74,Bearish,26203.97,-19.92,Below
2025-12-24 11:50:33,26183.55,-0.5,-0.002,0.5,26211.1,-27.55,27,Oversold,26192.16,26201.67,Bearish,26203.97,-20.42,Below
2025-12-24 11:50:36,26184.2,0.65,0.002,0.65,26212.8,-28.6,27,Oversold,26192.37,26201.76,Bearish,26203.97,-19.77,Below
2025-12-24 11:50:41,26185.0,0.8,0.003,0.8,26211.1,-26.1,28,Oversold,26192.64,26201.87,Bearish,26203.97,-18.97,Below
2025-12-24 11:50:45,26183.8,-1.2,-0.005,1.2,26211.1,-27.3,27,Oversold,26192.24,26201.7,Bearish,26203.97,-20.17,Below
2025-12-24 11:50:48,26184.0,0.2,0.001,0.2,26211.1,-27.1,27,Oversold,26192.31,26201.73,Bearish,26203.97,-19.97,Below
2025-12-24 11:50:52,26184.45,0.45,0.002,0.45,26210.9,-26.45,27,Oversold,26192.46,26201.8,Bearish,26203.97,-19.52,Below
2025-12-24 11:50:55,26183.55,-0.9,-0.003,0.9,26214.2,-30.65,27,Oversold,26192.16,26201.67,Bearish,26203.98,-20.43,Below
2025-12-24 11:50:59,26184.25,0.7,0.003,0.7,26214.2,-29.95,27,Oversold,26192.39,26201.77,Bearish,26203.98,-19.73,Below
2025-12-24 11:51:03,26183.35,-0.9,-0.003,0.9,26212.8,-29.45,27,Oversold,26192.09,26201.64,Bearish,26204.0,-20.65,Below
2025-12-24 11:51:06,26184.05,0.7,0.003,0.7,26210.9,-26.85,27,Oversold,26192.32,26201.74,Bearish,26204.0,-19.95,Below
2025-12-24 11:51:10,26184.5,0.45,0.002,0.45,26210.9,-26.4,27,Oversold,26192.47,26201.8,Bearish,26204.0,-19.5,Below
2025-12-24 11:51:13,26182.55,-1.95,-0.007,1.95,26210.9,-28.35,27,Oversold,26191.82,26201.52,Bearish,26204.0,-21.45,Below
2025-12-24 11:51:17,26184.0,1.45,0.006,1.45,26210.9,-26.9,27,Oversold,26192.31,26201.73,Bearish,26204.0,-20.0,Below
2025-12-24 11:51:21,26181.45,-2.55,-0.01,2.55,26210.9,-29.45,26,Oversold,26191.46,26201.37,Bearish,26204.0,-22.55,Below
2025-12-24 11:51:24,26182.1,0.65,0.002,0.65,26210.9,-28.8,27,Oversold,26191.67,26201.46,Bearish,26204.0,-21.9,Below
2025-12-24 11:51:27,26184.0,1.9,0.007,1.9,26210.0,-26.0,27,Oversold,26192.31,26201.73,Bearish,26204.0,-20.0,Below
2025-12-24 11:51:30,26182.95,-1.05,-0.004,1.05,26212.0,-29.05,27,Oversold,26191.96,26201.58,Bearish,26204.01,-21.06,Below
2025-12-24 11:51:34,26183.5,0.55,0.002,0.55,26213.0,-29.5,27,Oversold,26192.14,26201.66,Bearish,26204.01,-20.51,Below
2025-12-24 11:51:39,26183.6,0.1,0.0,0.1,26213.0,-29.4,27,Oversold,26192.17,26201.67,Bearish,26204.01,-20.41,Below
2025-12-24 11:51:43,26183.45,-0.15,-0.001,0.15,26213.0,-29.55,27,Oversold,26192.12,26201.65,Bearish,26204.01,-20.56,Below
2025-12-24 11:51:47,26184.25,0.8,0.003,0.8,26211.0,-26.75,27,Oversold,26192.39,26201.77,Bearish,26204.0,-19.75,Below
2025-12-24 11:51:50,26183.85,-0.4,-0.002,0.4,26211.0,-27.15,27,Oversold,26192.26,26201.71,Bearish,26204.0,-20.15,Below
2025-12-24 11:51:53,26182.9,-0.95,-0.004,0.95,26210.5,-27.6,27,Oversold,26191.94,26201.57,Bearish,26204.0,-21.1,Below
2025-12-24 11:51:56,26183.75,0.85,0.003,0.85,26210.5,-26.75,27,Oversold,26192.22,26201.7,Bearish,26204.0,-20.25,Below
2025-12-24 11:52:00,26184.9,1.15,0.004,1.15,26213.0,-28.1,28,Oversold,26192.61,26201.86,Bearish,26204.01,-19.11,Below
2025-12-24 11:52:04,26182.65,-2.25,-0.009,2.25,26211.9,-29.25,27,Oversold,26191.86,26201.54,Bearish,26204.01,-21.36,Below
2025-12-24 11:52:08,26184.35,1.7,0.006,1.7,26211.9,-27.55,27,Oversold,26192.42,26201.78,Bearish,26204.01,-19.66,Below
2025-12-24 11:52:12,26184.35,0.0,0.0,0.0,26210.0,-25.65,27,Oversold,26192.42,26201.78,Bearish,26204.01,-19.66,Below
2025-12-24 11:52:15,26182.65,-1.7,-0.006,1.7,26210.8,-28.15,27,Oversold,26191.86,26201.54,Bearish,26204.01,-21.36,Below
2025-12-24 11:52:18,26182.55,-0.1,-0.0,0.1,26213.8,-31.25,27,Oversold,26191.82,26201.52,Bearish,26204.02,-21.47,Below
