Entry_Time,Exit_Time,Strategy,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
09:20:15,09:34:26,ORIGINAL,NIFTY25DEC25900PE,PE,25900,39.05,32.95,45.95,-457.5,-15.62,9542.5,STOP_LOSS
09:35:30,09:39:18,ORIGINAL,NIFTY25DEC25900CE,CE,25900,44.1,54.75,54.75,798.75,24.15,10341.25,TARGET
09:40:22,09:43:57,ORIGINAL,NIFTY25DEC25900CE,CE,25900,59.35,70.8,70.8,858.75,19.29,11200.0,TARGET
09:45:46,09:46:24,ORIGINAL,NIFTY25DEC25950CE,CE,25950,36,30.1,36,-442.5,-16.39,10757.5,STOP_LOSS
09:51:44,09:55:36,ORIGINAL,NIFTY25DEC25950CE,CE,25950,32.5,45.3,45.3,960.0,39.38,11717.5,TARGET
09:56:37,09:59:32,ORIGINAL,NIFTY25DEC25950CE,CE,25950,41.8,36.3,44.05,-412.5,-13.16,11305.0,STOP_LOSS
10:02:15,10:05:00,ORIGINAL,NIFTY25DEC25950CE,CE,25950,36.85,33.6,37.9,-243.75,-8.82,11061.25,MANUAL_EXIT
10:12:35,10:18:48,ORIGINAL,NIFTY25DEC25950CE,CE,25950,34.4,40.5,43.8,457.5,17.73,10457.5,MANUAL_EXIT
10:18:55,10:19:59,ORIGINAL,NIFTY25DEC25950CE,CE,25950,40.25,42.05,42.05,135.0,4.47,10135.0,MANUAL_EXIT
