datetime,open,high,low,close,volume,oi
2025-12-03T09:15:00,804.2,804.2,804.2,804.2,150.0,378.0
2025-12-03T09:16:00,743.55,743.55,743.55,743.55,600.0,379.0
2025-12-03T09:18:00,767.05,767.05,766.25,766.25,525.0,
2025-12-03T09:19:00,774.35,774.35,774.35,774.35,150.0,380.0
2025-12-03T09:20:00,766.95,766.95,766.95,766.95,150.0,
2025-12-03T09:22:00,759.9,765.8,759.9,765.8,150.0,381.0
2025-12-03T09:27:00,726.15,726.15,726.15,726.15,150.0,
2025-12-03T09:30:00,718.85,718.85,714.35,714.8,2700.0,
2025-12-03T09:31:00,714.1,723.45,714.1,723.45,1050.0,393.0
2025-12-03T09:34:00,689.7,689.7,682.5,684.15,900.0,396.0
2025-12-03T09:35:00,683.4,692.85,683.4,688.2,1350.0,
2025-12-03T09:36:00,688.4,692.85,686.85,690.75,1875.0,
2025-12-03T09:37:00,690.15,690.15,681.6,681.6,3075.0,432.0
2025-12-03T09:38:00,684.35,684.95,682.1,682.1,600.0,
2025-12-03T09:41:00,684.15,694.1,684.15,694.1,375.0,447.0
2025-12-03T09:42:00,692.15,699.0,692.15,699.0,600.0,
2025-12-03T09:43:00,695.45,695.45,695.45,695.45,450.0,
2025-12-03T09:44:00,691.45,691.65,691.45,691.65,750.0,445.0
2025-12-03T09:46:00,691.45,695.45,691.45,695.45,450.0,456.0
2025-12-03T09:48:00,696.0,696.0,690.85,690.85,75.0,
2025-12-03T09:49:00,690.2,690.35,690.2,690.35,675.0,460.0
2025-12-03T10:01:00,682.9,682.9,682.9,682.9,75.0,462.0
2025-12-03T10:02:00,687.15,687.15,684.85,684.85,150.0,
2025-12-03T10:04:00,666.4,666.4,660.6,660.6,375.0,463.0
2025-12-03T10:06:00,658.15,658.15,658.15,658.15,75.0,
2025-12-03T10:08:00,658.0,658.0,658.0,658.0,75.0,467.0
2025-12-03T10:09:00,660.6,660.6,660.6,660.6,375.0,
2025-12-03T10:10:00,660.0,660.0,660.0,660.0,75.0,
2025-12-03T10:11:00,665.35,665.35,665.35,665.35,150.0,470.0
2025-12-03T10:12:00,667.0,667.55,667.0,667.55,150.0,
2025-12-03T10:15:00,668.5,668.5,668.5,668.5,75.0,
2025-12-03T10:16:00,671.45,672.2,667.0,667.0,450.0,471.0
2025-12-03T10:17:00,664.0,664.0,664.0,664.0,75.0,
2025-12-03T10:20:00,664.7,670.0,664.7,670.0,1200.0,471.0
2025-12-03T10:21:00,669.85,679.9,669.85,679.5,1050.0,
2025-12-03T10:22:00,675.1,675.1,675.1,675.1,75.0,468.0
