datetime,open,high,low,close,volume,oi
2025-12-24T09:16:00,571.55,571.55,570.7,570.7,375.0,
2025-12-24T09:17:00,565.1,568.2,562.7,562.7,900.0,
2025-12-24T09:18:00,555.35,555.35,536.05,543.25,450.0,
2025-12-24T09:19:00,534.15,534.15,527.35,528.5,450.0,126.0
2025-12-24T09:20:00,525.0,525.0,525.0,525.0,75.0,
2025-12-24T09:21:00,521.75,521.75,515.8,515.8,225.0,
2025-12-24T09:22:00,517.4,524.2,516.65,524.2,525.0,127.0
2025-12-24T09:23:00,527.3,527.3,522.3,522.3,450.0,
2025-12-24T09:24:00,521.9,521.9,521.9,521.9,75.0,
2025-12-24T09:25:00,518.65,518.9,514.6,516.65,1725.0,
2025-12-24T09:26:00,516.6,518.0,513.45,516.7,1050.0,
2025-12-24T09:27:00,510.5,510.75,510.05,510.05,675.0,
2025-12-24T09:28:00,511.8,511.8,507.8,510.65,825.0,153.0
2025-12-24T09:29:00,507.65,510.4,507.65,510.2,1200.0,
2025-12-24T09:30:00,507.45,510.65,506.5,509.75,2025.0,
2025-12-24T09:31:00,510.8,510.8,505.15,508.15,1125.0,194.0
2025-12-24T09:32:00,507.25,507.45,504.25,506.65,600.0,
2025-12-24T09:33:00,504.2,504.2,495.0,497.65,975.0,
2025-12-24T09:34:00,501.95,501.95,500.6,500.6,450.0,213.0
2025-12-24T09:35:00,502.6,502.6,500.2,501.95,525.0,
2025-12-24T09:36:00,508.45,509.8,502.0,507.15,900.0,
2025-12-24T09:37:00,506.95,506.95,506.95,506.95,75.0,228.0
2025-12-24T09:38:00,507.05,507.7,505.25,507.7,975.0,
2025-12-24T09:39:00,512.5,512.75,509.6,509.6,450.0,
2025-12-24T09:40:00,514.15,515.0,506.1,506.1,1200.0,242.0
2025-12-24T09:41:00,509.4,513.45,509.4,513.45,300.0,
2025-12-24T09:42:00,516.1,518.25,515.95,518.25,300.0,
2025-12-24T09:43:00,514.65,514.65,514.6,514.6,150.0,255.0
2025-12-24T09:44:00,516.9,516.9,516.9,516.9,150.0,
2025-12-24T09:45:00,508.05,508.05,508.05,508.05,75.0,
2025-12-24T09:46:00,508.0,508.0,508.0,508.0,1725.0,
2025-12-24T09:47:00,522.6,522.6,522.6,522.6,75.0,263.0
2025-12-24T09:49:00,522.65,522.65,522.65,522.65,75.0,
2025-12-24T09:50:00,521.35,521.35,521.35,521.35,75.0,264.0
2025-12-24T09:52:00,509.6,509.6,500.0,500.0,450.0,
2025-12-24T09:53:00,502.4,502.4,502.4,502.4,150.0,
2025-12-24T09:56:00,515.8,516.0,515.8,516.0,150.0,265.0
2025-12-24T09:59:00,506.45,506.45,506.45,506.45,75.0,
2025-12-24T10:02:00,506.95,507.55,505.65,505.65,975.0,
2025-12-24T10:03:00,508.85,508.85,508.85,508.85,75.0,
2025-12-24T10:04:00,515.75,515.75,515.75,515.75,75.0,264.0
2025-12-24T10:08:00,517.0,517.0,517.0,517.0,75.0,
2025-12-24T10:10:00,506.8,506.8,506.8,506.8,225.0,
2025-12-24T10:12:00,503.5,503.5,503.5,503.5,75.0,
2025-12-24T10:14:00,492.45,495.0,492.45,495.0,150.0,263.0
2025-12-24T10:15:00,492.4,492.4,487.85,487.85,300.0,
