datetime,open,high,low,close,volume,oi
2025-11-26T09:15:00,9.15,9.25,6.0,6.15,723150,62424.0
2025-11-26T09:16:00,6.35,7.05,6.3,6.7,417675,
2025-11-26T09:17:00,6.65,6.7,6.5,6.6,190050,
2025-11-26T09:18:00,6.55,6.7,6.35,6.35,279225,31293.0
2025-11-26T09:19:00,6.4,6.5,6.3,6.4,283500,
2025-11-26T09:20:00,6.45,6.55,6.35,6.5,351675,
2025-11-26T09:21:00,6.45,6.5,6.3,6.5,215325,32055.0
2025-11-26T09:22:00,6.55,6.6,6.35,6.35,99750,
2025-11-26T09:23:00,6.3,6.45,6.25,6.3,109650,
2025-11-26T09:24:00,6.25,6.35,6.15,6.2,108450,32303.0
2025-11-26T09:25:00,6.25,6.25,6.1,6.2,75900,
2025-11-26T09:26:00,6.15,6.2,6.0,6.1,148425,
2025-11-26T09:27:00,6.05,6.15,6.05,6.05,85200,32812.0
2025-11-26T09:28:00,6.1,6.1,6.0,6.05,104250,
2025-11-26T09:29:00,6.0,6.1,5.95,6.0,316500,
2025-11-26T09:30:00,6.05,6.2,6.0,6.1,340650,35767.0
2025-11-26T09:31:00,6.15,6.15,5.9,6.0,303900,
2025-11-26T09:32:00,5.95,6.05,5.95,6.0,115350,
2025-11-26T09:33:00,6.05,6.05,5.8,5.8,217425,36864.0
2025-11-26T09:34:00,5.75,6.05,5.75,6.05,237000,
2025-11-26T09:35:00,6.0,6.1,6.0,6.1,160500,
2025-11-26T09:36:00,6.05,6.1,5.9,6.0,120375,37079.0
2025-11-26T09:37:00,5.95,6.05,5.95,5.95,80625,
2025-11-26T09:38:00,6.0,6.05,5.9,5.9,91275,
2025-11-26T09:39:00,5.95,6.05,5.9,5.95,88875,37488.0
2025-11-26T09:40:00,5.9,5.95,5.85,5.9,62100,
2025-11-26T09:41:00,5.95,5.95,5.8,5.85,52950,
2025-11-26T09:42:00,5.9,6.0,5.85,5.9,75975,37905.0
2025-11-26T09:43:00,5.85,5.95,5.85,5.85,196575,
2025-11-26T09:44:00,5.9,6.0,5.85,5.95,123600,
2025-11-26T09:45:00,5.9,5.95,5.85,5.9,114675,37742.0
2025-11-26T09:46:00,5.95,6.0,5.9,5.9,175425,
2025-11-26T09:47:00,5.95,6.05,5.9,5.9,91200,
2025-11-26T09:48:00,5.95,6.0,5.9,5.9,162375,37938.0
2025-11-26T09:49:00,5.95,5.95,5.8,5.8,140625,
2025-11-26T09:50:00,5.85,5.95,5.8,5.9,183525,
2025-11-26T09:51:00,5.95,6.2,5.95,6.15,209925,38673.0
2025-11-26T09:52:00,6.2,6.2,6.05,6.05,186900,
2025-11-26T09:53:00,6.1,6.1,5.95,6.0,254250,
2025-11-26T09:54:00,6.05,6.15,6.0,6.05,223050,39060.0
2025-11-26T09:55:00,6.1,6.15,6.05,6.05,164175,
2025-11-26T09:56:00,6.1,6.15,6.05,6.05,121500,
2025-11-26T09:57:00,6.1,6.15,6.05,6.1,115875,
2025-11-26T09:58:00,6.05,6.15,6.05,6.1,81150,39450.0
2025-11-26T09:59:00,6.15,6.15,6.1,6.1,79950,
2025-11-26T10:00:00,6.15,6.3,6.1,6.25,99300,39138.0
2025-11-26T10:01:00,6.3,6.45,6.3,6.4,128175,
2025-11-26T10:02:00,6.45,6.5,6.35,6.4,82725,
2025-11-26T10:03:00,6.45,6.45,6.3,6.4,154575,
2025-11-26T10:04:00,6.35,6.45,6.35,6.4,72675,39657.0
2025-11-26T10:05:00,6.35,6.45,6.35,6.4,52125,
2025-11-26T10:06:00,6.35,6.45,6.35,6.45,79125,
2025-11-26T10:07:00,6.4,6.5,6.4,6.4,47550,39889.0
2025-11-26T10:08:00,6.45,6.45,6.3,6.35,143175,
2025-11-26T10:09:00,6.4,6.45,6.25,6.35,87600,
2025-11-26T10:10:00,6.3,6.4,6.25,6.3,66675,39805.0
2025-11-26T10:11:00,6.25,6.25,6.05,6.05,85200,
2025-11-26T10:12:00,6.1,6.25,6.05,6.25,74400,
2025-11-26T10:13:00,6.2,6.25,6.15,6.25,36825,40302.0
2025-11-26T10:14:00,6.2,6.3,6.2,6.2,20775,
2025-11-26T10:15:00,6.25,6.4,6.2,6.35,28275,
2025-11-26T10:16:00,6.4,6.4,6.25,6.25,46500,40431.0
