Timestamp,Strategy,Timeframe,Spot,RSI,VWAP,ATM_Strike,PCR,Signal,PnL,Reason
11:22:17,EMA_Crossover,1minute,25750.8,55,25781.85,25750,0.8346632407163306,SCANNING,0.0,
11:23:04,EMA_Crossover,1minute,25747.65,55,25781.85,25750,1.0035283904426033,SCANNING,0.0,
11:23:48,EMA_Crossover,1minute,25747.85,55,25781.85,25750,1.0035283904426033,SCANNING,0.0,
11:25:38,EMA_Crossover,1minute,25736.05,55,25781.85,25750,1.0035283904426033,SCANNING,0.0,
11:26:10,EMA_Crossover,1minute,25737.35,55,25781.85,25750,0.8691452787640612,SCANNING,0.0,
11:26:38,EMA_Crossover,1minute,25746.85,55,25781.85,25750,1.0299013198055769,SCANNING,0.0,
11:27:08,EMA_Crossover,1minute,25755.35,55,25781.85,25750,1.0299013198055769,SCANNING,0.0,
11:27:43,EMA_Crossover,1minute,25758.05,66,25781.52,25750,1.0299013198055769,SCANNING,0.0,
11:28:30,EMA_Crossover,1minute,25770.25,66,25781.52,25750,0.7499910747932327,SCANNING,0.0,
11:28:59,EMA_Crossover,1minute,25771.85,66,25781.52,25750,1.0445025749425618,SCANNING,0.0,
11:29:45,EMA_Crossover,1minute,25770.85,66,25781.52,25750,1.0125252773168427,SCANNING,0.0,
11:30:32,EMA_Crossover,1minute,25772.7,66,25781.52,25750,0.7661440129054334,SCANNING,0.0,
11:31:16,EMA_Crossover,1minute,25772.9,66,25781.52,25750,1.0445025749425618,SCANNING,0.0,
11:31:29,EMA_Crossover,1minute,25760.25,66,25781.52,25750,1.0844351022751475,SCANNING,0.0,
11:31:43,EMA_Crossover,1minute,25762.8,66,25781.52,25750,1.0844351022751475,SCANNING,0.0,
11:31:53,EMA_Crossover,1minute,25758.4,66,25781.52,25750,1.0844351022751475,SCANNING,0.0,
11:32:06,EMA_Crossover,1minute,25750.5,66,25781.52,25750,1.0844351022751475,SCANNING,0.0,
11:32:18,EMA_Crossover,1minute,25752.65,66,25781.52,25750,1.0844351022751475,SCANNING,0.0,
11:33:38,EMA_Crossover,1minute,25765.35,79,25781.27,25750,1.0844351022751475,SCANNING,0.0,
11:33:49,EMA_Crossover,1minute,25764.35,79,25781.27,25750,1.0844351022751475,SCANNING,0.0,
11:34:00,EMA_Crossover,1minute,25765.25,79,25781.27,25750,1.0844351022751475,SCANNING,0.0,
11:34:10,EMA_Crossover,1minute,25765.6,79,25781.27,25750,1.0844351022751475,SCANNING,0.0,
11:34:24,EMA_Crossover,1minute,25765.45,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:34:36,EMA_Crossover,1minute,25765.45,79,25781.27,25750,2.1949444863641263,SCANNING,0.0,
11:34:48,EMA_Crossover,1minute,25769.05,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:34:58,EMA_Crossover,1minute,25767.1,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:35:45,EMA_Crossover,1minute,25768.2,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:36:15,EMA_Crossover,1minute,25763.7,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:36:24,EMA_Crossover,1minute,25762.5,79,25781.27,25750,1.0827592792905298,SCANNING,0.0,
11:38:18,EMA_Crossover,1minute,25768.8,58,25781.08,25750,1.3185949663373524,SCANNING,0.0,
11:40:26,EMA_Crossover,1minute,25767.55,58,25781.08,25750,0.9404098684889972,SCANNING,0.0,
11:40:55,EMA_Crossover,1minute,25766.7,58,25781.08,25750,1.0965735152628358,SCANNING,0.0,
11:42:30,EMA_Crossover,1minute,25770.6,58,25781.08,25750,1.0965735152628358,SCANNING,0.0,
11:42:59,EMA_Crossover,1minute,25775.15,58,25781.08,25800,0.7251397712368014,SCANNING,0.0,
11:43:48,EMA_Crossover,1minute,25769.2,61,25780.87,25750,0.8167361570658948,SCANNING,0.0,
11:43:59,EMA_Crossover,1minute,25770.3,61,25780.87,25750,1.1007229962453844,SCANNING,0.0,
11:45:54,EMA_Crossover,1minute,25761.65,61,25780.87,25750,1.1007229962453844,SCANNING,0.0,
11:46:38,EMA_Crossover,1minute,25762.1,61,25780.87,25750,1.1007229962453844,SCANNING,0.0,
11:48:51,EMA_Crossover,1minute,25776.75,61,25780.87,25800,0.8987760354589464,SCANNING,0.0,
11:49:27,EMA_Crossover,1minute,25779.0,59,25780.76,25800,0.8987760354589464,SCANNING,0.0,
11:49:57,EMA_Crossover,1minute,25784.85,59,25780.76,25800,0.971851270749994,SCANNING,0.0,
12:06:16,EMA_Crossover,1minute,25782.25,51,25780.55,25800,0.855997791483023,SCANNING,0.0,
12:58:14,EMA_Crossover,1minute,25750.3,42,25779.95,25750,1.1606115709956122,SCANNING,0.0,
13:00:05,EMA_Crossover,1minute,25749.1,42,25779.95,25750,1.1465627676341679,SCANNING,0.0,
13:00:50,EMA_Crossover,1minute,25751.4,42,25779.95,25750,1.1465627676341679,SCANNING,0.0,
13:01:01,EMA_Crossover,1minute,25743.3,42,25779.95,25750,1.1465627676341679,SCANNING,0.0,
13:02:31,EMA_Crossover,1minute,25739.45,42,25779.95,25750,1.3887649903190162,SCANNING,0.0,
13:06:04,EMA_Crossover,1minute,25743.35,40,25779.91,25750,1.1720556376302598,SCANNING,0.0,
13:07:51,EMA_Crossover,1minute,25750.8,40,25779.91,25750,1.1720556376302598,SCANNING,0.0,
13:08:35,EMA_Crossover,1minute,25748.0,40,25779.91,25750,1.1445990165400088,SCANNING,0.0,
13:09:05,EMA_Crossover,1minute,25745.7,40,25779.91,25750,1.1445990165400088,SCANNING,0.0,
13:09:59,EMA_Crossover,1minute,25749.95,42,25779.9,25750,1.036649214659686,SCANNING,0.0,
13:11:00,EMA_Crossover,1minute,25758.8,42,25779.9,25750,1.5362609249257002,SCANNING,0.0,
13:22:57,EMA_Crossover,1minute,25722.7,61,25779.81,25700,1.483900339159927,SCANNING,0.0,
13:23:24,EMA_Crossover,1minute,25721.6,61,25779.81,25700,1.483900339159927,SCANNING,0.0,
13:23:50,EMA_Crossover,1minute,25718.9,61,25779.81,25700,1.483900339159927,SCANNING,0.0,
13:24:19,EMA_Crossover,1minute,25721.95,61,25779.81,25700,1.483900339159927,SCANNING,0.0,
13:25:03,EMA_Crossover,1minute,25721.95,61,25779.81,25700,1.555937734707849,SCANNING,0.0,
13:25:45,EMA_Crossover,1minute,25713.25,61,25779.81,25700,1.2756377318227126,SCANNING,0.0,
13:26:29,EMA_Crossover,1minute,25719.4,61,25779.81,25700,1.4287830546311204,SCANNING,0.0,
13:26:37,EMA_Crossover,1minute,25721.2,61,25779.81,25700,1.4287830546311204,SCANNING,0.0,
