option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees_gross	transaction_cost	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	exit_slippage	signal_time	entry_delay	capital_after
CE	25950	12/19/2025 9:24	95.35	25936.4	25993.6	12/19/2025 9:33	106.75	TARGET	11.4	855	44	811	9	TRUE	110	12/23/2025	-0.5	12/19/2025 9:21	180	-6087.15
CE	25950	12/19/2025 9:39	110.4	25965.4	26024.9	12/19/2025 9:51	98	STOP_LOSS	-12.4	-930	43.67	-973.68	12	FALSE	110.55	12/23/2025	-1	12/19/2025 9:36	180	-7060.83
CE	25950	12/19/2025 10:00	107.05	25963.55	26027.1	12/19/2025 10:09	97.95	STOP_LOSS	-9.1	-682.5	43.67	-726.17	9	FALSE	107.05	12/23/2025	-1	12/19/2025 9:57	180	-7787
CE	25950	12/19/2025 10:18	96	25942.05	26004.7	12/19/2025 10:45	106.3	TARGET	10.3	772.5	43.99	728.51	27	TRUE	107.6	12/23/2025	-0.5	12/19/2025 10:15	180	-7058.49
CE	25950	12/19/2025 10:51	107.05	25975	26030	12/19/2025 11:00	98.75	STOP_LOSS	-8.3	-622.5	43.7	-666.2	9	FALSE	107.05	12/23/2025	-1	12/19/2025 10:48	180	-7724.69
PE	25950	12/19/2025 11:27	83.15	25931.55	25985.5	12/19/2025 11:39	85.35	TRAILING_STOP	2.2	165	43.2	121.8	12	TRUE	89.85	12/23/2025	-0.75	12/19/2025 11:24	180	-7602.89
PE	25900	12/19/2025 11:45	75.85	25918.3	25975	12/19/2025 11:51	68.05	STOP_LOSS	-7.8	-585	42.55	-627.55	6	FALSE	75.85	12/23/2025	-1	12/19/2025 11:42	180	-8230.44
CE	26150	12/22/2025 9:24	57.1	26125.25	26182.6	12/22/2025 9:42	54.15	STOP_LOSS	-2.95	-221.25	42.03	-263.28	18	FALSE	58.35	12/23/2025	-1	12/22/2025 9:21	180	-8493.72
CE	26100	12/22/2025 9:54	79.4	26118.75	26175.1	12/22/2025 10:09	80.3	TRAILING_STOP	0.9	67.5	43.01	24.49	15	TRUE	88.7	12/23/2025	-0.75	12/22/2025 9:51	180	-8469.23
CE	26150	12/22/2025 10:18	54.45	26128.1	26185	12/22/2025 10:45	49.4	STOP_LOSS	-5.05	-378.75	41.85	-420.6	27	FALSE	54.5	12/23/2025	-1	12/22/2025 10:15	180	-8889.83
CE	26150	12/22/2025 10:51	57.1	26137.9	26190	12/22/2025 11:06	52	STOP_LOSS	-5.1	-382.5	41.95	-424.45	15	FALSE	57.1	12/23/2025	-1	12/22/2025 10:48	180	-9314.28
PE	26150	12/23/2025 9:24	47.8	26150.35	26195.6	12/23/2025 9:51	48.15	TRAILING_STOP	0.35	26.25	41.81	-15.56	27	FALSE	56.9	12/23/2025	-0.75	12/23/2025 9:21	180	-9329.84
