datetime,capital
2025-11-24 10:21:00,10522.38
2025-11-24 11:15:00,10449.9
2025-11-24 11:42:00,10380.16
2025-11-24 12:00:00,10423.789999999999
2025-11-24 12:36:00,9530.699999999999
2025-11-24 13:12:00,8835.689999999999
2025-11-25 09:57:00,8096.909999999999
2025-11-25 10:24:00,7795.729999999999
2025-11-26 09:48:00,9557.96
2025-11-26 13:06:00,10488.49
2025-11-27 10:03:00,11789.74
2025-11-27 10:27:00,11006.65
2025-11-27 10:57:00,9676.9
2025-11-27 11:54:00,9374.02
2025-11-28 09:39:00,8745.43
2025-11-28 10:06:00,9705.9
2025-11-28 10:42:00,10227.77
2025-11-28 11:48:00,9573.470000000001
2025-12-01 11:03:00,10119.69
2025-12-01 11:51:00,11204.91
2025-12-01 12:15:00,11724.44
2025-12-02 09:36:00,11325.960000000001
2025-12-02 10:24:00,10621.03
2025-12-03 10:24:00,9872.19
2025-12-03 10:48:00,9464.380000000001
2025-12-04 09:42:00,8891.61
2025-12-04 10:24:00,9814.32
2025-12-04 12:30:00,9624.99
2025-12-04 13:00:00,9120.21
2025-12-04 13:51:00,9072.609999999999
2025-12-04 14:54:00,7784.729999999999
2025-12-05 09:51:00,7995.549999999998
2025-12-05 10:06:00,4698.3899999999985
2025-12-08 09:33:00,4127.259999999998
2025-12-08 10:09:00,4572.259999999998
2025-12-08 10:39:00,4713.669999999998
2025-12-08 10:57:00,4191.419999999998
2025-12-08 12:27:00,4254.289999999998
2025-12-08 13:24:00,5779.489999999998
2025-12-08 14:24:00,5175.249999999998
2025-12-09 10:33:00,3723.199999999998
2025-12-10 09:33:00,4672.659999999998
2025-12-10 10:21:00,5460.049999999998
2025-12-10 10:51:00,4230.999999999998
2025-12-10 11:30:00,5131.629999999998
2025-12-10 11:57:00,5499.699999999998
2025-12-10 12:09:00,4616.019999999998
2025-12-10 12:33:00,6014.309999999998
2025-12-11 09:39:00,3837.629999999998
2025-12-12 10:18:00,2910.5399999999977
2025-12-15 10:51:00,3560.9699999999975
2025-12-15 11:36:00,2349.2099999999973
2025-12-15 12:15:00,2730.0099999999975
2025-12-15 13:00:00,2555.8799999999974
2025-12-15 13:30:00,2064.0099999999975
2025-12-15 14:12:00,878.6599999999976
2025-12-16 10:03:00,2620.5299999999975
2025-12-16 11:06:00,2402.9699999999975
2025-12-16 11:54:00,1776.5199999999975
2025-12-16 12:48:00,2288.8499999999976
2025-12-16 13:30:00,1891.5899999999976
2025-12-16 14:00:00,118.36999999999762
2025-12-16 14:27:00,-650.5300000000024
2025-12-17 09:45:00,-2265.7000000000025
2025-12-18 09:45:00,-1139.1800000000026
2025-12-18 10:21:00,270.5299999999975
2025-12-19 10:45:00,999.0399999999975
2025-12-19 11:39:00,607.0999999999974
2025-12-19 11:51:00,-20.450000000002547
2025-12-19 13:57:00,7.369999999997454
2025-12-22 12:48:00,-638.1100000000025
2025-12-22 13:27:00,-556.2900000000025
2025-12-22 14:42:00,-448.2800000000025
2025-12-23 09:24:00,-1344.1000000000026
2025-12-23 09:51:00,-1408.4100000000026
2025-12-24 10:06:00,-2086.4900000000025
2025-12-24 11:15:00,-2781.8000000000025
2025-12-26 09:54:00,-1812.2900000000025
2025-12-26 12:42:00,-1753.4900000000025
