option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees_gross,transaction_cost,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,exit_slippage,signal_time,entry_delay,capital_after
PE,26150,2025-12-01 12:10:00,59.75,26175.65,26341.0,2025-12-01 12:30:00,55.7,STOP_LOSS,-4.05,-303.75,42.09,-345.84,20.0,False,59.75,2025-12-02,-1.0,2025-12-01 12:05:00,300.0,4559.74
PE,26150,2025-12-02 09:30:00,64.35,26114.9,26283.0,2025-12-02 09:50:00,92.75,TARGET,28.4,2130.0,43.48,2086.52,20.0,True,79.3,2025-12-02,-0.5,2025-12-02 09:25:00,300.0,6646.26
PE,26000,2025-12-03 09:25:00,110.4,25963.05,26115.0,2025-12-03 09:35:00,145.9,TARGET,35.5,2662.5,45.47,2617.03,10.0,True,130.8,2025-12-09,-0.5,2025-12-03 09:20:00,300.0,9263.29
CE,26000,2025-12-04 09:25:00,121.0,25995.85,26135.8,2025-12-04 09:40:00,128.75,TARGET,7.75,581.25,44.83,536.42,15.0,True,139.95,2025-12-09,-0.5,2025-12-04 09:20:00,300.0,9799.710000000001
CE,26050,2025-12-04 09:50:00,113.25,26027.9,26165.6,2025-12-04 10:10:00,115.15,TRAILING_STOP,1.9,142.5,44.32,98.18,20.0,True,119.15,2025-12-09,-0.75,2025-12-04 09:45:00,300.0,9897.890000000001
CE,26050,2025-12-04 10:20:00,126.5,26050.55,26193.8,2025-12-04 10:35:00,151.55,TARGET,25.05,1878.75,45.68,1833.07,15.0,True,144.15,2025-12-09,-0.5,2025-12-04 10:15:00,300.0,11730.960000000001
CE,26050,2025-12-05 09:35:00,113.35,26035.75,26182.7,2025-12-05 09:45:00,111.0,STOP_LOSS,-2.35,-176.25,44.16,-220.41,10.0,False,113.35,2025-12-09,-1.0,2025-12-05 09:30:00,300.0,11510.550000000001
CE,26100,2025-12-05 10:05:00,117.5,26079.7,26241.9,2025-12-05 10:15:00,112.5,STOP_LOSS,-5.0,-375.0,44.22,-419.22,10.0,False,117.5,2025-12-09,-1.0,2025-12-05 10:00:00,300.0,11091.330000000002
CE,26100,2025-12-05 10:25:00,112.8,26040.75,26200.0,2025-12-05 10:35:00,83.05,STOP_LOSS,-29.75,-2231.25,43.11,-2274.36,10.0,False,112.8,2025-12-09,-1.0,2025-12-05 10:20:00,300.0,8816.970000000001
PE,26150,2025-12-08 09:30:00,66.5,26128.8,26274.0,2025-12-08 09:45:00,73.15,TARGET,6.65,498.75,42.74,456.01,15.0,True,76.5,2025-12-09,-0.5,2025-12-08 09:25:00,300.0,9272.980000000001
PE,26100,2025-12-08 09:55:00,66.65,26085.8,26235.0,2025-12-08 10:20:00,60.55,STOP_LOSS,-6.1,-457.5,42.27,-499.77,25.0,False,67.4,2025-12-09,-1.0,2025-12-08 09:50:00,300.0,8773.210000000001
PE,26100,2025-12-08 10:35:00,65.25,26089.8,26237.1,2025-12-08 10:50:00,63.7,STOP_LOSS,-1.55,-116.25,42.39,-158.64,15.0,False,65.25,2025-12-09,-1.0,2025-12-08 10:30:00,300.0,8614.570000000002
PE,26050,2025-12-08 11:00:00,49.6,26061.15,26206.2,2025-12-08 11:15:00,45.2,STOP_LOSS,-4.4,-330.0,41.7,-371.69,15.0,False,49.6,2025-12-09,-1.0,2025-12-08 10:55:00,300.0,8242.880000000001
PE,26050,2025-12-08 11:30:00,46.55,26065.1,26212.7,2025-12-08 12:05:00,49.35,TIME_EXIT,2.8,210.0,41.85,168.15,35.0,True,48.8,2025-12-09,-0.75,2025-12-08 11:25:00,300.0,8411.03
PE,26050,2025-12-08 12:15:00,55.3,26041.3,26187.6,2025-12-08 12:35:00,62.55,TARGET,7.25,543.75,42.35,501.4,20.0,True,66.3,2025-12-09,-0.5,2025-12-08 12:10:00,300.0,8912.43
PE,26000,2025-12-08 12:45:00,42.65,26019.45,26172.3,2025-12-08 13:10:00,37.55,STOP_LOSS,-5.1,-382.5,41.41,-423.91,25.0,False,44.0,2025-12-09,-1.0,2025-12-08 12:40:00,300.0,8488.52
PE,26000,2025-12-08 13:20:00,55.5,25971.4,26118.4,2025-12-08 13:35:00,105.85,TARGET,50.35,3776.25,43.97,3732.28,15.0,True,71.75,2025-12-09,-0.5,2025-12-08 13:15:00,300.0,12220.800000000001
PE,25850,2025-12-09 09:25:00,66.55,25800.1,25932.8,2025-12-09 09:35:00,102.3,TARGET,35.75,2681.25,43.84,2637.41,10.0,True,95.5,2025-12-09,-0.5,2025-12-09 09:20:00,300.0,14858.210000000001
CE,25950,2025-12-10 09:40:00,121.75,25905.75,26023.5,2025-12-10 09:55:00,111.35,STOP_LOSS,-10.4,-780.0,44.18,-824.18,15.0,False,126.1,2025-12-16,-1.0,2025-12-10 09:35:00,300.0,14034.03
CE,25950,2025-12-10 10:05:00,121.45,25914.2,26022.6,2025-12-10 10:20:00,137.6,TARGET,16.15,1211.25,45.16,1166.09,15.0,True,132.65,2025-12-16,-0.5,2025-12-10 10:00:00,300.0,15200.12
CE,26000,2025-12-10 10:35:00,109.25,25917.9,26026.0,2025-12-10 10:45:00,98.55,STOP_LOSS,-10.7,-802.5,43.7,-846.2,10.0,False,109.25,2025-12-16,-1.0,2025-12-10 10:30:00,300.0,14353.92
PE,25850,2025-12-10 10:55:00,114.1,25835.3,25942.0,2025-12-10 11:05:00,110.25,TARGET,-3.85,-288.75,44.13,-332.88,10.0,False,129.55,2025-12-16,-0.5,2025-12-10 10:50:00,300.0,14021.04
PE,25850,2025-12-10 11:25:00,107.15,25852.25,25951.8,2025-12-10 11:35:00,117.15,TARGET,10.0,750.0,44.39,705.61,10.0,True,117.2,2025-12-16,-0.5,2025-12-10 11:20:00,300.0,14726.650000000001
PE,25850,2025-12-10 11:45:00,119.75,25836.3,25944.9,2025-12-10 12:10:00,120.35,STOP_LOSS,0.6,45.0,44.51,0.49,25.0,True,123.4,2025-12-16,-1.0,2025-12-10 11:40:00,300.0,14727.140000000001
PE,25850,2025-12-10 12:20:00,118.85,25826.3,25930.0,2025-12-10 12:35:00,148.05,TARGET,29.2,2190.0,45.55,2144.45,15.0,True,137.95,2025-12-16,-0.5,2025-12-10 12:15:00,300.0,16871.59
CE,25850,2025-12-11 09:25:00,106.8,25798.25,25915.6,2025-12-11 09:45:00,72.55,STOP_LOSS,-34.25,-2568.75,42.72,-2611.47,20.0,False,106.8,2025-12-16,-1.0,2025-12-11 09:20:00,300.0,14260.12
CE,26000,2025-12-12 09:30:00,123.5,26030.35,26140.6,2025-12-12 09:50:00,116.0,STOP_LOSS,-7.5,-562.5,44.35,-606.85,20.0,False,125.55,2025-12-16,-1.0,2025-12-12 09:25:00,300.0,13653.27
CE,26000,2025-12-12 10:20:00,108.5,25959.2,26061.0,2025-12-12 10:30:00,85.75,STOP_LOSS,-22.75,-1706.25,43.22,-1749.47,10.0,False,108.5,2025-12-16,-1.0,2025-12-12 10:15:00,300.0,11903.800000000001
PE,25950,2025-12-15 09:25:00,81.15,25918.6,26002.7,2025-12-15 09:45:00,95.8,TRAILING_STOP,14.65,1098.75,43.59,1055.16,20.0,True,88.9,2025-12-16,-0.75,2025-12-15 09:20:00,300.0,12958.960000000001
CE,26000,2025-12-15 10:30:00,58.7,25975.35,26055.2,2025-12-15 10:45:00,52.95,STOP_LOSS,-5.75,-431.25,41.99,-473.24,15.0,False,58.7,2025-12-16,-1.0,2025-12-15 10:25:00,300.0,12485.720000000001
CE,26000,2025-12-15 10:55:00,65.4,25987.25,26064.7,2025-12-15 11:10:00,54.65,STOP_LOSS,-10.75,-806.25,42.05,-848.3,15.0,False,65.4,2025-12-16,-1.0,2025-12-15 10:50:00,300.0,11637.420000000002
CE,26000,2025-12-15 11:30:00,62.5,25967.8,26047.0,2025-12-15 11:40:00,50.1,STOP_LOSS,-12.4,-930.0,41.88,-971.88,10.0,False,62.5,2025-12-16,-1.0,2025-12-15 11:25:00,300.0,10665.540000000003
PE,25950,2025-12-16 09:25:00,62.05,25923.1,26006.1,2025-12-16 09:45:00,55.8,STOP_LOSS,-6.25,-468.75,42.09,-510.84,20.0,False,68.0,2025-12-16,-1.0,2025-12-16 09:20:00,300.0,10154.700000000003
PE,25900,2025-12-16 10:00:00,45.5,25891.1,25973.4,2025-12-16 10:25:00,35.25,STOP_LOSS,-10.25,-768.75,41.32,-810.07,25.0,False,47.9,2025-12-16,-1.0,2025-12-16 09:55:00,300.0,9344.630000000003
CE,25950,2025-12-17 09:25:00,124.15,25903.5,25980.6,2025-12-17 09:35:00,127.0,STOP_LOSS,2.85,213.75,44.76,168.99,10.0,True,124.15,2025-12-23,-1.0,2025-12-17 09:20:00,300.0,9513.620000000003
PE,25850,2025-12-17 09:55:00,101.0,25868.25,25938.3,2025-12-17 10:10:00,118.25,TARGET,17.25,1293.75,44.43,1249.32,15.0,True,111.0,2025-12-23,-0.5,2025-12-17 09:50:00,300.0,10762.940000000002
PE,25850,2025-12-17 10:20:00,111.3,25826.4,25895.0,2025-12-17 10:30:00,123.85,TARGET,12.55,941.25,44.64,896.61,10.0,True,123.5,2025-12-23,-0.5,2025-12-17 10:15:00,300.0,11659.550000000003
PE,25750,2025-12-18 09:40:00,81.95,25745.1,25820.0,2025-12-18 09:50:00,96.85,TARGET,14.9,1117.5,43.63,1073.87,10.0,True,93.3,2025-12-23,-0.5,2025-12-18 09:35:00,300.0,12733.420000000002
PE,25750,2025-12-18 10:00:00,97.7,25745.65,25815.8,2025-12-18 10:10:00,83.6,STOP_LOSS,-14.1,-1057.5,43.13,-1100.64,10.0,False,97.7,2025-12-23,-1.0,2025-12-18 09:55:00,300.0,11632.780000000002
CE,25850,2025-12-18 10:30:00,116.15,25855.4,25934.4,2025-12-18 10:40:00,128.45,TARGET,12.3,922.5,44.82,877.68,10.0,True,128.45,2025-12-23,-0.5,2025-12-18 10:25:00,300.0,12510.460000000003
CE,25900,2025-12-18 10:50:00,98.55,25845.05,25920.1,2025-12-18 11:10:00,90.0,STOP_LOSS,-8.55,-641.25,43.38,-684.62,20.0,False,98.75,2025-12-23,-1.0,2025-12-18 10:45:00,300.0,11825.840000000002
CE,25900,2025-12-18 11:35:00,100.25,25859.75,25942.0,2025-12-18 11:50:00,99.75,STOP_LOSS,-0.5,-37.5,43.74,-81.24,15.0,False,103.4,2025-12-23,-1.0,2025-12-18 11:30:00,300.0,11744.600000000002
CE,25900,2025-12-18 12:00:00,105.8,25864.2,25947.0,2025-12-18 12:25:00,108.1,TRAILING_STOP,2.3,172.5,44.05,128.45,25.0,True,110.5,2025-12-23,-0.75,2025-12-18 11:55:00,300.0,11873.050000000003
CE,25900,2025-12-18 12:35:00,113.0,25892.8,25971.5,2025-12-18 12:55:00,107.45,TRAILING_STOP,-5.55,-416.25,44.03,-460.28,20.0,False,117.25,2025-12-23,-0.75,2025-12-18 12:30:00,300.0,11412.770000000002
CE,25900,2025-12-18 13:05:00,108.0,25882.05,25957.0,2025-12-18 13:20:00,103.75,STOP_LOSS,-4.25,-318.75,43.89,-362.64,15.0,False,108.0,2025-12-23,-1.0,2025-12-18 13:00:00,300.0,11050.130000000003
PE,25800,2025-12-18 14:10:00,79.3,25805.25,25879.0,2025-12-18 14:35:00,81.15,TRAILING_STOP,1.85,138.75,43.04,95.71,25.0,True,88.75,2025-12-23,-0.75,2025-12-18 14:05:00,300.0,11145.840000000002
PE,25800,2025-12-18 14:45:00,83.25,25794.65,25870.7,2025-12-18 15:10:00,73.95,STOP_LOSS,-9.3,-697.5,42.77,-740.27,25.0,False,85.4,2025-12-23,-1.0,2025-12-18 14:40:00,300.0,10405.570000000002
CE,25950,2025-12-19 09:25:00,94.35,25950.3,26008.0,2025-12-19 09:35:00,107.25,TARGET,12.9,967.5,44.02,923.48,10.0,True,110.0,2025-12-23,-0.5,2025-12-19 09:20:00,300.0,11329.050000000001
CE,25950,2025-12-19 09:45:00,111.05,25943.85,26003.6,2025-12-19 09:55:00,101.7,STOP_LOSS,-9.35,-701.25,43.81,-745.06,10.0,False,111.05,2025-12-23,-1.0,2025-12-19 09:40:00,300.0,10583.990000000002
CE,25950,2025-12-19 10:05:00,93.75,25951.55,26011.9,2025-12-19 10:20:00,93.05,TRAILING_STOP,-0.7,-52.5,43.49,-95.99,15.0,False,97.75,2025-12-23,-0.75,2025-12-19 10:00:00,300.0,10488.000000000002
CE,25950,2025-12-19 10:30:00,100.35,25955.3,26016.0,2025-12-19 11:05:00,94.25,TRAILING_STOP,-6.1,-457.5,43.53,-501.03,35.0,False,106.8,2025-12-23,-0.75,2025-12-19 10:25:00,300.0,9986.970000000001
PE,25950,2025-12-19 11:25:00,81.75,25931.55,25985.5,2025-12-19 11:45:00,99.45,TRAILING_STOP,17.7,1327.5,43.73,1283.77,20.0,True,89.25,2025-12-23,-0.75,2025-12-19 11:20:00,300.0,11270.740000000002
PE,25900,2025-12-19 11:55:00,70.55,25916.7,25976.1,2025-12-19 12:10:00,59.25,STOP_LOSS,-11.3,-847.5,42.22,-889.72,15.0,False,70.55,2025-12-23,-1.0,2025-12-19 11:50:00,300.0,10381.020000000002
PE,25950,2025-12-19 12:25:00,85.15,25935.7,25980.6,2025-12-19 12:40:00,72.75,STOP_LOSS,-12.4,-930.0,42.73,-972.73,15.0,False,87.15,2025-12-23,-1.0,2025-12-19 12:20:00,300.0,9408.290000000003
CE,26100,2025-12-22 09:25:00,85.1,26125.55,26182.0,2025-12-22 09:45:00,83.7,STOP_LOSS,-1.4,-105.0,43.14,-148.14,20.0,False,85.1,2025-12-23,-1.0,2025-12-22 09:20:00,300.0,9260.150000000003
CE,26100,2025-12-22 09:55:00,79.9,26132.8,26186.0,2025-12-22 10:15:00,82.85,TRAILING_STOP,2.95,221.25,43.11,178.14,20.0,True,88.7,2025-12-23,-0.75,2025-12-22 09:50:00,300.0,9438.290000000003
CE,26150,2025-12-22 10:35:00,54.75,26122.8,26179.6,2025-12-22 10:50:00,55.15,STOP_LOSS,0.4,30.0,42.07,-12.07,15.0,False,54.75,2025-12-23,-1.0,2025-12-22 10:30:00,300.0,9426.220000000003
CE,26150,2025-12-22 11:00:00,56.3,26132.35,26186.0,2025-12-22 11:10:00,50.75,STOP_LOSS,-5.55,-416.25,41.9,-458.15,10.0,False,56.3,2025-12-23,-1.0,2025-12-22 10:55:00,300.0,8968.070000000003
CE,26150,2025-12-22 11:30:00,51.95,26133.15,26189.5,2025-12-22 12:05:00,52.45,TIME_EXIT,0.5,37.5,41.97,-4.47,35.0,False,53.9,2025-12-23,-0.75,2025-12-22 11:25:00,300.0,8963.600000000004
CE,26150,2025-12-22 12:20:00,55.15,26144.75,26190.0,2025-12-22 12:40:00,51.0,STOP_LOSS,-4.15,-311.25,41.91,-353.16,20.0,False,55.15,2025-12-23,-1.0,2025-12-22 12:15:00,300.0,8610.440000000004
CE,26150,2025-12-22 13:00:00,50.75,26143.1,26187.4,2025-12-22 13:35:00,51.25,TIME_EXIT,0.5,37.5,41.92,-4.42,35.0,False,51.7,2025-12-23,-0.75,2025-12-22 12:55:00,300.0,8606.020000000004
CE,26150,2025-12-22 13:50:00,51.15,26145.4,26186.0,2025-12-22 14:15:00,49.45,STOP_LOSS,-1.7,-127.5,41.85,-169.35,25.0,False,51.15,2025-12-23,-1.0,2025-12-22 13:45:00,300.0,8436.670000000004
PE,26150,2025-12-23 09:25:00,50.2,26149.65,26197.0,2025-12-23 09:55:00,40.4,TRAILING_STOP,-9.8,-735.0,41.52,-776.52,30.0,False,56.9,2025-12-23,-0.75,2025-12-23 09:20:00,300.0,7660.150000000003
CE,26150,2025-12-23 10:05:00,56.9,26186.45,26225.8,2025-12-23 10:25:00,44.2,STOP_LOSS,-12.7,-952.5,41.66,-994.16,20.0,False,58.5,2025-12-23,-1.0,2025-12-23 10:00:00,300.0,6665.990000000003
CE,26200,2025-12-24 09:25:00,122.8,26217.1,26241.1,2025-12-24 09:55:00,120.6,STOP_LOSS,-2.2,-165.0,44.52,-209.52,30.0,False,126.3,2025-12-30,-1.0,2025-12-24 09:20:00,300.0,6456.470000000003
CE,26250,2025-12-24 10:15:00,104.45,26224.25,26258.0,2025-12-24 10:25:00,94.9,STOP_LOSS,-9.55,-716.25,43.56,-759.81,10.0,False,104.45,2025-12-30,-1.0,2025-12-24 10:10:00,300.0,5696.6600000000035
PE,26100,2025-12-26 09:35:00,67.9,26094.7,26106.0,2025-12-26 10:00:00,76.6,TARGET,8.7,652.5,42.87,609.63,25.0,True,79.95,2025-12-30,-0.5,2025-12-26 09:30:00,300.0,6306.290000000004
PE,26100,2025-12-26 10:10:00,75.5,26091.45,26104.2,2025-12-26 10:35:00,69.45,STOP_LOSS,-6.05,-453.75,42.6,-496.35,25.0,False,75.5,2025-12-30,-1.0,2025-12-26 10:05:00,300.0,5809.940000000003
PE,26100,2025-12-26 10:50:00,69.85,26090.75,26109.0,2025-12-26 11:20:00,79.5,TARGET,9.65,723.75,42.98,680.77,30.0,True,80.8,2025-12-30,-0.5,2025-12-26 10:45:00,300.0,6490.710000000003
PE,26050,2025-12-26 11:30:00,55.35,26057.9,26082.0,2025-12-26 12:05:00,52.9,TIME_EXIT,-2.45,-183.75,41.98,-225.73,35.0,False,56.2,2025-12-30,-0.75,2025-12-26 11:25:00,300.0,6264.980000000003
PE,26050,2025-12-26 12:25:00,55.8,26059.5,26078.3,2025-12-26 13:00:00,63.55,TIME_EXIT,7.75,581.25,42.38,538.87,35.0,True,65.35,2025-12-30,-0.75,2025-12-26 12:20:00,300.0,6803.850000000003
PE,26050,2025-12-26 13:10:00,63.4,26042.15,26059.5,2025-12-26 13:20:00,59.35,STOP_LOSS,-4.05,-303.75,42.23,-345.98,10.0,False,63.4,2025-12-30,-1.0,2025-12-26 13:05:00,300.0,6457.870000000003
PE,26050,2025-12-26 14:10:00,65.65,26044.15,26061.5,2025-12-26 14:45:00,63.25,TIME_EXIT,-2.4,-180.0,42.37,-222.37,35.0,False,67.9,2025-12-30,-0.75,2025-12-26 14:05:00,300.0,6235.500000000003
