datetime,capital
2025-11-24 10:00:00,9606.25
2025-11-24 10:18:00,9827.5
2025-11-24 10:45:00,9771.25
2025-11-24 11:12:00,10120.0
2025-11-24 11:27:00,9268.75
2025-11-24 11:45:00,8680.0
2025-11-25 09:57:00,9025.0
2025-11-25 10:03:00,8601.25
2025-11-25 10:12:00,9865.0
2025-11-25 10:18:00,9475.0
2025-11-25 10:33:00,9100.0
2025-11-25 10:57:00,10427.5
2025-11-25 11:15:00,9553.75
2025-11-25 11:48:00,8800.0
2025-11-25 11:57:00,10153.75
2025-11-25 12:12:00,9433.75
2025-11-25 12:27:00,9276.25
2025-11-25 12:54:00,10060.0
2025-11-25 13:09:00,10956.25
2025-11-26 09:33:00,12268.75
2025-11-26 09:45:00,14140.0
2025-11-27 09:39:00,13018.75
2025-11-28 09:30:00,12673.75
2025-11-28 09:45:00,12602.5
2025-11-28 10:03:00,13450.0
2025-11-28 10:15:00,12055.0
2025-12-01 09:42:00,11740.0
2025-12-01 10:33:00,11391.25
2025-12-01 10:51:00,12145.0
2025-12-01 11:15:00,11413.75
2025-12-01 11:48:00,12411.25
2025-12-01 11:57:00,11762.5
2025-12-01 12:06:00,12598.75
2025-12-01 12:24:00,12073.75
2025-12-01 12:51:00,12133.75
2025-12-01 13:15:00,11616.25
2025-12-01 13:36:00,11233.75
2025-12-01 14:48:00,12137.5
2025-12-01 15:03:00,11383.75
2025-12-02 09:30:00,12823.75
2025-12-02 09:42:00,14143.75
2025-12-03 09:27:00,15670.0
2025-12-03 09:33:00,16487.5
2025-12-04 09:36:00,17305.0
2025-12-04 10:00:00,18092.5
2025-12-04 10:21:00,18970.0
2025-12-05 09:36:00,18658.75
2025-12-05 09:48:00,19525.0
2025-12-05 09:57:00,18475.0
2025-12-05 10:03:00,17068.75
2025-12-08 09:27:00,18238.75
2025-12-08 09:42:00,18617.5
2025-12-08 09:54:00,19787.5
2025-12-09 09:30:00,21741.25
2025-12-09 09:39:00,21910.0
2025-12-10 09:24:00,21550.0
2025-12-10 09:30:00,22386.25
2025-12-10 09:36:00,23267.5
2025-12-10 09:54:00,22885.0
2025-12-10 10:03:00,23698.75
2025-12-10 10:18:00,23875.0
2025-12-10 10:33:00,23481.25
2025-12-10 10:48:00,22948.75
2025-12-10 11:00:00,24527.5
2025-12-11 09:24:00,23762.5
2025-12-11 09:36:00,23001.25
2025-12-12 09:30:00,23762.5
2025-12-12 09:42:00,23766.25
2025-12-12 10:15:00,23473.75
2025-12-12 10:21:00,23057.5
2025-12-12 10:30:00,22352.5
2025-12-12 11:00:00,22311.25
2025-12-12 11:48:00,22123.75
2025-12-12 12:03:00,21816.25
2025-12-15 09:24:00,22697.5
2025-12-15 09:48:00,22277.5
2025-12-15 10:09:00,21936.25
