datetime,capital
2025-11-24 10:09:00,10847.5
2025-11-24 11:12:00,11196.25
2025-11-24 11:30:00,12073.75
2025-11-25 09:54:00,11323.75
2025-11-25 10:57:00,12651.25
2025-11-25 11:57:00,14245.0
2025-11-27 09:48:00,14432.5
2025-11-27 10:00:00,15711.25
2025-11-27 11:36:00,15737.5
2025-11-28 09:27:00,15583.75
2025-11-28 09:42:00,15302.5
2025-11-28 10:27:00,15141.25
2025-11-28 11:39:00,15366.25
2025-11-28 11:51:00,15377.5
2025-11-28 12:24:00,16311.25
2025-12-02 09:30:00,17751.25
2025-12-02 09:42:00,19071.25
2025-12-03 09:24:00,18617.5
2025-12-03 12:15:00,18793.75
2025-12-03 12:54:00,19161.25
2025-12-03 13:39:00,19251.25
2025-12-03 14:21:00,18928.75
2025-12-03 14:42:00,19142.5
2025-12-03 15:00:00,20395.0
2025-12-04 09:24:00,21973.75
2025-12-04 11:45:00,22930.0
2025-12-05 09:33:00,22907.5
2025-12-05 09:42:00,22540.0
2025-12-05 09:57:00,23500.0
2025-12-05 10:06:00,24452.5
2025-12-05 10:30:00,26725.0
2025-12-08 09:27:00,27895.0
2025-12-09 10:18:00,29792.5
2025-12-09 10:39:00,29230.0
2025-12-09 11:00:00,28551.25
2025-12-09 14:45:00,27332.5
2025-12-09 15:09:00,26773.75
2025-12-10 09:24:00,26413.75
2025-12-10 10:51:00,27703.75
2025-12-11 09:39:00,30385.0
2025-12-12 10:21:00,29968.75
2025-12-12 11:48:00,29781.25
2025-12-12 12:15:00,29893.75
2025-12-16 10:00:00,31776.25
2025-12-16 13:57:00,31360.0
2025-12-17 09:45:00,32297.5
2025-12-18 09:30:00,32691.25
2025-12-18 09:42:00,33516.25
2025-12-18 10:12:00,34480.0
2025-12-19 10:27:00,35361.25
2025-12-19 11:36:00,35653.75
2025-12-19 12:48:00,35698.75
2025-12-19 13:06:00,35372.5
2025-12-19 13:39:00,35522.5
2025-12-22 13:00:00,35215.0
2025-12-23 09:57:00,36021.25
2025-12-23 10:39:00,36415.0
2025-12-23 11:54:00,35927.5
2025-12-24 09:21:00,38507.5
2025-12-26 09:39:00,39272.5
