Entry_Time,Exit_Time,Strategy,Timeframe,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,Gross_PnL,PnL_Pct,Balance,Exit_Reason
14:16:39,14:20:49,Liquidity_Sweep,5minute,NIFTY-25600-PE,PE,25600,88.1,96.55,96.55,503.7500000000002,633.7500000000002,7.623912220961032,0.0,TARGET
14:22:09,14:24:13,Liquidity_Sweep,5minute,NIFTY-25550-PE,PE,25550,76.55,102.8,102.8,1838.75,1968.75,32.026997605051164,0.0,TARGET
14:35:58,14:37:18,Liquidity_Sweep,5minute,NIFTY-25550-PE,PE,25550,80.1,122.7,122.7,3065.0000000000005,3195.0000000000005,51.01955888472743,0.0,TARGET
14:41:39,14:46:15,Liquidity_Sweep,5minute,NIFTY-25550-PE,PE,25550,71.1,79.1,79.1,470.0,600.0,8.813877168307547,0.0,TARGET
14:47:45,14:49:30,Liquidity_Sweep,5minute,NIFTY-25650-PE,PE,25650,87.9,96.3,96.3,499.9999999999993,629.9999999999993,7.584376185058768,0.0,TARGET
14:53:23,14:56:03,Liquidity_Sweep,5minute,NIFTY-25650-PE,PE,25650,91.2,90.65,95.2,-171.24999999999977,-41.24999999999979,-2.5036549707602305,0.0,TRAILING_STOP
14:59:03,15:01:41,Liquidity_Sweep,5minute,NIFTY-25700-PE,PE,25700,122.95,152.65,152.65,2097.5,2227.5,22.746373864714652,0.0,TARGET
15:04:41,15:11:22,Liquidity_Sweep,5minute,NIFTY-25600-PE,PE,25600,81.95,90.65,90.65,522.5000000000002,652.5000000000002,8.501118568232666,0.0,TARGET
15:12:26,15:20:25,Liquidity_Sweep,5minute,NIFTY-25550-PE,PE,25550,74.25,71.9,76.1,-306.24999999999955,-176.24999999999957,-5.4994388327721575,0.0,EOD_EXIT
