Entry_Time,Exit_Time,Strategy,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
11:30:54,11:45:01,STRATEGY_C,NIFTY2610625900PE,PE,25900,92,86.95,96.6,-378.75,-5.49,9621.25,STOP_LOSS
,,,,,,,,,,,,
13:10:47,13:13:07,STRATEGY_C,NIFTY2610625850PE,PE,25850,79.3,74,79.3,-397.5,-6.68,9602.5,STOP_LOSS
,,,,,,,,,,,,
15:06:47,15:25:10,STRATEGY_C,NIFTY2610626000CE,CE,26000,110.25,112.95,113.25,202.5,2.45,10202.5,EOD_EXIT
,,,,,,,,,,,,
,,,,,,,,,-573,,,
