Entry_Time,Exit_Time,Strategy,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
11:03:14,11:33:21,STRATEGY_B,NIFTY2610625900PE,PE,25900,85.5,92.35,92.8,513.75,8.01,10513.75,TIME_EXIT
,,,,,,,,,513,,,
14:26:23,14:32:04,STRATEGY_B,NIFTY2610625900PE,PE,25900,79.65,74.1,79.65,-416.25,-6.97,9583.75,STOP_LOSS
14:33:06,15:03:14,STRATEGY_B,NIFTY2610626000CE,CE,26000,106.5,107.15,113.85,48.75,0.61,9632.5,TIME_EXIT
,,,,,,,,,-367,,,
,,,,,,,,,,,,
,,,,,,,,,146,,,
