Timestamp,Strategy,Spot,RSI,RSI_Ready,VWAP,ATM_Strike,PCR,CE_Price,PE_Price,CE_OI,PE_OI,CE_Delta,PE_Delta,Status,PnL,Reason
09:29:34,STRATEGY_A_5min,26019.75,50,False,26161.95,26000,0.76,144.05,78,170696,148607,0.5895,-0.4105,SCANNING,0,Waiting for entry
09:29:50,STRATEGY_A_5min,26016.1,50,False,26162.05,26000,0.76,143,78.35,170696,148607,0.5991,-0.4009,SCANNING,0,Waiting for entry
09:30:03,STRATEGY_A_5min,26018.05,50,False,26163.11,26000,0.76,144.6,76.75,170696,148607,0.5949,-0.4051,SCANNING,0,Waiting for entry
09:30:17,STRATEGY_A_5min,26019.85,50,False,26163.24,26000,0.76,144.75,77.05,170696,148607,0.6021,-0.3979,SCANNING,0,Waiting for entry
09:30:30,STRATEGY_A_5min,26016.35,50,False,26163.49,26000,0.78,142.1,78.05,182165,156786,0.6001,-0.3999,SCANNING,0,Waiting for entry
09:30:43,STRATEGY_A_5min,26009.9,50,False,26163.44,26000,0.78,138.8,80.5,182165,156786,0.6001,-0.3999,SCANNING,0,Waiting for entry
09:30:59,STRATEGY_A_5min,26012.35,50,False,26163.61,26000,0.78,140.6,78.9,182165,156786,0.5896,-0.4104,SCANNING,0,Waiting for entry
09:31:13,STRATEGY_A_5min,26016.4,50,False,26163.65,26000,0.78,142.95,77,182165,156786,0.593,-0.407,SCANNING,0,Waiting for entry
09:31:28,STRATEGY_A_5min,26020.2,50,False,26163.9,26000,0.78,144,76.5,182165,156786,0.5981,-0.4019,SCANNING,0,Waiting for entry
09:31:42,STRATEGY_A_5min,26022.35,50,False,26164.19,26000,0.78,145.55,75.15,182165,156786,0.605,-0.395,SCANNING,0,Waiting for entry
10:20:12,STRATEGY_A_5min,26009.7,55,True,26160.53,26000,0.78,134.05,75.2,225236,204858,0.593,-0.407,IN_POSITION_CE,3.75,Monitoring @ Rs.105.35
10:20:26,STRATEGY_A_5min,26008.55,54,True,26160.55,26000,0.78,133.85,75.15,225236,204858,0.5921,-0.4079,IN_POSITION_CE,-15.0,Monitoring @ Rs.105.10
10:20:41,STRATEGY_A_5min,26009.35,54,True,26160.57,26000,0.78,133.4,75.4,225236,204858,0.5935,-0.4065,IN_POSITION_CE,-18.75,Monitoring @ Rs.105.05
10:20:56,STRATEGY_A_5min,26010.05,55,True,26160.59,26000,0.78,134.45,74.65,225236,204858,0.5924,-0.4076,IN_POSITION_CE,22.5,Monitoring @ Rs.105.60
10:21:10,STRATEGY_A_5min,26010.05,55,True,26160.64,26000,0.78,135.35,74.15,225236,204858,0.5923,-0.4077,IN_POSITION_CE,71.25,Monitoring @ Rs.106.25
10:21:25,STRATEGY_A_5min,26009.4,55,True,26160.64,26000,0.78,134.5,74.55,225236,204858,0.5952,-0.4048,IN_POSITION_CE,37.5,Monitoring @ Rs.105.80
10:21:39,STRATEGY_A_5min,26011.3,56,True,26160.65,26000,0.78,134.5,74.2,225236,204858,0.5952,-0.4048,IN_POSITION_CE,52.5,Monitoring @ Rs.106.00
10:21:53,STRATEGY_A_5min,26010.8,55,True,26160.67,26000,0.79,133.85,74.9,223671,211339,0.5948,-0.4052,IN_POSITION_CE,-22.5,Monitoring @ Rs.105.00
10:22:10,STRATEGY_A_5min,26011.0,55,True,26160.69,26000,0.79,133.45,75.15,223671,211339,0.594,-0.406,IN_POSITION_CE,-33.75,Monitoring @ Rs.104.85
10:22:25,STRATEGY_A_5min,26011.05,55,True,26160.72,26000,0.79,134.25,74.75,223671,211339,0.5967,-0.4033,IN_POSITION_CE,-7.5,Monitoring @ Rs.105.20
