Timestamp,Spot_LTP,Fut_LTP,RSI,RSI_Ready,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
10:34:29,25972.5,26139.1,67.9,True,26090.32,25970.43,25966.14,25950,0.76,805991,615623,NIFTY2610625950CE,25950,160.2,16045,0.595,0.0013,-8.2074,14.1645,8.35,NIFTY2610625950PE,25950,89.4,19359,-0.405,0.0013,-8.2074,14.1645,8.35
10:34:37,25971.85,26139.7,67.3,True,26090.45,25970.22,25966.05,25950,0.76,806196,616191,NIFTY2610625950CE,25950,159.1,16045,0.595,0.0013,-8.2074,14.1645,8.35,NIFTY2610625950PE,25950,90.1,19359,-0.405,0.0013,-8.2074,14.1645,8.35
10:34:45,25973.6,26135.7,68.6,True,26090.66,25970.8,25966.3,25950,0.76,806191,616226,NIFTY2610625950CE,25950,160.1,16045,0.5939,0.0013,-8.2203,14.1741,8.36,NIFTY2610625950PE,25950,89.15,19359,-0.4061,0.0013,-8.2203,14.1741,8.36
10:34:52,25973.7,26135.0,68.7,True,26090.75,25970.83,25966.31,25950,0.76,806243,616480,NIFTY2610625950CE,25950,160,16045,0.5939,0.0013,-8.2203,14.1741,8.36,NIFTY2610625950PE,25950,90,19359,-0.4061,0.0013,-8.2203,14.1741,8.36
10:34:59,25973.7,26135.0,68.7,True,26090.75,25970.83,25966.31,25950,0.76,806283,616480,NIFTY2610625950CE,25950,159.9,16045,0.5934,0.0013,-8.2049,14.1777,8.34,NIFTY2610625950PE,25950,89.85,19359,-0.4066,0.0013,-8.2049,14.1777,8.34
10:35:05,25972.75,26138.0,67.2,True,26090.83,25971.47,25967.23,25950,0.76,806360,616486,NIFTY2610625950CE,25950,160.2,16045,0.5934,0.0013,-8.2049,14.1777,8.34,NIFTY2610625950PE,25950,89.85,19359,-0.4066,0.0013,-8.2049,14.1777,8.34
10:35:12,25972.35,26139.0,66.6,True,26090.86,25971.34,25967.18,25950,0.76,806360,616486,NIFTY2610625950CE,25950,160.6,16045,0.5929,0.0013,-8.235,14.1811,8.37,NIFTY2610625950PE,25950,89.7,19359,-0.4071,0.0013,-8.235,14.1811,8.37
10:35:19,25972.05,26137.5,66.1,True,26090.89,25971.24,25967.13,25950,0.76,806828,616502,NIFTY2610625950CE,25950,159.25,16045,0.5934,0.0013,-8.2371,14.1773,8.37,NIFTY2610625950PE,25950,90.45,19359,-0.4066,0.0013,-8.2371,14.1773,8.37
10:35:26,25972.9,26135.1,67.4,True,26090.95,25971.52,25967.26,25950,0.76,806828,616502,NIFTY2610625950CE,25950,159.2,16045,0.5942,0.0013,-8.2294,14.1707,8.37,NIFTY2610625950PE,25950,89.9,19359,-0.4058,0.0013,-8.2294,14.1707,8.37
10:35:33,25970.35,26135.0,63.7,True,26091.0,25970.67,25966.89,25950,0.76,806821,616517,NIFTY2610625950CE,25950,158.05,16045,0.5926,0.0013,-8.1867,14.1833,8.32,NIFTY2610625950PE,25950,90.85,19359,-0.4074,0.0013,-8.1867,14.1833,8.32
10:35:42,25967.65,26131.0,60.2,True,26091.05,25969.77,25966.51,25950,0.76,806821,616517,NIFTY2610625950CE,25950,155.8,16045,0.5865,0.0013,-8.2227,14.2312,8.33,NIFTY2610625950PE,25950,92.05,19359,-0.4135,0.0013,-8.2227,14.2312,8.33
