Timestamp,Spot_LTP,Fut_LTP,RSI,RSI_Ready,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
09:54:14,25935.15,25948.0,64.2,True,25911.11,25929.56,25923.9,25950,0.79,3703103,2934552,NIFTY25DEC25950CE,25950,37.25,260288,0.4791,0.0039,-38.1,2.6086,15.59,NIFTY25DEC25950PE,25950,44.15,168660,-0.5209,0.0039,-25.75,2.6086,15.59
09:54:21,25934.1,25947.8,63.7,True,25911.13,25929.21,25923.75,25950,0.79,3703103,2934552,NIFTY25DEC25950CE,25950,37.5,260288,0.481,0.0039,-38.15,2.6093,15.55,NIFTY25DEC25950PE,25950,44,168660,-0.519,0.0039,-28.45,2.6093,15.55
09:54:28,25932.85,25945.5,62.7,True,25911.16,25928.79,25923.58,25950,0.79,3703103,2934550,NIFTY25DEC25950CE,25950,37.1,260288,0.4754,0.0039,-37.5,2.6071,15.57,NIFTY25DEC25950PE,25950,44.2,168660,-0.5246,0.0039,-28.25,2.6071,15.57
09:54:35,25930.8,25944.6,60.9,True,25911.17,25928.11,25923.28,25950,0.79,3703108,2934550,NIFTY25DEC25950CE,25950,35.85,260288,0.4754,0.0039,-37.5,2.6071,15.57,NIFTY25DEC25950PE,25950,45.7,168660,-0.5246,0.0039,-28.25,2.6071,15.57
09:54:41,25930.9,25946.3,61.0,True,25911.23,25928.14,25923.3,25950,0.79,3703108,2934550,NIFTY25DEC25950CE,25950,37.3,260288,0.4675,0.0039,-36.65,2.6032,15.46,NIFTY25DEC25950PE,25950,44.1,168660,-0.5325,0.0039,-25,2.6032,15.46
09:54:48,25930.35,25947.0,60.5,True,25911.26,25927.96,25923.22,25950,0.79,3703108,2934550,NIFTY25DEC25950CE,25950,38.65,260288,0.4675,0.0039,-36.65,2.6032,15.46,NIFTY25DEC25950PE,25950,42.95,168660,-0.5325,0.0039,-25,2.6032,15.46
09:54:55,25933.35,25945.0,63.2,True,25911.28,25928.96,25923.65,25950,0.79,3703108,2934550,NIFTY25DEC25950CE,25950,37.75,260288,0.4772,0.004,-37.3,2.6079,15.39,NIFTY25DEC25950PE,25950,44.05,168660,-0.5228,0.004,-25.85,2.6079,15.39
09:55:03,25932.2,25945.0,62.1,True,25911.28,25930.04,25924.87,25950,0.79,3703108,2934530,NIFTY25DEC25950CE,25950,37.5,260288,0.4839,0.004,-38.1,2.6063,15.41,NIFTY25DEC25950PE,25950,44,168660,-0.5161,0.004,-28.25,2.6063,15.41
09:55:11,25933.4,25945.0,63.2,True,25911.28,25930.44,25925.04,25950,0.79,3703108,2934530,NIFTY25DEC25950CE,25950,37.55,260288,0.4798,0.0039,-37.95,2.6049,15.55,NIFTY25DEC25950PE,25950,43.8,168660,-0.5202,0.0039,-26.4,2.6049,15.55
09:55:19,25935.4,25945.0,64.4,True,25911.28,25931.11,25925.33,25950,0.8,3690784,2968899,NIFTY25DEC25950CE,25950,37.25,261184,0.4798,0.0039,-37.95,2.6049,15.55,NIFTY25DEC25950PE,25950,44.2,184615,-0.5202,0.0039,-26.4,2.6049,15.55
09:55:26,25935.25,25945.0,64.3,True,25911.28,25931.06,25925.3,25950,0.8,3689303,2969372,NIFTY25DEC25950CE,25950,38.55,261184,0.4798,0.0039,-37.95,2.6049,15.55,NIFTY25DEC25950PE,25950,42.8,184615,-0.5202,0.0039,-26.4,2.6049,15.55
09:55:34,25948.2,25945.0,70.3,True,25911.28,25935.37,25927.15,25950,0.81,3688854,2969685,NIFTY25DEC25950CE,25950,45.3,261184,0.5323,0.0039,-46.45,2.6011,15.77,NIFTY25DEC25950PE,25950,38.3,184615,-0.4677,0.0039,-31.7,2.6011,15.77
09:55:41,25953.25,25945.0,72.1,True,25911.28,25937.06,25927.88,25950,0.8,3688989,2969525,NIFTY25DEC25950CE,25950,48.3,261184,0.5323,0.0039,-46.45,2.6011,15.77,NIFTY25DEC25950PE,25950,35.7,184615,-0.4677,0.0039,-31.7,2.6011,15.77
