Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
10:18:52,25953.9,26120.1,26125.0,26127.0,26120.1,67.1,True,26082.02,25950.09,25942.84,4.9,False,25950,0.84,3731089,3124448,NIFTY25DEC25950CE,25950,40.25,290933,0.5307,0.0042,-37.3,2.5106,14.86,NIFTY25DEC25950PE,25950,34.3,233211,-0.4693,0.0042,-34,2.5106,14.86
10:19:00,25952.95,26120.0,26122.0,26124.0,26120.0,65.9,True,26082.09,25951.04,25944.28,2.0,False,25950,0.84,3731089,3124446,NIFTY25DEC25950CE,25950,39.5,290933,0.5307,0.0042,-37.3,2.5106,14.86,NIFTY25DEC25950PE,25950,34.95,233211,-0.4693,0.0042,-34,2.5106,14.86
10:19:06,25953.3,26120.0,26122.0,26124.0,26120.0,66.3,True,26082.16,25951.16,25944.33,2.0,False,25950,0.84,3731087,3124444,NIFTY25DEC25950CE,25950,40.75,290933,0.5194,0.0043,-36.7,2.5108,14.73,NIFTY25DEC25950PE,25950,33.8,233211,-0.4806,0.0043,-34.9,2.5108,14.73
10:19:14,25953.4,26120.0,26122.0,26124.0,26120.0,66.5,True,26082.24,25951.19,25944.35,2.0,False,25950,0.84,3731087,3124444,NIFTY25DEC25950CE,25950,41,290933,0.5303,0.0043,-36.85,2.5067,14.74,NIFTY25DEC25950PE,25950,33.55,233211,-0.4697,0.0043,-33.7,2.5067,14.74
10:19:22,25953.6,26123.7,26122.0,26124.0,26120.0,66.7,True,26082.27,25951.26,25944.38,1.7,True,25950,0.85,3719998,3147358,NIFTY25DEC25950CE,25950,40.4,286766,0.5303,0.0043,-36.85,2.5067,14.74,NIFTY25DEC25950PE,25950,33.8,251942,-0.4697,0.0043,-33.7,2.5067,14.74
10:19:29,25953.9,26123.5,26122.0,26124.0,26120.0,67.1,True,26082.32,25951.36,25944.42,1.5,True,25950,0.84,3740546,3149687,NIFTY25DEC25950CE,25950,40.9,286766,0.5282,0.0043,-36.15,2.5077,14.74,NIFTY25DEC25950PE,25950,33.15,251942,-0.4718,0.0043,-33.95,2.5077,14.74
10:19:35,25955.55,26122.9,26122.0,26125.5,26120.0,68.1,True,26082.4,25951.91,25944.65,0.9,True,25950,0.84,3740496,3149563,NIFTY25DEC25950CE,25950,41.3,286766,0.5384,0.0043,-36.8,2.5025,14.66,NIFTY25DEC25950PE,25950,32.75,251942,-0.4616,0.0043,-32.65,2.5025,14.66
10:19:42,25955.8,26124.0,26122.0,26125.9,26120.0,68.3,True,26082.45,25951.99,25944.69,2.0,True,25950,0.84,3740379,3149245,NIFTY25DEC25950CE,25950,41.3,286766,0.5384,0.0043,-36.8,2.5025,14.66,NIFTY25DEC25950PE,25950,32.75,251942,-0.4616,0.0043,-32.65,2.5025,14.66
10:19:49,25956.55,26128.0,26122.0,26128.0,26120.0,68.7,True,26082.52,25952.24,25944.8,6.0,True,25950,0.84,3740315,3149251,NIFTY25DEC25950CE,25950,41.65,286766,0.5376,0.0043,-36.3,2.503,14.67,NIFTY25DEC25950PE,25950,32.3,251942,-0.4624,0.0043,-32.75,2.503,14.67
10:19:56,25955.65,26123.0,26122.0,26128.0,26120.0,68.2,True,26082.51,25951.94,25944.67,1.0,True,25950,0.84,3740315,3149295,NIFTY25DEC25950CE,25950,42.05,286766,0.5376,0.0043,-36.3,2.503,14.67,NIFTY25DEC25950PE,25950,31.9,251942,-0.4624,0.0043,-32.75,2.503,14.67
