datetime,capital
2025-11-24 11:20:00,10255.0
2025-11-24 11:40:00,10667.5
2025-11-24 11:55:00,11807.5
2025-11-25 09:55:00,11038.75
2025-11-25 10:55:00,12040.0
2025-11-25 12:00:00,13352.5
2025-11-25 12:20:00,14638.75
2025-11-27 10:00:00,16082.5
2025-11-27 11:50:00,17305.0
2025-11-28 09:30:00,17440.0
2025-11-28 09:40:00,18216.25
2025-11-28 09:50:00,19213.75
2025-11-28 10:30:00,18835.0
2025-11-28 11:25:00,19603.75
2025-12-02 09:30:00,20841.25
2025-12-02 11:15:00,20316.25
2025-12-03 09:30:00,22288.75
2025-12-03 12:20:00,23095.0
2025-12-04 09:25:00,24688.75
2025-12-04 11:40:00,25506.25
2025-12-05 09:25:00,26395.0
2025-12-05 09:40:00,26466.25
2025-12-05 10:05:00,24077.5
2025-12-08 09:30:00,23027.5
2025-12-09 10:25:00,24370.0
2025-12-09 10:35:00,25558.75
2025-12-10 09:30:00,24006.25
2025-12-11 09:40:00,26481.25
2025-12-12 10:25:00,24553.75
2025-12-16 13:55:00,24212.5
2025-12-17 09:45:00,25573.75
2025-12-18 09:25:00,26425.0
2025-12-18 09:45:00,27205.0
2025-12-18 10:15:00,28896.25
2025-12-19 10:35:00,29653.75
2025-12-19 11:30:00,30673.75
2025-12-19 12:40:00,31547.5
2025-12-23 10:00:00,32556.25
2025-12-23 11:55:00,32395.0
2025-12-23 15:05:00,33951.25
2025-12-24 11:15:00,33651.25
2025-12-24 11:40:00,33220.0
2025-12-24 12:40:00,33175.0
