Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
09:29:31,26021.8,26177.8,26144.9,26178.0,26137.4,50,False,26160.61,0.0,0.0,32.9,True,26000,0.76,1571283,1199683,NIFTY2610626000CE,26000,144.3,170696,0.5991,0.0014,-8.3586,13.1812,7.93,NIFTY2610626000PE,26000,77.75,148607,-0.4009,0.0014,-8.3586,13.1812,7.93
09:29:44,26018.4,26174.1,26144.9,26181.2,26137.4,50,False,26160.67,0.0,0.0,29.2,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,144.15,170696,0.5991,0.0014,-8.3586,13.1812,7.93,NIFTY2610626000PE,26000,77.85,148607,-0.4009,0.0014,-8.3586,13.1812,7.93
09:29:59,26018.8,26184.0,26179.0,26185.0,26176.2,50,False,26161.74,0.0,0.0,5.0,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,145.05,170696,0.6005,0.0014,-8.3442,13.1699,7.92,NIFTY2610626000PE,26000,76.75,148607,-0.3995,0.0014,-8.3442,13.1699,7.92
09:30:12,26019.15,26179.4,26179.0,26185.0,26176.2,50,False,26161.9,0.0,0.0,0.4,True,26000,0.76,1571283,1199698,NIFTY2610626000CE,26000,144.5,170696,0.6021,0.0014,-8.3149,13.1556,7.9,NIFTY2610626000PE,26000,77.25,148607,-0.3979,0.0014,-8.3149,13.1556,7.9
09:30:26,26017.3,26180.0,26179.0,26185.0,26176.2,50,False,26162.11,0.0,0.0,1.0,True,26000,0.78,1613519,1254742,NIFTY2610626000CE,26000,143.25,182165,0.6017,0.0014,-8.3335,13.1585,7.92,NIFTY2610626000PE,26000,77.25,156786,-0.3983,0.0014,-8.3335,13.1585,7.92
09:30:39,26011.25,26176.3,26179.0,26185.0,26176.0,50,False,26162.23,0.0,0.0,2.7,False,26000,0.78,1614349,1260528,NIFTY2610626000CE,26000,139.4,182165,0.6001,0.0014,-8.3248,13.1723,7.9,NIFTY2610626000PE,26000,80,156786,-0.3999,0.0014,-8.3248,13.1723,7.9
09:30:53,26011.35,26176.0,26179.0,26185.0,26175.0,50,False,26162.29,0.0,0.0,3.0,False,26000,0.78,1614360,1260573,NIFTY2610626000CE,26000,140.35,182165,0.5976,0.0014,-8.2859,13.1922,7.85,NIFTY2610626000PE,26000,79.45,156786,-0.4024,0.0014,-8.2859,13.1922,7.85
09:31:08,26017.25,26179.7,26179.0,26185.0,26175.0,50,False,26162.46,0.0,0.0,0.7,True,26000,0.78,1614952,1260763,NIFTY2610626000CE,26000,143,182165,0.593,0.0014,-8.3311,13.2281,7.87,NIFTY2610626000PE,26000,77.25,156786,-0.407,0.0014,-8.3311,13.2281,7.87
09:31:24,26020.05,26181.0,26179.0,26185.0,26175.0,50,False,26162.64,0.0,0.0,2.0,True,26000,0.78,1614970,1260763,NIFTY2610626000CE,26000,142.95,182165,0.5981,0.0014,-8.2988,13.1876,7.86,NIFTY2610626000PE,26000,76.7,156786,-0.4019,0.0014,-8.2988,13.1876,7.86
09:31:37,26021.65,26186.0,26179.0,26187.2,26175.0,50,False,26163.15,0.0,0.0,7.0,True,26000,0.78,1614970,1260721,NIFTY2610626000CE,26000,145.55,182165,0.5992,0.0014,-8.2835,13.1784,7.86,NIFTY2610626000PE,26000,75.15,156786,-0.4008,0.0014,-8.2835,13.1784,7.86
