Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
15:04:53,25936.45,26101.0,26098.0,26103.0,26097.7,49.9,True,26086.85,25930.82,25934.54,3.0,True,25950,0.72,1085590,783658,NIFTY2610625950CE,25950,133.85,27941,0.5658,0.0014,-7.7505,14.1781,7.67,NIFTY2610625950PE,25950,90.6,22323,-0.4342,0.0014,-7.7505,14.1781,7.67
15:05:01,25938.6,26101.2,26100.4,26102.0,26100.2,51.6,True,26086.86,25933.42,25935.12,0.8,True,25950,0.72,1085590,783658,NIFTY2610625950CE,25950,133.75,27941,0.5635,0.0014,-7.7931,14.1899,7.71,NIFTY2610625950PE,25950,90.35,22323,-0.4365,0.0014,-7.7931,14.1899,7.71
15:05:09,25938.2,26101.5,26100.4,26102.0,26099.4,51.3,True,26086.87,25933.28,25935.06,1.1,True,25950,0.72,1085590,783658,NIFTY2610625950CE,25950,134.1,27941,0.5639,0.0014,-7.8064,14.1878,7.72,NIFTY2610625950PE,25950,90.95,22323,-0.4361,0.0014,-7.8064,14.1878,7.72
15:05:17,25940.9,26101.2,26100.4,26102.0,26099.4,53.3,True,26086.87,25934.18,25935.45,0.8,True,25950,0.72,1085588,783658,NIFTY2610625950CE,25950,134.2,27941,0.5632,0.0014,-7.8072,14.1916,7.72,NIFTY2610625950PE,25950,90.4,22323,-0.4368,0.0014,-7.8072,14.1916,7.72
15:05:24,25939.75,26101.0,26100.4,26102.0,26099.4,52.5,True,26086.88,25933.8,25935.28,0.6,True,25950,0.72,1085588,783658,NIFTY2610625950CE,25950,133.9,27941,0.5632,0.0014,-7.8072,14.1916,7.72,NIFTY2610625950PE,25950,90.5,22323,-0.4368,0.0014,-7.8072,14.1916,7.72
15:05:32,25943.75,26102.5,26100.4,26102.5,26099.4,55.2,True,26086.89,25935.13,25935.85,2.1,True,25950,0.72,1085588,783657,NIFTY2610625950CE,25950,134.7,27941,0.5653,0.0014,-7.775,14.18,7.69,NIFTY2610625950PE,25950,89.95,22323,-0.4347,0.0014,-7.775,14.18,7.69
15:05:39,25948.65,26102.0,26100.4,26103.0,26099.4,58.2,True,26086.9,25936.77,25936.55,1.6,True,25950,0.72,1085588,783657,NIFTY2610625950CE,25950,134.85,27941,0.5661,0.0014,-7.7705,14.1759,7.69,NIFTY2610625950PE,25950,89.85,22323,-0.4339,0.0014,-7.7705,14.1759,7.69
15:05:46,25946.6,26101.6,26100.4,26103.0,26099.4,57.0,True,26086.9,25936.08,25936.26,1.2,True,25950,0.72,1086191,784102,NIFTY2610625950CE,25950,134.4,27941,0.5661,0.0014,-7.7705,14.1759,7.69,NIFTY2610625950PE,25950,90.6,22323,-0.4339,0.0014,-7.7705,14.1759,7.69
15:05:53,25948.0,26103.3,26100.4,26103.3,26099.4,57.8,True,26086.91,25936.55,25936.46,2.9,True,25950,0.72,1090057,789090,NIFTY2610625950CE,25950,134.85,28107,0.5655,0.0014,-7.8125,14.1794,7.73,NIFTY2610625950PE,25950,90,22829,-0.4345,0.0014,-7.8125,14.1794,7.73
15:06:01,25948.15,26103.6,26102.4,26103.6,26102.3,57.9,True,26086.92,25940.42,25938.13,1.2,True,25950,0.72,1090029,789176,NIFTY2610625950CE,25950,134.95,28107,0.5649,0.0014,-7.8082,14.1819,7.73,NIFTY2610625950PE,25950,89.9,22829,-0.4351,0.0014,-7.8082,14.1819,7.73
15:06:08,25948.95,26105.0,26102.4,26105.0,26102.3,58.4,True,26086.93,25940.68,25938.24,2.6,True,25950,0.72,1089938,789184,NIFTY2610625950CE,25950,135.75,28107,0.5649,0.0014,-7.8082,14.1819,7.73,NIFTY2610625950PE,25950,89.3,22829,-0.4351,0.0014,-7.8082,14.1819,7.73
15:06:16,25950.1,26105.1,26102.4,26108.5,26102.3,59.1,True,26086.93,25941.07,25938.41,2.7,True,25950,0.72,1090008,789306,NIFTY2610625950CE,25950,135.7,28107,0.5661,0.0014,-7.7986,14.1749,7.72,NIFTY2610625950PE,25950,89.4,22829,-0.4339,0.0014,-7.7986,14.1749,7.72
15:06:23,25947.7,26110.4,26102.4,26110.4,26102.3,57.5,True,26086.95,25940.27,25938.07,8.0,True,25950,0.72,1089880,789306,NIFTY2610625950CE,25950,135.8,28107,0.5671,0.0014,-7.7908,14.1695,7.72,NIFTY2610625950PE,25950,89.4,22829,-0.4329,0.0014,-7.7908,14.1695,7.72
15:06:30,25953.9,26106.4,26102.4,26112.4,26102.3,61.2,True,26086.96,25942.33,25938.95,4.0,True,25950,0.72,1089877,789306,NIFTY2610625950CE,25950,135.95,28107,0.5671,0.0014,-7.7908,14.1695,7.72,NIFTY2610625950PE,25950,88.7,22829,-0.4329,0.0014,-7.7908,14.1695,7.72
15:06:38,25955.65,26110.0,26102.4,26115.0,26102.3,62.1,True,26086.98,25942.92,25939.2,7.6,True,25950,0.72,1089933,789306,NIFTY2610625950CE,25950,138,28107,0.5702,0.0014,-7.7757,14.1515,7.71,NIFTY2610625950PE,25950,86.9,22829,-0.4298,0.0014,-7.7757,14.1515,7.71
15:06:46,25955.1,26115.0,26102.4,26116.0,26102.3,61.8,True,26086.99,25942.73,25939.12,12.6,True,25950,0.72,1089984,789303,NIFTY2610625950CE,25950,138.25,28107,0.5702,0.0014,-7.7757,14.1515,7.71,NIFTY2610625950PE,25950,86.7,22829,-0.4298,0.0014,-7.7757,14.1515,7.71
15:06:52,25954.05,26110.7,26102.4,26116.9,26102.3,61.2,True,26086.99,25942.38,25938.97,8.3,True,25950,0.72,1089986,789303,NIFTY2610625950CE,25950,138,28107,0.5749,0.0014,-7.7396,14.1222,7.69,NIFTY2610625950PE,25950,87.45,22829,-0.4251,0.0014,-7.7396,14.1222,7.69
15:07:00,25955.65,26116.0,26117.0,26117.0,26110.7,62.1,True,26087.0,25946.81,25941.36,1.0,False,25950,0.72,1089986,789304,NIFTY2610625950CE,25950,138.6,28107,0.5756,0.0014,-7.7387,14.117,7.69,NIFTY2610625950PE,25950,86.75,22829,-0.4244,0.0014,-7.7387,14.117,7.69
15:07:08,25948.55,26112.0,26117.0,26117.3,26110.7,56.7,True,26087.01,25944.44,25940.34,5.0,False,25950,0.72,1089987,789306,NIFTY2610625950CE,25950,136.5,28107,0.5759,0.0014,-7.7503,14.1151,7.7,NIFTY2610625950PE,25950,88.1,22829,-0.4241,0.0014,-7.7503,14.1151,7.7
15:07:15,25943.2,26110.0,26117.0,26117.3,26110.0,52.9,True,26087.02,25942.66,25939.58,7.0,False,25950,0.72,1089987,789306,NIFTY2610625950CE,25950,135.35,28107,0.5759,0.0014,-7.7503,14.1151,7.7,NIFTY2610625950PE,25950,89.15,22829,-0.4241,0.0014,-7.7503,14.1151,7.7
15:07:23,25937.05,26109.9,26117.0,26117.3,26106.4,49.1,True,26087.03,25940.61,25938.7,7.1,False,25950,0.72,1089987,789306,NIFTY2610625950CE,25950,134.7,28107,0.5708,0.0014,-7.7118,14.1469,7.65,NIFTY2610625950PE,25950,90,22829,-0.4292,0.0014,-7.7118,14.1469,7.65
