Timestamp	Spot	RSI	ATM_Strike	PCR	CE_Price	PE_Price	CE_OI	PE_OI	CE_Delta	PE_Delta	Status	PnL	Reason
10:00:24	26223.55	78	26200	1.2	123.55	76.25	169769	226453	0.5786	-0.4214	SCANNING_NEUTRAL	0	Waiting for entry
10:00:32	26219.4	75	26200	1.2	122.25	76.8	169769	226453	0.5785	-0.4215	SCANNING_NEUTRAL	0	Waiting for entry
10:00:40	26220.2	76	26200	1.2	122.3	77.35	169769	226453	0.574	-0.426	SCANNING_NEUTRAL	0	Waiting for entry
10:00:47	26219	75	26200	1.2	122.4	77.3	169769	226453	0.5744	-0.4256	SCANNING_NEUTRAL	0	Waiting for entry
10:00:55	26219.9	76	26200	1.2	122.6	77.1	169769	226453	0.5751	-0.4249	SCANNING_NEUTRAL	0	Waiting for entry
10:01:02	26220.3	76	26200	1.2	123.7	76.35	169769	226453	0.5751	-0.4249	SCANNING_NEUTRAL	0	Waiting for entry
10:01:08	26217.65	74	26200	1.2	121.9	77.55	169769	226453	0.578	-0.422	SCANNING_NEUTRAL	0	Waiting for entry
10:01:15	26216.3	73	26200	1.2	121.1	78.4	169769	226453	0.578	-0.422	SCANNING_NEUTRAL	0	Waiting for entry
10:01:23	26216.5	73	26200	1.2	121.3	78	170930	227778	0.5704	-0.4296	SCANNING_NEUTRAL	0	Waiting for entry
10:01:29	26216.2	73	26200	1.2	122.5	77.15	170930	227778	0.5728	-0.4272	SCANNING_NEUTRAL	0	Waiting for entry
10:01:37	26216.9	73	26200	1.2	123	76.75	170930	227778	0.5728	-0.4272	SCANNING_NEUTRAL	0	Waiting for entry
10:01:44	26219.2	75	26200	1.2	124.5	75.35	170930	227778	0.5735	-0.4265	SCANNING_NEUTRAL	0	Waiting for entry
10:01:51	26219.35	75	26200	1.2	122.6	77.05	170930	227778	0.5801	-0.4199	SCANNING_NEUTRAL	0	Waiting for entry
10:01:58	26216.9	73	26200	1.2	122.35	76.95	170930	227778	0.5801	-0.4199	SCANNING_NEUTRAL	0	Waiting for entry
10:02:06	26217	73	26200	1.2	122.85	76.4	170930	227778	0.5767	-0.4233	SCANNING_NEUTRAL	0	Waiting for entry
10:02:13	26215.75	72	26200	1.2	122.2	76.95	170930	227778	0.575	-0.425	SCANNING_NEUTRAL	0	Waiting for entry
10:02:20	26215.9	72	26200	1.2	122.35	76.65	170930	227778	0.575	-0.425	SCANNING_NEUTRAL	0	Waiting for entry
10:02:28	26216.35	73	26200	1.2	122.4	76.3	170930	227778	0.5749	-0.4251	SCANNING_NEUTRAL	0	Waiting for entry
10:02:35	26215.25	72	26200	1.2	122.1	76.4	170930	227778	0.5759	-0.4241	SCANNING_NEUTRAL	0	Waiting for entry
10:02:42	26216.1	72	26200	1.2	122.9	76	170930	227778	0.5759	-0.4241	SCANNING_NEUTRAL	0	Waiting for entry
10:02:49	26217.9	74	26200	1.2	123	76.05	170930	227778	0.5779	-0.4221	SCANNING_NEUTRAL	0	Waiting for entry
10:02:56	26219	75	26200	1.2	122.55	76.45	170930	227778	0.5782	-0.4218	SCANNING_NEUTRAL	0	Waiting for entry
10:03:03	26217.25	73	26200	1.2	121.25	77.25	170930	227778	0.5782	-0.4218	SCANNING_NEUTRAL	0	Waiting for entry
10:03:09	26214.45	71	26200	1.2	120.65	77.6	170930	227778	0.5729	-0.4271	SCANNING_NEUTRAL	0	Waiting for entry
10:03:17	26215.2	72	26200	1.2	121	77.5	170930	227778	0.5729	-0.4271	SCANNING_NEUTRAL	0	Waiting for entry
10:03:24	26214.25	71	26200	1.2	121.35	77.3	170930	227778	0.572	-0.428	SCANNING_NEUTRAL	0	Waiting for entry
10:03:32	26213.85	71	26200	1.2	121.8	77.1	170930	227778	0.572	-0.428	SCANNING_NEUTRAL	0	Waiting for entry
10:03:40	26214.7	71	26200	1.2	121.45	77.35	170930	227778	0.5722	-0.4278	SCANNING_NEUTRAL	0	Waiting for entry
10:03:47	26215.65	72	26200	1.2	122.1	76.95	170930	227778	0.5733	-0.4267	SCANNING_NEUTRAL	0	Waiting for entry
10:03:55	26215.5	72	26200	1.2	120.3	78.15	170930	227778	0.5733	-0.4267	SCANNING_NEUTRAL	0	Waiting for entry
10:04:01	26215.95	72	26200	1.2	120.15	78.4	170930	227778	0.5736	-0.4264	SCANNING_NEUTRAL	0	Waiting for entry
10:04:08	26211.2	68	26200	1.2	118.55	79.3	170930	227778	0.5694	-0.4306	SCANNING_NEUTRAL	0	Waiting for entry
10:04:15	26210.55	68	26200	1.2	117.5	80.15	170930	227778	0.5694	-0.4306	SCANNING_NEUTRAL	0	Waiting for entry
10:04:23	26209.6	67	26200	1.21	117.65	80.15	169187	229362	0.5659	-0.4341	SCANNING_NEUTRAL	0	Waiting for entry
10:04:31	26210.4	68	26200	1.21	118.65	79.5	169187	229362	0.5602	-0.4398	SCANNING_NEUTRAL	0	Waiting for entry
10:04:37	26211	68	26200	1.21	118.15	79.65	169187	229362	0.5653	-0.4347	SCANNING_NEUTRAL	0	Waiting for entry
10:04:45	26208.75	67	26200	1.21	118.5	79.45	169187	229362	0.5653	-0.4347	SCANNING_NEUTRAL	0	Waiting for entry
10:04:52	26210.35	68	26200	1.21	119	78.65	169187	229362	0.5633	-0.4367	SCANNING_NEUTRAL	0	Waiting for entry
10:04:58	26211.35	69	26200	1.21	117.95	79.65	169187	229362	0.5674	-0.4326	SCANNING_NEUTRAL	0	Waiting for entry
10:05:06	26208.95	67	26200	1.21	116.95	80.4	169187	229362	0.5674	-0.4326	SCANNING_NEUTRAL	0	Waiting for entry
10:05:14	26209.95	67	26200	1.21	117.15	80.35	169187	229362	0.564	-0.436	SCANNING_NEUTRAL	0	Waiting for entry
10:05:20	26207.5	66	26200	1.21	117.45	79.9	169187	229362	0.5621	-0.4379	SCANNING_NEUTRAL	0	Waiting for entry
10:05:29	26210.1	67	26200	1.21	118.7	79.05	169187	229362	0.5621	-0.4379	SCANNING_NEUTRAL	0	Waiting for entry
10:05:37	26210.6	68	26200	1.21	118.4	79.45	169187	229362	0.5631	-0.4369	SCANNING_NEUTRAL	0	Waiting for entry
10:05:43	26209.25	67	26200	1.21	118.15	79.2	169187	229362	0.5631	-0.4369	SCANNING_NEUTRAL	0	Waiting for entry
10:05:51	26210.2	68	26200	1.21	119.3	78.35	169187	229362	0.5648	-0.4352	SCANNING_NEUTRAL	0	Waiting for entry
10:05:58	26209.3	67	26200	1.21	118.95	78.85	169187	229362	0.5684	-0.4316	SCANNING_NEUTRAL	0	Waiting for entry
10:06:05	26210.65	68	26200	1.21	119.2	78.7	169187	229362	0.5684	-0.4316	SCANNING_NEUTRAL	0	Waiting for entry
10:06:12	26209.8	67	26200	1.21	118.3	79.1	169187	229362	0.5666	-0.4334	SCANNING_NEUTRAL	0	Waiting for entry
10:06:18	26210.25	68	26200	1.21	118.55	79.2	169187	229362	0.5666	-0.4334	SCANNING_NEUTRAL	0	Waiting for entry
10:06:25	26208.2	66	26200	1.21	120.3	77.85	169187	229362	0.5656	-0.4344	SCANNING_NEUTRAL	0	Waiting for entry
10:06:32	26213.95	69	26200	1.21	120.6	77.35	169187	229362	0.5643	-0.4357	SCANNING_NEUTRAL	0	Waiting for entry
10:06:40	26211.85	68	26200	1.21	119.8	78.2	169187	229362	0.5643	-0.4357	SCANNING_NEUTRAL	0	Waiting for entry
10:06:47	26210.6	68	26200	1.21	119.55	78.4	169187	229362	0.5719	-0.4281	SCANNING_NEUTRAL	0	Waiting for entry
10:06:57	26209.25	67	26200	1.21	116.55	80.5	169187	229362	0.5689	-0.4311	SCANNING_NEUTRAL	0	Waiting for entry
10:07:04	26207.7	66	26200	1.21	117.7	79.8	169187	229362	0.5635	-0.4365	SCANNING_NEUTRAL	0	Waiting for entry
10:07:12	26206.65	65	26200	1.21	117.4	79.85	169187	229362	0.563	-0.437	SCANNING_NEUTRAL	0	Waiting for entry
10:07:19	26206.4	65	26200	1.2	118.5	79.5	171423	231209	0.563	-0.437	SCANNING_NEUTRAL	0	Waiting for entry
10:07:26	26207.55	66	26200	1.2	118	80	171423	231209	0.563	-0.437	SCANNING_NEUTRAL	0	Waiting for entry
10:07:32	26209.35	67	26200	1.2	117.95	79.8	171423	231209	0.5637	-0.4363	SCANNING_NEUTRAL	0	Waiting for entry
10:07:39	26209.55	67	26200	1.2	119.4	78.65	171423	231209	0.5637	-0.4363	SCANNING_NEUTRAL	0	Waiting for entry
10:07:46	26210.95	68	26200	1.2	119.75	78.3	171423	231209	0.5703	-0.4297	SCANNING_NEUTRAL	0	Waiting for entry
10:07:53	26210.55	68	26200	1.2	119.55	78.4	171423	231209	0.5698	-0.4302	SCANNING_NEUTRAL	0	Waiting for entry
10:08:00	26211.15	68	26200	1.2	119.85	78.5	171423	231209	0.5698	-0.4302	SCANNING_NEUTRAL	0	Waiting for entry
10:08:08	26212.1	68	26200	1.2	119.55	78.45	171423	231209	0.5699	-0.4301	SCANNING_NEUTRAL	0	Waiting for entry
10:08:17	26212.25	68	26200	1.2	119.95	78.45	171423	231209	0.5684	-0.4316	SCANNING_NEUTRAL	0	Waiting for entry
10:08:23	26211.05	68	26200	1.2	118	79.65	171423	231209	0.5684	-0.4316	SCANNING_NEUTRAL	0	Waiting for entry
10:08:32	26206.35	65	26200	1.2	116.25	80.8	171423	231209	0.5659	-0.4341	SCANNING_NEUTRAL	0	Waiting for entry
10:08:39	26205.35	64	26200	1.2	116.85	80.85	171423	231209	0.5595	-0.4405	SCANNING_NEUTRAL	0	Waiting for entry
10:08:46	26204.55	64	26200	1.2	115.45	81.65	171423	231209	0.5595	-0.4405	SCANNING_NEUTRAL	0	Waiting for entry
10:08:54	26204.45	64	26200	1.2	117.75	79.7	171423	231209	0.5595	-0.4405	SCANNING_NEUTRAL	0	Waiting for entry
10:09:01	26207.15	65	26200	1.2	117.5	79.9	171423	231209	0.5577	-0.4423	SCANNING_NEUTRAL	0	Waiting for entry
10:09:08	26207.6	66	26200	1.2	117.35	80.05	171423	231209	0.5565	-0.4435	SCANNING_NEUTRAL	0	Waiting for entry
10:09:15	26205.5	64	26200	1.2	116.5	80.55	171423	231209	0.5565	-0.4435	SCANNING_NEUTRAL	0	Waiting for entry
10:09:23	26206.55	65	26200	1.2	118.3	79	171423	231209	0.5629	-0.4371	SCANNING_NEUTRAL	0	Waiting for entry
10:09:31	26208.1	66	26200	1.2	118.5	79	171423	231209	0.5641	-0.4359	SCANNING_NEUTRAL	0	Waiting for entry
10:09:38	26211.4	68	26200	1.2	120	77.65	171423	231209	0.5641	-0.4359	SCANNING_NEUTRAL	0	Waiting for entry
10:09:47	26210.8	68	26200	1.2	120.7	77.35	171423	231209	0.566	-0.434	SCANNING_NEUTRAL	0	Waiting for entry
10:09:55	26211.05	68	26200	1.2	120.35	77.55	171423	231209	0.5715	-0.4285	SCANNING_NEUTRAL	0	Waiting for entry
10:10:02	26210.2	67	26200	1.2	120.05	77.65	171423	231209	0.5707	-0.4293	SCANNING_NEUTRAL	0	Waiting for entry
10:10:10	26211.6	68	26200	1.2	120.55	77.35	171423	231209	0.5707	-0.4293	SCANNING_NEUTRAL	0	Waiting for entry
10:10:18	26216.1	69	26200	1.21	123.9	75.05	169839	232930	0.5709	-0.4291	SCANNING_NEUTRAL	0	Waiting for entry
10:10:26	26215.65	69	26200	1.21	124.55	74.35	169839	232930	0.5734	-0.4266	SCANNING_NEUTRAL	0	Waiting for entry
10:10:33	26215.9	69	26200	1.21	123.55	75.2	169839	232930	0.5813	-0.4187	SCANNING_NEUTRAL	0	Waiting for entry
10:10:41	26214.15	69	26200	1.21	122.6	75.4	169839	232930	0.5813	-0.4187	SCANNING_NEUTRAL	0	Waiting for entry
10:10:48	26215.95	69	26200	1.21	124.6	74.6	169839	232930	0.5789	-0.4211	SCANNING_NEUTRAL	0	Waiting for entry
10:10:57	26218.6	70	26200	1.21	125.15	74.25	169839	232930	0.5789	-0.4211	SCANNING_NEUTRAL	0	Waiting for entry
10:11:04	26216.8	70	26200	1.21	122.3	76.15	169839	232930	0.5793	-0.4207	SCANNING_NEUTRAL	0	Waiting for entry
10:11:12	26215.5	69	26200	1.21	122.45	76.25	169839	232930	0.5834	-0.4166	SCANNING_NEUTRAL	0	Waiting for entry
10:11:19	26217.05	70	26200	1.21	124.45	75	169839	232930	0.5775	-0.4225	SCANNING_NEUTRAL	0	Waiting for entry
10:11:27	26217.6	70	26200	1.21	123.6	75.8	169839	232930	0.5775	-0.4225	SCANNING_NEUTRAL	0	Waiting for entry
10:11:34	26218	70	26200	1.21	124.55	75	169839	232930	0.5813	-0.4187	SCANNING_NEUTRAL	0	Waiting for entry
10:11:41	26218.9	70	26200	1.21	124.4	75.35	169839	232930	0.5813	-0.4187	SCANNING_NEUTRAL	0	Waiting for entry
10:11:48	26217.9	70	26200	1.21	124.45	75.05	169839	232930	0.5807	-0.4193	SCANNING_NEUTRAL	0	Waiting for entry
10:11:55	26217.95	70	26200	1.21	124.95	74.8	169839	232930	0.5825	-0.4175	SCANNING_NEUTRAL	0	Waiting for entry
10:12:02	26222.95	71	26200	1.21	127.85	72.4	169839	232930	0.5825	-0.4175	SCANNING_NEUTRAL	0	Waiting for entry
10:12:09	26220.95	71	26200	1.21	127.55	72.8	169839	232930	0.5914	-0.4086	SCANNING_NEUTRAL	0	Waiting for entry
10:12:16	26223.35	72	26200	1.21	127.6	72.95	169839	232930	0.5914	-0.4086	SCANNING_NEUTRAL	0	Waiting for entry
10:12:23	26222.65	71	26200	1.21	127.25	73.2	169839	232930	0.5913	-0.4087	SCANNING_NEUTRAL	0	Waiting for entry
10:12:31	26222.15	71	26200	1.21	125.45	74.2	169839	232930	0.5895	-0.4105	SCANNING_NEUTRAL	0	Waiting for entry
10:12:37	26220.95	71	26200	1.21	125.9	74.1	169839	232930	0.5895	-0.4105	SCANNING_NEUTRAL	0	Waiting for entry
10:12:45	26220.55	71	26200	1.21	124.45	74.95	169839	232930	0.5895	-0.4105	SCANNING_NEUTRAL	0	Waiting for entry
10:12:53	26218.5	70	26200	1.21	124.35	74.95	169839	232930	0.5847	-0.4153	SCANNING_NEUTRAL	0	Waiting for entry
10:13:00	26219.15	70	26200	1.21	125	74.55	169839	232930	0.5851	-0.4149	SCANNING_NEUTRAL	0	Waiting for entry
10:13:08	26218.8	70	26200	1.21	123.95	75.05	169839	232930	0.5851	-0.4149	SCANNING_NEUTRAL	0	Waiting for entry
10:13:16	26219.7	71	26200	1.21	124	75.1	169839	232930	0.5834	-0.4166	SCANNING_NEUTRAL	0	Waiting for entry
10:13:22	26217.75	70	26200	1.23	125	74.6	165571	236201	0.5811	-0.4189	SCANNING_NEUTRAL	0	Waiting for entry
10:13:30	26220.75	71	26200	1.23	125.95	73.95	165571	236201	0.5811	-0.4189	SCANNING_NEUTRAL	0	Waiting for entry
10:13:37	26220.05	71	26200	1.23	127.5	72.55	165571	236201	0.586	-0.414	SCANNING_NEUTRAL	0	Waiting for entry
10:13:44	26223.25	71	26200	1.23	128.85	71.9	165571	236201	0.586	-0.414	SCANNING_NEUTRAL	0	Waiting for entry
10:13:51	26223.75	72	26200	1.23	128.75	72.05	165571	236201	0.5913	-0.4087	SCANNING_NEUTRAL	0	Waiting for entry
10:13:59	26225.65	72	26250	1.23	100.15	91.8	83328	68706	0.512	-0.488	SCANNING_NEUTRAL	0	Waiting for entry
10:14:08	26226.65	72	26250	1.23	101.15	90.9	83328	68706	0.5163	-0.4837	SCANNING_NEUTRAL	0	Waiting for entry
10:14:17	26227.35	73	26250	1.23	101.3	91.85	83328	68706	0.5163	-0.4837	SCANNING_NEUTRAL	0	Waiting for entry
10:14:24	26225.7	72	26250	1.23	99.25	93.25	83328	68706	0.5174	-0.4826	SCANNING_NEUTRAL	0	Waiting for entry
10:14:30	26225.25	72	26250	1.23	100.2	92.5	83328	68706	0.5151	-0.4849	SCANNING_NEUTRAL	0	Waiting for entry
10:14:37	26225	72	26200	1.23	129.6	72.25	165571	236201	0.595	-0.405	SCANNING_NEUTRAL	0	Waiting for entry
10:14:46	26225.8	72	26250	1.23	101	92.3	83328	68706	0.5146	-0.4854	SCANNING_NEUTRAL	0	Waiting for entry
10:14:54	26227.35	73	26250	1.23	100.6	92.45	83328	68706	0.5145	-0.4855	SCANNING_NEUTRAL	0	Waiting for entry
10:15:01	26228.95	73	26250	1.23	100	92.65	83328	68706	0.5145	-0.4855	SCANNING_NEUTRAL	0	Waiting for entry
10:15:08	26227.8	73	26250	1.23	100.7	92.1	83328	68706	0.5166	-0.4834	SCANNING_NEUTRAL	0	Waiting for entry
10:15:15	26226.8	72	26250	1.23	99.65	92.7	83328	68706	0.5143	-0.4857	SCANNING_NEUTRAL	0	Waiting for entry
10:15:23	26226	72	26250	1.23	100.25	92.35	83328	68706	0.5143	-0.4857	SCANNING_NEUTRAL	0	Waiting for entry
10:15:31	26227.4	73	26250	1.23	100.25	92.3	83328	68706	0.5144	-0.4856	SCANNING_NEUTRAL	0	Waiting for entry
10:15:39	26229.9	73	26250	1.23	100.5	91.95	83328	68706	0.515	-0.485	SCANNING_NEUTRAL	0	Waiting for entry
10:15:47	26230.9	73	26250	1.23	101.75	90.9	83328	68706	0.515	-0.485	SCANNING_NEUTRAL	0	Waiting for entry
10:15:55	26233.4	74	26250	1.23	104.6	88.95	83328	68706	0.5167	-0.4833	SCANNING_NEUTRAL	0	Waiting for entry
10:16:02	26236.15	75	26250	1.23	103.75	89.35	83328	68706	0.5167	-0.4833	SCANNING_NEUTRAL	0	Waiting for entry
10:16:10	26229.9	73	26250	1.23	101.75	90.75	83328	68706	0.5287	-0.4713	SCANNING_NEUTRAL	0	Waiting for entry
10:16:17	26231.4	74	26250	1.23	101.9	90.95	83328	68706	0.5263	-0.4737	SCANNING_NEUTRAL	0	Waiting for entry
10:16:25	26229.55	73	26250	1.25	101.15	90.9	78083	71862	0.5263	-0.4737	SCANNING_NEUTRAL	0	Waiting for entry
10:16:32	26231.75	74	26250	1.25	101.65	89.85	78083	71862	0.521	-0.479	SCANNING_NEUTRAL	0	Waiting for entry
10:16:39	26231.25	73	26250	1.25	101.45	90.05	78083	71862	0.5195	-0.4805	SCANNING_NEUTRAL	0	Waiting for entry
10:16:46	26232.05	74	26250	1.25	100.95	90.65	78083	71862	0.5212	-0.4788	SCANNING_NEUTRAL	0	Waiting for entry
10:16:53	26233.85	74	26250	1.25	103	88.95	78083	71862	0.5233	-0.4767	SCANNING_NEUTRAL	0	Waiting for entry
10:17:01	26233.4	74	26250	1.25	102.8	88.85	78083	71862	0.5233	-0.4767	SCANNING_NEUTRAL	0	Waiting for entry
10:17:09	26233.9	74	26250	1.25	101.85	90	78083	71862	0.5249	-0.4751	SCANNING_NEUTRAL	0	Waiting for entry
10:17:15	26233.25	74	26250	1.25	101.15	90.5	78083	71862	0.5249	-0.4751	SCANNING_NEUTRAL	0	Waiting for entry
10:17:23	26230.85	73	26250	1.25	100.8	90.65	78083	71862	0.5221	-0.4779	SCANNING_NEUTRAL	0	Waiting for entry
10:17:30	26229.5	73	26250	1.25	99.7	91.75	78083	71862	0.5198	-0.4802	SCANNING_NEUTRAL	0	Waiting for entry
10:17:37	26229.25	73	26250	1.25	98.4	92.15	78083	71862	0.5159	-0.4841	SCANNING_NEUTRAL	0	Waiting for entry
10:17:44	26228.7	73	26250	1.25	98.85	91.95	78083	71862	0.5159	-0.4841	SCANNING_NEUTRAL	0	Waiting for entry
10:17:52	26229	73	26250	1.25	99.65	91.2	78083	71862	0.5159	-0.4841	SCANNING_NEUTRAL	0	Waiting for entry
10:17:59	26229.3	73	26250	1.25	99.65	90.85	78083	71862	0.5134	-0.4866	SCANNING_NEUTRAL	0	Waiting for entry
10:18:06	26231.55	74	26250	1.25	100.35	90.45	78083	71862	0.5134	-0.4866	SCANNING_NEUTRAL	0	Waiting for entry
10:18:14	26232.45	74	26250	1.25	99.9	90.8	78083	71862	0.5134	-0.4866	SCANNING_NEUTRAL	0	Waiting for entry
10:18:21	26230.6	73	26250	1.25	100.45	90.3	78083	71862	0.5172	-0.4828	SCANNING_NEUTRAL	0	Waiting for entry
10:18:29	26233.2	74	26250	1.25	100.3	90.5	78083	71862	0.5162	-0.4838	SCANNING_NEUTRAL	0	Waiting for entry
10:18:37	26232.45	74	26250	1.25	100.35	90.6	78083	71862	0.5162	-0.4838	SCANNING_NEUTRAL	0	Waiting for entry
10:18:46	26232.05	74	26250	1.25	100.1	90.45	78083	71862	0.5171	-0.4829	SCANNING_NEUTRAL	0	Waiting for entry
10:18:53	26230.75	73	26250	1.25	101.4	89.75	78083	71862	0.5189	-0.4811	SCANNING_NEUTRAL	0	Waiting for entry
10:19:00	26230.95	73	26250	1.25	100	90.8	78083	71862	0.5189	-0.4811	SCANNING_NEUTRAL	0	Waiting for entry
10:19:08	26228.75	73	26250	1.25	99.95	90.8	78083	71862	0.5176	-0.4824	SCANNING_NEUTRAL	0	Waiting for entry
10:19:15	26229.15	73	26250	1.25	100.3	90.75	78083	71862	0.5176	-0.4824	SCANNING_NEUTRAL	0	Waiting for entry
10:19:22	26226.7	72	26250	1.27	99.55	91	80723	76639	0.5171	-0.4829	SCANNING_NEUTRAL	0	Waiting for entry
10:19:30	26227.55	73	26250	1.27	99.15	91.4	80723	76639	0.5173	-0.4827	SCANNING_NEUTRAL	0	Waiting for entry
10:19:37	26228.3	73	26250	1.27	99.65	91	80723	76639	0.5173	-0.4827	SCANNING_NEUTRAL	0	Waiting for entry
10:19:44	26227.8	73	26250	1.27	98.05	91.9	80723	76639	0.5147	-0.4853	SCANNING_NEUTRAL	0	Waiting for entry
10:19:51	26226.15	72	26250	1.27	97.6	92.15	80723	76639	0.5152	-0.4848	SCANNING_NEUTRAL	0	Waiting for entry
10:19:58	26225.45	71	26250	1.27	97.3	92.6	80723	76639	0.5152	-0.4848	SCANNING_NEUTRAL	0	Waiting for entry
10:20:05	26224.35	71	26200	1.27	125.6	72.1	158428	246966	0.5921	-0.4079	SCANNING_NEUTRAL	0	Waiting for entry
10:20:13	26223.75	70	26200	1.27	126.85	71.45	158428	246966	0.5915	-0.4085	SCANNING_NEUTRAL	0	Waiting for entry
10:20:20	26225.35	71	26250	1.27	97.3	92.6	80723	76639	0.51	-0.49	SCANNING_NEUTRAL	0	Waiting for entry
10:20:27	26226	71	26250	1.27	97.1	92.5	80723	76639	0.5107	-0.4893	SCANNING_NEUTRAL	0	Waiting for entry
10:20:35	26226	71	26250	1.27	96.55	92.9	80723	76639	0.5101	-0.4899	SCANNING_NEUTRAL	0	Waiting for entry
10:20:42	26225.9	71	26250	1.27	96	93.25	80723	76639	0.5101	-0.4899	SCANNING_NEUTRAL	0	Waiting for entry
10:20:49	26225.65	71	26250	1.27	96.3	92.7	80723	76639	0.5101	-0.4899	SCANNING_NEUTRAL	0	Waiting for entry
