Date,Entry Time,Exit Time,Type,Strike,Opt Buy,Opt Sell,Nifty Entry,Nifty Exit,EMA5 Entry,EMA13 Entry,PnL,Balance,Reason
2025-12-30,09:45:01,09:45:42,CE,NSE-NIFTY-30Dec25-25950-CE,39.65,36.75,25939.25,25934.65,25927.06,25926.41,-217.5,9782.5,REVERSAL
2025-12-30,09:47:22,09:50:24,PE,NSE-NIFTY-30Dec25-25900-PE,28.95,31.55,25918.35,25909.3,25920.09,25923.43,195.0,9977.5,STOP/TRAIL
2025-12-30,09:55:00,09:55:49,CE,NSE-NIFTY-30Dec25-25950-CE,37.55,45.55,25935.3,25950.4,25926.61,25925.28,600.0,10577.5,STOP/TRAIL
2025-12-30,09:55:52,09:58:04,CE,NSE-NIFTY-30Dec25-25950-CE,45.25,40.25,25948.05,25943.4,25930.86,25927.1,-375.0,10202.5,STOP/TRAIL
2025-12-30,09:58:07,09:59:59,CE,NSE-NIFTY-30Dec25-25950-CE,40.3,35.3,25942.65,25935.7,25929.06,25926.33,-375.0,9827.5,STOP/TRAIL
