Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
10:10:50,25564.10,25676.10,40.8,22.3,29.4,25964.90,25574.70,25579.67,25550,0.64,1.00
10:10:59,25566.10,25678.80,41.2,22.3,29.4,25964.89,25575.37,25579.96,25550,0.64,1.00
10:11:06,25566.65,25673.80,41.3,22.3,29.4,25964.71,25575.55,25580.03,25550,0.64,1.00
10:11:16,25569.30,25678.00,41.8,22.3,29.4,25964.71,25576.44,25580.41,25550,0.64,1.00
10:11:23,25569.10,25682.70,41.8,22.3,29.4,25964.69,25576.37,25580.38,25550,0.64,1.00
10:11:32,25569.95,25681.00,42.0,22.3,29.4,25964.68,25576.65,25580.51,25550,0.64,1.12
10:11:39,25570.60,25677.00,42.1,22.3,29.4,25964.68,25576.87,25580.60,25550,0.64,1.11
10:11:47,25571.20,25678.10,42.2,22.3,29.4,25964.67,25577.07,25580.68,25550,0.64,1.11
10:11:55,25571.80,25678.10,42.3,22.3,29.4,25964.67,25577.27,25580.77,25550,0.64,1.11
10:12:04,25572.05,25678.10,42.4,19.6,26.0,25964.59,25575.89,25579.72,25550,0.64,1.10
10:12:11,25579.05,25685.00,44.4,19.6,26.4,25964.57,25578.22,25580.72,25600,0.64,0.07
10:12:20,25578.65,25685.50,44.3,19.6,26.4,25964.57,25578.09,25580.66,25600,0.64,0.08
10:12:29,25569.10,25678.10,41.7,19.6,26.6,25964.55,25574.90,25579.30,25550,0.64,0.15
10:12:37,25567.85,25675.10,41.4,19.6,26.8,25964.54,25574.49,25579.12,25550,0.64,0.20
10:12:46,25568.30,25673.30,41.5,19.6,26.8,25964.52,25574.64,25579.18,25550,0.64,0.33
10:12:55,25566.65,25673.40,41.2,19.6,26.8,25964.51,25574.09,25578.95,25550,0.64,0.37
10:13:06,25566.40,25673.30,41.1,19.6,26.9,25964.26,25574.00,25578.91,25550,0.64,0.41
10:13:17,25569.70,25680.30,41.8,19.6,26.9,25964.25,25575.10,25579.38,25550,0.64,0.45
10:13:27,25563.80,25671.00,40.6,19.6,27.0,25964.20,25573.14,25578.54,25550,0.64,0.76
10:13:35,25564.60,25676.50,40.7,19.6,27.0,25964.19,25573.40,25578.66,25550,0.64,0.79
10:13:42,25567.40,25676.50,41.3,19.6,27.0,25964.19,25574.34,25579.06,25550,0.64,0.84
10:13:49,25565.55,25670.00,40.9,19.6,27.0,25964.18,25573.72,25578.79,25550,0.64,0.91
10:13:58,25564.55,25675.00,40.7,19.6,27.0,25964.17,25573.39,25578.65,25550,0.64,1.02
10:14:08,25563.60,25672.90,40.5,19.7,27.1,25963.82,25573.07,25578.51,25550,0.64,1.15
10:14:17,25558.90,25670.00,39.6,20.2,27.3,25963.73,25571.50,25577.84,25550,0.64,1.77
10:14:25,25557.25,25666.50,39.3,20.6,27.5,25963.71,25570.95,25577.61,25550,0.64,1.88
10:14:33,25563.40,25673.90,40.5,20.6,27.5,25963.68,25573.00,25578.48,25550,0.64,2.13
10:14:41,25560.45,25665.00,39.9,20.6,27.5,25963.67,25572.02,25578.06,25550,0.64,2.16
10:14:50,25559.05,25667.90,39.6,20.6,27.5,25963.66,25571.55,25577.86,25550,0.64,2.24
10:14:59,25557.35,25669.70,39.3,20.6,27.5,25963.65,25570.99,25577.62,25550,0.64,2.29
10:15:09,25555.90,25663.40,39.0,19.2,25.6,25962.62,25565.86,25574.46,25550,0.64,0.10
10:15:19,25556.15,25665.00,39.0,19.5,25.8,25962.58,25565.94,25574.50,25550,0.64,0.33
10:15:28,25563.60,25668.70,41.3,19.5,26.2,25962.54,25568.42,25575.56,25550,0.64,0.54
10:15:38,25561.80,25670.00,40.7,19.5,26.2,25962.54,25567.82,25575.30,25550,0.64,0.55
10:15:49,25557.65,25665.00,39.4,19.5,26.2,25962.49,25566.44,25574.71,25550,0.64,0.83
10:15:59,25558.35,25661.70,39.7,19.5,26.2,25962.48,25566.67,25574.81,25550,0.64,0.88
10:16:08,25555.65,25665.00,38.9,19.5,26.2,25961.91,25565.77,25574.43,25550,0.64,1.06
10:16:18,25557.80,25665.00,39.5,19.5,26.2,25961.90,25566.49,25574.73,25550,0.64,1.12
10:16:29,25549.00,25656.50,37.6,20.2,26.5,25961.49,25563.56,25573.48,25550,0.63,3.15
10:16:39,25548.75,25660.10,37.5,20.5,26.7,25961.47,25563.47,25573.44,25550,0.63,2.91
10:16:50,25546.10,25657.70,37.0,20.6,26.7,25961.43,25562.59,25573.06,25550,0.63,2.76
10:17:00,25550.00,25660.00,37.8,20.7,26.8,25961.41,25563.89,25573.62,25550,0.63,2.55
10:17:10,25555.85,25669.00,39.0,20.7,26.8,25960.88,25565.84,25574.45,25550,0.63,2.41
