Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
09:47:06,25553.25,25666.10,33.2,34.5,23.1,25975.84,25559.37,25572.76,25550,0.60,1.00
09:47:14,25548.75,25664.40,32.3,34.5,23.3,25975.82,25557.87,25572.11,25550,0.60,1.00
09:47:21,25547.60,25662.90,32.0,34.5,23.5,25975.81,25557.49,25571.95,25550,0.60,1.00
09:47:29,25548.20,25662.00,32.2,34.5,23.5,25975.80,25557.69,25572.03,25550,0.60,1.00
09:47:38,25550.00,25660.00,32.5,34.5,23.5,25975.77,25558.29,25572.29,25550,0.60,1.00
09:47:45,25548.65,25660.30,32.2,34.5,23.5,25975.76,25557.84,25572.10,25550,0.60,1.17
09:47:52,25547.10,25662.00,31.9,34.5,23.5,25975.76,25557.32,25571.88,25550,0.60,1.15
09:47:59,25547.45,25662.80,32.0,34.5,23.5,25975.73,25557.44,25571.93,25550,0.60,1.23
09:48:07,25551.90,25660.10,34.0,33.4,21.9,25975.31,25555.57,25569.05,25550,0.60,0.31
09:48:15,25553.85,25669.00,34.9,33.4,22.1,25975.27,25556.22,25569.33,25550,0.60,0.47
09:48:24,25557.10,25667.00,36.2,33.4,22.3,25975.26,25557.30,25569.80,25550,0.60,0.56
09:48:32,25557.90,25669.00,36.6,33.4,22.5,25975.22,25557.57,25569.91,25550,0.60,0.73
09:48:40,25562.35,25674.00,38.3,33.4,22.8,25975.21,25559.05,25570.55,25550,0.60,0.82
09:48:47,25570.45,25680.00,41.3,32.1,23.2,25975.18,25561.75,25571.70,25550,0.60,0.95
09:48:56,25567.55,25679.90,40.2,31.9,23.3,25975.12,25560.79,25571.29,25550,0.60,1.24
09:49:02,25575.75,25681.00,43.1,31.0,23.6,25974.78,25563.52,25572.46,25600,0.60,1.27
09:49:09,25578.05,25684.00,43.8,30.6,23.8,25974.76,25564.29,25572.79,25600,0.60,1.33
