Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
09:51:19,25588.70,25691.00,39.8,41.6,28.5,25975.19,25584.63,25607.41,25600,0.60,1.00
09:51:28,25596.90,25692.10,41.2,41.6,28.5,25975.17,25587.37,25608.58,25600,0.60,1.00
09:51:36,25597.00,25694.50,41.3,41.6,28.5,25975.14,25587.40,25608.60,25600,0.60,1.00
09:51:43,25589.65,25691.50,39.9,41.6,28.5,25975.09,25584.95,25607.55,25600,0.60,1.00
09:51:52,25591.20,25691.00,40.2,41.6,28.5,25975.06,25585.47,25607.77,25600,0.60,1.00
09:52:01,25594.20,25692.10,40.7,41.6,28.5,25975.03,25586.47,25608.20,25600,0.60,1.13
09:52:09,25598.15,25695.60,41.5,41.6,28.5,25974.73,25587.78,25608.76,25600,0.60,1.15
09:52:18,25596.35,25695.50,41.1,41.6,28.5,25974.69,25587.18,25608.51,25600,0.61,1.17
09:52:29,25599.00,25700.20,41.7,41.6,28.5,25974.54,25588.07,25608.88,25600,0.62,1.35
09:52:40,25593.20,25691.00,40.5,41.6,28.5,25974.36,25586.13,25608.06,25600,0.62,1.50
09:52:48,25588.65,25689.00,39.8,41.6,28.5,25974.29,25584.62,25607.41,25600,0.62,1.51
09:52:57,25582.45,25686.60,38.8,41.6,28.7,25974.21,25582.55,25606.52,25600,0.62,1.53
09:53:05,25578.30,25682.30,38.2,41.6,29.0,25973.79,25581.17,25605.93,25600,0.62,1.51
09:53:13,25577.25,25681.40,38.1,41.6,29.1,25973.76,25580.82,25605.78,25600,0.62,1.49
09:53:23,25577.90,25678.00,38.2,41.6,29.2,25973.68,25581.03,25605.87,25600,0.62,1.50
09:53:35,25578.30,25684.10,38.2,41.6,29.2,25973.65,25581.17,25605.93,25600,0.62,1.49
09:53:45,25583.80,25684.60,39.0,41.6,29.2,25973.65,25583.00,25606.71,25600,0.62,1.45
09:53:57,25584.15,25683.80,39.1,41.6,29.2,25973.60,25583.12,25606.76,25600,0.62,1.45
09:54:08,25595.60,25690.60,40.9,41.6,29.2,25973.39,25586.93,25608.40,25600,0.62,1.45
09:54:21,25594.90,25698.40,40.8,41.6,29.2,25973.36,25586.70,25608.30,25600,0.62,1.46
09:54:32,25592.90,25690.00,40.5,41.6,29.2,25973.28,25586.03,25608.01,25600,0.62,1.44
