0,1,2,3,4
2020-01-03T09:50:00,12234.35,12244.65,12234.35,12241.3
2020-01-03T10:00:00,12241.1,12255.75,12241.1,12252.55
2020-01-03T10:10:00,12252.15,12265.6,12247.25,12265.05
2020-01-03T10:20:00,12264.95,12265.35,12247.3,12252.45
2020-01-03T10:30:00,12252.3,12255.3,12240.3,12242.2
2020-01-03T10:40:00,12242,12245.65,12236.6,12242.9
2020-01-03T10:50:00,12242.95,12246.15,12235.7,12242.25
2020-01-03T11:00:00,12242.45,12243.65,12236.5,12237.5
2020-01-03T11:10:00,12237.35,12249.05,12235.4,12247.75
2020-01-03T11:20:00,12247.65,12248.2,12241.7,12244.05
2020-01-03T11:30:00,12243.7,12245.95,12236.6,12236.8
2020-01-03T11:40:00,12236.7,12240.4,12222.3,12226.7
2020-01-03T11:50:00,12225.95,12232.35,12223.5,12224.8
2020-01-03T12:00:00,12224.7,12226.1,12217.15,12223.45
2020-01-03T12:10:00,12223.75,12225.2,12215.25,12216.2
2020-01-03T12:20:00,12216.05,12230.35,12213.8,12229.95
2020-01-03T12:30:00,12229.85,12230.35,12222.2,12226.05
2020-01-03T12:40:00,12226.2,12233.55,12225.45,12230.2
2020-01-03T12:50:00,12230,12231,12224.95,12226.5
2020-01-03T13:00:00,12226.45,12240.05,12225.65,12235.05
2020-01-03T13:10:00,12235.55,12238.3,12229,12230.6
2020-01-03T13:20:00,12230.45,12232,12225.2,12228.4
2020-01-03T13:30:00,12227.95,12231.05,12222.95,12230.15
2020-01-03T13:40:00,12230.1,12231.8,12220.75,12223.05
2020-01-03T13:50:00,12222.95,12227.15,12219.5,12225.75
2020-01-03T14:00:00,12225.5,12226.3,12214.3,12220.85
2020-01-03T14:10:00,12220.7,12220.85,12211.35,12214.7
2020-01-03T14:20:00,12214.95,12219,12205.55,12212.6
2020-01-03T14:30:00,12212.95,12222.8,12206.55,12213.95
2020-01-03T14:40:00,12214.2,12214.5,12201.85,12205
2020-01-03T14:50:00,12203.9,12204.35,12191.35,12196.9
2020-01-03T15:00:00,12196.6,12234.05,12196.6,12230.65
2020-01-03T15:10:00,12230.35,12232.2,12223.45,12227.7
2020-01-03T15:20:00,12227.8,12232.7,12222.2,12223.8
2020-01-03T15:30:00,12224.7,12226.65,12224.7,12226.65
2020-01-06T09:00:00,12170.6,12170.6,12170.6,12170.6
2020-01-06T09:10:00,12169.5,12179.1,12130.1,12140.5
2020-01-06T09:20:00,12140.85,12140.85,12095.45,12096.9
2020-01-06T09:30:00,12096.8,12099,12069.1,12094.1
2020-01-06T09:40:00,12093.45,12093.45,12071.75,12071.75
2020-01-06T09:50:00,12071.8,12096.35,12062.85,12096.25
2020-01-06T10:00:00,12094.8,12096.5,12085.75,12093.95
2020-01-06T10:10:00,12094.05,12094.05,12080.55,12082.55
2020-01-06T10:20:00,12082.15,12083.1,12073.6,12081.5
2020-01-06T10:30:00,12081.75,12098.45,12081.3,12095.55
2020-01-06T10:40:00,12095.9,12096.55,12077.95,12079.25
2020-01-06T10:50:00,12079.55,12085.85,12076.3,12079.05
2020-01-06T11:00:00,12078.7,12079.05,12069.05,12072.1
2020-01-06T11:10:00,12072.8,12073.7,12065.2,12066.25
2020-01-06T11:20:00,12066.45,12067.5,12043.75,12044.05
2020-01-06T11:30:00,12043.85,12050.7,12039.9,12042
2020-01-06T11:40:00,12041.9,12043.7,12028.4,12029.6
2020-01-06T11:50:00,12029.75,12035.9,12026.7,12033.8
2020-01-06T12:00:00,12033.65,12035.9,12018.65,12019.55
2020-01-06T12:10:00,12019.8,12030.9,12015.1,12029.85
2020-01-06T12:20:00,12030.8,12037.8,12029.4,12030.95
2020-01-06T12:30:00,12032.2,12036.5,12029.1,12029.8
2020-01-06T12:40:00,12030.1,12030.7,12014.7,12014.7
2020-01-06T12:50:00,12016.2,12016.2,12007.95,12012.4
2020-01-06T13:00:00,12012.2,12028.25,12012,12024.1
2020-01-06T13:10:00,12023.8,12025.3,12010.35,12013.1
2020-01-06T13:20:00,12013.85,12018.2,12010.75,12016.1
2020-01-06T13:30:00,12016.6,12019.85,12013.5,12018.95
2020-01-06T13:40:00,12019.5,12025.45,12018.8,12021.2
2020-01-06T13:50:00,12020.3,12020.65,12006.8,12011.1
2020-01-06T14:00:00,12009.95,12011.2,11994.15,12004.65
2020-01-06T14:10:00,12004.05,12005.3,11979.85,11981.6
2020-01-06T14:20:00,11981.35,11989.55,11979.35,11987.75
2020-01-06T14:30:00,11986.45,11991.6,11974.2,11976.6
2020-01-06T14:40:00,11976.65,11991.6,11974.6,11989.25
2020-01-06T14:50:00,11988.95,12013.5,11986.65,11995.8
2020-01-06T15:00:00,11994.95,12002.55,11984.55,11985.55
2020-01-06T15:10:00,11985.95,11997.2,11985.4,11996.2
2020-01-06T15:20:00,11995.9,12000.55,11988.1,11988.1
2020-01-06T15:30:00,11989.65,11993.05,11989.65,11993.05
2020-01-07T09:00:00,12079.1,12079.1,12079.1,12079.1
2020-01-07T09:10:00,12073,12129,12073,12122.05
2020-01-07T09:20:00,12122.85,12139.5,12122.85,12125.05
2020-01-07T09:30:00,12125.25,12144.1,12125.25,12141.45
