Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
12:40:07,26333.85,26455.50,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.00
12:40:18,26333.25,26455.50,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.00
12:40:26,26334.40,26455.70,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.00
12:40:35,26334.80,26455.70,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.00
12:40:43,26335.75,26455.10,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.00
12:40:51,26334.60,26457.60,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.34
12:41:00,26335.45,26455.10,51.0,23.8,10.3,26450.13,26335.53,26333.69,26350,1.49,1.56
12:41:08,26335.40,26459.70,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.49
12:41:24,26338.20,26462.00,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.48
12:41:32,26337.65,26461.50,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.48
12:41:40,26336.35,26461.50,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.42
12:41:49,26336.20,26461.50,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.37
12:41:57,26335.75,26455.20,51.0,23.8,10.3,26450.14,26335.53,26333.69,26350,1.49,1.48
12:42:06,26335.55,26458.70,52.2,25.2,8.8,26450.14,26335.54,26333.96,26350,1.49,0.03
12:42:14,26334.35,26455.20,52.2,25.2,8.8,26450.14,26335.54,26333.96,26350,1.49,0.09
12:42:22,26334.40,26455.10,52.2,25.2,8.8,26450.14,26335.54,26333.96,26350,1.49,0.56
12:42:28,26333.60,26455.00,52.2,25.2,8.8,26450.14,26335.54,26333.96,26350,1.49,0.99
