option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
CE,26250,2025-11-28 10:06:00,121.35,26264.05,26446.0,2025-11-28 10:15:00,102.75,STOP_LOSS,-18.6,-1395.0,9.0,False,121.35,2025-12-02,12055.0
CE,26300,2025-12-01 09:33:00,85.1,26294.3,26465.0,2025-12-01 09:42:00,80.9,STOP_LOSS,-4.2,-315.0,9.0,False,87.5,2025-12-02,11740.0
PE,26250,2025-12-01 10:24:00,53.0,26272.65,26446.1,2025-12-01 10:33:00,48.35,STOP_LOSS,-4.65,-348.75,9.0,False,54.2,2025-12-02,11391.25
PE,26250,2025-12-01 10:39:00,59.15,26266.5,26435.0,2025-12-01 10:51:00,69.2,TARGET,10.05,753.75,12.0,True,69.2,2025-12-02,12145.0
PE,26250,2025-12-01 10:54:00,68.95,26235.2,26410.8,2025-12-01 11:15:00,59.2,STOP_LOSS,-9.75,-731.25,21.0,False,72.85,2025-12-02,11413.75
PE,26200,2025-12-01 11:42:00,56.1,26211.75,26371.1,2025-12-01 11:48:00,69.4,TARGET,13.3,997.5,6.0,True,69.4,2025-12-02,12411.25
PE,26200,2025-12-01 11:51:00,69.0,26203.85,26364.0,2025-12-01 11:57:00,60.35,STOP_LOSS,-8.65,-648.75,6.0,False,69.0,2025-12-02,11762.5
PE,26200,2025-12-01 12:00:00,60.1,26207.05,26371.6,2025-12-01 12:06:00,71.25,TARGET,11.15,836.25,6.0,True,71.25,2025-12-02,12598.75
PE,26200,2025-12-01 12:09:00,80.35,26183.2,26345.0,2025-12-01 12:24:00,73.35,STOP_LOSS,-7.0,-525.0,15.0,False,81.1,2025-12-02,12073.75
PE,26150,2025-12-01 12:30:00,56.7,26164.95,26330.0,2025-12-01 12:51:00,57.5,TRAILING_STOP,0.8,60.0,21.0,True,63.0,2025-12-02,12133.75
PE,26150,2025-12-01 12:54:00,54.7,26168.15,26330.0,2025-12-01 13:15:00,47.8,STOP_LOSS,-6.9,-517.5,21.0,False,55.65,2025-12-02,11616.25
PE,26150,2025-12-01 13:24:00,56.8,26171.25,26330.0,2025-12-01 13:36:00,51.7,STOP_LOSS,-5.1,-382.5,12.0,False,57.35,2025-12-02,11233.75
PE,26200,2025-12-01 14:33:00,65.65,26196.35,26354.0,2025-12-01 14:48:00,77.7,TARGET,12.05,903.75,15.0,True,77.7,2025-12-02,12137.5
PE,26150,2025-12-01 14:51:00,60.1,26146.35,26315.0,2025-12-01 15:03:00,50.05,STOP_LOSS,-10.05,-753.75,12.0,False,60.4,2025-12-02,11383.75
PE,26150,2025-12-02 09:27:00,44.65,26130.2,26294.0,2025-12-02 09:30:00,63.85,TARGET,19.2,1440.0,3.0,True,63.85,2025-12-02,12823.75
PE,26100,2025-12-02 09:33:00,36.2,26116.05,26285.0,2025-12-02 09:42:00,53.8,TARGET,17.6,1320.0,9.0,True,53.8,2025-12-02,14143.75
PE,26000,2025-12-03 09:24:00,107.95,25994.25,26143.6,2025-12-03 09:27:00,128.3,TARGET,20.35,1526.25,3.0,True,128.3,2025-12-09,15670.0
PE,25950,2025-12-03 09:30:00,108.5,25968.9,26125.0,2025-12-03 09:33:00,119.4,TARGET,10.9,817.5,3.0,True,119.4,2025-12-09,16487.5
CE,26050,2025-12-04 09:24:00,102.9,25979.2,26122.7,2025-12-04 09:36:00,113.8,TARGET,10.9,817.5,12.0,True,113.8,2025-12-09,17305.0
CE,26050,2025-12-04 09:39:00,108.05,26004.5,26140.2,2025-12-04 10:00:00,118.55,TARGET,10.5,787.5,21.0,True,118.55,2025-12-09,18092.5
CE,26050,2025-12-04 10:06:00,118.0,26036.25,26180.0,2025-12-04 10:21:00,129.7,TARGET,11.7,877.5,15.0,True,129.7,2025-12-09,18970.0
CE,26050,2025-12-05 09:33:00,111.8,26044.55,26191.0,2025-12-05 09:36:00,107.65,STOP_LOSS,-4.15,-311.25,3.0,False,111.8,2025-12-09,18658.75
