datetime	capital
11/24/2025 9:47	9913.75
11/24/2025 12:59	9520
11/24/2025 13:42	9220
11/24/2025 14:24	9673.75
11/24/2025 15:04	11166.25
11/25/2025 9:23	10630
11/25/2025 9:31	10251.25
11/26/2025 10:45	11162.5
11/26/2025 14:04	11331.25
11/26/2025 14:29	10671.25
11/26/2025 15:03	10885
11/27/2025 9:43	11751.25
11/27/2025 10:09	11297.5
11/27/2025 12:03	10963.75
11/27/2025 13:06	11721.25
11/27/2025 14:32	11290
11/27/2025 14:44	10956.25
11/27/2025 14:55	10532.5
11/28/2025 9:26	10135
11/28/2025 9:35	10187.5
11/28/2025 9:40	10322.5
11/28/2025 9:54	11155
11/28/2025 11:19	10765
11/28/2025 12:03	10416.25
11/28/2025 12:53	10097.5
12/1/2025 9:42	9782.5
12/1/2025 10:28	9445
12/1/2025 10:51	10393.75
12/1/2025 11:42	11346.25
12/1/2025 12:44	11425
12/1/2025 12:52	11121.25
12/2/2025 9:30	11942.5
12/2/2025 9:42	13262.5
12/3/2025 9:27	14788.75
12/3/2025 10:04	15748.75
12/4/2025 9:25	15696.25
12/4/2025 9:38	15396.25
12/4/2025 9:49	14953.75
12/4/2025 10:08	15197.5
12/4/2025 12:20	16033.75
12/4/2025 13:41	16941.25
12/5/2025 9:28	16592.5
12/5/2025 9:35	16206.25
12/5/2025 9:50	15887.5
12/8/2025 9:28	15456.25
12/8/2025 9:42	15347.5
12/8/2025 9:51	15490
12/8/2025 10:37	15182.5
12/8/2025 11:44	14740
12/9/2025 10:36	14608.75
12/9/2025 11:00	14102.5
12/9/2025 11:36	13716.25
12/10/2025 9:24	13356.25
12/10/2025 9:38	13723.75
12/10/2025 10:15	14563.75
12/10/2025 10:28	14260
12/10/2025 10:39	13791.25
12/10/2025 10:53	14916.25
12/10/2025 11:39	14518.75
12/10/2025 12:04	13821.25
12/10/2025 12:14	13986.25
12/10/2025 14:03	15212.5
12/10/2025 14:16	14845
12/10/2025 14:39	14443.75
12/11/2025 9:22	14638.75
12/11/2025 9:30	14488.75
12/11/2025 9:37	15253.75
12/11/2025 9:47	14886.25
12/11/2025 9:54	14222.5
12/11/2025 10:13	15343.75
12/11/2025 10:32	16168.75
12/11/2025 10:52	15778.75
12/11/2025 11:20	16671.25
12/12/2025 10:01	16367.5
12/12/2025 10:16	15958.75
12/12/2025 10:24	17001.25
12/12/2025 10:45	16960
12/12/2025 10:51	16570
12/12/2025 12:14	16123.75
12/15/2025 9:46	15388.75
12/15/2025 10:09	15182.5
12/16/2025 9:58	16105
12/16/2025 10:57	15767.5
12/16/2025 12:43	15418.75
12/16/2025 12:59	15085
12/16/2025 13:30	14713.75
12/16/2025 14:05	14773.75
12/16/2025 14:15	15058.75
12/16/2025 14:36	15062.5
12/16/2025 14:49	14691.25
12/17/2025 9:22	15786.25
12/17/2025 9:48	16828.75
12/18/2025 9:36	16363.75
12/18/2025 10:04	16063.75
12/18/2025 10:17	17125
12/18/2025 11:24	18073.75
12/18/2025 14:29	18460
12/18/2025 14:41	18595
12/18/2025 15:00	18272.5
12/19/2025 9:46	17860
12/19/2025 10:09	17395
12/19/2025 10:48	17421.25
12/23/2025 9:36	17335
12/23/2025 14:14	18475
12/23/2025 14:26	18145
12/23/2025 15:01	17526.25
12/24/2025 9:22	17050
12/24/2025 10:03	16663.75
12/24/2025 11:05	16337.5
