timestamp,open,high,low,close
2020-11-27 00:00:00+05:30,12961.2,13145.85,12790.4,12943.05
2020-12-04 00:00:00+05:30,13064.2,13280.05,12962.8,13271.05
2020-12-11 00:00:00+05:30,13269.25,13579.35,13241.95,13504.25
2020-12-18 00:00:00+05:30,13571.95,13773.25,13447.05,13743.2
2020-12-25 00:00:00+05:30,13725.15,13777.5,13131.45,13739.6
2021-01-01 00:00:00+05:30,13824.4,14049.85,13811.55,14017.55
2021-01-08 00:00:00+05:30,14105.55,14367.3,13953.75,14344.4
2021-01-15 00:00:00+05:30,14449.4,14653.35,14357.85,14434.5
2021-01-22 00:00:00+05:30,14459.15,14753.55,14222.8,14367.0
2021-01-29 00:00:00+05:30,14479.65,14491.1,13596.75,13662.95
2021-02-05 00:00:00+05:30,13766.05,15014.65,13661.75,14924.25
2021-02-12 00:00:00+05:30,15064.8,15257.1,14977.2,15168.3
2021-02-19 00:00:00+05:30,15247.6,15431.75,14898.2,15004.2
2021-02-26 00:00:00+05:30,14980.4,15176.5,14467.75,14529.15
2021-03-05 00:00:00+05:30,14708.1,15273.15,14638.55,14962.85
2021-03-12 00:00:00+05:30,15004.0,15336.3,14919.9,15022.55
2021-03-19 00:00:00+05:30,15038.55,15051.6,14350.1,14737.05
2021-03-26 00:00:00+05:30,14738.95,14878.6,14264.4,14518.25
2021-04-02 00:00:00+05:30,14631.2,14883.2,14617.6,14864.1
2021-04-09 00:00:00+05:30,14849.85,14984.15,14459.5,14838.35
2021-04-16 00:00:00+05:30,14652.5,14697.7,14248.7,14617.85
2021-04-23 00:00:00+05:30,14314.75,14526.95,14151.4,14341.35
2021-04-30 00:00:00+05:30,14458.1,15044.35,14421.3,14619.1
2021-05-07 00:00:00+05:30,14490.65,14863.05,14416.25,14823.15
2021-05-14 00:00:00+05:30,14933.9,14966.9,14591.9,14681.0
2021-05-21 00:00:00+05:30,14762.3,15190.0,14725.35,15183.1
2021-05-28 00:00:00+05:30,15221.65,15469.65,15145.45,15435.65
2021-06-04 00:00:00+05:30,15440.55,15733.6,15374.0,15669.25
2021-06-11 00:00:00+05:30,15727.95,15835.55,15566.9,15799.35
2021-06-18 00:00:00+05:30,15791.9,15901.6,15450.9,15714.75
2021-06-25 00:00:00+05:30,15533.1,15895.75,15505.65,15849.35
2021-07-02 00:00:00+05:30,15915.65,15915.65,15635.95,15722.2
2021-07-09 00:00:00+05:30,15796.4,15914.2,15632.75,15689.8
2021-07-16 00:00:00+05:30,15769.6,15962.25,15644.75,15921.2
2021-07-23 00:00:00+05:30,15755.65,15899.8,15578.55,15850.4
2021-07-30 00:00:00+05:30,15849.6,15893.35,15513.45,15763.05
2021-08-06 00:00:00+05:30,15876.9,16349.45,15834.65,16252.0
2021-08-13 00:00:00+05:30,16275.05,16543.6,16162.55,16517.0
2021-08-20 00:00:00+05:30,16520.35,16701.85,16376.05,16415.7
2021-08-27 00:00:00+05:30,16592.5,16722.05,16395.7,16690.15
2021-09-03 00:00:00+05:30,16776.45,17340.1,16764.85,17320.1
2021-09-10 00:00:00+05:30,17399.45,17436.5,17254.2,17357.35
2021-09-17 00:00:00+05:30,17348.05,17792.95,17269.15,17601.2
2021-09-24 00:00:00+05:30,17451.75,17947.65,17326.1,17842.65
2021-10-01 00:00:00+05:30,17933.2,17943.5,17452.9,17528.05
2021-10-08 00:00:00+05:30,17616.25,17941.85,17581.35,17907.4
2021-10-15 00:00:00+05:30,17867.95,18350.75,17839.1,18335.65
2021-10-22 00:00:00+05:30,18502.5,18604.45,18034.35,18111.7
2021-10-29 00:00:00+05:30,18241.4,18342.05,17613.1,17711.5
2021-11-05 00:00:00+05:30,17788.1,18012.25,17697.1,17830.0
2021-11-12 00:00:00+05:30,17997.5,18123.0,17798.2,18099.85
2021-11-19 00:00:00+05:30,18156.1,18210.15,17688.5,17746.2
2021-11-26 00:00:00+05:30,17805.25,17805.25,16985.7,17009.9
2021-12-03 00:00:00+05:30,17068.8,17489.8,16782.4,17209.55
2021-12-10 00:00:00+05:30,17216.75,17543.25,16891.7,17497.35
2021-12-17 00:00:00+05:30,17621.65,17639.5,16966.45,16995.65
2021-12-24 00:00:00+05:30,16840.1,17155.6,16410.2,16998.05
2021-12-31 00:00:00+05:30,16949.05,17400.8,16833.2,17364.5
2022-01-07 00:00:00+05:30,17393.2,17944.7,17383.3,17818.75
2022-01-14 00:00:00+05:30,17923.1,18286.95,17879.15,18234.8
2022-01-21 00:00:00+05:30,18246.15,18350.95,17485.85,17647.25
2022-01-28 00:00:00+05:30,17578.95,17599.4,16836.8,17104.65
2022-02-04 00:00:00+05:30,17308.7,17794.6,17244.55,17501.25
2022-02-11 00:00:00+05:30,17482.15,17639.45,17043.65,17345.55
2022-02-18 00:00:00+05:30,17099.5,17490.6,16809.65,17270.7
2022-02-25 00:00:00+05:30,17209.0,17351.05,16203.25,16669.65
2022-03-04 00:00:00+05:30,16506.1,16815.9,16133.8,16242.95
2022-03-11 00:00:00+05:30,15862.6,16757.3,15671.45,16621.85
2022-03-18 00:00:00+05:30,16651.75,17344.6,16555.0,17297.6
2022-03-25 00:00:00+05:30,17330.6,17442.4,17006.3,17179.45
2022-04-01 00:00:00+05:30,17196.6,17703.7,17003.9,17688.0
2022-04-08 00:00:00+05:30,17816.25,18114.65,17600.55,17800.65
2022-04-15 00:00:00+05:30,17754.9,17779.05,17442.35,17465.8
2022-04-22 00:00:00+05:30,17187.65,17414.7,16824.7,17169.5
2022-04-29 00:00:00+05:30,17010.8,17377.65,16888.7,17110.75
2022-05-06 00:00:00+05:30,16949.25,17132.85,16340.9,16440.25
2022-05-13 00:00:00+05:30,16254.7,16404.55,15735.75,15770.5
2022-05-20 00:00:00+05:30,15853.15,16399.8,15739.65,16280.9
2022-05-27 00:00:00+05:30,16294.75,16414.7,15903.7,16359.35
2022-06-03 00:00:00+05:30,16529.3,16793.85,16438.85,16584.5
2022-06-10 00:00:00+05:30,16547.7,16610.95,16172.6,16200.25
2022-06-17 00:00:00+05:30,15882.5,15886.15,15183.4,15335.1
2022-06-24 00:00:00+05:30,15351.9,15749.25,15191.1,15697.75
2022-07-01 00:00:00+05:30,15914.95,15927.45,15511.05,15766.6
2022-07-08 00:00:00+05:30,15735.65,16275.5,15661.8,16218.45
2022-07-15 00:00:00+05:30,16152.0,16248.55,15858.2,16054.9
2022-07-22 00:00:00+05:30,16152.3,16752.25,16142.2,16710.85
2022-07-29 00:00:00+05:30,16671.15,17172.8,16438.75,17157.55
2022-08-05 00:00:00+05:30,17243.7,17490.7,17154.8,17389.8
2022-08-12 00:00:00+05:30,17404.1,17724.65,17359.75,17699.6
2022-08-19 00:00:00+05:30,17799.65,17992.2,17710.75,17728.2
2022-08-26 00:00:00+05:30,17690.05,17726.5,17345.2,17582.55
2022-09-02 00:00:00+05:30,17204.45,17777.65,17166.2,17526.6
2022-09-09 00:00:00+05:30,17551.5,17925.95,17484.3,17830.45
2022-09-16 00:00:00+05:30,17897.7,18096.15,17497.25,17551.25
2022-09-23 00:00:00+05:30,17548.75,17919.3,17291.65,17334.8
2022-09-30 00:00:00+05:30,17182.55,17196.4,16747.7,17110.8
2022-10-07 00:00:00+05:30,17070.95,17428.8,16855.55,17316.7
2022-10-14 00:00:00+05:30,17106.2,17348.55,16950.3,17204.1
2022-10-21 00:00:00+05:30,17155.1,17670.15,17098.55,17584.8
2022-10-28 00:00:00+05:30,17811.5,17838.9,17637.0,17796.55
2022-11-04 00:00:00+05:30,17910.6,18178.75,17899.9,18127.35
2022-11-11 00:00:00+05:30,18215.35,18362.3,17969.4,18356.5
2022-11-18 00:00:00+05:30,18379.0,18442.15,18209.8,18304.55
2022-11-25 00:00:00+05:30,18262.3,18534.9,18133.35,18497.8
2022-12-02 00:00:00+05:30,18454.7,18887.6,18365.6,18705.55
2022-12-09 00:00:00+05:30,18728.6,18728.6,18410.1,18490.85
2022-12-16 00:00:00+05:30,18415.0,18696.1,18255.15,18274.85
2022-12-23 00:00:00+05:30,18288.25,18473.35,17779.5,17821.6
2022-12-30 00:00:00+05:30,17832.9,18265.25,17774.25,18116.0
2023-01-06 00:00:00+05:30,18133.65,18251.95,17795.55,17864.2
2023-01-13 00:00:00+05:30,17963.2,18141.4,17761.65,17950.3
2023-01-20 00:00:00+05:30,18019.25,18183.75,17853.65,18027.35
2023-01-27 00:00:00+05:30,18118.8,18201.25,17493.55,17609.4
2023-02-03 00:00:00+05:30,17577.45,17972.2,17353.4,17832.45
2023-02-10 00:00:00+05:30,17820.75,17916.9,17652.55,17843.6
2023-02-17 00:00:00+05:30,17860.9,18134.75,17719.75,17944.3
2023-02-24 00:00:00+05:30,17966.4,18004.35,17421.8,17465.05
2023-03-03 00:00:00+05:30,17443.0,17644.75,17255.2,17592.35
2023-03-10 00:00:00+05:30,17684.4,17799.95,17324.35,17418.75
2023-03-17 00:00:00+05:30,17428.3,17529.9,16850.15,17125.15
2023-03-24 00:00:00+05:30,17043.9,17207.25,16828.35,16934.9
2023-03-31 00:00:00+05:30,16989.4,17381.6,16913.75,17353.1
2023-04-07 00:00:00+05:30,17428.05,17638.7,17312.75,17600.1
2023-04-14 00:00:00+05:30,17635.35,17842.15,17597.95,17827.4
2023-04-21 00:00:00+05:30,17736.2,17771.05,17553.95,17621.05
2023-04-28 00:00:00+05:30,17709.2,18089.15,17612.5,18052.7
2023-05-05 00:00:00+05:30,18126.3,18267.45,18042.4,18067.75
2023-05-12 00:00:00+05:30,18126.05,18389.7,18100.3,18311.25
2023-05-19 00:00:00+05:30,18322.65,18458.9,18060.4,18206.5
2023-05-26 00:00:00+05:30,18206.4,18508.55,18178.85,18494.75
2023-06-02 00:00:00+05:30,18600.4,18662.45,18464.55,18523.9
2023-06-09 00:00:00+05:30,18619.65,18777.9,18531.6,18568.4
2023-06-16 00:00:00+05:30,18633.6,18864.7,18559.75,18820.7
2023-06-23 00:00:00+05:30,18881.45,18886.6,18647.1,18668.95
2023-06-30 00:00:00+05:30,18693.9,19201.7,18646.7,19185.55
2023-07-07 00:00:00+05:30,19253.3,19523.6,19234.4,19325.45
2023-07-14 00:00:00+05:30,19405.35,19595.35,19327.1,19590.1
2023-07-21 00:00:00+05:30,19590.25,19991.85,19562.95,19779.85
2023-07-28 00:00:00+05:30,19749.1,19867.55,19563.1,19636.2
2023-08-04 00:00:00+05:30,19674.6,19795.6,19296.45,19509.5
2023-08-11 00:00:00+05:30,19559.05,19645.5,19412.75,19423.2
2023-08-18 00:00:00+05:30,19392.0,19482.75,19253.6,19282.35
2023-08-25 00:00:00+05:30,19310.9,19584.45,19229.7,19243.0
2023-09-01 00:00:00+05:30,19306.75,19458.55,19223.65,19422.95
2023-09-08 00:00:00+05:30,19526.8,19867.15,19432.85,19819.8
2023-09-15 00:00:00+05:30,19895.85,20222.45,19865.35,20169.95
2023-09-22 00:00:00+05:30,20161.3,20195.35,19657.5,19685.65
2023-09-29 00:00:00+05:30,19688.85,19766.65,19492.1,19637.05
2023-10-06 00:00:00+05:30,19623.2,19675.75,19333.6,19651.45
2023-10-13 00:00:00+05:30,19551.4,19843.3,19480.5,19734.3
2023-10-20 00:00:00+05:30,19743.25,19849.75,19512.35,19541.45
2023-10-27 00:00:00+05:30,19530.2,19556.85,18837.85,19059.7
2023-11-03 00:00:00+05:30,19064.65,19276.25,18940.0,19225.65
2023-11-10 00:00:00+05:30,19349.2,19464.4,19309.7,19442.7
2023-11-17 00:00:00+05:30,19491.8,19875.25,19414.75,19717.85
2023-11-24 00:00:00+05:30,19742.7,19875.15,19670.5,19790.55
2023-12-01 00:00:00+05:30,19848.05,20291.55,19800.0,20248.95
2023-12-08 00:00:00+05:30,20602.5,21006.1,20507.75,20972.15
2023-12-15 00:00:00+05:30,20979.0,21492.3,20769.5,21449.6
2023-12-22 00:00:00+05:30,21434.95,21593.0,20976.8,21331.3
2023-12-29 00:00:00+05:30,21367.85,21801.45,21329.45,21726.45
2024-01-05 00:00:00+05:30,21732.15,21834.35,21500.35,21705.35
2024-01-12 00:00:00+05:30,21751.55,21928.25,21448.65,21908.0
2024-01-19 00:00:00+05:30,22036.95,22124.15,21285.55,21638.65
2024-01-26 00:00:00+05:30,21698.4,21749.25,21137.2,21378.2
2024-02-02 00:00:00+05:30,21439.55,22126.8,21429.6,21854.8
2024-02-09 00:00:00+05:30,21921.15,22053.3,21629.9,21785.9
2024-02-16 00:00:00+05:30,21820.2,22068.65,21530.2,22032.6
2024-02-23 00:00:00+05:30,22107.5,22297.5,21875.25,22193.65
2024-03-01 00:00:00+05:30,22173.95,22353.3,21860.65,22327.3
2024-03-08 00:00:00+05:30,22420.25,22525.65,22224.35,22484.6
2024-03-15 00:00:00+05:30,22526.6,22526.6,21905.65,21996.55
2024-03-22 00:00:00+05:30,22006.05,22180.7,21710.2,22084.3
2024-03-29 00:00:00+05:30,21993.4,22516.0,21947.55,22343.5
2024-04-05 00:00:00+05:30,22461.65,22619.0,22303.8,22525.5
2024-04-12 00:00:00+05:30,22581.7,22775.7,22503.75,22515.7
2024-04-19 00:00:00+05:30,22365.8,22427.45,21777.65,22149.8
2024-04-26 00:00:00+05:30,22337.1,22625.95,22198.15,22452.5
2024-05-03 00:00:00+05:30,22488.45,22794.7,22348.05,22456.65
2024-05-10 00:00:00+05:30,22565.2,22588.8,21932.4,22054.6
2024-05-17 00:00:00+05:30,22037.3,22502.15,21821.05,22464.8
2024-05-24 00:00:00+05:30,22519.85,23026.4,22342.75,22950.9
2024-05-31 00:00:00+05:30,23039.6,23110.8,22417.0,22550.4
2024-06-07 00:00:00+05:30,23338.7,23338.7,21281.45,23267.75
2024-06-14 00:00:00+05:30,23321.15,23490.4,23206.65,23453.9
2024-06-21 00:00:00+05:30,23573.85,23667.1,23398.2,23455.85
2024-06-28 00:00:00+05:30,23393.0,24174.0,23350.0,24009.3
2024-07-05 00:00:00+05:30,24032.9,24401.0,23992.7,24314.15
2024-07-12 00:00:00+05:30,24331.05,24592.2,24141.8,24511.6
2024-07-19 00:00:00+05:30,24598.0,24854.8,24504.45,24525.6
2024-07-26 00:00:00+05:30,24450.45,24861.15,24074.2,24849.9
2024-08-02 00:00:00+05:30,24957.4,25078.3,24686.85,24699.5
2024-08-09 00:00:00+05:30,24327.75,24419.75,23893.7,24364.65
2024-08-16 00:00:00+05:30,24320.25,24563.9,24099.7,24540.55
2024-08-23 00:00:00+05:30,24636.8,24867.35,24522.95,24833.75
2024-08-30 00:00:00+05:30,24917.0,25268.35,24874.7,25246.8
2024-09-06 00:00:00+05:30,25333.65,25333.65,24801.3,24869.35
2024-09-13 00:00:00+05:30,24825.1,25433.35,24753.15,25344.0
2024-09-20 00:00:00+05:30,25410.6,25849.25,25285.55,25818.7
2024-09-27 00:00:00+05:30,25877.1,26277.35,25847.35,26175.15
2024-10-04 00:00:00+05:30,26060.95,26134.7,24966.8,25049.85
2024-10-11 00:00:00+05:30,25102.4,25234.05,24694.35,24974.3
2024-10-18 00:00:00+05:30,25029.3,25212.05,24567.65,24863.4
2024-10-25 00:00:00+05:30,24968.95,24978.3,24073.9,24211.8
2024-11-01 00:00:00+05:30,24273.55,24498.2,24134.9,24237.0
2024-11-08 00:00:00+05:30,24316.75,24537.6,23816.15,24110.45
2024-11-15 00:00:00+05:30,24092.55,24336.8,23484.15,23556.5
2024-11-22 00:00:00+05:30,23606.8,23956.1,23263.15,23907.25
2024-11-29 00:00:00+05:30,24259.9,24354.55,23873.35,24123.4
2024-12-06 00:00:00+05:30,24154.65,24857.75,24008.65,24669.35
2024-12-13 00:00:00+05:30,24627.8,24792.3,24180.8,24768.3
2024-12-20 00:00:00+05:30,24763.75,24781.25,23537.35,23587.5
2024-12-27 00:00:00+05:30,23738.25,23938.85,23647.2,23832.45
2025-01-03 00:00:00+05:30,23810.1,24226.1,23460.45,23989.05
2025-01-10 00:00:00+05:30,24044.25,24088.75,23344.75,23431.5
2025-01-17 00:00:00+05:30,23208.45,23384.6,23048.15,23203.2
2025-01-24 00:00:00+05:30,23298.9,23426.3,22977.2,23092.2
2025-01-31 00:00:00+05:30,22946.05,23546.4,22786.9,23532.05
2025-02-07 00:00:00+05:30,23538.3,23803.55,23222.55,23561.1
2025-02-14 00:00:00+05:30,23547.6,23552.65,22775.5,22897.3
2025-02-21 00:00:00+05:30,22828.3,23049.55,22721.3,22763.2
2025-02-28 00:00:00+05:30,22611.5,22667.65,22105.85,22126.35
2025-03-07 00:00:00+05:30,22207.1,22633.3,21965.85,22538.05
2025-03-14 00:00:00+05:30,22536.65,22676.65,22316.0,22397.2
2025-03-21 00:00:00+05:30,22384.15,23401.85,22384.15,23355.75
2025-03-28 00:00:00+05:30,23487.95,23869.15,23415.2,23519.35
2025-04-04 00:00:00+05:30,23353.0,23563.2,22858.15,22904.45
2025-04-11 00:00:00+05:30,21807.75,22923.9,21796.9,22842.85
2025-04-18 00:00:00+05:30,23346.8,23871.3,23211.4,23840.1
2025-04-25 00:00:00+05:30,23922.15,24364.85,23848.35,23992.45
2025-05-02 00:00:00+05:30,24071.7,24588.65,24059.15,24346.7
2025-05-09 00:00:00+05:30,24411.45,24526.2,23949.2,24035.65
2025-05-16 00:00:00+05:30,24401.0,25114.8,24386.6,25013.7
2025-05-23 00:00:00+05:30,25005.35,25062.95,24464.15,24853.15
2025-05-30 00:00:00+05:30,24911.05,25079.05,24677.6,24750.7
2025-06-06 00:00:00+05:30,24686.8,25029.3,24502.75,25003.05
2025-06-13 00:00:00+05:30,25129.35,25222.2,24508.1,24736.0
2025-06-20 00:00:00+05:30,24733.75,25134.55,24704.6,25079.55
2025-06-27 00:00:00+05:30,24935.05,25653.35,24824.9,25631.05
2025-07-04 00:00:00+05:30,25660.95,25664.85,25333.6,25467.1
2025-07-11 00:00:00+05:30,25451.95,25548.7,25130.45,25140.7
2025-07-18 00:00:00+05:30,25149.05,25255.3,24919.0,24968.4
2025-07-25 00:00:00+05:30,25031.2,25242.85,24807.55,24832.1
2025-08-01 00:00:00+05:30,24790.5,24955.8,24535.35,24570.8
2025-08-08 00:00:00+05:30,24600.4,24735.8,24337.95,24363.75
2025-08-15 00:00:00+05:30,24370.8,24702.5,24349.2,24631.3
2025-08-22 00:00:00+05:30,24923.15,25152.1,24852.85,24870.1
2025-08-29 00:00:00+05:30,24949.15,25020.2,24405.45,24434.85
2025-09-05 00:00:00+05:30,24476.5,24970.3,24467.8,24743.5
2025-09-12 00:00:00+05:30,24802.5,25139.3,24751.85,25107.85
2025-09-19 00:00:00+05:30,25125.05,25442.4,25049.0,25353.0
2025-09-26 00:00:00+05:30,25255.45,25330.6,24629.65,24640.6
2025-10-03 00:00:00+05:30,24720.8,24904.75,24588.0,24893.7
2025-10-10 00:00:00+05:30,24923.9,25220.35,24881.9,25181.8
2025-10-17 00:00:00+05:30,25182.8,25780.95,25061.25,25709.85
2025-10-24 00:00:00+05:30,25816.35,26152.95,25718.65,25797.5
2025-10-31 00:00:00+05:30,25851.95,26097.85,25711.4,25732.55
2025-11-07 00:00:00+05:30,25694.1,25802.5,25318.65,25492.3
2025-11-14 00:00:00+05:30,25515.8,26010.0,25450.85,25915.15
2025-11-21 00:00:00+05:30,25940.6,26246.2,25856.7,26062.2
2025-11-28 00:00:00+05:30,26128.3,26310.05,25858.4,26202.95
2025-12-05 00:00:00+05:30,26319.9,26319.9,25891.15,26180.9
2025-12-12 00:00:00+05:30,26159.8,26178.4,25903.1,25918.85
