timestamp,open,high,low,close
2020-04-13 00:00:00+05:30,9090.5,9112.05,8912.4,9004.95
2020-04-15 00:00:00+05:30,9180.5,9261.2,8874.1,8940.6
2020-04-16 00:00:00+05:30,8836.8,9053.75,8821.9,9017.1
2020-04-17 00:00:00+05:30,9298.0,9309.5,9091.35,9291.0
2020-04-20 00:00:00+05:30,9380.6,9380.6,9230.8,9263.5
2020-04-21 00:00:00+05:30,9011.9,9044.4,8909.4,8981.6
2020-04-22 00:00:00+05:30,9009.55,9209.75,8946.25,9195.5
2020-04-23 00:00:00+05:30,9221.05,9343.6,9170.15,9300.15
2020-04-24 00:00:00+05:30,9154.65,9296.9,9141.3,9174.8
2020-04-27 00:00:00+05:30,9250.35,9377.1,9250.35,9289.2
2020-04-28 00:00:00+05:30,9386.0,9404.4,9260.0,9401.6
2020-04-29 00:00:00+05:30,9399.4,9599.85,9392.35,9536.15
2020-04-30 00:00:00+05:30,9740.75,9889.05,9731.5,9852.2
2020-05-04 00:00:00+05:30,9513.0,9513.0,9266.95,9305.1
2020-05-05 00:00:00+05:30,9417.3,9450.9,9190.75,9222.45
2020-05-06 00:00:00+05:30,9221.95,9346.9,9116.5,9287.65
2020-05-07 00:00:00+05:30,9222.9,9277.85,9175.9,9215.3
2020-05-08 00:00:00+05:30,9366.25,9382.65,9238.2,9250.6
2020-05-11 00:00:00+05:30,9346.55,9439.9,9219.95,9247.3
2020-05-12 00:00:00+05:30,9155.85,9240.85,9043.95,9209.8
2020-05-13 00:00:00+05:30,9552.55,9552.55,9351.1,9383.4
2020-05-14 00:00:00+05:30,9206.15,9281.1,9119.75,9149.15
2020-05-15 00:00:00+05:30,9174.85,9174.85,9050.0,9129.4
2020-05-18 00:00:00+05:30,9137.5,9137.5,8806.75,8830.75
2020-05-19 00:00:00+05:30,8952.25,9030.35,8855.3,8889.5
2020-05-20 00:00:00+05:30,8883.45,9093.8,8875.35,9086.65
2020-05-21 00:00:00+05:30,9074.9,9178.55,9056.1,9100.7
2020-05-22 00:00:00+05:30,9060.85,9149.6,8968.55,9050.1
2020-05-26 00:00:00+05:30,9089.45,9161.65,8996.65,9044.4
2020-05-27 00:00:00+05:30,9078.5,9334.0,9004.25,9316.0
2020-05-28 00:00:00+05:30,9348.1,9511.25,9336.5,9485.95
2020-05-29 00:00:00+05:30,9415.15,9598.85,9376.9,9568.95
2020-06-01 00:00:00+05:30,9706.95,9931.6,9706.95,9811.25
2020-06-02 00:00:00+05:30,9864.25,9995.6,9824.05,9994.7
2020-06-03 00:00:00+05:30,10094.05,10176.2,10035.55,10069.1
2020-06-04 00:00:00+05:30,10052.65,10123.85,9944.25,10030.55
2020-06-05 00:00:00+05:30,10087.7,10177.8,10040.75,10168.2
2020-06-08 00:00:00+05:30,10315.1,10328.5,10120.25,10176.15
2020-06-09 00:00:00+05:30,10180.9,10291.15,10021.45,10027.25
2020-06-10 00:00:00+05:30,10072.4,10148.75,10036.85,10140.2
2020-06-11 00:00:00+05:30,10089.1,10112.05,9885.05,9910.1
2020-06-12 00:00:00+05:30,9544.35,9996.05,9544.35,9958.95
2020-06-15 00:00:00+05:30,9902.5,9943.35,9726.35,9817.65
2020-06-16 00:00:00+05:30,10005.25,10046.15,9728.5,9898.4
2020-06-17 00:00:00+05:30,9864.25,10003.6,9833.8,9876.7
2020-06-18 00:00:00+05:30,9861.4,10111.2,9845.05,10090.5
2020-06-19 00:00:00+05:30,10105.75,10272.4,10072.65,10256.45
2020-06-22 00:00:00+05:30,10300.75,10393.65,10277.6,10323.25
2020-06-23 00:00:00+05:30,10345.15,10484.7,10301.75,10483.1
2020-06-24 00:00:00+05:30,10513.55,10553.15,10281.95,10320.2
2020-06-25 00:00:00+05:30,10210.25,10361.8,10194.5,10285.05
2020-06-26 00:00:00+05:30,10379.25,10409.85,10311.25,10400.25
2020-06-29 00:00:00+05:30,10308.15,10337.95,10223.6,10315.2
2020-06-30 00:00:00+05:30,10376.4,10401.05,10267.35,10310.0
2020-07-01 00:00:00+05:30,10316.4,10447.05,10299.6,10418.85
2020-07-02 00:00:00+05:30,10486.7,10598.2,10485.55,10562.0
2020-07-03 00:00:00+05:30,10609.1,10631.3,10562.65,10603.35
2020-07-06 00:00:00+05:30,10711.95,10811.4,10695.1,10769.8
2020-07-07 00:00:00+05:30,10792.7,10813.8,10689.7,10786.2
2020-07-08 00:00:00+05:30,10811.85,10847.85,10676.55,10694.95
2020-07-09 00:00:00+05:30,10744.7,10836.85,10733.0,10832.5
2020-07-10 00:00:00+05:30,10761.25,10819.4,10713.0,10772.6
2020-07-13 00:00:00+05:30,10847.75,10894.05,10756.05,10815.2
2020-07-14 00:00:00+05:30,10745.5,10745.5,10562.9,10609.75
2020-07-15 00:00:00+05:30,10695.5,10827.45,10577.75,10635.45
2020-07-16 00:00:00+05:30,10696.3,10755.3,10595.2,10728.45
2020-07-17 00:00:00+05:30,10749.65,10933.45,10749.65,10925.45
2020-07-20 00:00:00+05:30,10978.45,11037.9,10953.0,11027.7
2020-07-21 00:00:00+05:30,11122.4,11179.55,11113.25,11170.2
2020-07-22 00:00:00+05:30,11223.25,11223.25,11056.55,11143.65
2020-07-23 00:00:00+05:30,11127.85,11239.8,11103.15,11235.85
2020-07-24 00:00:00+05:30,11138.45,11225.4,11090.3,11197.75
2020-07-27 00:00:00+05:30,11206.75,11213.9,11087.85,11126.35
2020-07-28 00:00:00+05:30,11151.4,11317.75,11151.4,11292.95
2020-07-29 00:00:00+05:30,11289.75,11341.4,11149.75,11198.45
2020-07-30 00:00:00+05:30,11248.2,11299.95,11084.95,11094.15
2020-07-31 00:00:00+05:30,11129.65,11150.4,11026.65,11088.25
2020-08-03 00:00:00+05:30,11047.5,11047.5,10882.25,10899.85
2020-08-04 00:00:00+05:30,10943.05,11112.25,10908.1,11102.85
2020-08-05 00:00:00+05:30,11147.9,11225.65,11064.05,11120.2
2020-08-06 00:00:00+05:30,11164.1,11256.8,11127.3,11205.35
2020-08-07 00:00:00+05:30,11169.1,11231.9,11142.05,11215.95
2020-08-10 00:00:00+05:30,11261.2,11337.3,11238.0,11274.7
2020-08-11 00:00:00+05:30,11320.05,11373.6,11299.15,11332.2
2020-08-12 00:00:00+05:30,11268.4,11322.0,11242.65,11309.2
2020-08-13 00:00:00+05:30,11329.35,11359.3,11269.95,11311.65
2020-08-14 00:00:00+05:30,11342.7,11366.25,11111.45,11181.8
2020-08-17 00:00:00+05:30,11238.95,11267.1,11144.5,11259.4
2020-08-18 00:00:00+05:30,11256.7,11401.7,11253.15,11389.6
2020-08-19 00:00:00+05:30,11440.05,11460.35,11394.1,11419.7
2020-08-20 00:00:00+05:30,11311.65,11361.45,11289.8,11309.6
2020-08-21 00:00:00+05:30,11398.25,11418.5,11362.2,11378.7
2020-08-24 00:00:00+05:30,11410.65,11497.25,11410.65,11473.65
2020-08-25 00:00:00+05:30,11507.05,11525.9,11423.35,11479.75
2020-08-26 00:00:00+05:30,11507.7,11561.75,11461.85,11551.15
2020-08-27 00:00:00+05:30,11592.9,11617.35,11540.6,11570.85
2020-08-28 00:00:00+05:30,11600.3,11686.05,11589.4,11655.25
2020-08-31 00:00:00+05:30,11754.45,11794.25,11325.85,11342.45
2020-09-01 00:00:00+05:30,11430.65,11553.55,11366.9,11496.1
2020-09-02 00:00:00+05:30,11477.2,11554.75,11430.4,11542.7
2020-09-03 00:00:00+05:30,11553.8,11584.95,11507.65,11535.75
2020-09-04 00:00:00+05:30,11350.45,11452.05,11303.65,11353.65
2020-09-07 00:00:00+05:30,11342.45,11381.15,11251.7,11375.15
2020-09-08 00:00:00+05:30,11367.6,11437.25,11290.45,11295.85
2020-09-09 00:00:00+05:30,11213.3,11298.15,11185.15,11285.1
2020-09-10 00:00:00+05:30,11355.0,11464.05,11327.4,11453.0
2020-09-11 00:00:00+05:30,11435.6,11493.5,11419.9,11455.0
2020-09-14 00:00:00+05:30,11534.45,11568.9,11383.55,11421.05
2020-09-15 00:00:00+05:30,11477.05,11535.95,11442.25,11531.75
2020-09-16 00:00:00+05:30,11533.3,11618.1,11516.75,11599.75
2020-09-17 00:00:00+05:30,11524.45,11587.2,11498.5,11519.25
2020-09-18 00:00:00+05:30,11572.2,11581.45,11446.1,11516.8
2020-09-21 00:00:00+05:30,11504.75,11535.25,11218.5,11222.2
2020-09-22 00:00:00+05:30,11283.8,11290.25,11084.65,11174.0
2020-09-23 00:00:00+05:30,11236.25,11259.55,11024.4,11134.0
2020-09-24 00:00:00+05:30,11003.3,11014.15,10790.2,10824.65
2020-09-25 00:00:00+05:30,10889.6,11072.6,10854.85,11035.65
2020-09-28 00:00:00+05:30,11118.4,11239.35,11099.85,11239.35
2020-09-29 00:00:00+05:30,11268.4,11305.4,11181.0,11224.95
2020-09-30 00:00:00+05:30,11249.5,11295.4,11184.55,11226.5
2020-10-01 00:00:00+05:30,11365.75,11428.6,11347.05,11422.65
2020-10-05 00:00:00+05:30,11482.0,11578.05,11452.3,11507.5
2020-10-06 00:00:00+05:30,11607.55,11680.3,11564.3,11660.3
2020-10-07 00:00:00+05:30,11679.5,11763.05,11629.35,11748.05
2020-10-08 00:00:00+05:30,11841.15,11905.7,11791.15,11834.2
2020-10-09 00:00:00+05:30,11856.4,11938.6,11805.2,11935.65
2020-10-12 00:00:00+05:30,11976.1,12022.05,11867.2,11936.25
2020-10-13 00:00:00+05:30,11938.9,11988.2,11888.9,11924.1
2020-10-14 00:00:00+05:30,11919.8,11997.2,11822.15,11966.0
2020-10-15 00:00:00+05:30,12025.45,12025.45,11661.3,11668.95
2020-10-16 00:00:00+05:30,11734.15,11789.75,11667.85,11769.6
2020-10-19 00:00:00+05:30,11879.3,11898.25,11820.4,11878.5
2020-10-20 00:00:00+05:30,11864.35,11949.25,11837.25,11898.3
2020-10-21 00:00:00+05:30,11951.8,12018.65,11775.75,11933.5
2020-10-22 00:00:00+05:30,11895.25,11939.55,11823.45,11906.7
2020-10-23 00:00:00+05:30,11960.85,11974.55,11908.75,11930.3
2020-10-26 00:00:00+05:30,11942.85,11942.85,11711.7,11778.05
2020-10-27 00:00:00+05:30,11815.65,11899.05,11723.0,11886.35
2020-10-28 00:00:00+05:30,11893.8,11929.4,11684.85,11726.85
2020-10-29 00:00:00+05:30,11637.25,11744.15,11606.45,11669.5
2020-10-30 00:00:00+05:30,11680.5,11748.95,11535.45,11647.85
2020-11-02 00:00:00+05:30,11679.9,11725.65,11557.4,11653.0
2020-11-03 00:00:00+05:30,11739.2,11836.2,11723.3,11810.95
2020-11-04 00:00:00+05:30,11802.95,11929.65,11756.4,11892.5
2020-11-05 00:00:00+05:30,12065.05,12131.1,12027.6,12127.3
2020-11-06 00:00:00+05:30,12161.05,12280.4,12131.85,12260.8
2020-11-09 00:00:00+05:30,12399.45,12474.05,12367.35,12469.2
2020-11-10 00:00:00+05:30,12557.05,12643.9,12475.25,12643.75
2020-11-11 00:00:00+05:30,12666.0,12769.75,12571.1,12757.0
2020-11-12 00:00:00+05:30,12705.65,12741.15,12624.85,12693.2
2020-11-13 00:00:00+05:30,12661.95,12735.95,12607.7,12723.4
2020-11-17 00:00:00+05:30,12934.05,12934.05,12797.1,12879.8
2020-11-18 00:00:00+05:30,12863.2,12948.85,12819.35,12937.35
2020-11-19 00:00:00+05:30,12846.6,12963.0,12745.75,12758.3
2020-11-20 00:00:00+05:30,12816.9,12892.45,12730.25,12843.65
2020-11-23 00:00:00+05:30,12961.2,12968.85,12825.7,12926.75
2020-11-24 00:00:00+05:30,13005.6,13079.1,12978.0,13072.75
2020-11-25 00:00:00+05:30,13135.15,13145.85,12833.65,12858.9
2020-11-26 00:00:00+05:30,12909.75,13018.0,12790.4,13017.15
2020-11-27 00:00:00+05:30,13013.25,13035.3,12914.3,12943.05
2020-12-01 00:00:00+05:30,13064.2,13128.4,12962.8,13099.2
2020-12-02 00:00:00+05:30,13122.05,13128.5,12983.55,13105.45
2020-12-03 00:00:00+05:30,13216.6,13216.6,13107.9,13136.9
2020-12-04 00:00:00+05:30,13187.3,13280.05,13152.85,13271.05
2020-12-07 00:00:00+05:30,13269.25,13366.65,13241.95,13354.6
2020-12-08 00:00:00+05:30,13394.3,13435.45,13311.05,13387.75
2020-12-09 00:00:00+05:30,13460.9,13548.9,13449.6,13531.55
2020-12-10 00:00:00+05:30,13475.4,13503.55,13399.3,13481.6
2020-12-11 00:00:00+05:30,13514.4,13579.35,13402.85,13504.25
2020-12-14 00:00:00+05:30,13571.95,13597.5,13472.45,13553.45
2020-12-15 00:00:00+05:30,13548.65,13589.65,13447.05,13565.35
2020-12-16 00:00:00+05:30,13666.45,13692.35,13606.45,13673.2
2020-12-17 00:00:00+05:30,13697.3,13773.25,13673.55,13735.5
2020-12-18 00:00:00+05:30,13771.45,13772.85,13658.6,13743.2
2020-12-21 00:00:00+05:30,13725.15,13777.5,13131.45,13281.95
2020-12-22 00:00:00+05:30,13378.3,13492.05,13192.9,13464.0
2020-12-23 00:00:00+05:30,13478.35,13619.45,13432.2,13610.15
2020-12-24 00:00:00+05:30,13643.95,13771.75,13626.9,13739.6
2020-12-28 00:00:00+05:30,13824.4,13885.3,13811.55,13883.25
2020-12-29 00:00:00+05:30,13915.5,13967.6,13859.9,13932.6
2020-12-30 00:00:00+05:30,13982.9,13997.0,13864.95,13981.95
2020-12-31 00:00:00+05:30,13978.25,14024.85,13936.45,13967.2
2021-01-01 00:00:00+05:30,13997.9,14049.85,13991.35,14017.55
2021-01-04 00:00:00+05:30,14105.55,14147.95,13953.75,14132.9
2021-01-05 00:00:00+05:30,14078.05,14215.6,14048.15,14199.5
2021-01-06 00:00:00+05:30,14244.15,14244.15,14039.9,14146.25
2021-01-07 00:00:00+05:30,14256.25,14256.25,14123.1,14148.5
2021-01-08 00:00:00+05:30,14259.15,14367.3,14221.65,14344.4
2021-01-11 00:00:00+05:30,14449.4,14498.2,14383.1,14485.25
2021-01-12 00:00:00+05:30,14483.05,14590.65,14432.85,14563.45
2021-01-13 00:00:00+05:30,14644.1,14653.35,14435.7,14558.1
2021-01-14 00:00:00+05:30,14552.65,14617.8,14471.5,14596.1
2021-01-15 00:00:00+05:30,14597.9,14617.45,14357.85,14434.5
2021-01-18 00:00:00+05:30,14459.15,14459.15,14222.8,14250.85
2021-01-19 00:00:00+05:30,14377.3,14546.05,14350.85,14526.85
2021-01-20 00:00:00+05:30,14548.45,14666.45,14517.55,14623.1
2021-01-21 00:00:00+05:30,14734.95,14753.55,14517.25,14631.0
2021-01-22 00:00:00+05:30,14590.35,14619.9,14357.75,14367.0
2021-01-25 00:00:00+05:30,14479.65,14491.1,14218.6,14251.6
2021-01-27 00:00:00+05:30,14201.85,14222.7,13929.3,13963.7
2021-01-28 00:00:00+05:30,13836.55,13898.25,13713.25,13821.4
2021-01-29 00:00:00+05:30,13954.45,13966.85,13596.75,13662.95
2021-02-01 00:00:00+05:30,13766.05,14336.35,13661.75,14331.1
2021-02-02 00:00:00+05:30,14483.2,14731.7,14469.15,14670.1
2021-02-03 00:00:00+05:30,14735.15,14868.85,14574.15,14789.95
2021-02-04 00:00:00+05:30,14768.9,14913.7,14714.75,14888.85
2021-02-05 00:00:00+05:30,14972.0,15014.65,14864.75,14924.25
2021-02-08 00:00:00+05:30,15064.8,15159.9,15041.05,15127.75
2021-02-09 00:00:00+05:30,15173.25,15257.1,15064.3,15110.6
2021-02-10 00:00:00+05:30,15125.9,15168.25,14977.2,15138.0
2021-02-11 00:00:00+05:30,15078.2,15188.5,15065.4,15181.25
2021-02-12 00:00:00+05:30,15191.55,15243.5,15081.0,15168.3
2021-02-15 00:00:00+05:30,15247.6,15340.15,15243.4,15335.5
2021-02-16 00:00:00+05:30,15381.7,15431.75,15242.2,15318.0
2021-02-17 00:00:00+05:30,15285.1,15314.3,15170.75,15197.9
2021-02-18 00:00:00+05:30,15242.3,15250.75,15078.05,15119.95
2021-02-19 00:00:00+05:30,15081.55,15144.05,14898.2,15004.2
2021-02-22 00:00:00+05:30,14980.4,15010.1,14635.05,14642.25
2021-02-23 00:00:00+05:30,14782.35,14854.5,14651.85,14716.8
2021-02-24 00:00:00+05:30,14742.15,14905.25,14504.5,14745.2
2021-02-25 00:00:00+05:30,15080.15,15176.5,15065.35,15104.4
2021-02-26 00:00:00+05:30,14899.5,14919.45,14467.75,14529.15
2021-03-01 00:00:00+05:30,14708.1,14806.8,14638.55,14785.8
2021-03-02 00:00:00+05:30,14834.7,14959.1,14760.8,14944.75
2021-03-03 00:00:00+05:30,15064.8,15273.15,14995.8,15241.4
2021-03-04 00:00:00+05:30,15046.95,15202.35,14980.2,15088.3
2021-03-05 00:00:00+05:30,14996.15,15092.35,14862.1,14962.85
2021-03-08 00:00:00+05:30,15004.0,15111.15,14919.9,14963.0
2021-03-09 00:00:00+05:30,15059.85,15126.85,14925.45,15099.0
2021-03-10 00:00:00+05:30,15206.35,15218.45,15100.85,15167.4
2021-03-12 00:00:00+05:30,15327.65,15336.3,14953.6,15022.55
2021-03-15 00:00:00+05:30,15038.55,15044.9,14745.85,14923.05
2021-03-16 00:00:00+05:30,15005.2,15051.6,14890.65,14924.0
2021-03-17 00:00:00+05:30,14955.7,14956.55,14696.05,14706.1
2021-03-18 00:00:00+05:30,14837.35,14875.2,14478.6,14582.6
2021-03-19 00:00:00+05:30,14478.9,14788.25,14350.1,14737.05
2021-03-22 00:00:00+05:30,14738.95,14763.9,14597.85,14743.85
2021-03-23 00:00:00+05:30,14772.45,14878.6,14707.0,14814.75
2021-03-24 00:00:00+05:30,14724.8,14752.35,14535.0,14561.85
2021-03-25 00:00:00+05:30,14575.6,14575.6,14264.4,14342.2
2021-03-26 00:00:00+05:30,14507.35,14572.9,14414.25,14518.25
2021-03-30 00:00:00+05:30,14631.2,14876.3,14617.6,14853.55
2021-03-31 00:00:00+05:30,14812.9,14813.75,14670.25,14690.7
2021-04-01 00:00:00+05:30,14798.6,14883.2,14692.45,14864.1
2021-04-05 00:00:00+05:30,14849.85,14849.85,14459.5,14650.45
2021-04-06 00:00:00+05:30,14738.15,14779.1,14573.9,14699.55
2021-04-07 00:00:00+05:30,14726.3,14879.8,14649.85,14819.05
2021-04-08 00:00:00+05:30,14879.6,14984.15,14821.1,14877.65
2021-04-09 00:00:00+05:30,14884.2,14918.45,14785.65,14838.35
2021-04-12 00:00:00+05:30,14652.5,14652.5,14248.7,14354.7
2021-04-13 00:00:00+05:30,14368.2,14528.9,14274.9,14525.7
2021-04-15 00:00:00+05:30,14530.05,14597.55,14353.2,14587.35
2021-04-16 00:00:00+05:30,14600.7,14697.7,14559.0,14617.85
2021-04-19 00:00:00+05:30,14314.75,14382.3,14191.4,14359.45
2021-04-20 00:00:00+05:30,14526.95,14526.95,14207.3,14296.4
2021-04-22 00:00:00+05:30,14225.05,14424.75,14151.4,14399.1
2021-04-23 00:00:00+05:30,14337.35,14461.15,14273.3,14341.35
2021-04-26 00:00:00+05:30,14458.1,14557.5,14421.3,14488.05
2021-04-27 00:00:00+05:30,14509.85,14667.55,14484.85,14655.8
2021-04-28 00:00:00+05:30,14712.4,14890.25,14694.95,14850.5
2021-04-29 00:00:00+05:30,14987.15,15044.35,14814.45,14888.8
2021-04-30 00:00:00+05:30,14775.35,14855.45,14601.7,14619.1
2021-05-03 00:00:00+05:30,14490.65,14673.85,14416.25,14645.15
2021-05-04 00:00:00+05:30,14711.45,14723.4,14461.5,14507.1
2021-05-05 00:00:00+05:30,14608.2,14637.9,14506.6,14635.95
2021-05-06 00:00:00+05:30,14668.6,14743.9,14611.5,14724.8
2021-05-07 00:00:00+05:30,14821.75,14863.05,14765.5,14823.15
2021-05-10 00:00:00+05:30,14933.9,14966.9,14892.5,14950.7
2021-05-11 00:00:00+05:30,14797.8,14900.0,14771.4,14845.1
2021-05-12 00:00:00+05:30,14824.05,14824.05,14649.7,14699.65
2021-05-14 00:00:00+05:30,14749.45,14749.65,14591.9,14681.0
2021-05-17 00:00:00+05:30,14762.3,14938.0,14725.35,14925.15
2021-05-18 00:00:00+05:30,15075.4,15137.25,15043.7,15110.15
2021-05-19 00:00:00+05:30,15066.5,15133.4,15008.85,15030.15
2021-05-20 00:00:00+05:30,15049.3,15069.8,14884.9,14920.65
2021-05-21 00:00:00+05:30,15002.15,15190.0,14985.85,15183.1
2021-05-24 00:00:00+05:30,15221.65,15256.25,15145.45,15197.7
2021-05-25 00:00:00+05:30,15293.85,15293.85,15163.4,15208.45
2021-05-26 00:00:00+05:30,15258.6,15319.9,15194.95,15301.25
2021-05-27 00:00:00+05:30,15335.55,15384.55,15272.5,15370.25
2021-05-28 00:00:00+05:30,15424.6,15469.65,15394.75,15435.65
2021-05-31 00:00:00+05:30,15440.55,15606.35,15374.0,15582.8
2021-06-01 00:00:00+05:30,15630.3,15660.75,15528.3,15572.0
2021-06-02 00:00:00+05:30,15536.4,15597.45,15459.85,15587.95
2021-06-03 00:00:00+05:30,15667.3,15705.1,15611.0,15686.6
2021-06-04 00:00:00+05:30,15713.2,15733.6,15622.35,15669.25
2021-06-07 00:00:00+05:30,15727.95,15773.45,15678.1,15746.25
2021-06-08 00:00:00+05:30,15778.8,15778.8,15680.0,15740.8
2021-06-09 00:00:00+05:30,15769.95,15800.45,15566.9,15640.7
2021-06-10 00:00:00+05:30,15680.7,15751.25,15648.5,15741.25
2021-06-11 00:00:00+05:30,15800.8,15835.55,15749.8,15799.35
2021-06-14 00:00:00+05:30,15791.9,15823.05,15606.5,15809.45
2021-06-15 00:00:00+05:30,15869.1,15901.6,15842.4,15858.05
2021-06-16 00:00:00+05:30,15848.9,15880.85,15742.6,15756.0
2021-06-17 00:00:00+05:30,15659.95,15769.35,15616.75,15680.3
2021-06-18 00:00:00+05:30,15761.5,15761.5,15450.9,15714.75
2021-06-21 00:00:00+05:30,15533.1,15765.15,15505.65,15749.2
2021-06-22 00:00:00+05:30,15830.1,15895.75,15752.1,15765.85
2021-06-23 00:00:00+05:30,15862.95,15862.95,15673.95,15696.1
2021-06-24 00:00:00+05:30,15744.35,15821.4,15702.7,15794.15
2021-06-25 00:00:00+05:30,15844.45,15870.8,15772.3,15849.35
2021-06-28 00:00:00+05:30,15915.65,15915.65,15792.15,15814.7
2021-06-29 00:00:00+05:30,15819.2,15835.9,15724.05,15748.45
2021-06-30 00:00:00+05:30,15776.85,15839.1,15708.75,15729.45
2021-07-01 00:00:00+05:30,15755.55,15755.55,15667.05,15694.35
2021-07-02 00:00:00+05:30,15711.2,15738.35,15635.95,15722.2
2021-07-05 00:00:00+05:30,15796.4,15845.95,15762.05,15834.35
2021-07-06 00:00:00+05:30,15821.85,15914.2,15801.0,15819.15
