Timestamp,Strategy,Timeframe,Spot,RSI,VWAP,ATM_Strike,PCR,Signal,PnL,Reason
09:48:58,VWAP_EMA_Trend,5minute,25573.9,35,25976.89,25550,0.5983704462512037,SCANNING,0.0,
09:49:05,VWAP_EMA_Trend,5minute,25577.5,36,25976.56,25600,0.5983704462512037,SCANNING,0.0,
09:53:23,VWAP_EMA_Trend,5minute,25577.9,38,25973.68,25600,0.6223729698184577,SCANNING,0.0,
09:53:35,VWAP_EMA_Trend,5minute,25578.3,38,25973.65,25600,0.6223729698184577,SCANNING,0.0,
09:53:45,VWAP_EMA_Trend,5minute,25583.8,39,25973.65,25600,0.6223729698184577,SCANNING,0.0,
09:53:57,VWAP_EMA_Trend,5minute,25584.15,39,25973.6,25600,0.6223729698184577,SCANNING,0.0,
09:54:08,VWAP_EMA_Trend,5minute,25595.6,40,25973.39,25600,0.6223729698184577,SCANNING,0.0,
09:54:21,VWAP_EMA_Trend,5minute,25594.9,40,25973.36,25600,0.6223729698184577,SCANNING,0.0,
10:02:23,VWAP_EMA_Trend,5minute,25565.85,37,25969.65,25550,0.6277066281781556,SCANNING,0.0,
10:02:36,VWAP_EMA_Trend,5minute,25564.05,36,25969.63,25550,0.6277067552086084,SCANNING,0.0,
10:02:46,VWAP_EMA_Trend,5minute,25563.1,36,25969.6,25550,0.6277070092696683,SCANNING,0.0,
10:02:59,VWAP_EMA_Trend,5minute,25565.8,37,25969.6,25550,0.6277287839501725,SCANNING,0.0,
10:03:09,VWAP_EMA_Trend,5minute,25568.05,37,25969.46,25550,0.6277283791911782,SCANNING,0.0,
10:03:20,VWAP_EMA_Trend,5minute,25567.95,37,25969.45,25550,0.6277207569225091,SCANNING,0.0,
10:03:31,VWAP_EMA_Trend,5minute,25567.8,37,25969.44,25550,0.6277207569225091,SCANNING,0.0,
10:03:42,VWAP_EMA_Trend,5minute,25569.85,38,25969.43,25550,0.6277207569225091,SCANNING,0.0,
10:12:48,VWAP_EMA_Trend,5minute,25567.85,39,25966.21,25550,0.6445247289233482,SCANNING,0.0,
10:12:58,VWAP_EMA_Trend,5minute,25565.7,38,25966.2,25550,0.6445269495738233,SCANNING,0.0,
10:13:08,VWAP_EMA_Trend,5minute,25566.85,38,25965.95,25550,0.6445269495738233,SCANNING,0.0,
10:13:19,VWAP_EMA_Trend,5minute,25568.55,39,25965.93,25550,0.6445269495738233,SCANNING,0.0,
10:13:44,VWAP_EMA_Trend,5minute,25566.5,38,25965.88,25550,0.6422661530737285,SCANNING,0.0,
10:15:01,VWAP_EMA_Trend,5minute,25556.9,37,25965.33,25550,0.6422389255614642,SCANNING,0.0,
10:15:11,VWAP_EMA_Trend,5minute,25555.0,37,25964.32,25550,0.642239963851212,BUY_PE,0.0,Trend_Down (VWAP+ EMA+ ADX:39.4)
10:20:24,VWAP_EMA_Trend,5minute,25578.1,42,25961.37,25600,0.6326305765421336,SCANNING,0.0,
10:20:33,VWAP_EMA_Trend,5minute,25583.35,43,25961.35,25600,0.6326724069356897,SCANNING,0.0,
10:20:44,VWAP_EMA_Trend,5minute,25584.6,43,25961.33,25600,0.6326724069356897,SCANNING,0.0,
10:20:54,VWAP_EMA_Trend,5minute,25585.7,43,25961.33,25600,0.6326724069356897,SCANNING,0.0,
10:21:05,VWAP_EMA_Trend,5minute,25581.65,43,25961.13,25600,0.6326720062001798,SCANNING,0.0,
10:21:12,VWAP_EMA_Trend,5minute,25576.55,42,25961.12,25600,0.6326720062001798,SCANNING,0.0,
10:21:48,VWAP_EMA_Trend,5minute,25585.85,44,25961.09,25600,0.6326226524570562,SCANNING,0.0,
10:22:19,VWAP_EMA_Trend,5minute,25580.85,43,25960.89,25600,0.6326216506891362,SCANNING,0.0,
10:22:28,VWAP_EMA_Trend,5minute,25583.35,43,25960.88,25600,0.6414943311302757,SCANNING,0.0,
10:22:37,VWAP_EMA_Trend,5minute,25587.35,44,25960.85,25600,0.6441726835434051,SCANNING,0.0,
10:23:32,VWAP_EMA_Trend,5minute,25577.15,42,25960.53,25600,0.6441655408549324,SCANNING,0.0,
10:23:45,VWAP_EMA_Trend,5minute,25579.15,42,25960.51,25600,0.6441655408549324,SCANNING,0.0,
10:23:55,VWAP_EMA_Trend,5minute,25581.45,43,25960.49,25600,0.6441655408549324,SCANNING,0.0,
10:24:06,VWAP_EMA_Trend,5minute,25584.9,43,25960.34,25600,0.6441655408549324,SCANNING,0.0,
10:24:17,VWAP_EMA_Trend,5minute,25580.0,42,25960.3,25600,0.6441655408549324,SCANNING,0.0,
10:25:06,VWAP_EMA_Trend,5minute,25585.95,44,25960.17,25600,0.6441593396014504,SCANNING,0.0,
10:25:18,VWAP_EMA_Trend,5minute,25580.25,43,25960.13,25600,0.6441593396014504,SCANNING,0.0,
10:25:27,VWAP_EMA_Trend,5minute,25579.3,42,25960.12,25600,0.6481517895402902,BUY_PE,0.0,Trend_Down (VWAP+ EMA+ ADX:40.1)
10:29:46,VWAP_EMA_Trend,5minute,25586.6,44,25958.8,25600,0.6575117120123296,SCANNING,0.0,
10:29:58,VWAP_EMA_Trend,5minute,25584.45,43,25958.76,25600,0.6575117120123296,SCANNING,0.0,
10:30:13,VWAP_EMA_Trend,5minute,25589.75,45,25958.54,25600,0.6575121696422016,SCANNING,0.0,
10:30:26,VWAP_EMA_Trend,5minute,25592.05,45,25958.47,25600,0.6575121696422016,SCANNING,0.0,
10:30:39,VWAP_EMA_Trend,5minute,25591.35,45,25958.39,25600,0.6575121696422016,SCANNING,0.0,
10:30:51,VWAP_EMA_Trend,5minute,25583.75,43,25958.24,25600,0.6575121696422016,SCANNING,0.0,
10:31:03,VWAP_EMA_Trend,5minute,25584.1,43,25957.93,25600,0.6575121696422016,SCANNING,0.0,
10:31:11,VWAP_EMA_Trend,5minute,25584.05,43,25957.9,25600,0.6575121696422016,SCANNING,0.0,
10:31:22,VWAP_EMA_Trend,5minute,25585.6,44,25957.88,25600,0.6575085687124416,SCANNING,0.0,
10:34:27,VWAP_EMA_Trend,5minute,25573.45,41,25957.22,25550,0.6590468853048983,SCANNING,0.0,
10:34:42,VWAP_EMA_Trend,5minute,25572.2,41,25957.21,25550,0.6580763617344525,SCANNING,0.0,
10:34:56,VWAP_EMA_Trend,5minute,25571.6,41,25957.19,25550,0.6581138936950737,SCANNING,0.0,
10:35:09,VWAP_EMA_Trend,5minute,25571.75,41,25957.04,25550,0.6580900364863085,SCANNING,0.0,
10:35:22,VWAP_EMA_Trend,5minute,25571.35,41,25957.03,25550,0.6580836931073417,BUY_PE,0.0,Trend_Down (VWAP+ EMA+ ADX:37.5)
10:44:23,VWAP_EMA_Trend,5minute,25566.65,41,25955.35,25550,0.6470827447922425,SCANNING,-178.75,
10:44:37,VWAP_EMA_Trend,5minute,25562.25,39,25955.33,25550,0.6475784355687789,SCANNING,-178.75,
10:45:08,VWAP_EMA_Trend,5minute,25561.2,39,25955.2,25550,0.6475790988202459,BUY_PE,-178.75,Trend_Down (VWAP+ EMA+ ADX:38.9)
10:49:55,VWAP_EMA_Trend,5minute,25569.85,42,25953.93,25550,0.6228169547139897,SCANNING,43.75,
10:50:08,VWAP_EMA_Trend,5minute,25573.65,43,25953.87,25550,0.6228271399071861,SCANNING,43.75,
10:50:21,VWAP_EMA_Trend,5minute,25574.9,43,25953.85,25550,0.6228167413253964,SCANNING,43.75,
10:50:35,VWAP_EMA_Trend,5minute,25575.15,43,25953.83,25600,0.6228161481157487,SCANNING,43.75,
10:50:47,VWAP_EMA_Trend,5minute,25578.1,44,25953.82,25600,0.6228156555020744,SCANNING,43.75,
10:50:59,VWAP_EMA_Trend,5minute,25579.55,44,25953.81,25600,0.6228156555020744,SCANNING,43.75,
10:51:14,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
11:12:17,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
12:41:37,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
12:41:39,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
12:41:49,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
12:42:13,VWAP_EMA_Trend,5minute,25574.8,43,25953.75,25550,0.6228152860423302,SCANNING,43.75,
12:42:31,VWAP_EMA_Trend,5minute,25703.3,74,25907.92,25700,0.7958552388588704,SCANNING,43.75,
12:45:02,VWAP_EMA_Trend,5minute,25723.35,76,25905.37,25700,0.8111628475289493,SCANNING,43.75,
12:45:15,VWAP_EMA_Trend,5minute,25731.6,77,25905.17,25750,0.8111332906519279,SCANNING,43.75,
12:45:28,VWAP_EMA_Trend,5minute,25735.0,77,25905.15,25750,0.8111332906519279,SCANNING,43.75,
12:45:41,VWAP_EMA_Trend,5minute,25736.0,77,25905.11,25750,0.8111327939714915,SCANNING,43.75,
12:45:55,VWAP_EMA_Trend,5minute,25729.25,76,25905.08,25750,0.8111372256073939,SCANNING,43.75,
12:46:06,VWAP_EMA_Trend,5minute,25726.6,76,25904.96,25750,0.8111372256073939,SCANNING,43.75,
12:46:20,VWAP_EMA_Trend,5minute,25725.75,76,25904.93,25750,0.8111372256073939,SCANNING,43.75,
12:46:33,VWAP_EMA_Trend,5minute,25723.8,76,25904.93,25700,0.8111374739489687,SCANNING,43.75,
12:46:45,VWAP_EMA_Trend,5minute,25725.15,76,25904.9,25750,0.8111374739489687,SCANNING,43.75,
12:47:12,VWAP_EMA_Trend,5minute,25717.05,74,25904.69,25700,0.8193273423516462,SCANNING,43.75,
12:47:25,VWAP_EMA_Trend,5minute,25715.1,74,25904.66,25700,0.8182220615413347,SCANNING,43.75,
12:47:38,VWAP_EMA_Trend,5minute,25721.8,76,25904.64,25700,0.8182774221254582,SCANNING,43.75,
12:47:54,VWAP_EMA_Trend,5minute,25721.9,76,25904.62,25700,0.8183456659540265,SCANNING,43.75,
12:48:06,VWAP_EMA_Trend,5minute,25719.15,75,25904.52,25700,0.8183464833143645,SCANNING,43.75,
12:48:21,VWAP_EMA_Trend,5minute,25717.35,74,25904.49,25700,0.8183464833143645,SCANNING,43.75,
12:48:34,VWAP_EMA_Trend,5minute,25712.2,73,25904.44,25700,0.818402203691648,SCANNING,43.75,
12:48:49,VWAP_EMA_Trend,5minute,25714.55,73,25904.4,25700,0.8184026124277104,SCANNING,43.75,
12:49:01,VWAP_EMA_Trend,5minute,25718.2,74,25904.39,25700,0.8184023627118246,SCANNING,43.75,
12:49:12,VWAP_EMA_Trend,5minute,25716.7,74,25904.01,25700,0.8184023627118246,SCANNING,43.75,
12:49:27,VWAP_EMA_Trend,5minute,25715.25,74,25904.0,25700,0.818394801163066,SCANNING,43.75,
