Timestamp,Strategy,Timeframe,Spot,RSI,VWAP,ATM_Strike,PCR,Signal,PnL,Reason
09:48:58,Original,3minute,25571.25,38,25975.22,25550,0.5983704462512037,BUY_PE,0.0,Early_Bearish (Score:3 VWAP+PCR:0.60)
09:49:05,Original,3minute,25577.4,40,25974.88,25600,0.5983704462512037,BUY_PE,0.0,Early_Bearish (Score:3 VWAP+PCR:0.60)
09:53:23,Original,3minute,25575.6,40,25971.97,25600,0.6223729698184577,BUY_PE,0.0,Early_Bearish (Score:4 VWAP+PCR:0.62)
10:02:23,Original,3minute,25567.2,40,25967.96,25550,0.6277066281781556,BUY_PE,0.0,Full_Bearish (EMA Cross + RSI:40.1 + VWAP)
10:12:48,Original,3minute,25568.3,41,25964.52,25550,0.6445247289233482,BUY_PE,0.0,Full_Bearish (EMA Cross + RSI:41.5 + VWAP)
10:15:40,Original,3minute,25561.8,40,25962.54,25550,0.6422393149197263,BUY_PE,-6.25,Full_Bearish (EMA Cross + RSI:40.7 + VWAP)
10:20:24,Original,3minute,25576.85,45,25959.59,25600,0.6326305765421336,SCANNING,0.0,
10:20:33,Original,3minute,25581.2,46,25959.57,25600,0.6326724069356897,SCANNING,0.0,
10:20:44,Original,3minute,25586.25,47,25959.56,25600,0.6326724069356897,SCANNING,0.0,
10:20:54,Original,3minute,25585.5,47,25959.55,25600,0.6326724069356897,SCANNING,0.0,
10:21:05,Original,3minute,25582.3,46,25959.35,25600,0.6326720062001798,SCANNING,0.0,
10:21:12,Original,3minute,25576.55,45,25959.35,25600,0.6326720062001798,SCANNING,0.0,
10:21:24,Original,3minute,25576.85,45,25959.34,25600,0.6326720062001798,SCANNING,0.0,
10:21:33,Original,3minute,25581.6,46,25959.34,25600,0.6326272605894884,SCANNING,0.0,
10:21:40,Original,3minute,25582.1,46,25959.33,25600,0.6326226524570562,SCANNING,0.0,
10:21:48,Original,3minute,25584.15,47,25959.32,25600,0.6326226524570562,SCANNING,0.0,
10:21:57,Original,3minute,25585.85,47,25959.29,25600,0.6326216506891362,SCANNING,0.0,
10:22:04,Original,3minute,25584.8,47,25959.13,25600,0.6326216506891362,SCANNING,0.0,
10:22:10,Original,3minute,25583.65,47,25959.12,25600,0.6326216506891362,SCANNING,0.0,
10:22:19,Original,3minute,25581.85,46,25959.11,25600,0.6326216506891362,SCANNING,0.0,
10:22:28,Original,3minute,25581.8,46,25959.1,25600,0.6396317576678279,SCANNING,0.0,
10:22:37,Original,3minute,25586.25,47,25959.1,25600,0.6441938070029298,SCANNING,0.0,
10:22:46,Original,3minute,25588.95,48,25959.04,25600,0.6441980009920227,SCANNING,0.0,
