Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
11:10:51,25732.15,25785.10,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.82,1.00
11:11:39,25732.00,25786.00,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.92,1.00
11:11:54,25733.70,25788.40,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.92,1.00
11:12:21,25729.30,25786.00,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.92,1.00
11:13:42,25724.85,25789.20,68.2,39.2,9.0,25782.49,25813.54,25806.47,25700,1.17,1.00
11:14:13,25728.40,25787.00,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.95,1.00
11:15:16,25729.70,25792.00,68.2,39.2,9.0,25782.49,25813.54,25806.47,25750,0.81,1.00
11:16:04,25744.85,25801.00,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,0.96,1.00
11:16:32,25743.75,25802.40,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,0.96,1.00
11:17:39,25749.55,25809.80,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,1.13,1.00
11:18:59,25748.20,25806.10,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,1.04,1.00
11:19:11,25742.10,25799.00,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,0.99,1.00
11:19:57,25751.80,25814.00,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,0.83,1.00
11:20:41,25747.65,25801.50,62.8,19.3,7.7,25782.18,25800.90,25798.20,25750,1.16,1.00
11:22:04,25750.80,25810.80,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,0.83,1.00
11:22:38,25747.65,25810.80,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.00,1.00
11:23:08,25747.85,25805.00,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.00,1.00
11:23:53,25747.95,25810.00,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.00,1.00
11:24:56,25736.05,25794.60,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.00,1.00
11:25:45,25737.35,25797.40,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,0.87,1.00
11:26:13,25746.85,25808.70,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.03,1.00
11:26:41,25755.35,25815.00,55.9,24.6,11.5,25781.85,25796.59,25795.22,25750,1.03,1.00
11:27:14,25758.05,25821.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.03,1.00
11:28:03,25770.25,25834.10,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,0.75,1.00
11:28:34,25771.85,25830.80,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.04,1.00
11:29:19,25770.85,25833.20,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.01,1.00
11:30:05,25772.70,25837.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,0.77,1.00
11:30:35,25772.90,25830.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.04,1.00
11:31:21,25760.25,25825.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.08,1.00
11:31:33,25762.80,25827.50,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.08,1.00
11:31:46,25758.40,25824.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.08,1.00
11:31:57,25750.50,25814.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.08,1.00
11:32:10,25752.65,25819.00,66.4,44.6,13.4,25781.52,25803.83,25793.00,25750,1.08,1.00
11:32:25,25756.25,25820.20,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:32:41,25767.80,25830.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:32:55,25766.65,25825.70,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:33:06,25764.90,25823.40,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:33:20,25766.65,25827.60,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:33:30,25765.35,25827.60,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:33:41,25764.35,25829.60,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:33:52,25765.25,25825.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:34:04,25765.60,25825.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:34:14,25765.45,25830.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:34:27,25765.45,25830.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,2.19,1.00
11:34:40,25769.05,25830.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:34:51,25767.10,25825.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:35:01,25768.20,25828.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:35:49,25763.70,25822.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:36:18,25762.50,25822.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:36:28,25763.25,25821.00,79.8,50.0,14.2,25781.27,25795.36,25777.32,25750,1.08,1.00
11:37:51,25768.80,25827.20,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,1.32,1.11
11:38:22,25760.25,25821.10,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,1.10,1.11
11:40:02,25767.55,25828.00,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,0.94,1.11
11:40:48,25766.70,25825.00,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,1.10,1.11
11:41:15,25765.40,25823.20,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,0.94,1.11
11:42:03,25770.60,25828.00,58.0,29.4,10.2,25781.08,25759.79,25756.47,25750,1.10,1.11
11:42:52,25775.15,25837.00,58.0,29.4,10.2,25781.08,25759.79,25756.47,25800,0.73,1.11
11:43:22,25769.20,25825.70,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,0.82,1.13
11:43:51,25770.30,25831.80,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,1.10,1.13
11:44:03,25764.85,25820.10,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,1.10,1.13
11:45:27,25761.65,25821.20,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,1.10,1.13
11:45:57,25762.10,25816.80,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,1.10,1.13
11:46:42,25770.35,25830.00,61.3,36.3,10.3,25780.87,25754.75,25750.33,25750,1.12,1.13
11:48:05,25776.75,25834.90,61.3,36.3,10.3,25780.87,25754.75,25750.33,25800,0.90,1.13
11:48:57,25779.00,25836.10,59.8,22.7,7.9,25780.76,25747.80,25745.64,25800,0.90,1.15
11:49:48,25784.85,25847.00,59.8,22.7,7.9,25780.76,25747.80,25745.64,25800,0.97,1.15
11:50:19,25777.75,25847.00,59.8,22.7,7.9,25780.76,25747.80,25745.64,25800,0.91,1.15
11:51:56,25777.50,25836.40,59.8,22.7,7.9,25780.76,25747.80,25745.64,25800,1.07,1.15
11:52:58,25778.00,25837.00,59.8,22.7,7.9,25780.76,25747.80,25745.64,25800,0.72,1.15
11:54:55,25774.00,25833.70,49.8,25.0,7.7,25780.65,25742.66,25744.26,25750,0.99,1.16
11:55:44,25775.95,25836.00,49.8,25.0,7.7,25780.65,25742.66,25744.26,25800,0.92,1.16
11:56:49,25780.60,25841.60,49.8,25.0,7.7,25780.65,25742.66,25744.26,25800,0.92,1.16
11:58:09,25774.60,25836.40,49.8,25.0,7.7,25780.65,25742.66,25744.26,25750,1.38,1.16
11:58:37,25780.45,25840.50,49.8,25.0,7.7,25780.65,25742.66,25744.26,25800,0.95,1.16
12:00:50,25784.65,25843.30,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,0.95,1.17
12:01:07,25787.40,25845.00,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,0.95,1.17
12:01:18,25785.85,25840.00,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,0.95,1.17
12:01:47,25785.85,25844.00,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,0.95,1.17
12:03:09,25781.15,25835.80,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,1.13,1.17
12:04:29,25787.10,25840.80,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,1.22,1.17
12:06:04,25782.25,25840.00,51.2,27.8,8.4,25780.55,25745.97,25747.69,25800,0.86,1.17
12:06:23,25772.40,25825.00,65.3,26.7,10.4,25780.40,25753.56,25748.62,25750,1.21,1.19
12:06:52,25767.60,25823.00,65.3,26.7,10.4,25780.40,25753.56,25748.62,25750,1.21,1.19
12:07:26,25768.85,25827.50,65.3,26.7,10.4,25780.40,25753.56,25748.62,25750,1.18,1.19
12:08:02,25775.65,25830.70,65.3,26.7,10.4,25780.40,25753.56,25748.62,25800,0.98,1.19
