Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
13:13:42,25749.85,25809.50,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.17,1.00
13:14:14,25747.50,25806.40,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.17,1.00
13:14:56,25747.65,25802.00,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.17,1.00
13:15:56,25750.90,25801.00,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.03,1.00
13:16:56,25746.35,25799.00,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.15,1.00
13:17:04,25747.10,25800.00,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.15,1.00
13:18:06,25742.80,25796.20,51.0,30.2,22.4,25779.85,25698.36,25695.26,25750,1.28,1.00
13:18:52,25743.05,25799.90,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.15,1.00
13:19:39,25745.35,25800.00,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.12,1.00
13:20:39,25735.35,25786.10,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.74,1.00
13:21:23,25729.00,25780.00,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.14,1.00
13:21:53,25721.20,25770.30,58.4,34.4,22.3,25779.85,25704.18,25696.69,25700,1.47,1.00
13:22:20,25725.05,25777.60,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.14,1.00
13:22:45,25725.05,25778.70,58.4,34.4,22.3,25779.85,25704.18,25696.69,25750,1.14,1.00
13:22:55,25721.80,25771.00,58.4,34.4,22.3,25779.85,25704.18,25696.69,25700,1.48,1.00
13:23:04,25721.20,25771.00,58.4,34.4,22.3,25779.85,25704.18,25696.69,25700,1.48,1.00
13:23:48,25722.15,25775.00,58.4,34.4,22.3,25779.85,25704.18,25696.69,25700,1.48,1.00
13:23:59,25720.55,25776.40,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.48,1.00
13:25:01,25710.60,25766.90,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.48,1.00
13:25:43,25721.00,25774.00,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.43,1.00
13:26:10,25721.00,25776.30,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.43,1.00
13:26:35,25719.40,25774.40,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.43,1.00
13:27:01,25723.30,25771.60,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,1.43,1.00
13:28:01,25718.35,25770.00,58.8,38.3,21.7,25779.71,25702.32,25693.38,25700,2.06,1.00
13:29:04,25714.70,25763.80,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.41,1.00
13:30:08,25716.90,25768.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.41,1.00
13:30:34,25718.15,25766.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.41,1.00
13:31:17,25712.70,25762.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.41,1.00
13:31:42,25709.95,25760.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.31,1.00
13:31:51,25703.05,25752.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.40,1.00
13:32:15,25705.05,25751.00,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.40,1.00
13:32:41,25705.75,25757.70,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.99,1.00
13:33:41,25705.75,25753.50,55.8,38.8,22.5,25779.50,25697.43,25688.62,25700,1.40,1.00
13:34:27,25700.15,25755.30,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.40,1.00
13:35:11,25706.65,25758.00,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.34,1.00
13:35:54,25697.45,25743.10,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.34,1.00
13:36:37,25692.30,25740.00,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.34,1.00
13:37:05,25690.65,25740.00,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.34,1.00
13:37:47,25684.00,25735.00,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.24,1.00
13:38:12,25682.10,25733.30,69.7,37.7,21.1,25779.33,25699.26,25685.74,25700,1.24,1.00
