Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
11:11:06,25729.55,25786.00,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.92,1.00
11:11:42,25730.10,25785.00,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.92,1.00
11:11:56,25731.30,25788.40,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.92,1.00
11:12:40,25727.45,25785.20,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.82,1.00
11:14:03,25724.55,25785.00,73.5,55.5,17.1,25782.04,25808.51,25797.50,25700,0.95,1.00
11:14:15,25726.10,25787.00,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.95,1.00
11:15:19,25734.60,25794.90,73.5,55.5,17.1,25782.04,25808.51,25797.50,25750,0.95,1.00
11:16:08,25742.25,25803.00,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.96,1.00
11:16:35,25746.05,25805.00,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.96,1.00
11:17:58,25745.35,25804.70,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.86,1.00
11:19:02,25741.30,25796.00,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.96,1.00
11:19:14,25743.70,25800.00,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.99,1.00
11:19:59,25753.55,25815.40,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.99,1.00
11:21:02,25753.55,25803.70,68.2,50.0,16.3,25781.65,25797.95,25788.95,25750,0.99,1.00
11:22:10,25747.00,25804.00,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.00,1.00
11:22:40,25750.45,25808.00,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.00,1.00
11:23:26,25746.85,25805.00,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,0.89,1.00
11:24:13,25745.65,25809.60,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,0.85,1.00
11:24:58,25736.90,25794.60,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.00,1.00
11:25:47,25736.25,25798.00,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.03,1.00
11:26:16,25747.10,25808.70,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.03,1.00
11:26:44,25756.15,25812.90,67.8,51.6,17.1,25781.33,25797.75,25784.07,25750,1.03,1.00
11:27:19,25759.95,25815.20,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.03,1.00
11:28:06,25770.45,25830.90,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.03,1.00
11:28:37,25772.30,25832.30,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.04,1.00
11:29:22,25771.60,25833.00,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.04,1.00
11:30:08,25774.40,25839.00,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.04,1.00
11:30:55,25771.15,25835.00,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,0.89,1.00
11:31:24,25760.90,25825.10,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.08,1.00
11:31:36,25763.85,25823.00,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.08,1.00
11:31:49,25756.15,25820.10,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.08,1.00
11:32:00,25751.00,25816.80,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.08,1.00
11:32:12,25751.55,25817.20,73.4,54.7,17.6,25780.98,25795.16,25775.15,25750,1.08,1.00
11:32:30,25759.90,25828.90,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:32:44,25766.80,25830.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:32:57,25764.35,25830.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:33:09,25765.35,25825.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:33:22,25765.40,25827.60,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:33:32,25764.85,25827.60,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:33:44,25763.90,25829.60,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:33:55,25764.75,25828.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:34:06,25765.00,25825.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:34:17,25767.75,25829.80,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:34:30,25767.75,25829.80,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.06,1.00
11:34:43,25769.65,25826.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:34:53,25766.90,25826.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:35:04,25768.75,25828.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:35:52,25764.55,25825.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:36:20,25764.35,25822.00,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:36:31,25762.80,25820.90,80.4,48.3,16.6,25780.81,25777.47,25762.54,25750,1.08,1.00
11:37:55,25764.40,25825.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:38:59,25761.50,25820.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.35,1.12
11:40:04,25769.70,25830.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:40:50,25765.60,25825.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:41:35,25766.70,25825.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:42:23,25770.85,25830.00,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:42:54,25770.00,25831.40,64.9,34.5,11.6,25780.57,25756.14,25750.60,25750,1.10,1.12
11:43:41,25775.60,25835.00,65.2,29.2,11.9,25780.33,25749.74,25745.81,25800,1.04,1.13
11:43:54,25768.40,25831.10,65.2,29.2,11.9,25780.33,25749.74,25745.81,25750,1.10,1.13
11:44:23,25765.20,25825.90,65.2,29.2,11.9,25780.33,25749.74,25745.81,25750,1.09,1.13
11:45:30,25761.85,25818.00,65.2,29.2,11.9,25780.33,25749.74,25745.81,25750,1.10,1.13
11:46:16,25763.15,25816.80,65.2,29.2,11.9,25780.33,25749.74,25745.81,25750,1.00,1.13
11:47:02,25770.30,25825.20,65.2,29.2,11.9,25780.33,25749.74,25745.81,25750,1.02,1.13
11:48:10,25777.35,25838.00,65.2,29.2,11.9,25780.33,25749.74,25745.81,25800,0.90,1.13
11:49:01,25779.70,25840.00,59.1,23.9,11.2,25780.27,25744.82,25743.26,25800,0.90,1.15
11:49:51,25779.70,25841.20,59.1,23.9,11.2,25780.27,25744.82,25743.26,25800,0.91,1.15
11:50:56,25779.80,25842.20,59.1,23.9,11.2,25780.27,25744.82,25743.26,25800,0.80,1.15
11:52:15,25779.10,25842.00,59.1,23.9,11.2,25780.27,25744.82,25743.26,25800,0.86,1.15
11:53:34,25777.80,25840.00,59.1,23.9,11.2,25780.27,25744.82,25743.26,25800,0.86,1.15
11:54:59,25775.80,25832.10,60.7,25.6,11.1,25780.16,25744.97,25742.67,25800,0.92,1.16
11:56:04,25778.50,25838.00,60.7,25.6,11.1,25780.16,25744.97,25742.67,25800,0.92,1.16
11:57:10,25782.10,25841.10,60.7,25.6,11.1,25780.16,25744.97,25742.67,25800,0.99,1.16
11:58:12,25775.70,25832.20,60.7,25.6,11.1,25780.16,25744.97,25742.67,25800,0.92,1.16
