Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
12:46:48,25763.55,25816.20,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.00,1.00
12:48:33,25760.15,25815.00,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.16,1.00
12:49:00,25763.40,25818.50,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.05,1.00
12:50:05,25763.40,25809.80,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.15,1.00
12:50:54,25748.20,25804.10,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.06,1.00
12:51:21,25743.45,25799.90,47.0,24.8,10.9,25779.85,25683.58,25685.75,25750,1.15,1.00
12:51:51,25743.45,25799.00,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.15,1.00
12:52:36,25743.75,25795.30,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.18,1.00
12:53:10,25744.60,25803.50,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.18,1.00
12:53:42,25747.15,25804.00,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.18,1.00
12:54:10,25752.15,25809.00,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.18,1.00
12:54:55,25743.65,25795.60,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.18,1.00
12:55:41,25744.30,25798.80,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.16,1.00
12:56:46,25745.20,25799.00,43.9,20.1,10.0,25779.95,25690.82,25690.97,25750,1.39,1.00
12:57:47,25750.30,25805.40,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.16,1.00
12:58:34,25748.05,25803.50,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,0.98,1.00
12:59:23,25749.10,25804.60,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.15,1.00
13:00:08,25751.40,25803.00,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.15,1.00
13:00:53,25743.30,25798.00,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.15,1.00
13:01:04,25742.75,25801.90,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.15,1.00
13:02:24,25739.45,25795.00,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.39,1.00
13:02:51,25741.00,25800.00,42.1,20.9,8.1,25779.95,25687.11,25688.76,25750,1.28,1.00
13:04:15,25739.30,25795.00,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.40,1.00
13:05:23,25743.35,25802.00,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.17,1.00
13:06:07,25746.25,25802.00,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.17,1.00
13:07:10,25750.80,25808.20,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.17,1.00
13:07:54,25748.00,25799.00,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.14,1.00
13:08:39,25745.70,25800.90,40.5,27.9,7.3,25779.91,25686.86,25689.96,25750,1.14,1.00
13:09:47,25749.95,25802.00,42.6,22.8,8.9,25779.90,25691.23,25694.37,25750,1.04,1.00
13:10:20,25758.80,25811.30,42.6,22.8,8.9,25779.90,25691.23,25694.37,25750,1.54,1.00
13:11:20,25760.80,25813.40,42.6,22.8,8.9,25779.90,25691.23,25694.37,25750,1.36,1.00
